timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769753471.9041116,RECEIVED,54dd1352-7e70-4723-a399-030af7907f59,704353d9-a6fa-4e85-890e-431ddcfba6cf,c5,c2,26,p2,?,surb={'id': 'fd09954b-7453-481e-86b4-2a1a3d306290', 'route': ['p2', 'e9', 'i10', 'x8', 'p2', 'c5']}
1769753472.026088,RECEIVED,8bcb7ff6-f257-4194-9244-641b1a438608,9131a820-73f9-4a24-9ac6-d49c1f39074c,c5,c2,27,p2,?,surb={'id': '18597b07-3c4c-4969-9493-6199296d9c98', 'route': ['p2', 'e2', 'i2', 'x7', 'p2', 'c5']}
1769753472.0447466,SENT,dd211156-ce50-471c-b0bc-5f8cc2496d8e,973440e0-65e5-4bbe-8214-17ef33cf4349,c2,c3,3396,?,p2,
1769753472.0448985,CREATED,d41957b4-9efb-40d0-a68e-6c76c7108789,ed0f0f70-eda0-401d-aeda-aa8d1d81b18d,c2,c3,27,?,?,surb={'id': '240a5856-741f-4fe5-b073-fbbc751ebe66', 'route': ['p3', 'e6', 'i1', 'x11', 'p2', 'c2']}
1769753472.162884,SENT,af10c131-b8e3-45d2-87e1-8e31dae4023e,686cacff-c141-438e-bda6-1ef36546a117,c2,c3,3396,?,p2,
1769753472.1630158,CREATED,f6d2e797-8e8f-4354-a368-36a1d95dd118,3d073eb5-4506-475d-9bc0-75f96428d719,c2,c3,27,?,?,surb={'id': '0ec6ff2a-602f-444e-9e03-d95285c766dc', 'route': ['p3', 'e8', 'i12', 'x11', 'p2', 'c2']}
1769753472.828997,RECEIVED,67d7a9c4-cf8d-44d8-a400-35b6300858d3,a2e4baf5-b2f9-4e60-9203-8cee02f25c0f,c5,c2,26,p2,?,surb={'id': 'f788315e-4cb1-45ef-8e0e-35892172b61d', 'route': ['p2', 'e12', 'i9', 'x5', 'p2', 'c5']}
1769753473.4597154,RECEIVED,03e7175f-e638-4ddc-b790-563ce583d2da,75379530-902d-44f3-bce5-de8473ee0477,c5,c2,27,p2,?,surb={'id': '3fe49339-e5f2-4325-9c0b-dd109acde108', 'route': ['p2', 'e6', 'i10', 'x6', 'p2', 'c5']}
1769753473.4973178,RECEIVED,5a17eb1f-c884-49dc-8e0c-71d2b1401a80,e75bf495-2c25-4b04-8b53-eb841645ea74,c5,c2,27,p2,?,surb={'id': '9e3626b4-459d-489e-9362-6228f0f7f9d3', 'route': ['p2', 'e7', 'i12', 'x1', 'p2', 'c5']}
1769753473.5742536,SENT,0b8ed6a1-bf77-4d36-9819-5da3d31fdf7e,5ee57a09-134b-41f1-abbb-43bd456d646d,c2,c3,3378,?,p2,
1769753473.5743945,CREATED,8554c084-8379-4d2f-87a0-8717579e95db,55c2459e-5c6a-4db2-8ce8-5639302bce09,c2,c3,27,?,?,surb={'id': '14974128-3909-4a2f-960a-93f844294064', 'route': ['p3', 'e3', 'i4', 'x2', 'p2', 'c2']}
1769753473.6482618,SENT,2f0bfaeb-92df-4444-83d2-76ffebed70b7,351c5869-5b18-48fb-a71a-c94827a45fe5,c2,c3,3396,?,p2,
1769753473.6483967,CREATED,bb397ef8-9d3c-4085-8301-43f9e41fc49d,46dbf8f5-dd68-4c0c-8a7d-4afa8e8710e3,c2,c3,27,?,?,surb={'id': 'a0b7565d-19d5-472e-a6d4-0e1a228926af', 'route': ['p3', 'e5', 'i6', 'x11', 'p2', 'c2']}
1769753473.8664646,SENT,7c249b60-00dd-437c-a08f-d550eb883163,b6cfdba6-fb99-4ca9-a2b2-c760091e1699,c2,c3,3392,?,p2,
1769753473.8666542,CREATED,590bb441-f657-458b-a1a5-23c65518b67f,71eeaea7-a145-40f5-a62b-98920029b51d,c2,c3,27,?,?,surb={'id': '0dc376c7-2a56-4df6-94da-c79dbd007c5b', 'route': ['p3', 'e5', 'i7', 'x2', 'p2', 'c2']}
1769753474.0271623,RECEIVED,9f38b9d9-715b-4d1a-87fc-f0e60ee90bd2,048f2d1a-76ad-4a1e-8d09-3ec52b23a0a8,c5,c2,27,p2,?,surb={'id': 'b7e5fd92-93a8-40f2-a3e9-06eb14048f33', 'route': ['p2', 'e1', 'i1', 'x10', 'p2', 'c5']}
1769753474.2946596,RECEIVED,6feb4f62-4bb1-4bde-8776-749dddc85477,fe889ca3-fbe8-42d7-ae19-178bb0af25b9,c5,c2,27,p2,?,surb={'id': '51e04504-54ed-4509-a8bf-84e8f50fd13a', 'route': ['p2', 'e6', 'i6', 'x10', 'p2', 'c5']}
1769753474.3748212,SENT,98f0019f-858d-4bb6-a40a-ac62c81cdf49,1a71619c-07c8-4602-9e58-b908b8327a40,c2,c3,3387,?,p2,
1769753474.3749537,CREATED,ed115be9-59a0-4ffe-afd6-49245253596e,2a5b9237-fab1-4d26-bb15-3a647d870615,c2,c3,27,?,?,surb={'id': 'b8ce46ec-6cb4-4e95-880f-5d13749e777d', 'route': ['p3', 'e9', 'i4', 'x9', 'p2', 'c2']}
1769753474.4359446,SENT,fa2b8b70-06f4-4e96-807e-ba17ba4c0715,a39b5d07-88b7-4e31-9607-c102519cc67c,c2,c3,3396,?,p2,
1769753474.4361148,CREATED,01c28284-b82d-4198-884d-8127671fe28b,6222a651-c410-404e-9ecc-c4c0a8b35fe8,c2,c3,27,?,?,surb={'id': '59c13243-f00b-43e4-b30a-02862cb2b436', 'route': ['p3', 'e7', 'i9', 'x10', 'p2', 'c2']}
1769753474.563943,SENT,0425247e-20ce-46fc-ad57-7a51267f0829,dcb9bec2-9365-4f3d-9754-a97ca61624a6,c2,c3,3378,?,p2,
1769753474.5640936,CREATED,d632e85b-18bf-419c-8b7d-c1cd9a96e041,032781da-99b3-4e2e-955a-cc90e6a659dd,c2,c3,26,?,?,surb={'id': 'bf996fd0-18fb-4c8a-b1ac-d4b8c3a022f1', 'route': ['p3', 'e11', 'i11', 'x5', 'p2', 'c2']}
1769753474.8299682,SENT,44e45c67-44f5-4ffa-a6a7-01e338d4af96,14d8c1d9-f294-4675-bced-b02a7464bd60,c2,c3,3384,?,p2,
1769753474.8301227,CREATED,b89acf65-e732-4c0b-afee-930ef3b1dec9,2975fadd-2109-476b-9eee-98f805511c8e,c2,c3,27,?,?,surb={'id': 'eee07c4a-60c6-4d6c-ace5-609a45a37ebd', 'route': ['p3', 'e9', 'i6', 'x4', 'p2', 'c2']}
1769753475.2033496,SENT,ddfb6046-9c25-4ff2-ab6a-6551502fc508,7f234181-97eb-401d-99cc-3e04b254462d,c2,c3,3404,?,p2,
1769753475.203482,CREATED,a51f1ef8-9b73-44d1-8f5a-624df6c9c4de,c885870f-fb79-4657-ab89-13471eed65aa,c2,c3,27,?,?,surb={'id': 'e9a0b31f-05c4-4a3c-8193-bb67ff28bf72', 'route': ['p3', 'e9', 'i5', 'x12', 'p2', 'c2']}
1769753475.3212593,RECEIVED,45bd6c70-de8e-4ebf-8aca-4ec86556c0c8,00934455-7cd1-446a-ab94-3fe1f241b5df,c5,c2,26,p2,?,surb={'id': '66621aba-5afb-496b-b546-70cbd6376a0a', 'route': ['p2', 'e7', 'i6', 'x1', 'p2', 'c5']}
1769753475.3687716,SENT,a4df94c8-a93c-4353-b0ca-59f4cfc9bcbd,3f162901-0468-4222-b330-e1ef91bda407,c2,c3,3359,?,p2,
1769753475.368908,CREATED,c9d80188-0c52-4f04-b34e-4176ecb69f70,6e3e0983-131a-45a2-92f2-462c1560d6a7,c2,c3,27,?,?,surb={'id': 'e1cbeba7-44a6-489a-96d3-d163c9ab8589', 'route': ['p3', 'e8', 'i2', 'x3', 'p2', 'c2']}
1769753475.793675,SENT,fa491293-5a4f-466f-99c4-7f34e37c21a8,a8dc00f5-d812-4d9d-af3f-28297a1feaad,c2,c3,3364,?,p2,
1769753475.7938063,CREATED,708fe690-876b-4e6b-8c03-f2dd544b1359,9afccf94-e68d-4667-bd00-152f1cb0d71e,c2,c3,27,?,?,surb={'id': '40843a27-efec-4761-9297-62be06458682', 'route': ['p3', 'e5', 'i12', 'x4', 'p2', 'c2']}
1769753475.8149977,RECEIVED,fc0208b7-70b6-4aa7-9045-b523a746c803,b7bae1bb-f68b-4467-a21d-525a438014d1,c5,c2,27,p2,?,surb={'id': 'be16e7bf-d107-43da-8daf-9eb229145d7b', 'route': ['p2', 'e12', 'i3', 'x1', 'p2', 'c5']}
1769753476.239315,SENT,29b3af16-7284-4d0b-9c6d-4744f12519ef,53a1ffa9-c763-4d67-8c39-fe0aa82955f8,c2,c3,3380,?,p2,
1769753476.2394698,CREATED,604fcde4-dcea-497f-9656-bf51a75bfa49,542184ba-e3e1-455a-b40e-9ca6fc1526ca,c2,c3,27,?,?,surb={'id': 'ace630f9-8a90-429b-9991-6ec2c6df3a7d', 'route': ['p3', 'e6', 'i9', 'x10', 'p2', 'c2']}
1769753476.300559,RECEIVED,59597768-ab0b-4f0d-a87d-49b4391b9f03,81ef6d35-7aff-4ffe-9563-a6ccb11f03cc,c5,c2,27,p2,?,surb={'id': '107ea005-92e1-4a25-9386-aaecb9646450', 'route': ['p2', 'e4', 'i5', 'x7', 'p2', 'c5']}
1769753476.3052971,SENT,c7227156-8b52-4b34-a13c-1d4ae08efe4d,737005b7-fb83-48d2-9653-556ba27bbbb7,c2,c3,3384,?,p2,
1769753476.305442,CREATED,5bf25167-3390-4306-b387-1b629f75e7c3,81c3656b-342a-4c54-a6c9-1644e5512841,c2,c3,26,?,?,surb={'id': '4cd6cbc4-c517-4e74-b20b-f786d72c5604', 'route': ['p3', 'e2', 'i8', 'x9', 'p2', 'c2']}
1769753476.3149664,SENT,800127e0-23ef-483c-a43e-d0458b44fcd5,db0db687-6f83-4d4a-b141-4b60020ecd7f,c2,c3,3353,?,p2,
1769753476.3151598,CREATED,1cd938f7-7310-4d98-8847-4a3cdd2bcc61,a0d908d7-866b-43b1-9eb0-671e8eed831f,c2,c3,25,?,?,surb={'id': '43b0122d-0835-4d55-ab8f-cbbc88929754', 'route': ['p3', 'e1', 'i2', 'x7', 'p2', 'c2']}
1769753476.3236773,RECEIVED,84518083-be41-4bb3-85b4-cf122316bfee,b17e7eb5-06a7-4295-baf0-35460d31e1a3,c5,c2,27,p2,?,surb={'id': 'd26dbcc8-f00a-4c1d-bab7-3f3b02e884c6', 'route': ['p2', 'e10', 'i5', 'x7', 'p2', 'c5']}
1769753476.3785915,SENT,a5b1a1d9-9f66-4796-85b1-dd14871c5228,4d232983-3aef-4c89-98a9-6a09eb7b5aca,c2,c3,3367,?,p2,
1769753476.3787425,CREATED,ea0da450-0ac9-477f-8e24-fc27b1aa120c,3039f043-131d-4ec9-aa4f-c49cb65a63b6,c2,c3,27,?,?,surb={'id': '4a57a3d7-3f9d-4831-aa65-8e71431c5275', 'route': ['p3', 'e11', 'i1', 'x8', 'p2', 'c2']}
1769753476.4238074,SENT,d8c55784-293e-410b-aa01-52023ee99d31,437a0187-1926-4727-a67c-eec8367eec90,c2,c3,3370,?,p2,
1769753476.423941,CREATED,391d6852-5f03-4105-b99a-ea70be6cd900,0c0b7069-6cc0-413a-97ac-a521ad410f46,c2,c3,27,?,?,surb={'id': '235f3254-fe12-4f97-92fe-c6a0ede3a264', 'route': ['p3', 'e8', 'i5', 'x8', 'p2', 'c2']}
1769753476.6045597,RECEIVED,642ed126-dafb-48a4-afae-ebc31ad188dc,fd460da2-b857-449f-b8da-a84b2e358f52,c5,c2,27,p2,?,surb={'id': '52f108a9-056c-4948-8493-a65aeaf89b03', 'route': ['p2', 'e5', 'i5', 'x6', 'p2', 'c5']}
1769753476.7116923,SENT,d39810fb-ad1d-4e29-915e-627bce450c37,68a0fbef-58c8-4ce5-b3dd-6c0d2395f550,c2,c3,3355,?,p2,
1769753476.7118263,CREATED,5bcaf99e-2581-443a-a190-c34e95b8b47b,fc058bb4-13cb-4f80-a720-6a5057a6ac14,c2,c3,25,?,?,surb={'id': '262034eb-3e1e-4773-84df-8ba39969e6d9', 'route': ['p3', 'e4', 'i6', 'x6', 'p2', 'c2']}
1769753476.765588,RECEIVED,8fd5c592-3d5f-4440-bac6-04248eabdd51,7cddff3b-615d-4556-b640-04cd20a46b84,c5,c2,27,p2,?,surb={'id': '83046ccf-c8b6-4cb3-9887-ce7ab1c1c8f1', 'route': ['p2', 'e1', 'i10', 'x3', 'p2', 'c5']}
1769753477.0566635,RECEIVED,d8bc7701-5904-4e2c-853b-d70b3ac9e2ba,dc5f74d0-5ebd-4893-92ed-03a0b0a1e5d7,c5,c2,27,p2,?,surb={'id': '89d1919d-18b0-49f9-beb7-aff378fcdd12', 'route': ['p2', 'e12', 'i8', 'x2', 'p2', 'c5']}
1769753477.0652514,RECEIVED,f1cdeda8-e957-4809-8877-a623ee33a115,62bd14ea-4ac8-40cb-ba70-73442fc44ee3,c5,c2,27,p2,?,surb={'id': '7f05084c-ef17-4196-adc1-6e48a15b92b6', 'route': ['p2', 'e7', 'i12', 'x9', 'p2', 'c5']}
1769753477.1836152,RECEIVED,6f9ccc00-d614-4cff-a2c8-dfadff168226,4b868d05-10f2-4cef-9356-d170b86d9dda,c5,c2,27,p2,?,surb={'id': 'bab27f08-e54a-413f-9e82-a82bba971d3f', 'route': ['p2', 'e10', 'i12', 'x8', 'p2', 'c5']}
1769753477.4130201,SENT,0775f4d9-48ab-4248-8470-539993b26740,1aae9b2e-a7cb-4e23-8d2f-ccd330d68c89,c2,c3,3380,?,p2,
