timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769753468.2117782,SENT,939211a3-8126-4939-9905-d98c3d4a262b,473b72b9-c973-446e-9337-cd74c8927941,c5,DROP,2020,?,p2,
1769753468.2119029,CREATED,4d579a27-d3e1-413a-b4d2-6bb80cee1252,1fd67302-6ae1-47a7-b4df-67f957d3fa24,c5,DROP,27,?,?,
1769753468.289226,SENT,d1a455d3-bf85-42e7-9850-4951f7a0a62b,862874e2-f896-45e4-b258-77f5f6048ef4,c5,DROP,2036,?,p2,
1769753468.2893615,CREATED,224227ef-778f-4922-a71d-85dcfb65054d,4413a6da-a6a7-464e-ac65-7af25d112e13,c5,DROP,26,?,?,
1769753468.3059006,SENT,043e83d8-ffc9-42c8-ac9b-36190123ba33,e4214598-7e74-413d-a733-464cf444b8cb,c5,DROP,2015,?,p2,
1769753468.3060188,CREATED,3d9d9838-aa62-48cb-a7b7-a57f1bf8b4e9,418383f7-4949-4d58-9734-ee21cb0cfc22,c5,DROP,27,?,?,
1769753468.744753,SENT,aef0834d-c1d6-4149-aa74-d6e903235a5e,1d54c547-ff0b-4bab-bf69-2710e9da09ad,c5,c2,3379,?,p2,
1769753468.744885,CREATED,54dd1352-7e70-4723-a399-030af7907f59,704353d9-a6fa-4e85-890e-431ddcfba6cf,c5,c2,26,?,?,surb={'id': 'fd09954b-7453-481e-86b4-2a1a3d306290', 'route': ['p2', 'e9', 'i10', 'x8', 'p2', 'c5']}
1769753470.6161034,RECEIVED,f8f34dbe-70a0-4d31-959c-7e5e6c44f4e4,4a23c8c5-9098-4834-b544-c4fb6858fef9,c1,c5,27,p2,?,surb={'id': '2284cab5-970c-4900-97a9-d113fb7d0709', 'route': ['p2', 'e4', 'i6', 'x8', 'p1', 'c1']}
1769753470.874923,SENT,fc57af30-a728-446d-b8d0-42dbc262028e,cb57df6d-5f08-4dad-87dd-1c4f23c8f7c0,c5,c2,3384,?,p2,
1769753470.8750827,CREATED,03e7175f-e638-4ddc-b790-563ce583d2da,75379530-902d-44f3-bce5-de8473ee0477,c5,c2,27,?,?,surb={'id': '3fe49339-e5f2-4325-9c0b-dd109acde108', 'route': ['p2', 'e6', 'i10', 'x6', 'p2', 'c5']}
1769753470.9895442,RECEIVED,7503b482-c19a-4e6f-89a3-d92d7a5ff2ce,c89b1638-3b9c-4521-a2db-1d3e372ac2d5,c1,c5,27,p2,?,surb={'id': '8c9f8b15-fd89-43ec-a234-4d6713955c5d', 'route': ['p2', 'e9', 'i4', 'x9', 'p1', 'c1']}
1769753471.4173374,SENT,9f92b7dc-f6a9-4da3-9da2-99a3dcce47b1,83629e48-23d0-4a9b-99cb-c86085c6b88c,c5,c2,3400,?,p2,
1769753471.4174688,CREATED,8bcb7ff6-f257-4194-9244-641b1a438608,9131a820-73f9-4a24-9ac6-d49c1f39074c,c5,c2,27,?,?,surb={'id': '18597b07-3c4c-4969-9493-6199296d9c98', 'route': ['p2', 'e2', 'i2', 'x7', 'p2', 'c5']}
1769753471.6232588,RECEIVED,b7be1457-8274-452e-b4e3-5c4457167af2,9342bda5-7726-4d4f-a442-8b4779c82303,c1,c5,27,p2,?,surb={'id': 'b423a589-e4e2-4fbb-8ba6-39805f8a52d8', 'route': ['p2', 'e6', 'i6', 'x9', 'p1', 'c1']}
1769753471.7191575,RECEIVED,8292cdab-7599-47aa-8d3b-00d536bb60e7,66cf7e80-26b7-47db-91e0-38b8e18bb802,c4,c5,26,p2,?,surb={'id': '6f957e49-5492-43fa-b3b3-de1036732908', 'route': ['p2', 'e1', 'i5', 'x9', 'p1', 'c4']}
1769753471.7924752,SENT,56636335-6e77-4712-809f-3344c8da4423,e557a7cb-06a3-4271-acc4-b733363f6b71,c5,c2,3372,?,p2,
1769753471.7926085,CREATED,9f38b9d9-715b-4d1a-87fc-f0e60ee90bd2,048f2d1a-76ad-4a1e-8d09-3ec52b23a0a8,c5,c2,27,?,?,surb={'id': 'b7e5fd92-93a8-40f2-a3e9-06eb14048f33', 'route': ['p2', 'e1', 'i1', 'x10', 'p2', 'c5']}
1769753471.8234162,RECEIVED,a66cbbe6-624a-4cec-b03c-fabe77ebfed0,407e43b8-cb76-4dee-8042-35b2ec56a135,c1,c5,27,p2,?,surb={'id': '45d65c07-4cf5-4d36-9c1e-35822732a903', 'route': ['p2', 'e2', 'i12', 'x3', 'p1', 'c1']}
1769753471.847768,RECEIVED,609f150e-a750-4ace-a5c0-bc6bcf8061a3,88ea0e67-47b0-4216-aaac-86739d9a3792,c4,c5,27,p2,?,surb={'id': 'edaa8e51-ffc0-471e-b7a2-4b5bf12560cf', 'route': ['p2', 'e12', 'i11', 'x1', 'p1', 'c4']}
1769753471.8987212,RECEIVED,c49b45a5-1737-42e2-9b64-0c92c0e7d93c,9e82a1ab-cedd-44f8-b058-73ac02cd74bd,c1,c5,27,p2,?,surb={'id': '2d4e9f49-e1e7-49e3-8c9d-ffc8a81e0399', 'route': ['p2', 'e3', 'i8', 'x6', 'p1', 'c1']}
1769753472.0421371,RECEIVED,7332f2bd-c0f8-4755-8d0d-c8f80a73960b,8c2e0351-e696-449b-9a5e-4f4fe3c99bb9,c1,c5,27,p2,?,surb={'id': 'b2942089-ba95-4f3d-a034-e710809f2843', 'route': ['p2', 'e4', 'i3', 'x1', 'p1', 'c1']}
1769753472.218446,SENT,d2c5ec6d-325f-477e-97f6-de5fc2ac0419,86ba69ba-a19d-4cc4-9422-d563d43cbd9e,c5,c2,3359,?,p2,
1769753472.2185779,CREATED,fc0208b7-70b6-4aa7-9045-b523a746c803,b7bae1bb-f68b-4467-a21d-525a438014d1,c5,c2,27,?,?,surb={'id': 'be16e7bf-d107-43da-8daf-9eb229145d7b', 'route': ['p2', 'e12', 'i3', 'x1', 'p2', 'c5']}
1769753472.4632542,SENT,7b7e8ad2-3541-4c4e-8736-a08b6c76fd9f,c83cb1d9-0b58-49f8-bc50-516ac7f9b9d5,c5,c2,3410,?,p2,
1769753472.46339,CREATED,6feb4f62-4bb1-4bde-8776-749dddc85477,fe889ca3-fbe8-42d7-ae19-178bb0af25b9,c5,c2,27,?,?,surb={'id': '51e04504-54ed-4509-a8bf-84e8f50fd13a', 'route': ['p2', 'e6', 'i6', 'x10', 'p2', 'c5']}
1769753472.5404968,RECEIVED,6be73ae2-7281-431a-8ed2-109b657c0e4a,d29cf237-6177-411d-a078-29d777def975,c4,c5,27,p2,?,surb={'id': '17ef94b9-1cb4-402e-8e8e-c901e1cbbdfd', 'route': ['p2', 'e4', 'i11', 'x4', 'p1', 'c4']}
1769753472.8225477,RECEIVED,d1d567c6-d47e-4a0f-bb09-5f64afa2b96b,7c53baf3-db26-4d7a-98e8-81fc7469542f,c4,c5,27,p2,?,surb={'id': 'dbb34b0e-a762-4d2c-92c7-1e71eee71372', 'route': ['p2', 'e11', 'i8', 'x1', 'p1', 'c4']}
1769753472.8722365,RECEIVED,bd60eda3-ade1-481c-99a8-8836e5fae33b,2b38046b-43fa-4cfe-b915-dbb81d31dcdf,c4,c5,26,p2,?,surb={'id': 'b620ca50-b046-4811-ab49-46896d1685bb', 'route': ['p2', 'e11', 'i9', 'x1', 'p1', 'c4']}
1769753473.016438,RECEIVED,d0973c76-811b-4e51-b39b-e7a3c1a52afc,5005bd37-9d28-4272-b019-a426aef82e6f,c1,c5,27,p2,?,surb={'id': 'cd36c789-1593-409c-9beb-e47829ab233d', 'route': ['p2', 'e1', 'i5', 'x4', 'p1', 'c1']}
1769753473.0993147,RECEIVED,ac895439-a77f-43f4-8bcf-1e7f4520dda8,1832c2bc-e016-416c-8812-d3ccbbaba736,c1,c5,27,p2,?,surb={'id': '86f6ec15-db55-416f-88d5-5ae5c0b5b9f8', 'route': ['p2', 'e10', 'i8', 'x12', 'p1', 'c1']}
1769753473.8215642,RECEIVED,278169ec-a651-4ff5-9141-4a65e40f8847,512661d2-e760-4904-a8d3-78a277ca4f17,c4,c5,27,p2,?,surb={'id': '73b9cf8b-d904-4262-924f-f72facf35e58', 'route': ['p2', 'e1', 'i5', 'x1', 'p1', 'c4']}
1769753473.8324819,RECEIVED,2368d5dc-f703-4f37-b5fc-15129f089e18,fc4eb508-4628-46b9-a7f6-639f1eb7077a,c1,c5,27,p2,?,surb={'id': '725b7b48-2cb3-46af-ac1c-7b117488d2f8', 'route': ['p2', 'e9', 'i1', 'x7', 'p1', 'c1']}
1769753473.9079256,SENT,0b3c3a96-b4a6-4f47-9659-9a7ece79eaf1,235a946c-faf9-40c0-93c1-02b7328fbdef,c5,c2,3401,?,p2,
1769753473.9080968,CREATED,642ed126-dafb-48a4-afae-ebc31ad188dc,fd460da2-b857-449f-b8da-a84b2e358f52,c5,c2,27,?,?,surb={'id': '52f108a9-056c-4948-8493-a65aeaf89b03', 'route': ['p2', 'e5', 'i5', 'x6', 'p2', 'c5']}
1769753473.9258568,SENT,28a8dc07-202c-4c70-a031-3617e39ddd53,4f92f8cf-d740-46a3-90c8-c5d877fdfd38,c5,c2,3376,?,p2,
1769753473.9260035,CREATED,45bd6c70-de8e-4ebf-8aca-4ec86556c0c8,00934455-7cd1-446a-ab94-3fe1f241b5df,c5,c2,26,?,?,surb={'id': '66621aba-5afb-496b-b546-70cbd6376a0a', 'route': ['p2', 'e7', 'i6', 'x1', 'p2', 'c5']}
1769753474.3385208,RECEIVED,03142188-1a42-406e-a08a-db1af406c3ee,06deb473-a675-4ffd-869e-aaeb34f36c92,c4,c5,26,p2,?,surb={'id': '0d184ec8-da74-4569-99b8-69ddd91ca35f', 'route': ['p2', 'e10', 'i9', 'x5', 'p1', 'c4']}
1769753474.4852722,RECEIVED,0523d14c-42f3-4f4c-a5f4-055fec0134b8,4baa4a80-5e77-49e8-af96-7826da43e7fa,c4,c5,26,p2,?,surb={'id': '8ba6d838-ab07-4fc5-a2c6-92c6911e7952', 'route': ['p2', 'e2', 'i12', 'x12', 'p1', 'c4']}
1769753474.551274,SENT,288f64f2-9fb4-4796-85bf-a907f02346cd,142f7e69-3756-4739-b2f5-d85b6a4382bf,c5,c2,3392,?,p2,
1769753474.5514064,CREATED,59597768-ab0b-4f0d-a87d-49b4391b9f03,81ef6d35-7aff-4ffe-9563-a6ccb11f03cc,c5,c2,27,?,?,surb={'id': '107ea005-92e1-4a25-9386-aaecb9646450', 'route': ['p2', 'e4', 'i5', 'x7', 'p2', 'c5']}
1769753474.6107888,SENT,50d616c6-faa1-47a3-b731-66e13abc2bd7,39128a7e-586b-4169-9697-060f27a189a3,c5,c2,3376,?,p2,
1769753474.610923,CREATED,fa3eee27-dff5-4fb2-b6e7-4cfad03eb11a,d1781414-003d-4044-9a28-bb8e1d2d222f,c5,c2,26,?,?,surb={'id': 'b88b0706-f8a9-441c-82ef-1159fec4be09', 'route': ['p2', 'e11', 'i8', 'x6', 'p2', 'c5']}
1769753474.690327,RECEIVED,d9fed5d7-12cc-45da-842d-8c8aaf20f5b0,b6e2ec95-0629-48b7-bfb8-bc335b1c2c80,c4,c5,27,p2,?,surb={'id': '0591e86d-7960-4bcf-8f77-3812039bcef2', 'route': ['p2', 'e12', 'i12', 'x8', 'p1', 'c4']}
1769753474.7412472,RECEIVED,eae2520e-bee8-4323-a694-f99c4d7dbb36,ec05ae0e-caa5-4f1e-8e89-6d72b36b899e,c1,c5,27,p2,?,surb={'id': '03895886-968d-45ee-80b8-5ca71d8fd574', 'route': ['p2', 'e2', 'i11', 'x8', 'p1', 'c1']}
1769753474.7838414,SENT,112497bd-cbc1-41db-bb66-57ab43959d0d,05193b7b-15cd-4df4-ba0f-068f9651f19e,c5,c2,3388,?,p2,
1769753474.7839723,CREATED,8fd5c592-3d5f-4440-bac6-04248eabdd51,7cddff3b-615d-4556-b640-04cd20a46b84,c5,c2,27,?,?,surb={'id': '83046ccf-c8b6-4cb3-9887-ce7ab1c1c8f1', 'route': ['p2', 'e1', 'i10', 'x3', 'p2', 'c5']}
1769753474.8112893,SENT,ef07465c-f33a-423e-9e90-dcb407c3c073,7837c6a6-9f9d-4143-9a11-4429dff2341d,c5,c2,3384,?,p2,
1769753474.8114417,CREATED,84518083-be41-4bb3-85b4-cf122316bfee,b17e7eb5-06a7-4295-baf0-35460d31e1a3,c5,c2,27,?,?,surb={'id': 'd26dbcc8-f00a-4c1d-bab7-3f3b02e884c6', 'route': ['p2', 'e10', 'i5', 'x7', 'p2', 'c5']}
1769753474.876411,RECEIVED,cd067835-371f-4faa-a46d-d1e27c1a2a4e,a6246181-6c5f-4703-b4d6-2d61a37093e5,c4,c5,27,p2,?,surb={'id': 'f829a591-87ea-4882-b691-0f406ff69d5a', 'route': ['p2', 'e12', 'i5', 'x12', 'p1', 'c4']}
1769753475.1687708,SENT,28baee65-4f2d-4c90-81eb-afc788664163,954c0b44-0cae-4209-bafb-b9f2e2c5d1f7,c5,c2,3358,?,p2,
1769753475.1710603,CREATED,85f69014-c7b9-471a-8655-51e48c5df700,01e7d435-00f6-42d6-b807-192b9e919078,c5,c2,27,?,?,surb={'id': 'dfac0c1a-3283-4876-bd32-09b8787d7601', 'route': ['p2', 'e1', 'i5', 'x1', 'p2', 'c5']}
1769753475.2113001,RECEIVED,d204d6d1-75a4-45ec-a0ca-f736c93bb421,996f83cf-5f6a-40de-8453-6623a0154a25,c4,c5,27,p2,?,surb={'id': '7e7a9472-322d-4eaf-9898-1e85966cfd09', 'route': ['p2', 'e12', 'i7', 'x8', 'p1', 'c4']}
1769753475.2294145,SENT,0b30d54d-1001-481c-abcd-1da8fc467784,a9ea0948-8e4c-4bd3-b35d-c6911d1a0b5c,c5,c2,3376,?,p2,
1769753475.2295408,CREATED,f1cdeda8-e957-4809-8877-a623ee33a115,62bd14ea-4ac8-40cb-ba70-73442fc44ee3,c5,c2,27,?,?,surb={'id': '7f05084c-ef17-4196-adc1-6e48a15b92b6', 'route': ['p2', 'e7', 'i12', 'x9', 'p2', 'c5']}
1769753475.3895755,RECEIVED,f87d4183-1630-4240-a6a8-65ab47cf3c1d,c72d4669-052e-4249-b008-49c304d6c1bd,c1,c5,27,p2,?,surb={'id': 'c4034501-f565-48ac-b252-2f3832607bbe', 'route': ['p2', 'e1', 'i5', 'x7', 'p1', 'c1']}
1769753475.5250168,RECEIVED,0820a854-ecc7-46e5-819c-b4d6ef11d8f8,c7c164fd-e543-4f91-9ffc-dc1c1c118cc3,c4,c5,27,p2,?,surb={'id': '034aa1c3-d2fc-456c-a9ce-bae0e4a45b01', 'route': ['p2', 'e12', 'i6', 'x4', 'p1', 'c4']}
1769753475.642598,RECEIVED,b5c163ec-3da8-4219-977a-6c3945eb36c3,b7a2abfd-8778-49bf-b9c0-a226a521688d,c1,c5,27,p2,?,surb={'id': '54b7da68-c8c7-4b56-87e4-494d03eb2e3f', 'route': ['p2', 'e6', 'i12', 'x8', 'p1', 'c1']}
1769753475.695126,SENT,305db2fb-c8df-4597-aa31-3dfc3af572f3,0a92d004-4468-44ae-a751-7af66689a4c2,c5,c2,3399,?,p2,
1769753475.6952858,CREATED,1af64051-9cb4-4b58-b6d2-79f647a3cc67,daadbebf-6e30-4c9f-8de0-d7187f363540,c5,c2,27,?,?,surb={'id': '172a3d2a-59b8-41a3-8d6e-c29b840d22e3', 'route': ['p2', 'e10', 'i12', 'x11', 'p2', 'c5']}
1769753475.8272114,RECEIVED,b7cd231a-dba5-403e-a50f-1dfab6261c3d,0a7767cc-28a8-4ef6-9c09-be1802cf7a6f,c1,c5,27,p2,?,surb={'id': '1fb55a2e-401d-449c-9fec-3231506ed3e9', 'route': ['p2', 'e2', 'i3', 'x2', 'p1', 'c1']}
1769753476.047383,SENT,2440749b-0d80-4391-8994-ac7de867d9b3,4d5d17f2-b00b-48f6-85bd-2c7f21ab719a,c5,c2,3409,?,p2,
1769753476.047531,CREATED,d8bc7701-5904-4e2c-853b-d70b3ac9e2ba,dc5f74d0-5ebd-4893-92ed-03a0b0a1e5d7,c5,c2,27,?,?,surb={'id': '89d1919d-18b0-49f9-beb7-aff378fcdd12', 'route': ['p2', 'e12', 'i8', 'x2', 'p2', 'c5']}
1769753476.5508826,SENT,b9f1f6d1-04c6-4124-bdc5-d54758258395,7209e76e-088d-4fb2-8a3e-5590d0c43fab,c5,c2,3405,?,p2,
1769753476.551032,CREATED,6f9ccc00-d614-4cff-a2c8-dfadff168226,4b868d05-10f2-4cef-9356-d170b86d9dda,c5,c2,27,?,?,surb={'id': 'bab27f08-e54a-413f-9e82-a82bba971d3f', 'route': ['p2', 'e10', 'i12', 'x8', 'p2', 'c5']}
1769753476.668565,SENT,e2325ffd-acd6-4bac-b916-266a1150cda0,28bb5d24-5830-4662-a741-4abc7f636ab9,c5,c2,3376,?,p2,
1769753476.6686978,CREATED,d468afcb-37e8-422a-bc2d-39e97c669384,7ba860b5-0106-4d61-96bf-84029c555358,c5,c2,27,?,?,surb={'id': '6ec9f5c6-378b-4912-8638-620d62271831', 'route': ['p2', 'e3', 'i2', 'x6', 'p2', 'c5']}
1769753476.7970786,RECEIVED,926f6a58-1cbf-4d95-a35c-7757e531f11a,7058f875-487b-447c-8227-d39e2cacab9e,c4,c5,27,p2,?,surb={'id': '3d9fbeb4-e414-4583-9e29-982492fdff1c', 'route': ['p2', 'e8', 'i7', 'x1', 'p1', 'c4']}
1769753476.8792307,SENT,036e5a6a-d8f0-45c7-a66b-813a290dbf6d,84b0cbbc-3410-490d-be98-03b31b115451,c5,c2,3388,?,p2,
1769753476.8793848,CREATED,f7c7a3b1-5e64-42c8-8977-34a56e4a3b4f,20da6fc7-76a0-48bd-9a82-2e1ee3c238b0,c5,c2,27,?,?,surb={'id': 'e4acdab9-1c4d-4775-8da8-9b1b1fca5149', 'route': ['p2', 'e7', 'i10', 'x3', 'p2', 'c5']}
1769753477.1088665,RECEIVED,93ef12b4-a521-4851-869b-ced350404978,f75b52f6-93d7-4251-9785-e00e07cbf2b2,c1,c5,27,p2,?,surb={'id': '44b87b85-932a-4cf9-b759-93fcbc5ab646', 'route': ['p2', 'e9', 'i11', 'x6', 'p1', 'c1']}
1769753477.167674,SENT,dd50eb1a-1755-4589-9991-e702ede801cb,271c50f0-b821-4253-afef-00bc52d24982,c5,c2,3388,?,p2,
1769753477.167805,CREATED,d6b930f2-2318-4ea0-b10c-9702e153b9a3,ea95b5ea-09d3-4f8a-bf8b-3a1952ad10a4,c5,c2,26,?,?,surb={'id': '130ca868-ff65-4c69-980a-b8b6f5e5af0a', 'route': ['p2', 'e1', 'i9', 'x1', 'p2', 'c5']}
1769753477.357424,SENT,5723c24b-6264-4a10-bb7f-bece4ae4bc8b,13064840-5982-492c-b769-733028be5e4b,c5,c2,3395,?,p2,
1769753477.3575575,CREATED,5d81f4a5-3d47-438b-aeae-76041228070b,9bbfe9cf-6fcc-4749-9b24-f7e93e244fc1,c5,c2,27,?,?,surb={'id': 'e33aee5c-4386-4c7b-bcb7-7d05127b3abd', 'route': ['p2', 'e5', 'i10', 'x9', 'p2', 'c5']}
1769753477.555872,RECEIVED,867dc772-ddbb-4457-864d-0eeca3e0fd60,25676e5f-6a45-4d28-8a2f-7df035a47d4b,c4,c5,26,p2,?,surb={'id': '1d8cdf6e-5224-4a46-beaf-50a494de6acb', 'route': ['p2', 'e7', 'i5', 'x6', 'p1', 'c4']}
1769753477.6482437,RECEIVED,bfec3491-6831-4200-a9bf-98a3e1fa0392,7d53d720-a895-4179-b741-d44d7da78fac,c1,c5,27,p2,?,surb={'id': '211c55ce-a8e8-4f6f-8bb7-9f3a1121a44e', 'route': ['p2', 'e9', 'i9', 'x8', 'p1', 'c1']}
1769753477.695894,RECEIVED,99ca96e7-20f1-4b36-924f-4bc5d1768819,bb700906-3f84-4b8e-a5ca-f5a7d8c5ef5b,c1,c5,27,p2,?,surb={'id': '7ceeac70-0892-4493-a6a5-43b98c8bac4d', 'route': ['p2', 'e7', 'i1', 'x9', 'p1', 'c1']}
1769753477.7674773,RECEIVED,2f5fa8f5-a732-4a8a-a3bb-ae6ee68e5768,4750baa3-d738-4cfe-95a7-210b6775c7f6,c4,c5,26,p2,?,surb={'id': 'fa584c8d-aba1-4e1d-8e1a-e58f9a28de56', 'route': ['p2', 'e11', 'i3', 'x11', 'p1', 'c4']}
1769753478.0641136,SENT,325c5713-d434-49c7-9e9f-da3d57df81ec,e0d9b09e-6388-401a-a49a-3e9482f00098,c5,c2,3374,?,p2,
1769753478.064265,CREATED,99a81a33-0b5c-4f07-bb68-cea5c5da07ab,41082eef-a3f3-4c05-b2b8-67f06e8f1698,c5,c2,27,?,?,surb={'id': 'c9b8a4a3-fc80-44f6-84bc-b9fd00e05c1b', 'route': ['p2', 'e12', 'i9', 'x10', 'p2', 'c5']}
1769753478.16527,RECEIVED,a96e9247-a069-4c2c-b8d6-f6394ab01dc6,a529180d-50e2-4d5a-a771-72fbd4bbab2e,c4,c5,27,p2,?,surb={'id': '8a02cba2-7a5e-4173-892a-177b35188616', 'route': ['p2', 'e12', 'i12', 'x1', 'p1', 'c4']}
1769753478.176547,SENT,2b228f4e-2e25-4434-8082-bdb9604839c4,216c422a-918d-40cf-b408-e0c8837c9a99,c5,c2,3384,?,p2,
1769753478.176699,CREATED,f5260250-e5ba-42e7-bfab-3744dd68a62a,2ad95f30-e150-457f-9d98-1e1edfa70676,c5,c2,26,?,?,surb={'id': '6203a955-726d-4f7a-bf58-46eaf1c64fef', 'route': ['p2', 'e2', 'i3', 'x7', 'p2', 'c5']}
1769753478.2844267,RECEIVED,97011877-e0b4-465f-9095-e504cb111aaa,4e3b57c2-0697-4953-adb2-62836064585f,c4,c5,26,p2,?,surb={'id': '871c34a2-c471-44ea-b084-d7e53b327f71', 'route': ['p2', 'e12', 'i5', 'x5', 'p1', 'c4']}
1769753478.4017797,RECEIVED,24c58054-e74b-4af7-9eed-a7ce6bc6f2b6,5bdba9f2-7351-49f5-9d07-ad4457dee24b,c4,c5,26,p2,?,surb={'id': 'a590983a-dc1f-4b7f-9ed3-22b44043a2f2', 'route': ['p2', 'e11', 'i2', 'x5', 'p1', 'c4']}
1769753478.554137,SENT,f49eaf20-44d3-4ccf-bc77-7ba4512f9c96,a11da882-bc2e-4fb1-bffc-18a9e7ef2648,c5,c2,3371,?,p2,
1769753478.5542696,CREATED,5ebe9fd9-3faf-411c-a083-312dd6183958,8cd9eb81-b858-4a4b-8a4e-5c30eb89c0a9,c5,c2,27,?,?,surb={'id': 'fce71edc-0ac2-451c-9937-4be81c8ca6c5', 'route': ['p2', 'e7', 'i8', 'x3', 'p2', 'c5']}
1769753478.697,RECEIVED,27d28e8a-04fd-495d-9986-7b373794c14b,e3293785-4e2f-4746-beee-407dad199463,c4,c5,26,p2,?,surb={'id': '6ac07383-3c76-4cfc-8233-81793666c817', 'route': ['p2', 'e11', 'i8', 'x1', 'p1', 'c4']}
1769753478.857007,RECEIVED,b97c7010-1723-428a-a50b-23530c090c21,de21e7d9-3b9e-45e7-be60-06e44d2742b1,c1,c5,27,p2,?,surb={'id': 'efbd8e9a-7b4c-4e03-9b89-8b6cec8b3424', 'route': ['p2', 'e4', 'i1', 'x3', 'p1', 'c1']}
1769753478.9265893,SENT,99ce73e1-72be-46c1-b686-62ae8348de2b,95133a8f-aa8b-49d2-a3f3-2f5055389e0e,c5,c2,3391,?,p2,
1769753478.9267259,CREATED,4f2e35bd-3212-4487-96f2-1622bc6bc3fd,a08033e8-13df-4654-8e1d-9707912e77fb,c5,c2,27,?,?,surb={'id': '59ca130a-faf8-4daf-a9ee-69f5484e8696', 'route': ['p2', 'e12', 'i9', 'x9', 'p2', 'c5']}
1769753479.0130992,SENT,44345d3b-39e2-4344-b07b-2dbcaca1943a,dacc6a92-4e18-4bff-8e3c-bb8c7b3aefa9,c5,c2,3372,?,p2,
1769753479.0132365,CREATED,e7160c1e-4228-4ca2-bf55-009dfbb74c3c,359cd321-2bf3-4f2f-a8f8-ea4d2124bc9b,c5,c2,26,?,?,surb={'id': '61ab413b-036b-4059-89d2-484cf211cd92', 'route': ['p2', 'e10', 'i6', 'x12', 'p2', 'c5']}
