timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769445729.9350026,SENT,87673801-cd3a-4390-bae9-7d28eda31747,0a1f9ad0-5c46-4b44-963f-e234b45523ad,c3,c1,3359,?,p3,
1769445729.9352894,CREATED,30c94c2b-f35f-4650-8709-cf6cba7a5421,48e8e3db-ecad-4971-bb2c-39ba60efba28,c3,c1,27,?,?,surb={'id': '5c0c1f6f-a945-4118-98cd-747e384fc121', 'route': ['p1', 'e6', 'i2', 'x6', 'p3', 'c3']}
1769445733.8206398,CREATED,a4498f41-b876-4b1a-88fe-1e43bd6cc90e,7964fb9d-4d56-4172-b033-725e348f1281,c3,c1,27,?,?,surb={'id': '67f9a097-5792-49b9-8706-54b1348fc84d', 'route': ['p1', 'e9', 'i10', 'x8', 'p3', 'c3']}
1769445733.8567176,SENT,38b9d577-661b-4e59-876a-c21a9add15b6,9478302e-eb8f-4876-8694-2523a0592bee,c3,c1,3380,?,p3,
1769445733.8568594,CREATED,466d13e7-f69a-4af6-8704-b82bb9e83292,33b153f5-f721-4d32-b6cc-d234006b59f2,c3,c1,27,?,?,surb={'id': '16747a9b-e0a7-4a92-95e5-bc34e9c6e25b', 'route': ['p1', 'e5', 'i10', 'x3', 'p3', 'c3']}
1769445733.9260929,SENT,f730d00c-4269-42bb-96cf-2793642d8037,21f758a7-cf82-4727-b544-5e7eed3a44e5,c3,c1,3391,?,p3,
1769445733.92623,CREATED,bc2a2c4f-c51c-49a7-a924-6c7944cd3158,33b153f5-f721-4d32-b6cc-d234006b59f2,c3,c1,27,?,?,surb={'id': '16747a9b-e0a7-4a92-95e5-bc34e9c6e25b', 'route': ['p1', 'e5', 'i10', 'x3', 'p3', 'c3']}
1769445733.9734008,RECEIVED,a32ca9a6-e6c6-4d9f-9a3a-31964e9f7f2c,962d48af-e3fa-4041-93d3-543e221bd274,c2,c3,27,p3,?,surb={'id': 'f912f2c8-1fea-434f-adff-b46b6fb7a135', 'route': ['p3', 'e1', 'i7', 'x10', 'p2', 'c2']}
1769445733.988259,RECEIVED,da5b63b8-e7ef-4773-9155-be12648ada0d,b816c8a7-c548-43a6-b1c6-2fd667b553f1,c1,c3,27,p3,?,surb={'id': '8d4eb529-30fa-4455-b2d0-9e001a48ff1e', 'route': ['p3', 'e9', 'i11', 'x9', 'p1', 'c1']}
1769445734.1657903,RECEIVED,bcb143ea-aebc-47f3-9c12-c104981bdbf6,16798757-67ab-481a-87ee-9d350b0e9ccf,c1,c3,27,p3,?,surb={'id': '9bb90fe2-c09f-4481-b911-c2c52939e2b4', 'route': ['p3', 'e4', 'i1', 'x1', 'p1', 'c1']}
1769445734.4689574,RECEIVED,d7d9b12e-6159-4786-81d6-2714fa465a8f,300b837c-9524-4c05-9c7d-3d58d09a068d,c2,c3,27,p3,?,surb={'id': 'ae6ab70f-3512-4328-9e11-f276f58f6d61', 'route': ['p3', 'e2', 'i10', 'x2', 'p2', 'c2']}
1769445734.5389357,RECEIVED,0694343f-83f6-44b2-871b-3ba10f66c24b,15dd6f11-1059-4455-88be-d55f221598db,c2,c3,26,p3,?,surb={'id': '7b6bd458-79df-4746-baec-5b7315cbc5a0', 'route': ['p3', 'e3', 'i1', 'x4', 'p2', 'c2']}
1769445734.5573308,RECEIVED,86e8238e-00ee-4a4e-8929-d150a5b1faaf,b816c8a7-c548-43a6-b1c6-2fd667b553f1,c1,c3,27,p3,?,surb={'id': '8d4eb529-30fa-4455-b2d0-9e001a48ff1e', 'route': ['p3', 'e9', 'i11', 'x9', 'p1', 'c1']}
1769445734.952151,SENT,25f258fb-b416-48d8-a18a-2b60cf495587,7334e8f1-516b-4136-98f6-7ed64d68f443,c3,c1,3391,?,p3,
1769445734.9523401,CREATED,44efa261-2a6a-411e-bde5-7072e5faacf7,f55b0f59-8306-43bb-bca7-9138ee1be489,c3,c1,27,?,?,surb={'id': '47d1d020-5d11-46dd-a081-9d5d07c0b30b', 'route': ['p1', 'e7', 'i3', 'x10', 'p3', 'c3']}
1769445734.9881873,SENT,6c00bf22-8047-4429-9f3d-c7f70554ace8,6cbbb45e-90d0-4047-a582-ef8e9f6b0a7b,c3,c1,3379,?,p3,
1769445734.9883366,CREATED,a3c1b296-a569-4d4e-81fb-b1e1a654e494,f55b0f59-8306-43bb-bca7-9138ee1be489,c3,c1,27,?,?,surb={'id': '47d1d020-5d11-46dd-a081-9d5d07c0b30b', 'route': ['p1', 'e7', 'i3', 'x10', 'p3', 'c3']}
1769445735.0748928,RECEIVED,1e1583c5-ed1b-4470-b4f5-fc3022fdfe06,04eb60cd-d5e6-4193-a5e7-d255c1cff568,c1,c3,27,p3,?,surb={'id': '0ea495ca-74d1-42f7-b172-dbfee0b8a8bb', 'route': ['p3', 'e6', 'i8', 'x1', 'p1', 'c1']}
1769445735.1778188,RECEIVED,c17ef233-6b06-44d1-b09e-10a5dba53c7d,6be1e644-74ee-4814-8886-b59d5607a884,c1,c3,26,p3,?,surb={'id': 'aee8b654-6387-4505-9bed-a47586d5fd06', 'route': ['p3', 'e7', 'i2', 'x3', 'p1', 'c1']}
1769445735.2775009,RECEIVED,74cf5db5-da0a-4039-b53a-d5fe096e76db,04eb60cd-d5e6-4193-a5e7-d255c1cff568,c1,c3,27,p3,?,surb={'id': '0ea495ca-74d1-42f7-b172-dbfee0b8a8bb', 'route': ['p3', 'e6', 'i8', 'x1', 'p1', 'c1']}
1769445735.4123597,RECEIVED,49835eef-b9ea-4024-a135-f51e0dbb173e,a7f71a56-0edb-46b9-b68f-c790b404f55e,c1,c3,27,p3,?,surb={'id': '027ec0e8-fbb9-4569-9b12-e50e07d7cbe1', 'route': ['p3', 'e9', 'i5', 'x6', 'p1', 'c1']}
1769445735.4717088,RECEIVED,75b854d2-5bbd-4400-9b30-dd7cfd423b62,1abadad4-921a-4a46-b40d-733825aa15de,c2,c3,27,p3,?,surb={'id': 'b774ee10-831b-4d21-88f2-eba6f6c428da', 'route': ['p3', 'e12', 'i2', 'x4', 'p2', 'c2']}
1769445735.524419,RECEIVED,7801aa7e-bc11-48cb-99a8-e4c66f34e678,16798757-67ab-481a-87ee-9d350b0e9ccf,c1,c3,27,p3,?,surb={'id': '9bb90fe2-c09f-4481-b911-c2c52939e2b4', 'route': ['p3', 'e4', 'i1', 'x1', 'p1', 'c1']}
1769445735.7207808,RECEIVED,97bf840f-4f6f-4d42-898c-a4b150904f77,c124ad9e-3e7f-4470-a5c1-a01c3ec2c0d6,c2,c3,27,p3,?,surb={'id': '44100286-3d0f-4eaa-876f-63556bf40218', 'route': ['p3', 'e3', 'i5', 'x9', 'p2', 'c2']}
1769445735.821745,RECEIVED,b41e047c-263d-4eaf-9f83-df48a4dc6832,300b837c-9524-4c05-9c7d-3d58d09a068d,c2,c3,27,p3,?,surb={'id': 'ae6ab70f-3512-4328-9e11-f276f58f6d61', 'route': ['p3', 'e2', 'i10', 'x2', 'p2', 'c2']}
1769445735.9282022,RECEIVED,e77d1735-8ea1-42ce-93a4-c69406e7e689,77d1752f-c060-4750-8eee-347d5f3f7f9d,c1,c3,27,p3,?,surb={'id': '2c8fb946-df38-4e21-9514-2c092b06add9', 'route': ['p3', 'e7', 'i3', 'x11', 'p1', 'c1']}
1769445736.02585,SENT,632ef4d3-8a14-413b-ae92-6e99d20da652,d8f01da1-0ce3-4b1c-a91c-674a07ef46eb,c3,c1,3367,?,p3,
1769445736.0260274,CREATED,dd67e593-8803-48fc-98c9-cd0e0c18845a,4af687ec-5849-4888-9745-4d27ca2c625b,c3,c1,26,?,?,surb={'id': 'e49a84a7-66d2-447e-8a7b-b00bfdb7f4a4', 'route': ['p1', 'e8', 'i1', 'x9', 'p3', 'c3']}
1769445736.0724356,RECEIVED,551fddfc-c11e-471e-aa6d-03113377e2b7,855ca9dc-0d6d-4966-9efc-8b5ba1889426,c2,c3,27,p3,?,surb={'id': '20492914-50e5-43ce-945c-6c24abb4c7e8', 'route': ['p3', 'e3', 'i11', 'x7', 'p2', 'c2']}
1769445736.09336,RECEIVED,4ca5f27e-cb35-4085-86ac-92e17e3273b9,e3b80f0d-eed2-487f-9dd3-f1dafe354a1f,c2,c3,27,p3,?,surb={'id': '445ccbfc-35db-46f7-bbbc-c404319fe710', 'route': ['p3', 'e5', 'i8', 'x5', 'p2', 'c2']}
1769445736.1367924,RECEIVED,98087824-413b-49e7-ad33-29998753912e,855ca9dc-0d6d-4966-9efc-8b5ba1889426,c2,c3,27,p3,?,surb={'id': '20492914-50e5-43ce-945c-6c24abb4c7e8', 'route': ['p3', 'e3', 'i11', 'x7', 'p2', 'c2']}
1769445736.174371,RECEIVED,123a0192-0212-4ad5-a095-383a1afbee41,fd538cd2-7cee-42c0-82ba-fd90bfb98a15,c1,c3,27,p3,?,surb={'id': '6e6ccd9a-2cf0-46df-9523-69a458f0a7cf', 'route': ['p3', 'e9', 'i10', 'x11', 'p1', 'c1']}
1769445736.2457583,RECEIVED,18c57971-c9ec-48f6-8456-d89cbb00ed77,f9f8b976-f850-4b0d-b836-d0888f66afc2,c1,c3,26,p3,?,surb={'id': '37ee3f8b-8951-4c02-ab23-2d8e91975bce', 'route': ['p3', 'e3', 'i5', 'x1', 'p1', 'c1']}
1769445736.3665445,SENT,914ef4b2-e17b-4c04-affb-bf200770ae54,26a041e6-afd2-4221-b436-2c3c141da686,c3,c1,3384,?,p3,
1769445736.366693,CREATED,c0f2a70b-c622-4206-9b16-2895b12df815,4af687ec-5849-4888-9745-4d27ca2c625b,c3,c1,26,?,?,surb={'id': 'e49a84a7-66d2-447e-8a7b-b00bfdb7f4a4', 'route': ['p1', 'e8', 'i1', 'x9', 'p3', 'c3']}
1769445736.489016,SENT,8aed3b41-0b55-4420-96fd-44b3a6dd01d7,ce4d5d7a-35ae-4557-aeb9-a1de24834073,c3,c1,3377,?,p3,
1769445736.4891493,CREATED,9f569832-aa16-48b6-a551-9e466731829b,7dc966d3-60b1-4263-bafa-83970af69eb9,c3,c1,27,?,?,surb={'id': '2b2d7432-9603-4332-b0dc-84d4a94cb983', 'route': ['p1', 'e2', 'i7', 'x6', 'p3', 'c3']}
1769445736.5381086,RECEIVED,2d1f942c-1459-4134-93b9-c8dcd2078e2e,f9f8b976-f850-4b0d-b836-d0888f66afc2,c1,c3,26,p3,?,surb={'id': '37ee3f8b-8951-4c02-ab23-2d8e91975bce', 'route': ['p3', 'e3', 'i5', 'x1', 'p1', 'c1']}
1769445736.674144,SENT,b723e57e-05d4-47e5-a975-70efc43d67cb,9d0b5f88-f2ad-4b80-a6b2-7a615120094d,c3,c1,3383,?,p3,
1769445736.6742928,CREATED,464963ca-d69e-48c1-84b0-961a61b515da,7dc966d3-60b1-4263-bafa-83970af69eb9,c3,c1,27,?,?,surb={'id': '2b2d7432-9603-4332-b0dc-84d4a94cb983', 'route': ['p1', 'e2', 'i7', 'x6', 'p3', 'c3']}
1769445736.876965,SENT,4e36cb2c-4b6a-4fa0-9ae7-3f46618f7b4f,e7f94633-45fb-4230-8a66-e2992607093c,c3,c1,3359,?,p3,
1769445736.8771486,CREATED,46c9e9f1-c7cf-4ebc-a000-aef54f545fa5,14fce87d-f4d0-48b9-96f6-88044f142559,c3,c1,27,?,?,surb={'id': 'dc3bb721-38d4-47e5-912f-ba58fc80bc55', 'route': ['p1', 'e2', 'i5', 'x10', 'p3', 'c3']}
1769445736.8887348,SENT,df8b2fc1-ece4-4ff7-8301-cd3672599d16,c504c423-8a78-40b3-904e-950f6b932a4f,c3,c1,3368,?,p3,
1769445736.8888848,CREATED,5c0583e2-8902-49c4-a434-07d4cd9be101,14fce87d-f4d0-48b9-96f6-88044f142559,c3,c1,27,?,?,surb={'id': 'dc3bb721-38d4-47e5-912f-ba58fc80bc55', 'route': ['p1', 'e2', 'i5', 'x10', 'p3', 'c3']}
1769445737.2517326,SENT,dd2b8bb8-a1f4-4319-94a3-3e9e8f905aff,a034a805-1179-4ec1-a7da-d8233a22eb2e,c3,c1,3400,?,p3,
1769445737.2518847,CREATED,14ab343f-0fa5-4a85-b346-cbb2932a0cdb,75ba7bb5-1920-4361-95f3-ed850ee5515d,c3,c1,27,?,?,surb={'id': '7dfe2fa9-e39b-420a-bd73-a25d46b2ad15', 'route': ['p1', 'e8', 'i11', 'x2', 'p3', 'c3']}
1769445737.3558726,SENT,080721c6-20de-41a1-a6c1-cf3ab25d5f7c,d2a4961a-aad2-4762-ba1b-f49a93d0f71c,c3,c1,3401,?,p3,
1769445737.356073,CREATED,3458eff0-d2a8-476f-bc9c-9d29bb448267,75ba7bb5-1920-4361-95f3-ed850ee5515d,c3,c1,27,?,?,surb={'id': '7dfe2fa9-e39b-420a-bd73-a25d46b2ad15', 'route': ['p1', 'e8', 'i11', 'x2', 'p3', 'c3']}
1769445737.5124297,SENT,92e9b52d-97e0-4c2f-8800-b40f424589b6,4652f16f-19da-4ad8-b32f-30935cd48ded,c3,c1,3400,?,p3,
1769445737.5125809,CREATED,609fa13f-9bbc-487c-9a9a-f321b0856c72,9586e56d-6af9-4f54-a3ab-48ee133eac04,c3,c1,27,?,?,surb={'id': '6641d63f-0769-4511-80c8-dcdf388703c1', 'route': ['p1', 'e5', 'i10', 'x4', 'p3', 'c3']}
1769445737.6711028,RECEIVED,ff9fe0a1-c40a-4d2f-8c74-9b91b3e974c3,5fb787ca-675e-4ff0-b7e8-c16c98cc6221,c1,c3,26,p3,?,surb={'id': '6ec8d99c-8a4f-429a-ab83-47c3a5b50b86', 'route': ['p3', 'e11', 'i3', 'x10', 'p1', 'c1']}
1769445737.696943,RECEIVED,74476b09-fa6d-48e3-9245-e7d6e634d96e,6f566f2c-9abc-4707-937f-9709947dca93,c2,c3,27,p3,?,surb={'id': 'c4b4a712-a8f5-4f95-a537-25674f8794f7', 'route': ['p3', 'e4', 'i8', 'x3', 'p2', 'c2']}
1769445737.7634706,RECEIVED,afe9be4b-b693-4af1-be75-ca34dfa1d50e,6be1e644-74ee-4814-8886-b59d5607a884,c1,c3,26,p3,?,surb={'id': 'aee8b654-6387-4505-9bed-a47586d5fd06', 'route': ['p3', 'e7', 'i2', 'x3', 'p1', 'c1']}
1769445737.7765632,SENT,74992093-1ea7-4b67-bdee-4a9c3411f855,dce7249e-f95d-42c9-a819-7410eb953f71,c3,c1,3392,?,p3,
1769445737.776713,CREATED,45ca712f-78c3-4d26-80d9-e59e32adfbaf,9586e56d-6af9-4f54-a3ab-48ee133eac04,c3,c1,27,?,?,surb={'id': '6641d63f-0769-4511-80c8-dcdf388703c1', 'route': ['p1', 'e5', 'i10', 'x4', 'p3', 'c3']}
1769445737.8427947,RECEIVED,b2ac5298-3cb0-4460-b227-c9aefd1f9b89,361af200-04e9-4c06-af30-593546613c62,c1,c3,27,p3,?,surb={'id': 'cea6e20e-76ee-4353-bc65-586c6a051345', 'route': ['p3', 'e3', 'i12', 'x11', 'p1', 'c1']}
1769445737.8713539,RECEIVED,4ef59013-5500-4d30-9dd1-dac6cb4ae829,1d585545-d9be-418a-8b46-c1c76fdda189,c1,c3,27,p3,?,surb={'id': 'ecebfbdc-9f76-47a7-8691-a5948a7891db', 'route': ['p3', 'e8', 'i8', 'x11', 'p1', 'c1']}
1769445737.881241,RECEIVED,a7653460-2103-4cb4-8ba2-ae9fc556bfcb,1abadad4-921a-4a46-b40d-733825aa15de,c2,c3,27,p3,?,surb={'id': 'b774ee10-831b-4d21-88f2-eba6f6c428da', 'route': ['p3', 'e12', 'i2', 'x4', 'p2', 'c2']}
1769445737.895367,RECEIVED,00db38b2-a7e6-4ff5-b155-a48b2be467a5,fd538cd2-7cee-42c0-82ba-fd90bfb98a15,c1,c3,27,p3,?,surb={'id': '6e6ccd9a-2cf0-46df-9523-69a458f0a7cf', 'route': ['p3', 'e9', 'i10', 'x11', 'p1', 'c1']}
1769445737.956652,RECEIVED,537883ca-1832-476d-876d-2c3538d33d1f,6f566f2c-9abc-4707-937f-9709947dca93,c2,c3,27,p3,?,surb={'id': 'c4b4a712-a8f5-4f95-a537-25674f8794f7', 'route': ['p3', 'e4', 'i8', 'x3', 'p2', 'c2']}
1769445738.075865,RECEIVED,abed3462-45d9-46f1-b5fb-828ca720880e,51b39ca6-d32e-4d54-90ba-118b1ebe314a,c1,c3,27,p3,?,surb={'id': 'aabe118d-36d9-4cf1-bd03-a0c20781a81f', 'route': ['p3', 'e2', 'i11', 'x6', 'p1', 'c1']}
1769445738.2479339,SENT,00a0d5a1-61f8-4877-a4b5-7df5f1fc98ed,225cb7dc-460f-462e-b6d4-6904c6592fbc,c3,c1,3375,?,p3,
1769445738.2481136,CREATED,c65bafcd-0a3e-45c9-808d-95b483db15ae,236daf78-58d7-449d-8bee-d02a9f9be6e5,c3,c1,27,?,?,surb={'id': '0ea7102f-dd9a-47ac-aac0-9325e6d0d6c2', 'route': ['p1', 'e4', 'i11', 'x11', 'p3', 'c3']}
1769445738.3903644,SENT,5888f1c9-5785-4d84-8dd8-9fa098436ce2,cf19b2ea-33fd-4d00-90f6-4346d229e4fa,c3,c1,3381,?,p3,
