link,llr,obs_count,rate
p2->c2,53.45298930822408,1586,2.616583453655274
x11->p2,16.557154365707348,228,0.3761544939680974
x11->p3,6.440687757980188,66,0.10888682720129135
i11->x11,5.958378577006016,39,0.06434221607349035
x3->p2,5.632978491599666,422,0.6962157739234084
e5->i7,5.584127131665683,71,0.11713582926199524
i1->x8,5.546395291127911,68,0.11218642802557291
i2->x11,5.515123729929442,36,0.05939281483706801
i12->x9,5.3036713963136455,48,0.07919041978275734
e10->i12,5.052817750046535,56,0.09238882307988357
p1->e8,5.0458536601365855,152,0.25076966264539824
x8->p2,4.880488122800512,415,0.6846671710384229
i12->x12,4.86721898119552,55,0.0907390226677428
i3->x4,4.8040233088231945,61,0.10063782514058746
i9->x11,4.562185951681677,37,0.06104261524920879
e11->i2,4.2812847702032,64,0.10558722637700979
i10->x11,4.278996014053421,27,0.04454461112780101
p3->e8,4.212150895203624,74,0.12208523049841757
i6->x8,4.167771159557878,52,0.08578962143132046
i7->x12,4.06733799327404,74,0.12208523049841757
i11->x12,3.969832943399407,68,0.11218642802557291
x11->p1,3.9675596694687547,79,0.13033423255912147
e1->i12,3.6647413681194436,57,0.09403862349202435
e1->i7,3.6080303838804193,66,0.10888682720129135
i3->x11,3.519998324319004,32,0.052793613188504895
e10->i11,3.4860152480088837,76,0.12538483132269912
e8->i10,3.465643727797592,33,0.054443413600645675
e9->i3,3.3819763496267736,70,0.11548602884985447
e2->i3,3.3392375720721095,58,0.09568842390416513
i12->x8,3.204248692420899,62,0.10228762555272825
e2->i10,3.171668959728348,81,0.133633833383403
e8->i9,3.132695094479491,29,0.04784421195208256
i8->x11,3.062028696186422,39,0.06434221607349035
p2->e8,2.969028722507831,152,0.25076966264539824
e8->i5,2.9310511227941367,24,0.03959520989137867
i6->x3,2.902883951184358,47,0.07754061937061657
e5->i1,2.8817698131316227,62,0.10228762555272825
i7->x9,2.7245305316574804,60,0.09898802472844669
i11->x7,2.446760483696724,64,0.10558722637700979
e2->i7,2.437897968710396,58,0.09568842390416513
e4->i6,2.435433709069616,62,0.10228762555272825
i7->x11,2.429880010255231,30,0.04949401236422334
i12->x11,2.4168133484178798,32,0.052793613188504895
i2->x8,2.3903206115984723,68,0.11218642802557291
i6->x1,2.38994691414233,60,0.09898802472844669
x12->p2,2.389441117804142,410,0.676418168977719
e7->i11,2.376563395109664,57,0.09403862349202435
e3->i6,2.3479626757698204,75,0.12373503091055835
e8->i2,2.3465312264311446,36,0.05939281483706801
e5->i6,2.3374803375373654,55,0.0907390226677428
i7->x1,2.2856866486429723,66,0.10888682720129135
e3->i1,2.2817855061052574,58,0.09568842390416513
e8->i6,2.239196995133968,31,0.05114381277636412
e12->i3,2.1869086043304735,73,0.1204354300862768
i10->x8,2.1465970282933338,63,0.10393742596486902
e8->i7,2.132875403014997,37,0.06104261524920879
i9->x8,2.063725412332495,48,0.07919041978275734
i4->x11,2.0311286249870335,22,0.03629560906709712
e8->i4,1.976389455767138,36,0.05939281483706801
i4->x2,1.9660312830307962,55,0.0907390226677428
e2->i5,1.9524547780308863,50,0.0824900206070389
i12->x4,1.9443991760982833,49,0.08084022019489813
e12->i12,1.9306158498789898,66,0.10888682720129135
i7->x3,1.8555654618405057,56,0.09238882307988357
i9->x12,1.7966061392270296,66,0.10888682720129135
e10->i4,1.7745479000368345,67,0.11053662761343212
e12->i10,1.6752881072566606,77,0.12703463173483992
e7->i7,1.6626220439535535,74,0.12208523049841757
e11->i9,1.5613636668954367,63,0.10393742596486902
i5->x1,1.5104990246680847,58,0.09568842390416513
i1->x9,1.5102915033932431,83,0.13693343420768458
i9->x9,1.5077191548429019,56,0.09238882307988357
e6->i10,1.496091549976958,61,0.10063782514058746
e3->i8,1.4866802461942354,77,0.12703463173483992
e12->i9,1.484187800145162,66,0.10888682720129135
i8->x12,1.4730396616453323,61,0.10063782514058746
i11->x6,1.4251761285609614,54,0.08908922225560202
e8->i12,1.3358367550740065,35,0.057743014424927235
e4->i8,1.3242905428907497,68,0.11218642802557291
i6->x2,1.2126828432777739,61,0.10063782514058746
i1->x3,1.2119410749606736,57,0.09403862349202435
e5->i10,1.1743966481569466,71,0.11713582926199524
e6->i2,1.1684708699042226,50,0.0824900206070389
e7->i9,1.1651080878859368,62,0.10228762555272825
x1->p1,1.1096498029556452,131,0.21612385399044193
e9->i10,1.1056226864550966,54,0.08908922225560202
i7->x2,1.0773857816098458,65,0.10723702678915058
e8->i11,1.0765455265655568,32,0.052793613188504895
e8->i1,1.0680570292878047,24,0.03959520989137867
e12->i8,1.0495283464194252,57,0.09403862349202435
i6->x6,1.0236693244567334,56,0.09238882307988357
e1->i11,1.010673548527202,60,0.09898802472844669
e10->i5,1.0077362310159659,56,0.09238882307988357
e6->i4,0.9889274793299387,69,0.11383622843771368
x10->i8,0.9744236027104636,2,0.003299600824281556
i10->x2,0.9390907715277148,60,0.09898802472844669
e3->i12,0.9028660074605908,65,0.10723702678915058
i10->x5,0.8925290232560883,62,0.10228762555272825
e11->i11,0.8710005348665302,54,0.08908922225560202
e4->i9,0.8696359130588656,65,0.10723702678915058
e2->i9,0.8497923622840986,70,0.11548602884985447
p1->e6,0.8473015800360804,271,0.44709591169015084
i2->x5,0.8465323542375032,60,0.09898802472844669
i5->x3,0.84172762852541,52,0.08578962143132046
i2->x6,0.8060799907060945,51,0.08413982101917968
x1->i2,0.760930835627291,2,0.003299600824281556
i2->x3,0.7218373379688625,48,0.07919041978275734
x9->e1,0.7195223119911738,1,0.001649800412140778
e11->i3,0.6971351199724003,52,0.08578962143132046
e10->i1,0.6939663134639176,56,0.09238882307988357
x2->x11,0.6736944870060668,2,0.003299600824281556
x3->i12,0.664129280767173,1,0.001649800412140778
i3->x5,0.6522887723708024,61,0.10063782514058746
i8->x8,0.6496074959400877,55,0.0907390226677428
x11->i7,0.6481522563274158,1,0.001649800412140778
x12->e8,0.6420707096446785,1,0.001649800412140778
x9->i6,0.6311438130036873,1,0.001649800412140778
x1->e2,0.6192848648206013,1,0.001649800412140778
e12->i7,0.6075918404616951,67,0.11053662761343212
x1->i1,0.5826892553302123,1,0.001649800412140778
x5->i1,0.5787242948770102,1,0.001649800412140778
x11->e11,0.5723396854991423,1,0.001649800412140778
i7->x7,0.5686486340082517,56,0.09238882307988357
x1->e3,0.5671399247474067,1,0.001649800412140778
x2->x1,0.5654164841157918,2,0.003299600824281556
p1->e5,0.5420935477100652,289,0.47679231910868486
x11->e5,0.5414024394627033,1,0.001649800412140778
e9->i7,0.5349960337762631,57,0.09403862349202435
x1->x9,0.5330735683677421,1,0.001649800412140778
e1->i10,0.5250228180220411,69,0.11383622843771368
i5->x11,0.5184744672709618,35,0.057743014424927235
e8->i3,0.5163525680624712,33,0.054443413600645675
x11->i1,0.5099175181907416,1,0.001649800412140778
x10->i10,0.500302317373631,3,0.004949401236422334
x7->e4,0.49085208392833035,1,0.001649800412140778
x2->i10,0.4850305441640854,2,0.003299600824281556
x8->i6,0.4850217012732312,1,0.001649800412140778
i10->x7,0.47861842618441663,70,0.11548602884985447
i9->x4,0.4786011082198671,56,0.09238882307988357
x1->e1,0.4749833889736079,2,0.003299600824281556
i1->x7,0.47082045325222666,50,0.0824900206070389
x2->x3,0.4666431887403988,1,0.001649800412140778
x12->e10,0.46534909330191176,1,0.001649800412140778
x8->x3,0.4645888166685719,2,0.003299600824281556
x8->x6,0.45872454849964495,1,0.001649800412140778
x6->x8,0.4408273051988232,1,0.001649800412140778
x11->e10,0.43752519811822044,3,0.004949401236422334
x9->i11,0.4362907937545213,1,0.001649800412140778
x12->i6,0.4362907937545213,1,0.001649800412140778
i1->x11,0.4334612636186188,30,0.04949401236422334
x9->x10,0.43164087804773565,2,0.003299600824281556
x3->e7,0.42866805081675885,1,0.001649800412140778
x10->x11,0.42813700370070595,1,0.001649800412140778
e9->i4,0.4191777879221128,68,0.11218642802557291
x4->i10,0.3940633402069622,1,0.001649800412140778
e2->i2,0.39391032141163773,74,0.12208523049841757
x1->i10,0.3932818930694282,1,0.001649800412140778
e9->i1,0.3839944398542361,60,0.09898802472844669
e8->i8,0.3692803497036081,20,0.03299600824281556
x7->e2,0.366850978850354,1,0.001649800412140778
x9->i10,0.366850978850354,1,0.001649800412140778
x6->i11,0.3665968221968674,1,0.001649800412140778
x4->x6,0.3658768146409379,1,0.001649800412140778
x9->e7,0.3538559031264352,1,0.001649800412140778
i10->x3,0.34848886922799327,59,0.0973382243163059
x3->i10,0.3428163667315314,1,0.001649800412140778
i12->x1,0.3329483151756225,54,0.08908922225560202
x8->x5,0.32879673953703215,1,0.001649800412140778
x11->x2,0.3279109510881417,1,0.001649800412140778
x11->i9,0.32423264110138295,1,0.001649800412140778
x11->e4,0.31832731094908073,2,0.003299600824281556
x5->i7,0.31647660885528595,1,0.001649800412140778
x5->x8,0.3058665852778386,1,0.001649800412140778
x12->i3,0.3038357373616236,1,0.001649800412140778
e7->i2,0.29865134905576163,70,0.11548602884985447
e7->i3,0.28130259797035784,59,0.0973382243163059
x12->x3,0.2733338504193208,1,0.001649800412140778
x7->i12,0.2658374480978818,1,0.001649800412140778
x10->e7,0.2590471611730729,3,0.004949401236422334
x3->x6,0.25898533304011906,1,0.001649800412140778
p1->e1,0.250988026602764,303,0.49988952487865573
x5->e7,0.24896924906967133,1,0.001649800412140778
x8->i12,0.24803771685694276,1,0.001649800412140778
e3->i5,0.24576210684207656,61,0.10063782514058746
x7->e9,0.24325892462861898,2,0.003299600824281556
x3->i4,0.24206476388195064,1,0.001649800412140778
i2->x1,0.2385918008080843,61,0.10063782514058746
x4->e4,0.22796429667628537,1,0.001649800412140778
x8->e6,0.22783372754685427,2,0.003299600824281556
x12->e1,0.22023369494197986,1,0.001649800412140778
x7->x9,0.20580459108371496,1,0.001649800412140778
x5->e5,0.19502190430208977,1,0.001649800412140778
x8->e4,0.18210273444720748,2,0.003299600824281556
i5->x7,0.18198480653290883,53,0.08743942184346123
x3->e9,0.1777185416468514,1,0.001649800412140778
e3->i11,0.17412409446928123,63,0.10393742596486902
x12->e6,0.17160330250924893,1,0.001649800412140778
x9->x1,0.1661388269002737,1,0.001649800412140778
e6->i11,0.165786001404034,67,0.11053662761343212
i11->x8,0.16573452030280844,50,0.0824900206070389
x12->e3,0.16149124851016694,1,0.001649800412140778
e7->i6,0.1612661792133112,54,0.08908922225560202
x2->e7,0.16089205395860962,1,0.001649800412140778
x12->i10,0.15581731788096853,1,0.001649800412140778
x1->i9,0.14716889465799632,1,0.001649800412140778
x8->i11,0.14319280108348575,1,0.001649800412140778
x12->x8,0.13742299185882878,1,0.001649800412140778
x5->e4,0.1290712068478328,1,0.001649800412140778
x5->x2,0.12691399318479313,1,0.001649800412140778
i6->x11,0.12638789461354083,34,0.056093214012786455
x7->i5,0.11875590425921256,1,0.001649800412140778
x5->x1,0.11559091580685532,1,0.001649800412140778
x11->x7,0.11559091580685532,1,0.001649800412140778
x9->x3,0.11528469477232317,1,0.001649800412140778
x6->i7,0.107382814182861,1,0.001649800412140778
x5->i2,0.10684173154477072,1,0.001649800412140778
e9->i2,0.10622646803484148,68,0.11218642802557291
x6->x12,0.10065542744804024,1,0.001649800412140778
x10->i2,0.09978808626164071,1,0.001649800412140778
e12->i1,0.08976527772344767,70,0.11548602884985447
x9->e8,0.0888624738852668,1,0.001649800412140778
x3->i3,0.08414613609950283,1,0.001649800412140778
i3->x8,0.07188693398850265,59,0.0973382243163059
x9->e3,0.06158495098107952,2,0.003299600824281556
e12->i11,0.05149083250825104,52,0.08578962143132046
x10->e11,0.0476658693330112,1,0.001649800412140778
x11->x10,0.04728750490061717,1,0.001649800412140778
x8->e7,0.04610595980258836,1,0.001649800412140778
x1->i4,0.044298347956371664,1,0.001649800412140778
e2->i6,0.04237887899229964,66,0.10888682720129135
x8->x7,0.0377297899830813,2,0.003299600824281556
i12->x10,0.03542597931062286,66,0.10888682720129135
x2->i7,0.03269001228303203,1,0.001649800412140778
x7->i2,0.023381470815251326,1,0.001649800412140778
x10->i7,0.005087280656427495,1,0.001649800412140778
i1->x1,0.0008810161517827098,64,0.10558722637700979
x1->i8,-0.0023413886624021885,1,0.001649800412140778
x5->i10,-0.002616384313588682,1,0.001649800412140778
x10->e10,-0.0026941198119478926,1,0.001649800412140778
x5->i11,-0.006835388589307989,1,0.001649800412140778
x4->e10,-0.00887079240498867,1,0.001649800412140778
i12->x2,-0.015262896393211989,51,0.08413982101917968
x9->x6,-0.03802141446367013,1,0.001649800412140778
x8->i5,-0.03866473608373866,1,0.001649800412140778
x3->i1,-0.047375352523873815,1,0.001649800412140778
x8->p3,-0.048190864685324186,131,0.21612385399044193
x2->e11,-0.050729968275184056,1,0.001649800412140778
x8->x2,-0.05849506462414045,1,0.001649800412140778
i8->x3,-0.061619376997262165,76,0.12538483132269912
e1->i3,-0.06325731689886549,62,0.10228762555272825
e5->i8,-0.06421544909132582,59,0.0973382243163059
x8->i1,-0.06426079390044936,1,0.001649800412140778
x9->i9,-0.06587351421165888,1,0.001649800412140778
x4->i9,-0.07287362056449265,1,0.001649800412140778
x7->x12,-0.08126328266757987,1,0.001649800412140778
x5->i12,-0.09299542576845088,1,0.001649800412140778
x4->i2,-0.09589302918328535,1,0.001649800412140778
x1->i12,-0.10090470115846539,1,0.001649800412140778
x10->i11,-0.10129213424761918,1,0.001649800412140778
x7->e8,-0.10234824761231032,1,0.001649800412140778
