timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769738048.3731909,SENT,fe150450-c74b-496e-a36d-b1eee9b579f6,8704d810-d9fc-43cf-be55-21b53648865a,c1,DROP,2019,?,p1,
1769738048.3733199,CREATED,e4c57034-faaf-4857-8afb-77cb435dde74,34256c12-6ce9-47c2-9fb0-8c0a76fffa0d,c1,DROP,27,?,?,
1769738048.602557,SENT,cfa062bb-5731-4716-a7f7-ce74f1697fe5,4b0e7b60-2641-4bee-b860-cd4109c89370,c1,DROP,2016,?,p1,
1769738048.602675,CREATED,ffe413c2-0fc2-42b8-a9ad-109f547bf8d6,41817b5e-0923-4156-819b-5aae165a4686,c1,DROP,27,?,?,
1769738048.689533,SENT,585d8260-5c76-4631-8fd3-7f69059928a0,a62104c7-3933-48c3-8dbf-3476bf7b05d1,c1,DROP,2032,?,p1,
1769738048.689691,CREATED,1cc8a5f8-4613-4dfb-adb3-40139ce3ef47,305f7aea-8b00-4bcb-a191-4b79d2ba5214,c1,DROP,26,?,?,
1769738048.8895333,SENT,a412b678-e1f5-4744-80ba-b6aecdb32b29,1d8f8763-3f52-44ae-af79-9388361046a2,c1,c2,3383,?,p1,
1769738048.889668,CREATED,c0a71b80-4468-4e66-8ed4-36eab5d135e3,8946cc11-a4ca-4ac5-b1a0-050e94696574,c1,c2,27,?,?,surb={'id': '6cfb011e-0a4c-4428-b2e2-46228f173f11', 'route': ['p2', 'e1', 'i6', 'x4', 'p1', 'c1']}
1769738196.1112144,RECEIVED,7a20cdfd-d690-4573-951e-4b7f470a5aab,e0bdf16d-3925-41c2-a643-54ec722d909c,c2,c1,27,p1,?,surb={'id': '2a1df5c5-d0e0-4613-b1c4-8e58d3f19954', 'route': ['p1', 'e1', 'i12', 'x11', 'p2', 'c2']}
1769738196.1788838,RECEIVED,91417f2f-7cfa-466d-821f-6b822fd3aeb3,d9304da3-a959-432d-884a-9d1acd065e19,c4,c1,27,p1,?,surb={'id': '2cf068cf-d829-44e4-95d2-021fb444b663', 'route': ['p1', 'e4', 'i12', 'x3', 'p1', 'c4']}
1769738196.4194522,RECEIVED,bfce7a88-33d4-4910-9cd3-5796ea83c3ce,1cc8223b-ba1f-40fa-a244-99cb4d60b366,c2,c1,27,p1,?,surb={'id': 'a6dde8d5-9c82-42db-9c77-97b478f56837', 'route': ['p1', 'e6', 'i2', 'x6', 'p2', 'c2']}
1769738196.5343285,RECEIVED,b1488abd-cbe2-44aa-a4b8-6b344aef5b53,329b6d4c-2d1f-4b1f-99d8-782798ead047,c2,c1,26,p1,?,surb={'id': '3e21d3b8-67b5-480d-801a-afc48ebb2189', 'route': ['p1', 'e8', 'i6', 'x2', 'p2', 'c2']}
1769738196.5521312,RECEIVED,3eb3e3f3-31d9-4cc2-b922-f425bdad6ab2,6984fc72-b39b-4dcf-9e82-04db057c52b2,c2,c1,26,p1,?,surb={'id': '1ee17ffc-7fec-4fb3-a56c-32c0cef7c413', 'route': ['p1', 'e6', 'i1', 'x12', 'p2', 'c2']}
1769738196.7425723,SENT,aca4715d-4973-465c-9230-9b6b33449fcc,7c99154d-33b7-41e2-94fc-a659c62ea0c4,c1,c2,3359,?,p1,
1769738196.7426488,CREATED,cc905275-c71c-48bb-8511-4469a817625b,c4277bcb-a2c6-4290-8b12-c75ddc455efa,c1,c2,27,?,?,surb={'id': 'ba1da3f9-53c0-48e0-b852-5fa5e0ee781a', 'route': ['p2', 'e12', 'i5', 'x4', 'p1', 'c1']}
1769738196.8198428,RECEIVED,23609757-172a-4bf9-beeb-ee35063b2953,56a70f7e-29e5-4128-b501-65f4c1376d52,c4,c1,27,p1,?,surb={'id': 'd9da016e-386b-4bc3-9e28-9fe7a8080569', 'route': ['p1', 'e10', 'i12', 'x4', 'p1', 'c4']}
1769738196.8394744,SENT,8159dde5-44aa-4368-9cf9-ac5d41bf234a,c4b4c274-6c6a-442f-9cef-50283428a817,c1,c2,3375,?,p1,
1769738196.8395514,CREATED,a0e1b4ca-2b53-404c-aa19-f774bbf5fa35,eb374884-bf7a-4151-be97-f34d096597eb,c1,c2,27,?,?,surb={'id': '1794d23c-83ca-4b6f-b154-8653ef397e2a', 'route': ['p2', 'e2', 'i9', 'x8', 'p1', 'c1']}
1769738196.9926054,RECEIVED,b6efb0ee-f524-4943-88fd-db9941e7bb76,ec3b0c98-bc88-47e8-882c-c78c91f7baeb,c2,c1,27,p1,?,surb={'id': 'f93a1913-3729-43fe-a353-fa85e0fe021f', 'route': ['p1', 'e10', 'i11', 'x9', 'p2', 'c2']}
1769738197.000806,RECEIVED,50b099d4-1efe-42f1-a600-d7ce3446f3b4,5729face-c9f3-4760-8a25-b19fc95a2d9c,c4,c1,27,p1,?,surb={'id': '1dd1e6d9-9c60-440a-a87e-dd599ac150b7', 'route': ['p1', 'e10', 'i6', 'x9', 'p1', 'c4']}
1769738197.0621336,RECEIVED,1c39eb8d-6431-4423-9196-570e8aac113c,51dba15e-92af-47d5-94f0-a4ba77ab6d6d,c4,c1,26,p1,?,surb={'id': 'd9d9dd6b-2ab6-4710-bf41-07dd5a1ac52d', 'route': ['p1', 'e11', 'i12', 'x1', 'p1', 'c4']}
1769738197.1412852,RECEIVED,0ed18307-f7ae-4142-ad4a-9b26a0e5377f,d921a6b0-b14f-42c8-85da-f65852223d5f,c4,c1,27,p1,?,surb={'id': '1d095c52-6f35-4d9d-8a8c-d078d3d00274', 'route': ['p1', 'e5', 'i1', 'x3', 'p1', 'c4']}
1769738197.17028,SENT,6acbfb52-7f9f-42f9-abfa-0bba3dde1271,67e5b003-06c0-4242-982e-5afc1a683b3e,c1,c2,3389,?,p1,
1769738197.1704118,CREATED,94f9e421-e7c9-453a-938d-cbf2e93e2a6b,b46bdf93-7732-4079-9fb4-af6ae753c833,c1,c2,27,?,?,surb={'id': 'a84bbb26-fc52-4ff4-abd7-67e68015a8ff', 'route': ['p2', 'e2', 'i12', 'x6', 'p1', 'c1']}
1769738197.390088,RECEIVED,8e357423-89f2-4c36-b7c0-5c50ef83e5d3,de826628-0049-46a3-a944-4ea227624331,c4,c1,27,p1,?,surb={'id': '16772c1b-6912-4c4c-8ec9-a7559864589e', 'route': ['p1', 'e6', 'i12', 'x4', 'p1', 'c4']}
1769738197.460446,RECEIVED,f2ec0410-395a-4d2c-bff9-1265540c2fdb,bf7ef877-db79-44b6-9a71-a0aa50e1533f,c4,c1,27,p1,?,surb={'id': 'd1150c9d-6b0c-444e-9a1f-644a6b683af0', 'route': ['p1', 'e7', 'i5', 'x4', 'p1', 'c4']}
1769738197.537893,RECEIVED,ea2c3416-f5dc-472d-9a3e-6b6d3c8d9c08,1e546f5a-174b-459f-951d-54be314ce33a,c4,c1,27,p1,?,surb={'id': 'e181af9c-f086-43d5-b4a8-290ac038ab5b', 'route': ['p1', 'e11', 'i10', 'x6', 'p1', 'c4']}
1769738197.6229935,SENT,75b05b19-7814-477d-ad2a-1d1fc928cb0e,3998372d-d89c-4ca9-9304-66aa17a40e3e,c1,c2,3382,?,p1,
1769738197.6240675,CREATED,f0ea6d7a-04f8-4410-8b96-8132080f7977,9b4bbf57-8194-4822-be4b-acfb78d83ae3,c1,c2,27,?,?,surb={'id': 'ebf686e3-4e92-42ac-9183-2f4d8323dfc7', 'route': ['p2', 'e12', 'i4', 'x4', 'p1', 'c1']}
1769738197.7972705,RECEIVED,32169ba3-75ab-4892-9e94-8619b4f6193a,530d5311-4241-45d9-90ac-321892261755,c4,c1,26,p1,?,surb={'id': '429435c8-7a75-46da-8030-b91e941fd458', 'route': ['p1', 'e3', 'i3', 'x12', 'p1', 'c4']}
1769738197.8142157,RECEIVED,11195cd5-309c-4629-8b92-e1238cf61449,ab78828f-122e-474f-9653-6cf449b0d024,c2,c1,27,p1,?,surb={'id': 'd617399a-1592-4b44-9e0c-163263296e45', 'route': ['p1', 'e6', 'i5', 'x1', 'p2', 'c2']}
1769738197.8479555,SENT,204cdb67-e82b-43d3-8bf6-529870662b90,5a1d6281-cbf3-4d1d-b550-80ccd0771303,c1,c2,3376,?,p1,
1769738197.8481452,CREATED,04079c0b-8a14-4117-aeff-5c13f76b0f61,6d71550a-b2c2-4890-b453-c2895cae8fa6,c1,c2,27,?,?,surb={'id': '57ef4b4c-7c7d-470f-8fa6-cf5831bccf7f', 'route': ['p2', 'e10', 'i9', 'x2', 'p1', 'c1']}
1769738198.2465138,RECEIVED,b5938759-2fcc-4330-91f2-47308423b05e,c02f3ea1-a1fa-416b-9263-eba32d08e586,c4,c1,27,p1,?,surb={'id': '48a11296-c2da-4361-b067-05869519c2aa', 'route': ['p1', 'e7', 'i9', 'x3', 'p1', 'c4']}
1769738198.2490578,SENT,29eb00df-151c-4467-882f-59a1836438eb,84db2bb4-29f6-4bf5-b27a-4f6abdaa6e6a,c1,c2,3372,?,p1,
1769738198.2491274,CREATED,95d0ed9f-9b00-4c78-a26f-ba1768139a72,49b214ad-c831-4874-b161-7bba08647944,c1,c2,26,?,?,surb={'id': '85b9f5c8-7a9c-4aa4-8f6a-a7abe9ed9fdf', 'route': ['p2', 'e8', 'i12', 'x5', 'p1', 'c1']}
1769738198.274327,RECEIVED,ef2af7fe-841f-485c-9fc3-331626030e00,29498212-4d45-4362-9d13-31da16e9f70a,c2,c1,26,p1,?,surb={'id': 'cdb59313-e691-440c-a2e3-5e2daebbd3e5', 'route': ['p1', 'e5', 'i5', 'x11', 'p2', 'c2']}
1769738198.2815611,RECEIVED,7028bfbf-967f-4547-b872-c82b7688d83a,255ef27e-a13a-45ec-9420-76d003b13284,c2,c1,26,p1,?,surb={'id': 'ee72652c-1c4a-4773-8295-5ab7c4aa5fda', 'route': ['p1', 'e12', 'i7', 'x3', 'p2', 'c2']}
1769738198.4755046,SENT,28e455e0-cf34-4f43-b62f-c1881a2afa28,a1bad9ba-e9d9-4eaf-880e-f2cbb8b558b4,c1,c2,3371,?,p1,
1769738198.4757655,CREATED,85b6e195-722a-4d47-8d3e-019dcff42bb5,04bcec68-5744-4628-b568-f8b62353ac41,c1,c2,27,?,?,surb={'id': '5e40baa1-b8e4-4026-9546-2daa69972280', 'route': ['p2', 'e2', 'i3', 'x12', 'p1', 'c1']}
1769738198.6569982,RECEIVED,1c64b8bb-1e63-49b4-8cd3-5aea198f49b8,843b2c75-b2b0-4123-8b21-d9adf9ab310f,c4,c1,26,p1,?,surb={'id': '2f340b47-1609-4eeb-b1a2-0ef891058679', 'route': ['p1', 'e6', 'i4', 'x5', 'p1', 'c4']}
1769738198.6993477,RECEIVED,60d8377b-5b2c-4298-a3c1-4568bdeccefa,c2b36f4c-1b38-4f93-9f44-b4863349f4b2,c4,c1,27,p1,?,surb={'id': 'a0d4fe41-65b4-4805-9125-0b4484fec20f', 'route': ['p1', 'e4', 'i9', 'x7', 'p1', 'c4']}
1769738199.2547922,RECEIVED,ac36fed2-c74d-468a-a9db-820be07ad010,1984617d-c992-4072-8b40-6d41cac9d922,c4,c1,27,p1,?,surb={'id': '7b36050b-d386-42bf-b7c0-a47c32fb3501', 'route': ['p1', 'e3', 'i10', 'x2', 'p1', 'c4']}
1769738199.368303,RECEIVED,cd0981ff-d15e-4d2b-a4f5-cdd2ad695b8f,b5fc6bde-7ad5-447a-b084-14ddf8294a34,c2,c1,27,p1,?,surb={'id': '07dca373-38d0-425c-9b21-4b9ef276527a', 'route': ['p1', 'e12', 'i11', 'x12', 'p2', 'c2']}
1769738199.4323952,SENT,416a934c-5ae9-4054-aa46-eca25bd6d096,92e34b3d-2757-48ea-9a3d-346876597ad0,c1,c2,3359,?,p1,
1769738199.432478,CREATED,257ce036-c1ff-464c-824d-07e5f90fedce,af84c3c2-5c9f-463d-9348-f26ca20200ef,c1,c2,26,?,?,surb={'id': '5df900ef-a146-41c7-9c6e-1ede38b02ffa', 'route': ['p2', 'e10', 'i3', 'x3', 'p1', 'c1']}
1769738199.5618126,RECEIVED,2c742ba0-f01e-4042-b008-4d090a937059,02e8a64a-6463-443e-9225-0b24cff33b70,c2,c1,27,p1,?,surb={'id': '2abc1f34-b20e-4618-a0c5-a43c357465a7', 'route': ['p1', 'e10', 'i4', 'x3', 'p2', 'c2']}
1769738199.5637674,RECEIVED,297d39ee-a837-487b-b691-a10494ec0f96,0a4917c2-e339-42b5-902e-ef742434ebab,c4,c1,27,p1,?,surb={'id': 'd5146a42-3bf7-4f53-8b68-cf18bf0dbd8b', 'route': ['p1', 'e7', 'i5', 'x2', 'p1', 'c4']}
1769738199.5754778,RECEIVED,5fd9793e-e292-44e3-8ef4-2d73a68df327,200a27db-b51a-4323-b4f1-73b11382fbf0,c2,c1,27,p1,?,surb={'id': '1af4e335-59bb-4ef9-9386-c6ac18f7203a', 'route': ['p1', 'e12', 'i1', 'x7', 'p2', 'c2']}
1769738199.7745392,RECEIVED,86c3d218-f3af-41d9-96e5-9b444b0dbe14,49009d10-21d6-40e7-9053-41c4678cde42,c4,c1,27,p1,?,surb={'id': 'baa85880-83c0-45ce-990e-141bfd78b91f', 'route': ['p1', 'e4', 'i9', 'x10', 'p1', 'c4']}
1769738200.2963421,RECEIVED,eee6acea-d4e8-4a90-a1f1-b446597bf707,9d7c3d17-e7e2-4974-a69b-e798e6ebf074,c2,c1,27,p1,?,surb={'id': 'a97ed4cb-8679-46ae-8d1f-21967ed6eb00', 'route': ['p1', 'e6', 'i6', 'x11', 'p2', 'c2']}
1769738200.3966172,SENT,9259407a-c64d-45ae-9a2a-718da3ab5f28,255555a9-17f9-4241-9c23-18296fcb346f,c1,c2,3395,?,p1,
1769738200.396749,CREATED,c6db22f7-b8b6-4fba-a9f0-bbce70d0948d,5f9483b6-a527-4d0d-b73c-dc79be170c5a,c1,c2,27,?,?,surb={'id': 'a023f3a9-c385-4869-bdf7-5bb64840936c', 'route': ['p2', 'e10', 'i8', 'x7', 'p1', 'c1']}
1769738200.4112108,SENT,6c0018fc-e0be-430e-b52c-72618bc99f0f,03527c3b-4186-486b-ac54-96272036be34,c1,c2,3371,?,p1,
1769738200.411405,CREATED,91b1ec6b-3c56-4276-b9b4-f1347b78e7b4,9f0cbe6f-c397-4446-bca4-9b64d816d2e2,c1,c2,27,?,?,surb={'id': '824a6bf6-340b-47a1-a68d-6d8e05b1af34', 'route': ['p2', 'e6', 'i4', 'x9', 'p1', 'c1']}
1769738200.4867759,RECEIVED,7a7d8028-71c6-494f-bdac-1572f1f80b08,a9a685cc-639f-4ebf-9ff9-1080fa1ee1ae,c4,c1,27,p1,?,surb={'id': 'cc939b88-e49a-46b6-b5a1-634ab73eec3d', 'route': ['p1', 'e10', 'i10', 'x4', 'p1', 'c4']}
1769738200.5406318,RECEIVED,d6788c1f-e8bc-4303-8dc8-d826abad4334,114cc715-c4bc-495f-a5c6-0e11cb414c5c,c4,c1,27,p1,?,surb={'id': '122c4604-afaf-4822-9f17-f9d7a609f3c1', 'route': ['p1', 'e2', 'i6', 'x6', 'p1', 'c4']}
1769738200.603448,RECEIVED,3bb8b00b-ec8b-4aa3-936c-545a38d7c5ee,4c51856e-f544-4523-9111-d8ee1c1c9c9d,c4,c1,27,p1,?,surb={'id': '6e505b72-50e2-4497-9e20-ecb1a5abb4d4', 'route': ['p1', 'e4', 'i11', 'x5', 'p1', 'c4']}
1769738200.6939735,RECEIVED,2efc173f-5d82-4ec6-adb7-247803cf285b,2e0eacb8-c545-49cf-b611-b792e4a2528a,c2,c1,27,p1,?,surb={'id': 'eb0168ea-06d1-4487-be6e-b2cd3578860a', 'route': ['p1', 'e4', 'i2', 'x2', 'p2', 'c2']}
1769738200.9738529,SENT,948b7473-db4b-4b36-b896-623c3bb90a58,03e68637-bfd8-4549-a038-85b9ac3afbbb,c1,c2,3360,?,p1,
1769738200.973976,CREATED,a334a07e-2493-43af-830f-ed4f330d76ac,a1bb8982-8121-48f2-8345-e96d4c987d6e,c1,c2,27,?,?,surb={'id': '634b1a9f-eecc-4653-a98d-f3a37abe0d7d', 'route': ['p2', 'e5', 'i3', 'x5', 'p1', 'c1']}
1769738200.9820786,RECEIVED,dafadcee-02de-47fe-baea-51145da76608,c809f817-c5d0-4460-8594-24b0a27b17a7,c4,c1,27,p1,?,surb={'id': 'bae22a2e-129c-4fa7-86e1-fb1779af1c55', 'route': ['p1', 'e10', 'i3', 'x4', 'p1', 'c4']}
1769738201.227125,SENT,e56a3479-e137-4a29-8cfb-3d96b0158439,86650f30-d257-4058-81b4-2b4ac16178a6,c1,c2,3375,?,p1,
1769738201.2271824,CREATED,6fbdaab0-b78c-47e6-8d69-dd40ff6b326e,fab70219-9b44-4fa7-8d9c-54a70c821876,c1,c2,27,?,?,surb={'id': '98e6ae40-c433-4433-838a-edcfdb8cc3a3', 'route': ['p2', 'e8', 'i3', 'x1', 'p1', 'c1']}
1769738201.2455902,RECEIVED,1a0b3702-dad7-4c6e-884c-90514dc5160a,373a8807-df7b-44be-b977-ecf05a85a6d5,c2,c1,27,p1,?,surb={'id': 'a066e666-2c75-41d4-a41b-6fc7ea4cba43', 'route': ['p1', 'e11', 'i5', 'x1', 'p2', 'c2']}
1769738201.353291,RECEIVED,118341e1-da41-49f7-bad0-eef91ca3e14c,208d566e-aa64-482c-8b19-1e6c83f8a13e,c4,c1,27,p1,?,surb={'id': '2ffefffb-f4c6-4e5c-9ce9-e12fab817dd5', 'route': ['p1', 'e6', 'i4', 'x11', 'p1', 'c4']}
1769738201.3965883,SENT,0ddb2607-8978-4fd3-b554-e3c89bfddc00,74f00392-9983-443a-b36f-6f3604c80aa9,c1,c2,3388,?,p1,
1769738201.3966823,CREATED,a1631b8b-b247-4c9f-83e2-7f7d12a5e6aa,7e72a2ca-ab90-449d-b4ef-8a531e548172,c1,c2,27,?,?,surb={'id': 'cc545323-8605-4e52-a47d-4e51b9aa4480', 'route': ['p2', 'e2', 'i12', 'x1', 'p1', 'c1']}
1769738201.511701,RECEIVED,0152cbc7-0090-4b70-b3ea-7333e5328ee4,05abd284-68a8-4858-843e-53ce2cfffd33,c2,c1,26,p1,?,surb={'id': '9de34902-b033-45f1-9e9f-51abe3c749c0', 'route': ['p1', 'e6', 'i10', 'x12', 'p2', 'c2']}
1769738201.708829,SENT,fa839a26-859a-42df-a3f1-2b6d12090ed7,e4b7d93b-09e4-4e24-81e6-d0ed3fff062f,c1,c2,3389,?,p1,
1769738201.708979,CREATED,bfcbf1ae-c623-481b-9a45-a87930491edd,b9a7033d-7519-4841-a590-07c10244169f,c1,c2,25,?,?,surb={'id': 'b9d1b59d-920d-4bb1-890f-1727eb90d91b', 'route': ['p2', 'e12', 'i10', 'x4', 'p1', 'c1']}
1769738201.7622964,SENT,9b4d1a2b-7499-4480-8c53-d63de8332cc4,afdfb5af-7920-4907-9261-d2c1e946dfd6,c1,c2,3389,?,p1,
1769738201.7624516,CREATED,436f5608-8665-4c4e-8f99-a7d152226082,48ff7bf1-858a-4544-a2b3-15afe542f807,c1,c2,27,?,?,surb={'id': '0a835062-42e1-411b-a682-ae4b429aec4c', 'route': ['p2', 'e4', 'i1', 'x10', 'p1', 'c1']}
1769738202.103992,SENT,54472f81-bb9a-4fee-8fc3-bbc83a06901f,808e9a22-5fb3-4076-8038-933430b1e956,c1,c2,3379,?,p1,
1769738202.1041808,CREATED,311822e1-537e-4957-b553-b76b0270a95c,b94fec82-0e44-4c61-b48b-8ea1f9945cde,c1,c2,27,?,?,surb={'id': '6fbade9f-28f4-49bc-ac46-d8ed39b41da4', 'route': ['p2', 'e9', 'i2', 'x1', 'p1', 'c1']}
1769738202.1819425,SENT,aee99817-6c5f-4bbf-9bb8-76c28ab2cae3,dc2adeb1-d27f-4296-ab82-4594ceb9c5ad,c1,c2,3392,?,p1,
1769738202.1821766,CREATED,369cb67e-f4e7-4b17-8fc7-836bc1009e98,6e5c3fe8-9cda-40c7-8d40-760ed704d68b,c1,c2,27,?,?,surb={'id': '051aa634-43dc-4faa-8427-184ea641de34', 'route': ['p2', 'e3', 'i11', 'x9', 'p1', 'c1']}
1769738202.4174676,SENT,7b0395d5-f814-466f-9b98-f033f9b0dd84,7e2a1499-c9b7-467a-9373-3462d223093f,c1,c2,3376,?,p1,
1769738202.4175787,CREATED,0753daad-8b1b-4481-8eba-ed9b208a584e,24714511-6595-4f9c-b8e3-8574cf4d5fcc,c1,c2,27,?,?,surb={'id': '25c04c33-49e2-449a-8b9b-3e75eb03b5f9', 'route': ['p2', 'e7', 'i8', 'x6', 'p1', 'c1']}
1769738202.481504,RECEIVED,763b6cc3-6be6-4113-96c1-f2ee4f70d408,2be67e22-b7d3-4a02-b336-1ad5d911c285,c2,c1,25,p1,?,surb={'id': '990260ad-bf01-41a9-93fe-b65abcaaccc0', 'route': ['p1', 'e9', 'i10', 'x12', 'p2', 'c2']}
1769738202.4901142,RECEIVED,ab80b886-d144-44af-9912-38538be24f6f,a6e14df0-8719-4d71-8f11-be72806c4117,c4,c1,26,p1,?,surb={'id': '09118b68-65bf-4e52-ab5c-6ba79a656433', 'route': ['p1', 'e9', 'i2', 'x5', 'p1', 'c4']}
1769738202.5656176,RECEIVED,dc224a68-4d95-4624-b2f8-14cf997e2754,dccf5190-a248-485c-995b-4681a2e16acb,c4,c1,27,p1,?,surb={'id': 'b38071ea-4461-4a87-b818-b1dd800b1eb1', 'route': ['p1', 'e3', 'i5', 'x12', 'p1', 'c4']}
1769738202.724067,RECEIVED,3509de8e-731a-4012-86e2-d48803b54eef,35635ea9-f8db-496d-aff6-c8b1bda05caa,c4,c1,27,p1,?,surb={'id': '400c5ddf-6ea6-4eed-8bf6-94445344b418', 'route': ['p1', 'e5', 'i5', 'x10', 'p1', 'c4']}
1769738202.7307205,RECEIVED,b3be4752-b26d-4f96-b114-a432dc46251a,8953f7d8-8f15-424c-af18-f41e21e99263,c2,c1,27,p1,?,surb={'id': '9ba85d52-9243-42b1-bf5b-c3d97890ce51', 'route': ['p1', 'e5', 'i4', 'x10', 'p2', 'c2']}
1769738202.8678925,RECEIVED,23b7f387-4f58-4741-b443-70915d6fa0fc,8b344e91-842e-4c38-8d1c-01a8c125038f,c4,c1,26,p1,?,surb={'id': 'd38507c0-f98b-4fbc-9e06-fe0059b1ccc2', 'route': ['p1', 'e11', 'i5', 'x4', 'p1', 'c4']}
1769738202.906687,RECEIVED,41710661-d485-4e35-ab2c-cc6dfbc82ec3,cbd83f86-f479-44b6-a40b-548c71e840ac,c2,c1,27,p1,?,surb={'id': 'd305198c-a0e0-41fe-b28c-18e7dc7dcd18', 'route': ['p1', 'e10', 'i3', 'x10', 'p2', 'c2']}
1769738202.9374843,RECEIVED,6563dae8-de92-42aa-9a27-a264d8ff42aa,5d410a15-67ea-4f62-ac99-3ef9d7839f92,c2,c1,25,p1,?,surb={'id': 'af065be9-4688-4938-b0f7-26c286f9afca', 'route': ['p1', 'e8', 'i1', 'x2', 'p2', 'c2']}
1769738202.96348,RECEIVED,15748739-283f-4a83-a34d-21f20f3f63b9,e43750b7-3bfa-44d3-8d11-dac94da6df58,c4,c1,27,p1,?,surb={'id': '3c62b9eb-bc4c-4e68-b432-e66fe902f9c5', 'route': ['p1', 'e10', 'i2', 'x3', 'p1', 'c4']}
1769738203.127093,RECEIVED,31c7ed50-8d9f-4534-aec2-806c9fdd4cdc,7c0cc06b-666b-4ac2-9e6e-e31d5efa8448,c4,c1,27,p1,?,surb={'id': '159befd0-b186-4129-9753-519df9619f4f', 'route': ['p1', 'e12', 'i12', 'x6', 'p1', 'c4']}
1769738203.1547449,RECEIVED,7372be91-9d91-4454-b220-a2a72a35ddfb,4a4e302b-250d-45ea-b19d-88c9791c6a9e,c4,c1,27,p1,?,surb={'id': '9f489e71-1cf2-4cf0-8f25-b6533e9230cc', 'route': ['p1', 'e4', 'i11', 'x7', 'p1', 'c4']}
1769738203.3601243,RECEIVED,aa991a4d-f377-4690-b6fa-f224bbfd81ab,697ebe68-0ec8-4cfb-acf0-daa73759f671,c2,c1,27,p1,?,surb={'id': '8c94a274-f30d-43ee-b4fd-9f8724a4de5c', 'route': ['p1', 'e10', 'i8', 'x8', 'p2', 'c2']}
1769738203.3808048,RECEIVED,496316b3-9c98-4c0f-ad20-6f5098260511,1050ac9e-f277-48ce-9f62-e3b46d8646b4,c2,c1,27,p1,?,surb={'id': '160551b8-6d65-4fdf-9997-933fb456dd31', 'route': ['p1', 'e1', 'i1', 'x4', 'p2', 'c2']}
1769738203.477371,RECEIVED,0082ce62-9ceb-400a-a56a-d5ee34f1e4e7,833c52f7-39fb-498b-acf3-55b264349064,c2,c1,26,p1,?,surb={'id': 'e3628bb1-968f-4184-915e-672c8d32041d', 'route': ['p1', 'e11', 'i4', 'x4', 'p2', 'c2']}
1769738203.582538,RECEIVED,005e4a49-879b-46a8-8113-4bf1ff2c170f,c6c6b701-422c-47d5-99f6-344cde84fdf0,c4,c1,27,p1,?,surb={'id': 'ed01c808-48cd-4da2-bdd5-8e21ec62a408', 'route': ['p1', 'e10', 'i4', 'x4', 'p1', 'c4']}
1769738203.6408634,RECEIVED,e7a954ad-c65a-4b80-8cf6-b9533b1070dc,303030d7-98fb-4a3b-9cd0-6e50f2826878,c4,c1,26,p1,?,surb={'id': '800fbf60-d478-4fa7-9f18-67d654275232', 'route': ['p1', 'e2', 'i6', 'x1', 'p1', 'c4']}
1769738203.7236042,SENT,f9566612-8cac-46ed-9705-2d20662ceaac,eb2cf489-223c-41f2-a100-579866d54749,c1,c2,3367,?,p1,
1769738203.7237551,CREATED,da5ad9ea-359f-41d3-b6e1-966fcc7200a6,d2325c6b-7b4b-47fd-abfe-bff202e4284b,c1,c2,27,?,?,surb={'id': '3814914c-9c93-4c69-83fc-55e42b1e42ca', 'route': ['p2', 'e1', 'i9', 'x5', 'p1', 'c1']}
1769738203.7986755,SENT,db385ef9-066a-47e4-91c7-6e3b197365c8,591ce289-0661-4e45-946e-dbbf0b46f2c4,c1,c2,3387,?,p1,
1769738203.7988098,CREATED,668efe9d-f18f-4b44-887c-3e08c3c00193,9fced092-0eb9-4aa4-8511-75f82eb73c1c,c1,c2,27,?,?,surb={'id': 'de494f5c-5c80-4a73-8ee7-81b0a4dcb377', 'route': ['p2', 'e1', 'i12', 'x10', 'p1', 'c1']}
1769738203.819468,RECEIVED,a3531ea1-b0ef-4107-9261-b96ef7bc89f2,3bc1f618-6cdc-481d-b7fb-02bf689801c0,c2,c1,27,p1,?,surb={'id': '9b7a8006-08be-46b9-a2c1-6da22a2fa982', 'route': ['p1', 'e3', 'i11', 'x3', 'p2', 'c2']}
1769738203.9994519,SENT,09fda987-61ac-4f7e-8dd6-b609688087b0,1f9de169-012d-4952-aa7a-1a63aaf8cbe7,c1,c2,3401,?,p1,
1769738203.9995854,CREATED,1d1f3099-0d86-4bff-a398-6ac7246af6bb,6784dbf4-8cbe-4d37-9d7f-6a5a667be554,c1,c2,27,?,?,surb={'id': 'f1253475-12f7-4089-8562-2cb94c6288b8', 'route': ['p2', 'e3', 'i12', 'x12', 'p1', 'c1']}
1769738204.2602386,RECEIVED,7433a5cc-f87d-4531-91b0-c0f3d233797f,61699c33-13f5-4c98-97f7-fa4ecff2f7b5,c2,c1,26,p1,?,surb={'id': '20adc6a5-b8ad-48cd-b3f6-57df3bf01a08', 'route': ['p1', 'e6', 'i5', 'x1', 'p2', 'c2']}
1769738204.3217385,SENT,45d32d03-6956-4977-9b45-6e5d62251c7a,7ce7e8d0-9887-4a7e-9eb8-521c00649a7f,c1,c2,3404,?,p1,
1769738204.321869,CREATED,2bf001c7-30c1-43d6-b8b6-618cc4a44a06,f9898eed-d448-40eb-9567-e74ae1746fd7,c1,c2,27,?,?,surb={'id': '7657db7b-cd65-414a-a9c4-4f825125d2f7', 'route': ['p2', 'e11', 'i10', 'x11', 'p1', 'c1']}
