packets_observed,duration_observed,diaz_anonymity,danezis_metric_A,entropy_bits,max_entropy_bits,target_llr,detected_receiver,true_receiver,success
2500,6.43169641494751,0.7938218036705174,-3.1277457149701333,1.5876436073410347,2.0,-1.563226316598037,c2,c1,False
5000,12.359213829040527,0.6322455827391197,-3.149037250170156,1.2644911654782394,2.0,-2.0265609562615907,c2,c1,False
7500,17.88518476486206,0.8222862080001404,-3.1266625907222783,1.6445724160002808,2.0,-4.923513083370949,c3,c1,False
10000,23.0063636302948,0.3973155600948464,-3.192105311551132,0.7946311201896928,2.0,-5.062295194666149,c2,c1,False
12500,27.706441640853882,0.7169397028202367,-3.191763809795967,1.4338794056404733,2.0,-2.8428696703560945,c1,c1,False
15000,32.6983642578125,0.732081161043573,-3.242774729018409,1.464162322087146,2.0,-5.714501039060224,c2,c1,False
17500,37.49616718292236,0.18340138695702182,-3.2783946141040445,0.36680277391404364,2.0,-1.7688671525502286,c1,c1,False
20000,42.62026119232178,0.13495833082226324,-3.2735362187756447,0.2699166616445265,2.0,0.8206968036326998,c1,c1,True
22500,47.35901498794556,0.04869812580090211,-3.3201869220875597,0.09739625160180422,2.0,-3.8657928274383266,c1,c1,False
25000,52.35582232475281,0.03292484957308356,-3.3297954098366485,0.06584969914616712,2.0,0.7289950496640358,c1,c1,True
27500,57.883427143096924,0.0066209539206011974,-3.331809555875005,0.013241907841202395,2.0,2.194906837596136,c1,c1,True
30000,63.180574893951416,0.00868954839199828,-3.349268661301659,0.01737909678399656,2.0,-1.6923785078483888,c1,c1,False
32500,67.70979380607605,0.0024921756452187583,-3.366794304650595,0.004984351290437517,2.0,0.36092638595437165,c1,c1,True
35000,72.47921943664551,0.0018872225231022215,-3.360489840832893,0.003774445046204443,2.0,0.6670360116368101,c1,c1,True
37500,77.32215070724487,0.0005898089379786918,-3.3806481434660696,0.0011796178759573837,2.0,0.26769713960129593,c1,c1,True
40000,81.86969375610352,0.00020689330778389344,-3.3905768924040562,0.0004137866155677869,2.0,1.5984718353161043,c1,c1,True
42500,86.4915554523468,6.549840719778718e-05,-3.3900793818016415,0.00013099681439557437,2.0,2.056693634025578,c1,c1,True
45000,90.5113878250122,7.643709973584173e-06,-3.4082616755494497,1.5287419947168346e-05,2.0,2.7887782220132067,c1,c1,True
47500,94.94714689254761,3.732201287485281e-05,-3.3974943801607935,7.464402574970562e-05,2.0,3.8404816041211234,c1,c1,True
50000,99.6674120426178,0.0004154706051011593,-3.392094211840105,0.0008309412102023186,2.0,-4.219694327960497,c1,c1,False
52500,104.18780732154846,0.0017795585499284165,-3.4099801738968223,0.003559117099856833,2.0,-5.101028147478246,c1,c1,False
55000,108.9203531742096,0.0014154628634407403,-3.4225251983965985,0.0028309257268814805,2.0,-4.379034866292386,c1,c1,False
57500,114.20272922515869,0.0015191252398148876,-3.4244223017752544,0.0030382504796297753,2.0,-6.103949706165622,c1,c1,False
60000,118.8039972782135,0.002088655681581867,-3.4333433999867182,0.004177311363163734,2.0,-5.263557368738475,c1,c1,False
62500,123.14021301269531,0.002717721867503917,-3.439438768730014,0.005435443735007834,2.0,-7.091140656346397,c1,c1,False
65000,127.40603280067444,0.0005276378217153925,-3.442913787206158,0.001055275643430785,2.0,-3.6815595865682553,c1,c1,False
67500,132.57021832466125,5.0384098822373154e-05,-3.4367181115296632,0.00010076819764474631,2.0,1.462130950509163,c1,c1,True
70000,137.29321599006653,7.232633220248167e-05,-3.440526368987951,0.00014465266440496333,2.0,-2.7484079135992943,c1,c1,False
72500,141.8605718612671,1.2193728000990993e-05,-3.435336741294203,2.4387456001981985e-05,2.0,-3.2093545126235767,c1,c1,False
75000,146.62919211387634,2.4474903296805407e-05,-3.4350643537675136,4.894980659361081e-05,2.0,-5.51452719633744,c1,c1,False
77500,151.80579042434692,2.5644422990695662e-05,-3.436736885898347,5.1288845981391325e-05,2.0,-6.487191617602548,c1,c1,False
80000,156.3126106262207,6.687036647136656e-06,-3.4369950393711495,1.3374073294273312e-05,2.0,-1.9152169901999514,c1,c1,False
82500,161.23752188682556,5.3415941300633e-06,-3.4368138350825195,1.06831882601266e-05,2.0,0.030365110233105952,c1,c1,True
85000,165.90500235557556,9.184963449348954e-06,-3.441346734635835,1.8369926898697908e-05,2.0,-6.7965109661381575,c1,c1,False
87500,170.54782009124756,7.132322454965059e-06,-3.4406630959477824,1.4264644909930118e-05,2.0,-3.8926598241941974,c1,c1,False
90000,175.87326836585999,4.373077874645704e-06,-3.436126331490152,8.746155749291408e-06,2.0,-3.9204835640448437,c1,c1,False
92500,180.82482862472534,4.947961786891065e-06,-3.4377751212655654,9.89592357378213e-06,2.0,-4.676876053570595,c1,c1,False
95000,185.90977382659912,1.6146856760366222e-06,-3.4414287310133913,3.2293713520732444e-06,2.0,-4.2576942007999605,c1,c1,False
97500,190.82952427864075,1.1973838485713794e-06,-3.443012316180268,2.394767697142759e-06,2.0,-4.167436565268872,c1,c1,False
100000,196.33185267448425,1.010955528508944e-06,-3.4450820859241413,2.021911057017888e-06,2.0,-9.28895028997431,c1,c1,False
102500,201.35056853294373,5.141032534010555e-07,-3.439089116729131,1.028206506802111e-06,2.0,-3.513320040749022,c1,c1,False
105000,206.34811210632324,9.783115982021626e-08,-3.444450470082003,1.9566231964043252e-07,2.0,-5.55838310438412,c1,c1,False
107500,211.85269284248352,7.644406120818269e-10,-3.433149213584818,1.5288812241636538e-09,2.0,2.088859475645222,c1,c1,True
110000,216.80606317520142,1.288808071151172e-09,-3.434588317102719,2.577616142302344e-09,2.0,-5.460579479931766,c1,c1,False
112500,221.3906855583191,1.526887587064449e-09,-3.439202699533756,3.053775174128898e-09,2.0,-3.0169962042218685,c1,c1,False
115000,226.0124113559723,2.0115778431436412e-10,-3.4388232394249063,4.0231556862872824e-10,2.0,-3.5342478714064782,c1,c1,False
117500,231.3697955608368,5.834529277416081e-13,-3.4284378729475073,1.1669058554832162e-12,2.0,3.990759226546288,c1,c1,True
120000,236.3211009502411,2.1483927092363168e-13,-3.430616899584488,4.2967854184726337e-13,2.0,-1.369546962880122,c1,c1,False
122500,241.65651273727417,4.0425255803328715e-15,-3.4260036682395927,8.085051160665743e-15,2.0,-0.3632698638630245,c1,c1,False
125000,246.34795904159546,9.022321262745046e-15,-3.4284845356528293,1.8044642525490092e-14,2.0,-2.6183743094279635,c1,c1,False
127500,251.19487595558167,7.376799024628662e-15,-3.4239208515320185,1.4753598049257323e-14,2.0,1.3089144067471352,c1,c1,True
130000,256.2534353733063,2.4370730533540297e-15,-3.4221525633151093,4.8741461067080594e-15,2.0,0.25902280563968816,c1,c1,True
132500,260.8079571723938,8.158504152519333e-15,-3.4230605609439806,1.6317008305038665e-14,2.0,-2.9055818301185354,c1,c1,False
135000,265.9786584377289,2.070913418685421e-14,-3.4289335652019184,4.141826837370842e-14,2.0,-7.512974360408407,c1,c1,False
137500,270.5940110683441,1.3541717548540944e-15,-3.430765747179795,2.708343509708189e-15,2.0,-3.824168862776787,c1,c1,False
140000,275.08022451400757,7.550026185885227e-17,-3.4336406008418567,1.5100052371770455e-16,2.0,1.437337542660316,c1,c1,True
142500,279.86164021492004,3.670076815229302e-17,-3.432226151518752,7.340153630458605e-17,2.0,0.9434551336780714,c1,c1,True
145000,285.3724582195282,3.4960375389142945e-17,-3.435073591160183,6.992075077828589e-17,2.0,0.5039960429712664,c1,c1,True
147500,290.39560651779175,8.869372409957578e-18,-3.431039470714843,1.7738744819915157e-17,2.0,1.630636941850753,c1,c1,True
150000,295.33411741256714,9.658808442136741e-18,-3.4333730579214787,1.9317616884273482e-17,2.0,1.057263043601779,c1,c1,True
152500,300.6208050251007,4.45632535287322e-18,-3.4292042220273635,8.91265070574644e-18,2.0,5.175225575469085,c1,c1,True
155000,305.70150899887085,8.226558334469266e-19,-3.4316035298213436,1.6453116668938533e-18,2.0,-0.9711178789839323,c1,c1,False
157500,310.0817551612854,3.522185477243183e-20,-3.4316504280904376,7.044370954486366e-20,2.0,8.727460869824426,c1,c1,True
160000,315.49444222450256,1.427879535683569e-19,-3.4334363295356005,2.855759071367138e-19,2.0,4.286253405021853,c1,c1,True
162500,320.3459138870239,2.0777652092525807e-19,-3.4347235397224605,4.1555304185051615e-19,2.0,2.193597630262957,c1,c1,True
165000,325.54792189598083,6.901676833297665e-20,-3.434893423634829,1.380335366659533e-19,2.0,2.3183560047364153,c1,c1,True
167500,330.31296038627625,5.712114192494175e-20,-3.4374387187599966,1.142422838498835e-19,2.0,0.6270139024745731,c1,c1,True
170000,335.31104016304016,2.764375379652615e-20,-3.438689764173979,5.52875075930523e-20,2.0,-0.8064304477920814,c1,c1,False
172500,340.1854429244995,3.5295979322710026e-21,-3.4377012966433886,7.059195864542005e-21,2.0,4.4175183281440695,c1,c1,True
175000,344.84271454811096,4.2250573297199315e-21,-3.437875987336498,8.450114659439863e-21,2.0,3.6817080313703627,c1,c1,True
177500,349.6025469303131,1.1097001453874493e-21,-3.4357515849511433,2.2194002907748986e-21,2.0,3.911614758839278,c1,c1,True
180000,354.8098900318146,1.3404963180185702e-21,-3.4363704202753493,2.6809926360371404e-21,2.0,1.1532848711067345,c1,c1,True
182500,359.5703194141388,4.871856264462422e-22,-3.4386986809330184,9.743712528924844e-22,2.0,1.312298948130774,c1,c1,True
185000,364.3515136241913,1.33184982517967e-22,-3.4380317176993156,2.66369965035934e-22,2.0,3.7166932617074053,c1,c1,True
187500,369.2206871509552,3.6787548495715703e-22,-3.4366696949794555,7.357509699143141e-22,2.0,2.386271358180238,c1,c1,True
190000,373.98435163497925,2.2872213889056652e-21,-3.43936174675963,4.5744427778113304e-21,2.0,-4.217388305129134,c1,c1,False
192500,378.86739134788513,3.002699201160401e-24,-3.4393646086601266,6.005398402320802e-24,2.0,5.747339590056072,c1,c1,True
195000,384.24460911750793,3.331911431912378e-25,-3.4353494686974524,6.663822863824756e-25,2.0,6.326876305512997,c1,c1,True
197500,388.8253834247589,3.4064083780365804e-25,-3.4379783553539136,6.812816756073161e-25,2.0,4.257143093251216,c1,c1,True
200000,393.74767875671387,5.821709972913856e-24,-3.436122380856989,1.1643419945827712e-23,2.0,3.118428922134626,c1,c1,True
202500,398.32930874824524,6.3441091031405684e-24,-3.4386756388963966,1.2688218206281137e-23,2.0,2.2276411370912683,c1,c1,True
205000,402.74731373786926,3.7099152690716196e-24,-3.438974455953544,7.419830538143239e-24,2.0,3.862839063142019,c1,c1,True
207500,407.53988242149353,1.2112086950289336e-24,-3.4379186537165185,2.422417390057867e-24,2.0,6.206979061895254,c1,c1,True
210000,412.71499133110046,1.4352892724659927e-24,-3.43807719663933,2.8705785449319854e-24,2.0,6.634656883870775,c1,c1,True
212500,417.65217328071594,4.3589902506345054e-26,-3.435452619100772,8.717980501269011e-26,2.0,7.352156764598476,c1,c1,True
215000,423.14036655426025,2.4067333639071194e-26,-3.4348977868199966,4.813466727814239e-26,2.0,6.563818385726336,c1,c1,True
217500,428.0932035446167,1.463125012129157e-26,-3.4331496416103278,2.926250024258314e-26,2.0,8.868086498932826,c1,c1,True
220000,432.66747307777405,1.6283755214833158e-28,-3.4359605267272193,3.2567510429666317e-28,2.0,10.017012408432493,c1,c1,True
222500,437.4497992992401,2.1038693405400193e-29,-3.433427309328363,4.2077386810800387e-29,2.0,10.862396024374902,c1,c1,True
225000,442.9473910331726,1.2774329795650483e-29,-3.4317103542051397,2.5548659591300966e-29,2.0,10.987580713699572,c1,c1,True
227500,448.20989871025085,1.7035414133120272e-29,-3.431734172113677,3.4070828266240544e-29,2.0,8.332322697471682,c1,c1,True
230000,453.8431375026703,2.793913249118839e-30,-3.4293886415545582,5.587826498237678e-30,2.0,12.354024765758368,c1,c1,True
232500,458.7808108329773,3.858001394339743e-30,-3.4297625750552405,7.716002788679486e-30,2.0,10.79049337825927,c1,c1,True
235000,463.66113471984863,3.5348939889043384e-30,-3.4306316692214525,7.069787977808677e-30,2.0,10.665121921741957,c1,c1,True
237500,468.27082872390747,4.138329236381981e-30,-3.4283002918425525,8.276658472763962e-30,2.0,14.034866282694566,c1,c1,True
240000,473.1920006275177,2.449762854144763e-29,-3.431314104170145,4.899525708289526e-29,2.0,3.677376933530468,c1,c1,True
242500,477.9909174442291,2.0997959977299073e-29,-3.431574894044185,4.1995919954598146e-29,2.0,7.121019615387922,c1,c1,True
245000,482.98362398147583,3.7249483716320933e-31,-3.4343371538694254,7.4498967432641865e-31,2.0,8.028326841584203,c1,c1,True
247500,487.53821897506714,1.787519102550723e-31,-3.433624925039928,3.575038205101446e-31,2.0,8.284902816896647,c1,c1,True
250000,492.00072503089905,5.797441178173293e-31,-3.43631824335924,1.1594882356346586e-30,2.0,9.466133396152145,c1,c1,True
252500,496.8015065193176,2.7899653889426706e-31,-3.4358114752189706,5.579930777885341e-31,2.0,9.626741025553201,c1,c1,True
255000,501.66783118247986,4.892452878780584e-33,-3.43727627950746,9.784905757561168e-33,2.0,11.822538020674983,c1,c1,True
257500,507.0168979167938,2.249761576952823e-33,-3.4360338460690736,4.499523153905646e-33,2.0,14.384809293285798,c1,c1,True
260000,511.7863738536835,2.4087574111071654e-33,-3.4373147562368946,4.817514822214331e-33,2.0,11.331697661222279,c1,c1,True
262500,516.128173828125,7.36869907167787e-34,-3.437368928776487,1.473739814335574e-33,2.0,10.292857326530793,c1,c1,True
265000,520.4949369430542,6.74712033974302e-35,-3.4407265660997446,1.349424067948604e-34,2.0,11.00224817225535,c1,c1,True
267500,525.3987250328064,1.601969046748366e-35,-3.4410079691305673,3.203938093496732e-35,2.0,14.625070336576755,c1,c1,True
270000,529.7743999958038,2.527722744663308e-35,-3.4429368418246886,5.055445489326616e-35,2.0,9.714586135909485,c1,c1,True
272500,534.4964356422424,7.440945653211938e-36,-3.4415806391411725,1.4881891306423875e-35,2.0,15.703901754022809,c1,c1,True
275000,539.3300359249115,1.339053608236099e-35,-3.441654243275923,2.678107216472198e-35,2.0,12.448305526559125,c1,c1,True
277500,544.2640674114227,4.083930154277416e-36,-3.4405821444050977,8.167860308554832e-36,2.0,14.924577964986383,c1,c1,True
280000,549.1560609340668,3.7279109279166645e-36,-3.4418251974150555,7.455821855833329e-36,2.0,12.557226644581533,c1,c1,True
282500,554.240781545639,1.2466909676587729e-36,-3.4404988562547505,2.4933819353175458e-36,2.0,12.73954372532171,c1,c1,True
285000,559.0772798061371,1.2376571237578256e-36,-3.440885686561471,2.4753142475156513e-36,2.0,14.57697955864569,c1,c1,True
287500,564.130291223526,1.4804220559066564e-36,-3.4405730771711465,2.960844111813313e-36,2.0,10.832693173193547,c1,c1,True
290000,568.9542112350464,5.306455505811461e-36,-3.4428094965190077,1.0612911011622922e-35,2.0,6.823210116694099,c1,c1,True
292500,573.2927198410034,1.7424676515922847e-36,-3.441912186352879,3.484935303184569e-36,2.0,13.4373836392042,c1,c1,True
295000,578.148286819458,7.3251784462413665e-37,-3.4431430692190186,1.4650356892482733e-36,2.0,8.635885333853366,c1,c1,True
297500,582.6507947444916,2.0041659123794016e-36,-3.445255406481876,4.008331824758803e-36,2.0,1.0456665972596966,c1,c1,True
300000,588.0072395801544,1.283754188374256e-36,-3.4432216412520797,2.567508376748512e-36,2.0,8.700549614346528,c1,c1,True
302500,593.0846991539001,1.3843501287777731e-36,-3.442570742554867,2.7687002575555462e-36,2.0,9.031572300824337,c1,c1,True
305000,598.0156509876251,5.1434161455298896e-37,-3.4424662651639575,1.0286832291059779e-36,2.0,4.006263479539484,c1,c1,True
306537,605.0906980037689,5.546238301787711e-38,-3.435346555911047,1.1092476603575422e-37,2.0,24.79354263483401,c1,c1,True
