link,llr,obs_count,rate
p1->c1,40.674666506842584,5911,9.768826881765985
x5->p1,12.123992865890237,679,1.1221508125053468
p2->e2,10.932251055855893,579,0.9568855971142795
x9->p1,7.005887467298001,731,1.2080887245087018
p2->e3,6.916570360852749,575,0.9502749884986367
i5->x5,5.516729793005056,120,0.1983182584692807
e9->i3,5.5150206183549235,123,0.20327621493101272
p2->e8,4.537623954451699,552,0.9122639889586912
i3->x4,4.333768419901063,102,0.1685705196988886
i12->x4,4.249254951025563,116,0.19170764985363803
e2->i11,4.248925794410444,106,0.17518112831453128
i10->x10,4.144544553928101,116,0.19170764985363803
i12->x12,4.092261282964992,129,0.21319212785447675
i8->x3,4.052271475736964,121,0.1999709106231914
i3->x5,4.012950057460022,105,0.17352847616062061
e9->i7,3.887599420457911,112,0.18509704123799534
e4->i5,3.846029970940899,123,0.20327621493101272
i1->x3,3.775060018105597,122,0.20162356277710206
p2->e11,3.383648078738635,602,0.9948965966542249
e7->i10,3.221118020851809,119,0.19666560631537003
p1->e6,3.117173526141375,595,0.9833280315768502
i6->x11,3.039172563779231,114,0.18840234554581667
e1->i6,3.0364442733734007,100,0.16526521539106726
e3->i10,3.0327636858724834,108,0.17848643262235264
i3->x6,2.9537673869643166,119,0.19666560631537003
e5->i1,2.8977380223687987,109,0.1801390847762633
e6->i1,2.8413803358973198,108,0.17848643262235264
e6->i12,2.768102440295081,128,0.21153947570056608
i10->x1,2.750033324907328,116,0.19170764985363803
e2->i5,2.7123950257442306,127,0.20988682354665542
i5->x11,2.6691920913374254,117,0.1933603020075487
e1->i4,2.6544665297563768,132,0.21815008431620878
e6->i2,2.6361577984606734,120,0.1983182584692807
e8->i6,2.6346870090492702,99,0.1636125632371566
e2->i12,2.5064274508969815,113,0.186749693391906
e11->i5,2.4843957079951178,120,0.1983182584692807
e3->i11,2.4576238252645606,133,0.21980273647011944
e2->i8,2.3638651718041697,123,0.20327621493101272
e12->i10,2.342282914436881,128,0.21153947570056608
i6->x2,2.3421118110758963,125,0.20658151923883408
i10->x5,2.2784262710719627,106,0.17518112831453128
i4->x1,2.1238958330353546,107,0.17683378046844198
i5->x10,2.121571269960154,135,0.2231080407779408
x12->p3,2.0806241454113,242,0.3999418212463828
e5->i12,2.0666670554735065,122,0.20162356277710206
e12->i11,2.042932984746999,136,0.22476069293185147
i3->x9,2.042520502266256,120,0.1983182584692807
e12->i3,2.0203892697195522,103,0.17022317185279928
e6->i8,2.0168588951254254,129,0.21319212785447675
e10->i8,2.0161517752188525,127,0.20988682354665542
e7->i9,1.998474329362053,135,0.2231080407779408
e5->i7,1.9917174710135992,114,0.18840234554581667
p2->e12,1.9895189705149408,599,0.9899386401924929
e5->i2,1.9824029399155094,116,0.19170764985363803
e12->i8,1.956994654445726,120,0.1983182584692807
i11->x5,1.9428163875163822,128,0.21153947570056608
i10->x11,1.8406471560460549,116,0.19170764985363803
i4->x8,1.8228446254178836,117,0.1933603020075487
i12->x10,1.770838106295562,120,0.1983182584692807
e1->i9,1.7279232563881548,113,0.186749693391906
i1->x8,1.6652337725125959,146,0.2412872144709582
e10->i1,1.6416570269144177,132,0.21815008431620878
e9->i11,1.629879759328106,136,0.22476069293185147
i8->x9,1.6268625493226399,119,0.19666560631537003
e3->i7,1.6237517027494874,120,0.1983182584692807
e1->i10,1.619813626816156,118,0.19501295416145936
e6->i3,1.5724445965658385,131,0.2164974321622981
x10->p1,1.5282116749731065,781,1.2907213322042352
e9->i12,1.500031895637525,109,0.1801390847762633
x8->i2,1.4690341158578821,7,0.011568565077374708
i10->x9,1.4556333020863859,131,0.2164974321622981
x4->e7,1.4473980509366404,8,0.01322121723128538
e12->i12,1.3928265330024052,119,0.19666560631537003
i7->x9,1.3580911487622078,125,0.20658151923883408
p2->e9,1.3529666653494816,555,0.9172219454204232
e1->i1,1.3351664333240914,114,0.18840234554581667
i3->x11,1.3185297325361907,137,0.22641334508576214
e12->i4,1.3147427324439418,114,0.18840234554581667
e8->i4,1.2960554156199589,124,0.2049288670849234
i9->x3,1.2837761990775896,120,0.1983182584692807
i8->x4,1.2337732198940392,142,0.2346766058553155
p3->e8,1.2272303992724325,280,0.4627426030949883
x7->e12,1.2261963271160816,8,0.01322121723128538
e12->i5,1.1919581445546301,113,0.186749693391906
x8->i12,1.1858273801928707,9,0.014873869385196054
i5->x12,1.152843300620618,111,0.18344438908408464
i7->x11,1.1373323603126435,124,0.2049288670849234
x1->i3,1.1087150891713673,9,0.014873869385196054
x6->x12,1.108147728109663,11,0.018179173693017397
x11->x1,1.0295865735761653,8,0.01322121723128538
i1->x5,1.0095989343242557,103,0.17022317185279928
x2->i8,0.9966922062067889,8,0.01322121723128538
x10->i6,0.9959943685408295,7,0.011568565077374708
e3->i4,0.9845499962327375,134,0.22145538862403014
i11->x10,0.9776512553083156,151,0.24955047524051155
x3->e6,0.972378864445882,4,0.00661060861564269
x7->i2,0.9621857064278867,10,0.016526521539106727
