packets_observed,duration_observed,diaz_anonymity,danezis_metric_A,entropy_bits,max_entropy_bits,target_llr,detected_receiver,true_receiver,success
2500,6.43169641494751,0.7935732589003038,-3.442826761610029,1.5871465178006077,2.0,-2.862768979921455,c4,c2,False
5000,12.359213829040527,0.7585666721103065,-3.3684000786444597,1.517133344220613,2.0,1.8172725179286147,c2,c2,True
7500,17.88518476486206,0.7394717101534157,-3.330963054235008,1.4789434203068315,2.0,3.696770781186018,c4,c2,False
10000,23.0063636302948,0.5776777476851315,-3.385690060623798,1.155355495370263,2.0,-1.1111132778403885,c2,c2,False
12500,27.706441640853882,0.5392526729306408,-3.3953627650372065,1.0785053458612817,2.0,-1.4863385889048004,c4,c2,False
15000,32.6983642578125,0.5799509211186892,-3.3819718591786088,1.1599018422373784,2.0,0.691760525376651,c4,c2,False
17500,37.49616718292236,0.45464969517489784,-3.406446540963942,0.9092993903497957,2.0,1.583349532134207,c4,c2,False
20000,42.62026119232178,0.5361520216560473,-3.400402939654435,1.0723040433120945,2.0,-1.608391254951698,c2,c2,False
22500,47.35901498794556,0.6001777905970058,-3.388349573518522,1.2003555811940116,2.0,1.0921338018999904,c4,c2,False
25000,52.35582232475281,0.41722108672083724,-3.422059386574629,0.8344421734416745,2.0,-1.326993600362357,c2,c2,False
27500,57.883427143096924,0.49818620718295,-3.424676240266854,0.9963724143659,2.0,-2.153831483090471,c2,c2,False
30000,63.180574893951416,0.3832853517852558,-3.433254317374752,0.7665707035705116,2.0,-2.1578173562813845,c2,c2,False
32500,67.70979380607605,0.30177915511000286,-3.433753715782545,0.6035583102200057,2.0,-2.171610460426564,c2,c2,False
35000,72.47921943664551,0.28469620412248464,-3.433294881206199,0.5693924082449693,2.0,-2.0762667262197283,c2,c2,False
37500,77.32215070724487,0.2847520665570592,-3.4477253055548824,0.5695041331141184,2.0,-2.870291007947799,c2,c2,False
40000,81.86969375610352,0.47814406510400526,-3.4576290302819435,0.9562881302080105,2.0,-1.5905444898360201,c2,c2,False
42500,86.4915554523468,0.40890848111739964,-3.461611399807269,0.8178169622347993,2.0,2.240569924528245,c1,c2,False
45000,90.5113878250122,0.4651152674969007,-3.473669599958575,0.9302305349938014,2.0,-3.0884385235531226,c2,c2,False
47500,94.94714689254761,0.49993243401467286,-3.4784208704813375,0.9998648680293457,2.0,1.0401512461321545,c1,c2,False
50000,99.6674120426178,0.1957767329689257,-3.4815490842422108,0.3915534659378514,2.0,-0.9068547088882042,c2,c2,False
52500,104.18780732154846,0.030431504175572117,-3.4620490295279525,0.060863008351144235,2.0,1.5290012077548454,c2,c2,True
55000,108.9203531742096,0.01719956356856925,-3.4702289963538098,0.0343991271371385,2.0,-1.1273025819637041,c2,c2,False
57500,114.20272922515869,0.03727123775745926,-3.4743192729198773,0.07454247551491852,2.0,-3.227530728660895,c2,c2,False
60000,118.8039972782135,0.00011369416424024609,-3.4610217874088627,0.00022738832848049218,2.0,4.966663143286041,c2,c2,True
62500,123.14021301269531,1.0200154045608344e-05,-3.4590747432468727,2.0400308091216687e-05,2.0,2.689992823728062,c2,c2,True
65000,127.40603280067444,6.304444527294815e-06,-3.4604936855232675,1.260888905458963e-05,2.0,3.0978854571676493,c2,c2,True
67500,132.57021832466125,5.796764220302085e-06,-3.4653286455709287,1.159352844060417e-05,2.0,-0.4116272239702994,c2,c2,False
