timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769752851.0609083,SENT,02393b9f-81a6-4a03-9cbd-025f3ea7f027,e9eda369-de17-462f-814e-050c6361653a,c4,DROP,2028,?,p1,
1769752851.0610774,CREATED,c90766f9-3506-4a34-adfc-5e21ef0d9147,feba3c45-a54d-4701-a9cb-c0fca7fa0c28,c4,DROP,26,?,?,
1769752851.2699966,SENT,1285abdd-c7a5-4186-baf0-9b95224ace99,a0fffc63-8cb6-485e-a7d8-f29b96ed2fca,c4,c2,3371,?,p1,
1769752851.2701893,CREATED,80d36009-191d-4942-957b-e854800faec1,72019f8f-41ac-4e35-abe0-f7b2f556639a,c4,c2,27,?,?,surb={'id': '65f0281c-f70e-463e-94e9-c1540a3fb73c', 'route': ['p2', 'e4', 'i3', 'x7', 'p1', 'c4']}
1769752854.316313,RECEIVED,84ba80cf-1dd5-482d-8625-c5cae76c92f1,3d99842a-3242-4d2c-b6c8-9eea1c145e1e,c2,c4,27,p1,?,surb={'id': '4cc348ed-d95a-4eff-bf14-7f9f68b61a2b', 'route': ['p1', 'e4', 'i1', 'x5', 'p2', 'c2']}
1769752854.6352987,RECEIVED,31319526-4cb2-4ebd-90f2-24a2c80adfd9,5d42d42f-febf-4063-bd43-2ca11fa3130b,c2,c4,26,p1,?,surb={'id': 'b083149b-143f-495f-b3f7-e9b6d6b47758', 'route': ['p1', 'e8', 'i10', 'x2', 'p2', 'c2']}
1769752854.7309978,SENT,42b01577-16de-4fc6-a00b-3bdc260658b0,c48ec98d-f614-461a-a134-39cff0a82024,c4,c2,3370,?,p1,
1769752854.7311776,CREATED,17a351fd-8d5b-4736-b5d6-ddca3bfd5a2d,407a4172-c788-4f89-bedc-720443d5249b,c4,c2,27,?,?,surb={'id': 'f1f4bf35-b90d-4bd6-af4a-75e7cbdaa3b3', 'route': ['p2', 'e6', 'i2', 'x3', 'p1', 'c4']}
1769752854.9144785,RECEIVED,c36bf311-88ad-4213-8bd4-2069a41a4396,7b2ce132-db1c-49a6-97b8-eeb7895c52a5,c2,c4,26,p1,?,surb={'id': '314f7ee8-8e77-4af7-b6b8-db20ab4fd67b', 'route': ['p1', 'e10', 'i9', 'x2', 'p2', 'c2']}
1769752855.101034,SENT,f1247f4d-e11a-40d8-a6b3-2f270b90d491,fa5501cf-6552-4c9b-bb83-c276e8f8398b,c4,c2,3387,?,p1,
1769752855.1011958,CREATED,17a8f8f8-7bf4-4ef6-800f-a958482d9a9b,0149aca2-3fc7-4a88-aa26-addd3afe41bf,c4,c2,26,?,?,surb={'id': 'e131524a-4ba9-4e07-ad93-af3d5ea266ff', 'route': ['p2', 'e1', 'i10', 'x10', 'p1', 'c4']}
1769752855.1411428,SENT,164b7a15-fb75-4f4f-ae29-6fe7c70b09c1,128db922-c4f0-49c6-bf82-23b103004412,c4,c2,3392,?,p1,
1769752855.1412785,CREATED,d632b2ba-17d2-48c7-84ff-6a8401ac0117,ec4ec143-9429-42df-a69a-4c65f439c4fb,c4,c2,27,?,?,surb={'id': '2f5f8f0a-ffb7-4556-9993-9ccc07236faf', 'route': ['p2', 'e12', 'i7', 'x10', 'p1', 'c4']}
1769752855.1545124,RECEIVED,e4e9bbbb-d6ae-4b24-9576-fec77666b769,449a3f8d-ca14-4ac8-9b9c-1543ee131416,c3,c4,27,p1,?,surb={'id': '0615f058-d928-498b-baea-7906a5fb66a2', 'route': ['p1', 'e12', 'i1', 'x9', 'p3', 'c3']}
1769752855.210086,RECEIVED,924f9db5-5c82-4080-9387-1c1d71d2177f,842997c5-4f28-4575-9d52-56fa411dc16b,c5,c4,27,p1,?,surb={'id': '7d966dbc-4737-4a9e-b59c-21ea56f3c68c', 'route': ['p1', 'e3', 'i8', 'x3', 'p2', 'c5']}
1769752855.274483,SENT,0c36cad8-ef88-49be-ab2f-a0af18513438,3914f418-ac65-4ee1-905c-00e89aefa3f0,c4,c2,3375,?,p1,
1769752855.2746243,CREATED,a5eefaf5-4d2f-45fe-bff6-c6e96c79e58a,393b61ad-7384-4d19-83a6-5edd72a32226,c4,c2,27,?,?,surb={'id': '2f6916f9-225d-4969-9016-d9b2a9840df4', 'route': ['p2', 'e10', 'i7', 'x6', 'p1', 'c4']}
1769752855.3002815,RECEIVED,0d50123c-0111-4718-8c72-9aa0172aface,710ddba8-5414-40a7-bd41-33a33984d1d4,c2,c4,25,p1,?,surb={'id': 'ac08b6a6-7ecc-4756-8677-119956f1542e', 'route': ['p1', 'e3', 'i9', 'x2', 'p2', 'c2']}
1769752855.478428,RECEIVED,07f6c740-2228-426b-bba5-3796b7dbb033,e0fdeaf8-770c-4970-9841-cf964e127a44,c2,c4,27,p1,?,surb={'id': '33e51af8-ea48-41fa-a2cc-440f59aca658', 'route': ['p1', 'e8', 'i10', 'x2', 'p2', 'c2']}
1769752855.49102,RECEIVED,d3fd7a45-d158-4e7e-985a-804e4abea01d,637549c1-2b3f-4b29-8157-24abfa044e32,c5,c4,26,p1,?,surb={'id': '1af925b2-4fa1-4580-91a4-7ea6660f7810', 'route': ['p1', 'e12', 'i9', 'x4', 'p2', 'c5']}
1769752855.8292196,RECEIVED,d1053847-ac1d-469b-9c8a-605af97e1b88,e272ba3c-4c92-4dd8-af72-08b5eb413624,c2,c4,27,p1,?,surb={'id': '84934822-caca-4af8-9ffd-8ae96e878c25', 'route': ['p1', 'e12', 'i4', 'x11', 'p2', 'c2']}
1769752856.064202,RECEIVED,d8f8642b-75d5-4afc-90e3-14631b25bcd3,1bf6f6b6-a5a4-4363-8159-475b94d91ef3,c5,c4,26,p1,?,surb={'id': '4a79bdad-a1e9-4bac-bd22-0812c0cbc3fc', 'route': ['p1', 'e8', 'i1', 'x9', 'p2', 'c5']}
1769752856.0812328,SENT,18d4175f-6954-4b70-addb-32b3f306019d,8d9396ae-ec78-466b-ae2b-2e70bbe99a3b,c4,c2,3382,?,p1,
1769752856.0813699,CREATED,546a6507-d69c-4f5d-9b6e-c48fe2d54a01,cc040d19-ca16-469b-a4df-3c6505a187d8,c4,c2,26,?,?,surb={'id': '835b8c29-82dc-4bd6-84e8-de088bbda2b2', 'route': ['p2', 'e10', 'i11', 'x6', 'p1', 'c4']}
1769752856.1250072,RECEIVED,ed1992a0-04e0-460f-b22d-92d7411223e6,e7f8fc8f-72f4-435d-a3ec-747a2f61ba01,c5,c4,27,p1,?,surb={'id': '36b04401-31b3-41a0-9267-087173ec11e1', 'route': ['p1', 'e6', 'i9', 'x3', 'p2', 'c5']}
1769752856.2169096,RECEIVED,25f8b3fb-5b13-4e4a-9c17-21e4842cc696,76a10409-5028-4f27-aad8-7327628d6855,c5,c4,27,p1,?,surb={'id': '2e910bc2-a478-4bfc-8e13-a75740ff7285', 'route': ['p1', 'e4', 'i12', 'x11', 'p2', 'c5']}
1769752856.4376304,RECEIVED,f8f09875-2068-4a14-ac1c-65b7f5e7d49a,f2de676d-aa5d-4621-859a-98793bef93e4,c5,c4,27,p1,?,surb={'id': 'e916a1a4-64d6-44ae-bedd-0da76e234cbd', 'route': ['p1', 'e9', 'i12', 'x12', 'p2', 'c5']}
1769752856.4995496,RECEIVED,2eed42aa-3e08-4607-a91b-1140341df24d,64ca934b-aa79-4add-98c2-036651cdb666,c3,c4,27,p1,?,surb={'id': '048ca4fd-c82f-4929-8848-a659c34132be', 'route': ['p1', 'e8', 'i9', 'x7', 'p3', 'c3']}
1769752856.6098847,RECEIVED,b347060f-fe00-4faf-bbcd-0fa51c882a95,e41363b6-c047-4eb0-be22-f6acf8373c88,c3,c4,26,p1,?,surb={'id': 'a9c2f5ec-909c-4645-8372-66acb1b39ad0', 'route': ['p1', 'e12', 'i9', 'x2', 'p3', 'c3']}
1769752856.6532528,RECEIVED,0a041e31-be27-46b3-bc1c-6474497afba4,443ddf04-86fb-4611-bdf0-ec8585abe52e,c3,c4,27,p1,?,surb={'id': 'f4ff7b73-65e0-426c-92f0-ef97fb1c4e08', 'route': ['p1', 'e9', 'i2', 'x12', 'p3', 'c3']}
1769752856.7264762,SENT,47bb1460-09f7-4364-9ca2-fc3555902a14,b855eaef-f994-422c-9878-dc2b5a83efe0,c4,c2,3359,?,p1,
1769752856.7266083,CREATED,b36fe027-d8c4-4051-a626-e327c1d53e42,90312d82-ab80-4938-8e88-5cd23d115fbd,c4,c2,27,?,?,surb={'id': '64d9c282-3082-4452-9a37-67aee8ee21d7', 'route': ['p2', 'e6', 'i2', 'x2', 'p1', 'c4']}
1769752856.8327436,RECEIVED,f1d848ca-2ca7-4a5c-9334-a363eb76961a,87c49db9-2eab-482d-8074-cd5824970148,c2,c4,27,p1,?,surb={'id': '66a715e6-6043-448e-b9b5-5023121903df', 'route': ['p1', 'e1', 'i10', 'x3', 'p2', 'c2']}
1769752856.9102504,RECEIVED,1d5e2c5f-cef2-46fa-b4c2-0aa032dd6a5a,e2f19c25-eb4b-40c8-9552-d70c974aefb8,c3,c4,26,p1,?,surb={'id': '43b200de-089f-4703-8a5b-d7f474d4cf05', 'route': ['p1', 'e11', 'i9', 'x6', 'p3', 'c3']}
1769752857.016244,RECEIVED,4801ded2-3ef0-4043-9466-3afecffa058a,367fe5f1-5be5-420a-a772-a2535ea09b45,c5,c4,26,p1,?,surb={'id': '1e7bbf5d-7436-416a-8cba-4c878db3dc52', 'route': ['p1', 'e12', 'i2', 'x6', 'p2', 'c5']}
1769752857.0467207,SENT,e83ee176-0b81-4299-a257-fb80a95c8851,3efc4a9e-59a5-4848-a82d-59ed67774d74,c4,c2,3375,?,p1,
1769752857.0468585,CREATED,37839d10-c715-44a5-b992-94580584f289,b5fbb9c6-297d-4400-a870-f41f5235c5be,c4,c2,27,?,?,surb={'id': 'b76b8c33-38f8-463f-8d98-3f62920ae5a3', 'route': ['p2', 'e6', 'i7', 'x10', 'p1', 'c4']}
1769752857.2531385,RECEIVED,60dedb3c-7b25-4016-b599-774a865036e2,ba51f350-5164-4990-97d3-df051e857a59,c3,c4,27,p1,?,surb={'id': 'f680e427-3193-4330-b120-85fc689b5a33', 'route': ['p1', 'e10', 'i6', 'x3', 'p3', 'c3']}
1769752857.4844089,RECEIVED,8fa256eb-e304-466f-9091-1d470442f370,1e371916-e939-4ffc-9ea9-2cc4f543c7df,c3,c4,26,p1,?,surb={'id': '20ec9b37-aac9-46ab-a13d-3e282b55ffa3', 'route': ['p1', 'e12', 'i3', 'x4', 'p3', 'c3']}
1769752857.5884445,RECEIVED,7d6d3e0a-842e-4e0e-849f-9d74a24494f2,dbf6ac34-95fd-444a-953f-92039e583b27,c5,c4,27,p1,?,surb={'id': '191c87c8-d4f7-4e24-89c9-713490cc81ff', 'route': ['p1', 'e8', 'i3', 'x3', 'p2', 'c5']}
1769752857.7042127,SENT,2474564a-dc75-413a-85df-45520771c860,249de301-ba5c-4d22-b61e-0c2237fbd444,c4,c2,3362,?,p1,
1769752857.7043512,CREATED,1d53d3de-7646-4799-b4a4-a3305a2183cc,9c2c406f-47b6-48e7-b47f-66d4a89719e5,c4,c2,27,?,?,surb={'id': '0cf82660-709f-40cf-b799-a590a9c4eb67', 'route': ['p2', 'e8', 'i7', 'x6', 'p1', 'c4']}
1769752857.7816465,RECEIVED,3336f904-45c7-4cf7-8a5a-5ef9ea37e76a,b746023d-fcfb-4d4c-bb62-84e00f504918,c2,c4,27,p1,?,surb={'id': 'ce7b9b92-e415-4036-b86d-830a59cebdfa', 'route': ['p1', 'e10', 'i5', 'x11', 'p2', 'c2']}
1769752857.8839738,RECEIVED,519008ac-1c40-4c37-8ed0-c364df4e28fb,3c0b8617-6669-4c3b-a767-5db5fe1a47ae,c3,c4,27,p1,?,surb={'id': '5446d433-25f8-4b71-86e7-fa2dd1aff516', 'route': ['p1', 'e1', 'i7', 'x12', 'p3', 'c3']}
1769752857.9358478,RECEIVED,72842ddf-1446-4659-812b-b78d136b982d,6c6f0ffa-938e-4d12-8734-070ae98189bb,c3,c4,27,p1,?,surb={'id': '73566752-45d6-4ee4-b78e-7c1b9494558f', 'route': ['p1', 'e11', 'i6', 'x11', 'p3', 'c3']}
1769752858.095653,RECEIVED,925cc46b-8657-409f-b2ae-5ee64b6c7fb2,d64ece96-9bfc-45b2-b5c8-08236fba8c0c,c2,c4,27,p1,?,surb={'id': '0c65ea6a-8896-4ad6-9cc9-f61804871a7b', 'route': ['p1', 'e11', 'i8', 'x10', 'p2', 'c2']}
1769752858.2185502,RECEIVED,8c70e7f9-5bab-4f7d-bd62-dc5a5e235e34,bfb71d5e-064c-4460-91c8-367e989bf547,c3,c4,27,p1,?,surb={'id': '48aa45cf-14bf-4841-8a39-d8feddc2f156', 'route': ['p1', 'e5', 'i4', 'x1', 'p3', 'c3']}
1769752858.4183407,RECEIVED,f21df1d6-d3ee-46b8-8fd3-a960d24494d6,d900b1f0-3c3a-4db8-aea3-2074e490bd9f,c3,c4,27,p1,?,surb={'id': 'e9904280-6ed4-406d-af3f-5986eb3d559f', 'route': ['p1', 'e3', 'i10', 'x4', 'p3', 'c3']}
1769752858.4273393,RECEIVED,8eae368c-b83e-4648-b5b9-fad5cd4a35d6,07e7a22c-0951-498e-b381-a99ea724c047,c5,c4,27,p1,?,surb={'id': '892fbcac-f214-434d-b190-fa91251bd794', 'route': ['p1', 'e2', 'i10', 'x7', 'p2', 'c5']}
1769752858.4733634,RECEIVED,3c77c250-2af7-491a-9703-0b57f0c1cbec,48eee90e-b0de-4c64-a99e-18abfcf1ac11,c5,c4,27,p1,?,surb={'id': '9c533528-3ed0-4841-896f-5cad0fc7b0e4', 'route': ['p1', 'e9', 'i1', 'x12', 'p2', 'c5']}
1769752858.541984,RECEIVED,248c1528-48b7-4f58-90f4-42c845b254f2,a9073343-e27f-4322-b17a-25008b03f206,c2,c4,27,p1,?,surb={'id': 'f4541a64-bf89-45e8-9531-0486e492faa8', 'route': ['p1', 'e1', 'i2', 'x10', 'p2', 'c2']}
1769752858.5509555,RECEIVED,22cfcdc8-2e26-410f-a068-2fa59864a9d2,34c3fab5-84a3-4366-8d6f-f05feea79415,c2,c4,26,p1,?,surb={'id': 'f78b5170-540e-4cfe-8b8a-8c5c2a24ba7a', 'route': ['p1', 'e8', 'i8', 'x2', 'p2', 'c2']}
1769752858.5904202,RECEIVED,315a3d3f-4640-4044-adce-bd88d9d3fcc7,969711b2-3c82-4346-9e3d-ca3aca3eea4d,c3,c4,27,p1,?,surb={'id': 'da677a4b-d9f2-4a09-b449-84797da9f32b', 'route': ['p1', 'e1', 'i3', 'x11', 'p3', 'c3']}
1769752858.703027,SENT,da85c096-0b8c-462b-8cb8-46758067f310,de6b7f9f-3106-4c83-8689-d56a97260857,c4,c2,3387,?,p1,
1769752858.703209,CREATED,9348fb9e-a15b-446d-be6f-bf1b07068936,cea13e70-c221-4840-aecb-8174e6445f12,c4,c2,27,?,?,surb={'id': '041f5834-9950-479f-b217-7a07383961ae', 'route': ['p2', 'e8', 'i6', 'x6', 'p1', 'c4']}
1769752858.7432106,SENT,f4768330-3754-40a4-af60-13f9f2e2a547,42149ce1-c577-421b-9f78-9e0f0b64d83d,c4,c2,3359,?,p1,
1769752858.7433507,CREATED,8aa7b788-b019-4d6e-a18c-a6a6de3ff59c,ee4e1185-6a85-4511-8e71-d9f4c5b6bc10,c4,c2,27,?,?,surb={'id': '6d6632ef-aaf9-457e-9988-1c8f359fdadd', 'route': ['p2', 'e1', 'i1', 'x8', 'p1', 'c4']}
1769752858.7620034,RECEIVED,3e80d92d-65ed-4474-8671-e802c9970091,ef578208-fe12-4eeb-9c43-626180abd86d,c3,c4,27,p1,?,surb={'id': '03b5ce0d-3468-4a8e-9a27-5622c59fad5c', 'route': ['p1', 'e7', 'i3', 'x7', 'p3', 'c3']}
1769752858.9870813,SENT,a4675f57-1dab-46cd-8098-df6adb81a013,fbd4adbe-5bfc-4099-a109-c8521f106082,c4,c2,3372,?,p1,
1769752858.9872267,CREATED,7a1923e5-b3f5-4f93-9128-4f5799e30f42,441090d9-d498-4950-bae5-9264f42aac14,c4,c2,27,?,?,surb={'id': 'e8e409cd-9241-44ea-9ec3-bbfd96bfbfda', 'route': ['p2', 'e8', 'i9', 'x11', 'p1', 'c4']}
1769752859.181462,SENT,37437d6d-a208-41a7-93dd-3a272e822fc9,ced344c6-8697-4591-907e-fe10f269ce6f,c4,c2,3368,?,p1,
1769752859.1816196,CREATED,d1ea0e25-43ee-420c-bf86-b59ff1f6d24d,e6c46a17-0660-4552-a590-df7560c33d24,c4,c2,26,?,?,surb={'id': '6984f3e2-2a6d-48f5-81d3-0565effd8448', 'route': ['p2', 'e6', 'i2', 'x4', 'p1', 'c4']}
1769752859.1919522,SENT,179e0bb7-81cf-400b-8d53-d5ae1ecf6280,cb7bca20-a14d-46ca-8ff1-4e586a65a9ec,c4,DROP,2044,?,p1,
1769752859.19211,CREATED,adbcb90e-b325-41bc-abb9-563577ebacf4,3520a711-f7fb-475c-bad9-759adcc988d9,c4,DROP,27,?,?,
1769752859.3002539,RECEIVED,2c89ff17-ac56-440d-8534-1c8060a97d75,961c3c43-ad21-4a6c-975d-e2454d3fc9ca,c2,c4,27,p1,?,surb={'id': '2d64c5a9-0144-4e45-bc1e-250a3a7ab476', 'route': ['p1', 'e4', 'i6', 'x1', 'p2', 'c2']}
1769752859.467913,SENT,5f37e1a5-9918-4b2f-81d1-a93f0e88f453,ac1d1a9d-ed17-4e23-a251-f175b4273995,c4,DROP,2016,?,p1,
1769752859.468087,CREATED,a75c0d9d-90a2-404f-bad2-04c50ddcd7df,d00725a1-824a-4bdd-860b-c74b2ffe4029,c4,DROP,26,?,?,
1769752859.4896443,RECEIVED,8d8577e7-12a5-4b34-9422-4e2c24d90b6e,d05dc25f-bc99-42ac-930c-cdaefed89aea,c3,c4,27,p1,?,surb={'id': '9b81296b-b9eb-411b-ab7e-e34c8ba346c4', 'route': ['p1', 'e11', 'i10', 'x1', 'p3', 'c3']}
1769752859.6715474,RECEIVED,46e2adc1-a321-43fe-8b28-777ffbf287f9,b50e798f-1fc1-4fb4-a708-9b7310f1bca1,c2,c4,27,p1,?,surb={'id': 'a71089f4-a680-43e0-aa47-77775c1643b6', 'route': ['p1', 'e10', 'i8', 'x4', 'p2', 'c2']}
1769752859.7123814,RECEIVED,5343057f-91be-4f12-8a20-29f294a035f0,b77d4c00-6274-4fe2-b254-e11205563682,c5,c4,27,p1,?,surb={'id': 'd8c5b166-7fb1-4d5a-812a-583a3ba97bdb', 'route': ['p1', 'e5', 'i9', 'x7', 'p2', 'c5']}
1769752859.9838192,RECEIVED,739aff3d-dc59-466e-98f1-2cc865d35cac,4f09371e-d738-4d12-87d3-68b557cbf923,c5,c4,27,p1,?,surb={'id': '92e9a049-52c4-4966-bc7a-40598862fa9c', 'route': ['p1', 'e6', 'i2', 'x2', 'p2', 'c5']}
1769752859.9975593,RECEIVED,d860c22f-8587-4684-9813-b0874194d315,2710e511-5862-4eec-bf0d-69a04120fb30,c5,c4,27,p1,?,surb={'id': 'd7d4af72-32e2-43e5-80eb-f5c57139e2cb', 'route': ['p1', 'e11', 'i10', 'x1', 'p2', 'c5']}
1769752860.1069129,RECEIVED,19d5370f-f4f8-4ae4-b7cb-805a262d0a23,241cf0d1-60aa-487b-ae3e-e9879333445f,c5,c4,27,p1,?,surb={'id': '72a23953-8a06-4ff2-98d9-a0332ffc8a66', 'route': ['p1', 'e3', 'i10', 'x7', 'p2', 'c5']}
1769752860.1118584,RECEIVED,3ae7d477-050d-44d6-848c-628bc659c50f,662e852d-ebf9-46de-9871-599d3ce37a81,c3,c4,26,p1,?,surb={'id': '6d95cfaa-44c1-41e9-9477-38da9c630e25', 'route': ['p1', 'e5', 'i7', 'x2', 'p3', 'c3']}
1769752860.1169152,SENT,95d31a19-dfae-4bf5-81e1-4f79e337f02c,7c5318b5-c514-458c-abb5-b87edcfb8401,c4,c2,3392,?,p1,
1769752860.1170886,CREATED,ec5197c4-767d-46bd-b1c2-38918ffca799,1d733463-b826-4599-ba7b-343c989ef405,c4,c2,26,?,?,surb={'id': '8ad4b124-9d04-4186-889e-92d993b2f4ca', 'route': ['p2', 'e12', 'i6', 'x11', 'p1', 'c4']}
1769752860.268427,RECEIVED,d4f76c52-d27a-40a6-8832-a348405e0847,1aa519e2-34a3-45c9-bbeb-3abde973a5b8,c3,c4,27,p1,?,surb={'id': '06e9be80-9d06-4404-9ac8-ceaf475e1cea', 'route': ['p1', 'e4', 'i7', 'x1', 'p3', 'c3']}
1769752860.331092,RECEIVED,6fbf0e3d-6dfe-4bce-9011-dc4438ad256f,4910321f-b778-4f3b-8709-5852aeb138cf,c3,c4,27,p1,?,surb={'id': '1d47840c-955a-4dd1-8a56-292a584a9c6d', 'route': ['p1', 'e9', 'i3', 'x2', 'p3', 'c3']}
1769752860.3408015,RECEIVED,835c6d9f-e32b-484a-b8eb-c0e4d725488c,ae7c4f2a-5fcc-40b0-b0ee-0bac0c42983f,c5,c4,27,p1,?,surb={'id': 'b4499d31-ec8c-440e-b4ab-fb79066a0f53', 'route': ['p1', 'e11', 'i5', 'x6', 'p2', 'c5']}
1769752860.4445376,RECEIVED,45d100b3-1b83-49c1-aafa-2bf3783ff236,6c24e806-6f3f-429e-930e-bd71f5d0f8ed,c5,c4,26,p1,?,surb={'id': 'a80aaace-03c7-402f-bbdb-aaa3364a130c', 'route': ['p1', 'e3', 'i1', 'x1', 'p2', 'c5']}
1769752860.4649198,SENT,b2a59c5c-61c4-4bff-bb16-fe3ecb0e3254,a32a1298-4515-40dc-aa0e-32e7072827d4,c4,c2,3389,?,p1,
1769752860.4650767,CREATED,4f692a29-b5b2-4c12-a716-da77eab4ce86,48e1d20f-5812-40c2-a1b7-6732b3897888,c4,c2,27,?,?,surb={'id': 'f281bf90-d97c-43b0-b75b-66f725d8430b', 'route': ['p2', 'e11', 'i1', 'x3', 'p1', 'c4']}
