timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769761486.7649636,SENT,5e1d6673-5ac8-4af4-814a-f432ee2b2607,2a51bff4-d112-4365-a8f8-0e5b9ff9f261,c5,DROP,2031,?,p2,
1769761486.7651553,CREATED,d07aaf1a-98c7-472d-a0b0-c871650ba1d7,247a9716-cc4a-4de1-8158-f74f63444145,c5,DROP,27,?,?,
1769761486.8062518,SENT,38abb927-63b1-47d1-806e-8951dd1c5434,3a530ccd-b02f-406b-b080-adc86797d24d,c5,DROP,2040,?,p2,
1769761486.8063703,CREATED,f203820f-b7f7-4e09-b7a2-1ee73a889aed,5f4662ec-551c-44d4-821f-1196148ee127,c5,DROP,27,?,?,
1769761488.0173397,SENT,9b20a584-039a-4b45-80f9-abfe0489d22e,3dcdc3fc-0b51-4f9a-92ce-c6282169ccbd,c5,c2,3396,?,p2,
1769761488.017531,CREATED,5d9223a6-010d-44a4-97dd-de9663372d26,1782e0e2-1d05-4b3e-96b3-69cd64fb00e7,c5,c2,27,?,?,surb={'id': 'd19fa203-c170-4ed2-b00a-25db6b3c36b7', 'route': ['p2', 'e1', 'i4', 'x11', 'p2', 'c5']}
1769761488.7615764,SENT,e6e3b67e-4069-486e-bc4c-88efd41f7471,e49a369c-49b8-409c-a911-875a16b2592a,c5,c2,3371,?,p2,
1769761488.7617295,CREATED,12dc2fd6-8928-400e-a862-3a2ac8569a5c,5b137e8f-de90-4e65-b167-307e50fa8a72,c5,c2,27,?,?,surb={'id': 'ed11da53-8d1c-4af8-9220-2fb3bfddb73a', 'route': ['p2', 'e4', 'i7', 'x2', 'p2', 'c5']}
1769761488.9417152,SENT,65df07a0-bb0a-47c4-be05-f08f51211360,909bbb98-2ab5-4ec3-92fb-78bc900066e2,c5,c2,3363,?,p2,
1769761488.9418523,CREATED,4fef0313-301c-4673-bc4d-4ae92fcc4040,82727a4e-1aa8-4ff9-982c-ff4aad18572d,c5,c2,27,?,?,surb={'id': 'f684de7c-a0be-433a-bcb0-f96a656f872f', 'route': ['p2', 'e4', 'i9', 'x12', 'p2', 'c5']}
1769761489.1324813,SENT,a416f755-fc07-4a25-a689-ba9a2c869321,031144a3-c5fd-4f90-81bd-fd5ddd2f1e55,c5,c2,3395,?,p2,
1769761489.1326144,CREATED,8988fc5c-9302-420d-b37c-c1f838dbacf7,c5b7916b-4559-4617-add6-ed2db1846998,c5,c2,27,?,?,surb={'id': 'b2d88e04-1764-445e-ae15-f01fecdb2876', 'route': ['p2', 'e12', 'i1', 'x6', 'p2', 'c5']}
1769761489.466536,SENT,6be01db8-6ba7-43cf-8709-a1842e510380,57c22b9e-ba7b-42ff-998d-ba129e591150,c5,c2,3359,?,p2,
1769761489.4666703,CREATED,63252e04-159a-44b1-a37b-c5f118142788,6bc9f1be-bec9-402a-82eb-936b3d02530a,c5,c2,27,?,?,surb={'id': 'f58e9094-410a-4f89-932d-2091aa5e6188', 'route': ['p2', 'e1', 'i3', 'x7', 'p2', 'c5']}
1769761489.712589,SENT,11dcf197-a188-4316-bb44-ba279fb1a28d,2cfdf817-3fd1-498c-8f4d-9bd9e64ff1c4,c5,c2,3383,?,p2,
1769761489.712723,CREATED,a5876ac2-885f-49d4-a7cc-58c57ecba29d,3817a209-9520-4bf4-82b2-786cf99e24e6,c5,c2,27,?,?,surb={'id': '8bcec181-2ad2-4583-97cc-36307afc2cae', 'route': ['p2', 'e6', 'i7', 'x9', 'p2', 'c5']}
1769761489.9342277,SENT,816a98ac-5189-4018-82e8-cc95288c04bb,af19745b-a1f5-4187-9654-c9b8b9731ce9,c5,c2,3396,?,p2,
