timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769443944.5318491,SENT,b6b7e4be-7cd2-4fd3-a616-82180c554c8e,52e995d0-effc-4a7c-a5ea-39e04a4b07e6,c3,c5,3359,?,p3,
1769443944.5319831,CREATED,3af10337-e6db-4008-a856-081bfb7b1c4f,ac91041e-234f-4630-8800-e9f502972375,c3,c5,27,?,?,surb={'id': '88b986ee-f565-4a7a-a860-99330a97f1c0', 'route': ['p2', 'e6', 'i8', 'x2', 'p3', 'c3']}
1769443944.5482435,RECEIVED,666bf0ca-7efe-4297-b799-42eeda62d9a8,61526909-b13d-499b-be30-a256a2b2090c,c1,c3,27,p3,?,surb={'id': '3b6c64fa-44c1-4a2d-b52a-e93e147282a0', 'route': ['p3', 'e10', 'i3', 'x11', 'p1', 'c1']}
1769443944.6028345,RECEIVED,4bee4314-7cf4-4303-b6f4-4a2509af0264,c41402af-73c1-4186-b017-3eea83179d31,c2,c3,26,p3,?,surb={'id': 'caaf9518-caba-49c0-918e-294771e46bcf', 'route': ['p3', 'e2', 'i7', 'x8', 'p2', 'c2']}
1769443944.9014688,SENT,01557d5e-8df5-48f8-a191-85a5a35c3435,6cb86e90-e808-430a-83a2-3f4b09a0f69a,c3,c5,3373,?,p3,
1769443944.9015675,CREATED,4c115af2-879c-471a-90ec-d681d50398d9,0a6a0f2e-c955-4b3d-83f1-68559065b845,c3,c5,27,?,?,surb={'id': '134c912f-5a0b-49bd-b1a1-432899c66fca', 'route': ['p2', 'e2', 'i8', 'x6', 'p3', 'c3']}
1769443944.9246,SENT,5fee8ecd-0e92-4b44-879d-200fad75c1a3,1a591fb4-7a38-48b4-ab82-f3cfee09ff9e,c3,c5,3392,?,p3,
1769443944.9246988,CREATED,0c4863bb-d607-4e3c-b921-1ab5e5a28c80,8256d0b2-17f9-4a0f-aa73-5b6a442d2c73,c3,c5,27,?,?,surb={'id': '740b15ab-0ff1-42e4-a6bb-00d37ac1ee35', 'route': ['p2', 'e6', 'i3', 'x10', 'p3', 'c3']}
1769443944.9320447,RECEIVED,8808d64e-feb8-4961-9abb-a9299fdfbbca,f74b26e3-29a7-4b54-b06f-d126a378efd8,c2,c3,25,p3,?,surb={'id': '463c623a-8b49-44aa-a969-32ff8a986b6b', 'route': ['p3', 'e9', 'i6', 'x2', 'p2', 'c2']}
1769443945.0697865,RECEIVED,c7106aac-dfe1-41f6-8e34-b3fe741245f6,bf804553-6af4-4e65-a34b-b7cee394d1a0,c2,c3,26,p3,?,surb={'id': '8096e1f1-9ec1-46c5-91bf-b9acf3aea718', 'route': ['p3', 'e2', 'i5', 'x3', 'p2', 'c2']}
1769443945.109571,RECEIVED,56dd7c8b-b64c-493f-b7a8-8aa15c1ee51f,af152821-5372-4ab9-9f92-0fe41870dd6f,c2,c3,26,p3,?,surb={'id': '87446572-5d51-49ce-b3af-f61346fbfee8', 'route': ['p3', 'e10', 'i10', 'x11', 'p2', 'c2']}
1769443945.4208682,RECEIVED,0b103708-f8d2-4f78-80b8-5b6ee28c0311,becb9755-29df-435d-9d9a-495e3a2c9ac5,c1,c3,27,p3,?,surb={'id': 'cdbef90a-e5ae-4ce9-9fb2-c59c695004e8', 'route': ['p3', 'e9', 'i3', 'x8', 'p1', 'c1']}
1769443945.5305026,RECEIVED,91512ea1-e788-44a3-a311-405898587be6,a59e8eed-7ece-429a-a8f2-f86416a7c5bf,c2,c3,27,p3,?,surb={'id': '684f8dba-ad01-42e2-84c6-1f57a2e60ffb', 'route': ['p3', 'e12', 'i9', 'x7', 'p2', 'c2']}
1769443945.708516,RECEIVED,49411f31-e7bc-446a-8f3e-59100269c5c1,070d8b67-5f73-4af4-8ce3-98ded145cb64,c2,c3,27,p3,?,surb={'id': 'cffbc23b-b15e-45ac-9e35-a8425315dc0b', 'route': ['p3', 'e12', 'i6', 'x6', 'p2', 'c2']}
1769443945.7535782,RECEIVED,2ae8b356-82bd-45c3-b0dd-50d7994990cf,6c02f800-01d0-4dd4-9724-10fa91d87377,c1,c3,27,p3,?,surb={'id': 'f5b50711-8739-4b78-bab1-86880b0439b2', 'route': ['p3', 'e6', 'i10', 'x3', 'p1', 'c1']}
1769443946.0424306,SENT,b82e1120-14c4-40be-a082-1532a3cd0aac,a003221e-50b9-46d6-8ed8-b31357f24062,c3,c5,3380,?,p3,
1769443946.0425327,CREATED,bbe8e05e-240e-48aa-a9a5-d08ec98d7fe5,e5279aa8-fa2b-436d-a4f2-7a83fb9399c2,c3,c5,27,?,?,surb={'id': '88ed77f2-97b5-4a60-91ff-dada1d6e0287', 'route': ['p2', 'e2', 'i5', 'x2', 'p3', 'c3']}
1769443946.15612,RECEIVED,b51d7217-769b-4a9c-aaac-0117001f0727,232f2122-fb10-463e-afdd-d72b881e3322,c1,c3,27,p3,?,surb={'id': 'b0c1b99e-0c5c-4e16-bd7c-7d220200d4d7', 'route': ['p3', 'e10', 'i5', 'x12', 'p1', 'c1']}
1769443946.1985404,RECEIVED,4bbca1fd-1da9-4da0-8434-11c30ebd413c,84d7c811-2605-4d2a-9be6-8a140cd7cd17,c2,c3,27,p3,?,surb={'id': '205d53b8-d3f1-4fb8-af55-debbcfa8cdd5', 'route': ['p3', 'e1', 'i5', 'x2', 'p2', 'c2']}
1769443946.2046225,SENT,38b862d5-6a19-4008-a655-228573190e9f,3245e7eb-2440-4732-bac6-3fc4d38e71d7,c3,c5,3380,?,p3,
1769443946.204702,CREATED,6f3e0eee-2423-426b-957b-6863f304036c,7cfcb2de-3d2a-4756-9806-581d12e47b64,c3,c5,27,?,?,surb={'id': '6deaf8a6-1825-4122-8b8f-e98db9e1b593', 'route': ['p2', 'e6', 'i9', 'x3', 'p3', 'c3']}
1769443946.3170116,SENT,b1bcf628-3699-4fbe-ab00-4548146ddd27,54085cef-4389-4b9a-a37c-71b33ad3e324,c3,c5,3383,?,p3,
1769443946.3178754,CREATED,49d5b2ea-f8cf-4e41-969f-f725697d1834,4b467b03-456f-4624-a59a-522168b78273,c3,c5,27,?,?,surb={'id': '27ab3163-8ba1-47a4-b4ce-0c85b91e0f42', 'route': ['p2', 'e1', 'i3', 'x8', 'p3', 'c3']}
1769443946.4030812,RECEIVED,1fea7611-d23e-42ca-b0a6-8cb5c5a06075,d979ea10-62c6-40bb-9658-67581d626947,c2,c3,27,p3,?,surb={'id': '2d520921-9286-4580-a3c7-dadb2988903f', 'route': ['p3', 'e8', 'i5', 'x5', 'p2', 'c2']}
1769443946.4930348,RECEIVED,e5fc14ab-17a6-4a1f-9674-afb80e62740b,b54339a8-0ec1-4f7f-9b99-43fc62a290b9,c1,c3,27,p3,?,surb={'id': 'f8e52086-d7b5-4507-bc0a-6bd026123b16', 'route': ['p3', 'e2', 'i2', 'x6', 'p1', 'c1']}
1769443946.613761,RECEIVED,bee39ba9-464b-4837-8f69-f91220de4f91,b9a7f347-c5a9-408e-b868-c12cc5a9f903,c2,c3,27,p3,?,surb={'id': '44e586ef-881c-4a18-9cc0-104bcf2a8079', 'route': ['p3', 'e1', 'i8', 'x5', 'p2', 'c2']}
1769443947.110825,SENT,214cdad2-5bc5-491f-9251-42bde41668dc,29b0f9af-2d2f-434e-b565-a2e282c33fdd,c3,c5,3367,?,p3,
1769443947.1109648,CREATED,093b9222-0be6-4c96-817e-11d3e292b846,331c3f7e-9779-44ea-849f-84ace8187eba,c3,c5,27,?,?,surb={'id': 'e3db0ae9-bfad-4900-941c-e42458b935f9', 'route': ['p2', 'e7', 'i4', 'x3', 'p3', 'c3']}
1769443947.4513261,SENT,c92b509d-3634-418a-a8bb-fa4d8238ab3c,1ff92748-feff-4f4e-96d8-64c43f76efc4,c3,c5,3379,?,p3,
1769443947.451403,CREATED,e77e42b5-2fae-425b-9e53-17c86fb23312,f6c62824-c530-46cf-b51e-5b1817cecb86,c3,c5,27,?,?,surb={'id': '39a0013f-a6bb-41ec-a5fa-94bb5c5349e9', 'route': ['p2', 'e5', 'i3', 'x1', 'p3', 'c3']}
1769443947.8557112,SENT,189cc82c-1844-4973-b116-80f3064e5739,e3fcbd35-6bae-4a09-99c8-8718f14142a7,c3,c5,3376,?,p3,
1769443947.8558056,CREATED,11054b10-1b9e-44a4-8e31-cacdb0f587e5,2db48038-f413-4e48-b986-9de22a5a1270,c3,c5,27,?,?,surb={'id': '06d7242e-dfb5-41d1-aa63-47ca6f6dc683', 'route': ['p2', 'e8', 'i3', 'x10', 'p3', 'c3']}
1769443948.1627889,SENT,73228e29-fe92-40a4-b0c6-48b7719b85bf,4a46e9e5-4095-4398-9f99-3151db96e3c7,c3,c5,3392,?,p3,
1769443948.1630313,CREATED,f2494702-e09e-4a6a-b111-402642a05f99,771ac23d-6f7d-4d3e-ac74-106442879620,c3,c5,27,?,?,surb={'id': 'b166f9b7-43f7-40f9-ab92-a15e9b0c8948', 'route': ['p2', 'e6', 'i11', 'x11', 'p3', 'c3']}
1769443948.242527,RECEIVED,c68dcc07-7d78-4b22-9cae-5e00bf28a9ed,8349e533-75ad-435d-8dbf-1687affc0388,c2,c3,27,p3,?,surb={'id': '8f904fcf-22fd-48a1-8265-702932e597e3', 'route': ['p3', 'e2', 'i2', 'x1', 'p2', 'c2']}
1769443948.4476538,RECEIVED,7d92e9bb-69fc-40f9-b1b8-86b50a6826f7,c68dfd10-c93f-4d9e-9124-92e6568de354,c1,c3,26,p3,?,surb={'id': '19a10915-1f4b-41a9-a376-5e7915cddbdf', 'route': ['p3', 'e6', 'i3', 'x10', 'p1', 'c1']}
1769443948.4652238,RECEIVED,38e779fa-3ff9-47a1-94c8-db18572adda0,a89f8a81-7c3d-4407-9967-7362b7ebd312,c2,c3,27,p3,?,surb={'id': '91099465-335f-4676-8a98-dc8b9c6878f5', 'route': ['p3', 'e5', 'i5', 'x4', 'p2', 'c2']}
1769443948.7616446,RECEIVED,41e64636-c889-4cb3-aa0c-4ded8e8aea6c,bf462f4d-1468-4fa8-a4e0-6cee570a6564,c2,c3,27,p3,?,surb={'id': '68a52aa5-7e7c-4a09-aec3-f1fc44ccf615', 'route': ['p3', 'e11', 'i2', 'x4', 'p2', 'c2']}
1769443948.9966228,SENT,6836e7f9-fc1d-4e5d-a474-0cbe5016ff16,23ff7856-1014-47ba-9294-9f2f823cdc05,c3,c5,3383,?,p3,
1769443948.9967573,CREATED,23907ac5-83ef-4073-a85c-0d10b39ae1cb,ade1ca66-7b79-49f0-95a9-851c1084e95a,c3,c5,27,?,?,surb={'id': 'ed401e9f-966d-4e51-801e-a68cfc498aec', 'route': ['p2', 'e1', 'i5', 'x6', 'p3', 'c3']}
1769443949.0664608,RECEIVED,c199cd84-d5cb-4571-a223-53d6c03d1487,ae3b7951-1b09-4231-889d-1e2e691fc993,c2,c3,26,p3,?,surb={'id': '6e2b73b4-4eac-4cbb-8531-0a703b5590a9', 'route': ['p3', 'e6', 'i6', 'x4', 'p2', 'c2']}
1769443949.0789015,SENT,a37d5242-214e-4ffc-92ca-16ffc5fbce36,ca7649e3-39c0-449b-ae71-185f94163810,c3,c5,3393,?,p3,
1769443949.0790348,CREATED,e37310db-2224-417f-bd9d-813b49736560,fe90281b-ccd9-45fd-8e47-b3710d27a181,c3,c5,26,?,?,surb={'id': '4b5a090b-c650-4819-aa12-bdc7b80d3c76', 'route': ['p2', 'e4', 'i12', 'x12', 'p3', 'c3']}
1769443949.0943475,RECEIVED,ecc92b98-e506-4f01-b87e-83a671939e71,d481abf5-e045-471f-ba6c-aeb9da41d5c4,c2,c3,27,p3,?,surb={'id': 'ab102cd3-7e1d-48e3-af81-d165744cb599', 'route': ['p3', 'e6', 'i2', 'x5', 'p2', 'c2']}
1769443949.1238124,RECEIVED,37a0c9fb-80cf-4900-91e3-d2a76b107d2f,786c11ab-2e8b-4e42-9deb-1d92bdb266cf,c2,c3,27,p3,?,surb={'id': 'bb5751c6-0535-40db-82aa-5c5c2b4c67c4', 'route': ['p3', 'e10', 'i2', 'x6', 'p2', 'c2']}
1769443949.168244,RECEIVED,7b7458d2-7f2f-4952-9a84-1d8b6d3201f5,debc682a-19cf-484c-85ae-f79f9984f735,c1,c3,26,p3,?,surb={'id': '3d0ebd12-cad7-4085-8356-a59e15046221', 'route': ['p3', 'e12', 'i1', 'x6', 'p1', 'c1']}
1769443949.3760443,SENT,91ccc921-b028-429b-a312-d6b30cc4c2ca,c7eb5d9d-849d-4e22-ac99-2c3fe6fbdf5d,c3,c5,3375,?,p3,
1769443949.3762224,CREATED,f7fb72e7-9a38-41dc-b840-c01008930f18,50b0e0bd-d24f-4ff4-8b9c-97a87102c2ab,c3,c5,26,?,?,surb={'id': '2b3bf382-616a-4d17-9d5e-25a4d07555b1', 'route': ['p2', 'e5', 'i2', 'x3', 'p3', 'c3']}
1769443949.6144931,SENT,62e4238e-aebf-49d9-900a-0d99520d5242,552e247e-5b44-408b-a3f7-40dd6c4a9421,c3,c5,3387,?,p3,
1769443949.6145744,CREATED,8693cf9e-cbe7-48f1-a3ff-3fc4e7dda9a7,e56a2b5c-0c70-4a8c-b7d4-f41b87911348,c3,c5,27,?,?,surb={'id': '59fe4231-b067-4cf1-9161-2b89f94b1092', 'route': ['p2', 'e10', 'i2', 'x11', 'p3', 'c3']}
1769443949.7514596,RECEIVED,19842a52-9f5b-4705-a171-46c0458622c1,d3eea695-c7da-4e21-a738-a46fa8466ab7,c1,c3,27,p3,?,surb={'id': '503b1592-3c82-4514-934d-07c2d3abcbb9', 'route': ['p3', 'e9', 'i11', 'x10', 'p1', 'c1']}
1769443949.9468493,RECEIVED,a77474b4-fe60-4d31-b6f5-cea91a622198,7340f7e4-a915-4f14-bd11-332de9494fd7,c2,c3,26,p3,?,surb={'id': '5047b776-1323-4ad3-bdf5-3b591bfa5ae7', 'route': ['p3', 'e8', 'i11', 'x3', 'p2', 'c2']}
1769443950.1302664,SENT,e520bc5b-b8f1-4503-a510-e40a88c186e1,ad37b0ec-29d6-4e27-8308-44ba0b7a966b,c3,c5,3387,?,p3,
1769443950.1304228,CREATED,41a32a76-6355-4bb1-9df5-f491ed42547f,eafa2bc6-a9b1-40ef-b2f4-3f12e418a916,c3,c5,27,?,?,surb={'id': '1c1f35ef-e28b-4688-b3d8-1e241b6cb759', 'route': ['p2', 'e1', 'i6', 'x10', 'p3', 'c3']}
1769443950.3076491,RECEIVED,80352ce6-b948-4632-b3ce-013d323729d5,bceddffa-dbf7-4a2c-a597-4e32daa9f1c5,c2,c3,27,p3,?,surb={'id': '4db97019-f641-4676-91fa-401f0955f435', 'route': ['p3', 'e7', 'i11', 'x9', 'p2', 'c2']}
1769443950.3730202,SENT,9ffb82b9-8fe2-4015-9bc4-23518362c3ef,c567cdc4-e3ef-427c-a360-e79606f989b2,c3,c5,3401,?,p3,
1769443950.3731213,CREATED,0536d2c8-dc01-404f-b088-1455759732cd,4182140c-2dba-4b30-914d-178b80a22d09,c3,c5,25,?,?,surb={'id': '5a661716-d384-4240-95f2-26575bd9731e', 'route': ['p2', 'e11', 'i11', 'x8', 'p3', 'c3']}
1769443950.4824138,SENT,7db35b50-fe9a-4d60-9fd4-6b2a76a91350,cd3988e9-f08a-4aed-8e3c-36caf04508f7,c3,c5,3400,?,p3,
1769443950.4824903,CREATED,07b1c3a6-0381-45c4-b593-d48b85fa4aa1,2ba7f1cd-cba9-4c66-9892-6424b2378ca9,c3,c5,27,?,?,surb={'id': '41f39744-0843-455a-9e1a-96bd29416d35', 'route': ['p2', 'e5', 'i2', 'x8', 'p3', 'c3']}
1769443950.6338453,RECEIVED,45c49df2-60a6-4680-bad7-cb18e9496d51,ee816e0d-6508-4541-8ebc-b378a23262c4,c2,c3,26,p3,?,surb={'id': 'ab07893b-5758-4358-ab9d-1d469478367a', 'route': ['p3', 'e7', 'i12', 'x9', 'p2', 'c2']}
1769443950.6953008,SENT,7a24dcb8-3825-4719-8213-887fb635bb2b,007b590f-4856-4df5-925e-a0485b3550a7,c3,c5,3356,?,p3,
1769443950.69545,CREATED,a32f6e1f-bfd4-4202-9508-eb9a6d990df8,87238923-5078-48da-a60a-aa7e71cfff71,c3,c5,25,?,?,surb={'id': 'd6f211cc-f68a-4a87-93d8-7313079299fa', 'route': ['p2', 'e5', 'i1', 'x4', 'p3', 'c3']}
1769443950.9065754,SENT,a807a2a3-a22e-43e4-a710-42c03301d451,29a30b86-a6ed-4956-b02d-a1fa3ce2cfe3,c3,c5,3395,?,p3,
1769443950.9067297,CREATED,d5096fd6-05ca-4257-9f2a-d82bbe2bb790,04c69ab3-0371-459b-b44e-aff9b13ebd9a,c3,c5,27,?,?,surb={'id': '94ad2b19-6d33-4832-83e2-34bd007a9b4c', 'route': ['p2', 'e9', 'i10', 'x5', 'p3', 'c3']}
1769443951.1823611,SENT,c0952d7b-dbc2-4b5c-b85d-e6e1195b7c4d,6f4788df-8327-4f2c-9e82-544e3fe4d16f,c3,c5,3400,?,p3,
1769443951.1824915,CREATED,bdd9e4d9-6175-489e-94c9-996ce2c48ec0,73ad7032-3e92-4c79-9029-917c8704d493,c3,c5,27,?,?,surb={'id': 'c33b6f59-be91-4ce0-8b2d-080a3eb5a8dc', 'route': ['p2', 'e9', 'i11', 'x2', 'p3', 'c3']}
1769443951.319799,SENT,46bc2924-eb6a-4dc6-9ed7-7acfe4db9e4f,520402ad-12df-4793-a4f8-28605f26b87c,c3,c5,3372,?,p3,
1769443951.3199563,CREATED,44075bf0-0f30-44dc-9b03-68e1ea21b1e7,26bd7615-18af-48e7-84a9-8b5c9d755ff7,c3,c5,27,?,?,surb={'id': '1189145e-794b-4921-832b-df65f7900f31', 'route': ['p2', 'e6', 'i8', 'x11', 'p3', 'c3']}
1769443951.404767,SENT,efb66227-af5c-4937-a053-f28d4f2b4812,8359c310-fb90-4c54-808d-da6f963eac3d,c3,c5,3359,?,p3,
1769443951.404899,CREATED,78cb9d07-de0d-41e6-a1e0-4e778503c0e6,bae55155-16ee-4dd3-9488-d73636f81fbf,c3,c5,27,?,?,surb={'id': '13fe7763-9887-4153-8bfc-2c9e5140fae1', 'route': ['p2', 'e2', 'i9', 'x11', 'p3', 'c3']}
1769443951.4186375,RECEIVED,58bd6e04-558c-413f-ab82-5e3db9f79548,b0caf7ea-de93-4045-a5d7-d8e1a699fe18,c1,c3,27,p3,?,surb={'id': '1e34dae4-066e-425b-8244-3b4040055e58', 'route': ['p3', 'e3', 'i10', 'x8', 'p1', 'c1']}
1769443951.4561496,RECEIVED,40637117-295d-4ae9-8584-ca77e5058a55,d92a0993-b6fd-48e8-9e5a-530c159ab1fe,c2,c3,27,p3,?,surb={'id': '7955ee7b-23fe-4fb2-8647-253ea36cb55f', 'route': ['p3', 'e2', 'i11', 'x4', 'p2', 'c2']}
1769443951.461267,RECEIVED,9dc035b6-24db-4f14-86fb-4515cb64362f,932383e2-29e8-478e-82c1-f47b0156454f,c1,c3,27,p3,?,surb={'id': '646e6532-cb1b-4992-9eae-e2c99a40187e', 'route': ['p3', 'e4', 'i10', 'x4', 'p1', 'c1']}
1769443951.564712,RECEIVED,c0dbca9b-9c8e-41c0-958d-ba6416e734e8,e79ada93-281e-4d60-ad47-2e92e11e2239,c2,c3,27,p3,?,surb={'id': '514f1499-0145-432f-9ae3-9faf8a9c894a', 'route': ['p3', 'e10', 'i4', 'x6', 'p2', 'c2']}
1769443951.6183853,RECEIVED,bed4849b-4a14-40e4-b7ce-b4a76b7a68da,e938bfb5-a7c2-43c9-9fdc-9bc40c38c0fe,c1,c3,27,p3,?,surb={'id': '898a4223-21d6-4a24-9b59-27309f945461', 'route': ['p3', 'e10', 'i12', 'x7', 'p1', 'c1']}
1769443951.6739843,RECEIVED,13dd6138-df5c-4ff4-be51-c4f0ca3da6e1,ae0310ef-240d-4123-8714-58691c17fb9c,c2,c3,26,p3,?,surb={'id': 'ff85c550-c2d0-49a0-860f-0174e1737f02', 'route': ['p3', 'e9', 'i8', 'x11', 'p2', 'c2']}
1769443951.8462749,RECEIVED,d643553b-9bae-4661-9e79-4a7f780c4f36,905d34e1-e69b-4d33-8160-88cb9614517d,c2,c3,26,p3,?,surb={'id': '82f8d6a0-2e7b-46a6-9349-60595dd43ceb', 'route': ['p3', 'e6', 'i3', 'x10', 'p2', 'c2']}
1769443951.9035914,RECEIVED,14304ceb-c08c-4263-a668-99fe5b054a33,edec9804-1502-47cd-841a-83cb90a4b7c4,c1,c3,27,p3,?,surb={'id': 'e2a9c263-84ea-4700-9625-963070ce42a5', 'route': ['p3', 'e3', 'i2', 'x8', 'p1', 'c1']}
1769443951.9063795,SENT,ba192c5a-489f-4718-938d-f6a5db0d8a39,f07f6f87-7aff-46d9-9bc8-9b2d0a39a4b3,c3,c5,3403,?,p3,
1769443951.9065454,CREATED,f5e30da8-a3ed-4ac6-811a-bd992452655d,eac291b7-722a-4965-a301-c98f781ce48b,c3,c5,27,?,?,surb={'id': '9d1167cb-d6a6-4582-b85a-54abd5db2b6a', 'route': ['p2', 'e11', 'i8', 'x10', 'p3', 'c3']}
1769443952.2724113,SENT,59afb73c-2cd8-4ba6-8f6d-f7b5cd93c1ac,02e2ba1c-e058-4019-b2c8-92a134e492c7,c3,c5,3362,?,p3,
1769443952.272535,CREATED,b3c6a070-368d-442b-b771-f401abfc3c64,f7e9c314-5e0e-4b93-8ed5-618b2b38ebe7,c3,c5,26,?,?,surb={'id': 'eaa80a88-14bd-4ac3-87f5-10349099eb85', 'route': ['p2', 'e7', 'i8', 'x11', 'p3', 'c3']}
1769443952.287468,RECEIVED,c1f979c0-0c6e-44d3-8e03-01420da8fa0d,2c5ad3a4-948d-45fb-9e56-cecd118e13f1,c1,c3,27,p3,?,surb={'id': '13dab2b9-d0e4-4e6e-bb73-0b44e20f77f8', 'route': ['p3', 'e4', 'i2', 'x2', 'p1', 'c1']}
1769443952.3422735,RECEIVED,1f3bd4f2-3ea7-4924-8408-973e12a25a56,181590ee-73a9-4baa-b8a2-0368905c2d1a,c2,c3,27,p3,?,surb={'id': '0b8b8508-7031-4ba7-9970-d4f615925913', 'route': ['p3', 'e4', 'i8', 'x2', 'p2', 'c2']}
1769443952.3447642,SENT,98d2f824-8b40-46e3-a4e5-9f6a865a8f40,483b4ded-c085-48bc-aeb7-3cbf3bc10297,c3,c5,3367,?,p3,
1769443952.34491,CREATED,537ed924-676d-47dc-bad3-840bc60f81f4,2bcddc38-a189-4b40-b9db-b2e434d9322f,c3,c5,26,?,?,surb={'id': '9c949dc4-9281-4900-a93c-97082eae5001', 'route': ['p2', 'e12', 'i6', 'x11', 'p3', 'c3']}
1769443952.3662205,RECEIVED,db667dec-7359-49bd-aa39-486518ed18b1,dc48ea51-e745-4f38-8f3c-185abba929a5,c2,c3,27,p3,?,surb={'id': '629d6f21-fa39-4456-a1d6-b261b1ffe3df', 'route': ['p3', 'e9', 'i11', 'x2', 'p2', 'c2']}
1769443952.3952677,RECEIVED,35d9fe47-eb5f-47fa-a7b1-cd533983ccdf,bcbbd063-cd73-4f69-ba3c-1188e2c70840,c1,c3,26,p3,?,surb={'id': '33df6b07-5d8c-414a-bd5e-245cf946de93', 'route': ['p3', 'e7', 'i12', 'x2', 'p1', 'c1']}
1769443952.4114823,SENT,45b1d078-9faa-4d5a-9bf4-4b2c17301b61,046dfdc2-8f47-4721-aaef-c86bac0ec755,c3,c5,3384,?,p3,
1769443952.4116201,CREATED,3c2fb077-0bb8-4f74-baac-07f7e25b8732,72909d2f-ea64-49c9-9e59-635a3ab8eaf8,c3,c5,27,?,?,surb={'id': 'b377e8b2-c78a-4756-a692-ae46eadbe1ea', 'route': ['p2', 'e4', 'i8', 'x6', 'p3', 'c3']}
1769443952.4557362,RECEIVED,5f7499cf-5423-4ac0-81d9-8a45f19f1ede,36a1ca03-6297-47cd-b3ca-0426f40eddfb,c1,c3,27,p3,?,surb={'id': '232580c4-8bb4-4b65-bb7c-2d4fb4694ac1', 'route': ['p3', 'e3', 'i1', 'x5', 'p1', 'c1']}
1769443952.5837798,SENT,61be2954-25d7-4cf1-ba27-29113519f78e,8e4be16e-a4fc-4706-81c9-2b98a0bccaf2,c3,c5,3357,?,p3,
1769443952.5839102,CREATED,3b6fc8a8-5217-4db4-aa34-647dc24c2806,df474810-ee14-45f9-a019-3ae071ddf1e6,c3,c5,27,?,?,surb={'id': 'f101a905-f59b-4d11-99cb-60998f18bfee', 'route': ['p2', 'e7', 'i8', 'x3', 'p3', 'c3']}
1769443952.6728702,RECEIVED,c72785ab-eb4e-47e5-880a-a7afdcc4e979,b3871251-5d2a-435c-8aac-b3ee393c77d3,c1,c3,26,p3,?,surb={'id': '15d14d48-b165-4d0a-a10e-ce48a77f4f14', 'route': ['p3', 'e11', 'i5', 'x1', 'p1', 'c1']}
1769443952.685929,RECEIVED,f0b3bb6d-3b58-4425-aaba-47ad678d54cf,6ccf944f-d31e-4741-8c96-8aa6d72dd9b7,c1,c3,27,p3,?,surb={'id': '7c877e0f-e6f7-4487-a0e1-d0e852494fb9', 'route': ['p3', 'e12', 'i12', 'x3', 'p1', 'c1']}
1769443952.7474387,RECEIVED,86b95735-0067-4345-83b7-e37ce75bdb0e,a0caedd8-dd65-4a59-a89d-b496077d4f91,c1,c3,27,p3,?,surb={'id': '8c882074-f002-4105-8a5a-8904fedc787a', 'route': ['p3', 'e4', 'i5', 'x9', 'p1', 'c1']}
1769443953.1343675,RECEIVED,59fc038b-887a-413b-bc5f-371b08dde9d2,84eddae3-4604-4806-a2e7-3a49e53ea134,c2,c3,27,p3,?,surb={'id': '2681ba61-aaaf-478a-9a2e-4a08f8aafb82', 'route': ['p3', 'e2', 'i4', 'x10', 'p2', 'c2']}
1769443953.2612429,SENT,fb9328af-9cf9-485c-8035-d1d60184e945,63f121cb-f3da-488a-8013-ebb1b308e7f1,c3,c5,3399,?,p3,
1769443953.261361,CREATED,87481739-64e8-4359-a435-b36f9152315e,860b6df6-e966-439b-8d28-eb405f96a930,c3,c5,27,?,?,surb={'id': '8cbad35b-8086-4c74-bbcc-3545d4b65b9f', 'route': ['p2', 'e6', 'i11', 'x11', 'p3', 'c3']}
1769443953.3047047,RECEIVED,009b3762-a4d7-4352-a74b-e21f8def3139,2f375e1c-8697-4020-8ff9-232afb69a1c3,c1,c3,27,p3,?,surb={'id': 'acd4f09b-d58d-48db-a6e1-795236da6074', 'route': ['p3', 'e4', 'i4', 'x1', 'p1', 'c1']}
1769443953.4036558,RECEIVED,548a3fcf-1ec6-42d4-adad-3d2013465086,0a9c9ce0-914c-4b59-835f-3e1029d3cc3e,c2,c3,27,p3,?,surb={'id': 'ad4db2a3-8085-4d01-934b-31172c0a2e54', 'route': ['p3', 'e3', 'i9', 'x12', 'p2', 'c2']}
1769443953.7709293,RECEIVED,5f05d5fc-7e6d-49e7-8b86-4c183e8d2a77,2daf9465-e635-40d3-a517-11582a45ebf3,c1,c3,27,p3,?,surb={'id': '1211d57d-16e7-45d0-bd47-9046d22ef07a', 'route': ['p3', 'e8', 'i5', 'x1', 'p1', 'c1']}
1769443953.8876567,SENT,d06b59a6-9b7c-4a42-acdd-5b26ddcace5d,0b2126f0-46e0-4ba9-9e1e-f2bfbb48b125,c3,c5,3380,?,p3,
1769443953.8877356,CREATED,9e946dc6-7c44-49b0-9ffb-3302711a9a6a,d11a846b-b5d2-4c57-b336-9fc1ef824bdd,c3,c5,27,?,?,surb={'id': '0da10545-9baf-4acf-b2f2-4f7d107e401e', 'route': ['p2', 'e3', 'i5', 'x4', 'p3', 'c3']}
1769443953.8894339,RECEIVED,93770172-d75c-4795-bd44-9a464418de15,4322294c-c9c6-4848-825d-4d5498b2da83,c1,c3,27,p3,?,surb={'id': '3b15bf60-5450-42ed-9bae-aedbb60e2983', 'route': ['p3', 'e8', 'i7', 'x9', 'p1', 'c1']}
