timestamp,event_type,packet_id,src,dst,size,prev_hop,next_hop,flags
1768398357.7244885,SENT,9022614c-9ff3-43e7-94c9-0cc18182ab33,c3,c2,2550,?,?,
1768398357.7245767,CREATED,03a1e581-f3c2-453a-a215-3e6c2db9fad8,c3,c2,29,?,?,
1768398357.9208033,SENT,86d5fe52-0af9-4fae-a34c-d2197f3a2097,c3,c4,2552,?,?,
1768398357.9210074,CREATED,7c55c44c-c7e7-448e-9242-8e3f996c10e3,c3,c4,29,?,?,
1768398358.082766,SENT,28857cf7-a09d-4a32-86be-eabea0da627d,c3,DROP,1819,?,?,
1768398358.0829542,CREATED,0f67aed3-adff-4579-b18e-ebc0b7f401f2,c3,DROP,27,?,?,
1768398358.3223982,SENT,ae53021e-4339-41b1-bc44-e84d0de02be1,c3,c2,2552,?,?,
1768398358.3226056,CREATED,980b5246-62c8-4cea-8de7-5232dcbfc12d,c3,c2,29,?,?,
1768398358.5275097,SENT,50fa8dac-92b1-4cec-84f6-2381ce55e1f6,c3,c4,2547,?,?,
1768398358.5277216,CREATED,61372554-fd5d-44d1-991d-bf15f651d53e,c3,c4,29,?,?,
1768398358.7177384,SENT,8f745bda-956d-4eb0-b929-cb8a3d732ee9,c3,c5,2543,?,?,
1768398358.717949,CREATED,17b6e690-1838-4d91-93ba-df24a3be17fc,c3,c5,29,?,?,
1768398358.9266212,SENT,4bc5796d-8451-4975-a971-374310a3c207,c3,c5,2547,?,?,
1768398358.9268286,CREATED,f7d72672-9d13-433b-846b-1a9a3e4f5ea4,c3,c5,29,?,?,
1768398359.058703,SENT,0dc18da6-a83c-4fad-91a5-f3638a39f2d6,c3,DROP,1833,?,?,
1768398359.0589077,CREATED,ba993243-c6d6-442b-b09f-15490a608e7e,c3,DROP,27,?,?,
1768398359.1270018,SENT,c12b2028-723a-4e06-9494-64bd1b5310ac,c3,c4,2547,?,?,
1768398359.1273308,CREATED,1fd10897-b4b2-49c5-a00a-dd38217ddc0b,c3,c4,29,?,?,
1768398359.3225722,SENT,15990962-5fd1-45af-876a-894a50171711,c3,c5,2544,?,?,
1768398359.3227808,CREATED,73023ace-1eaa-48f1-bf42-0c7cd07b840b,c3,c5,29,?,?,
1768398359.4822574,SENT,371ffdec-a464-42fd-a9e9-c3c11ca2402d,c3,DROP,1822,?,?,
1768398359.482466,CREATED,c50e3c1d-09ae-470e-9b19-c890962ace43,c3,DROP,26,?,?,
1768398359.723393,SENT,3a3f9b6d-aa26-46eb-898e-801408d198da,c3,c5,2556,?,?,
1768398359.7236001,CREATED,89bcba9f-334e-4428-98ec-0737e16b9686,c3,c5,30,?,?,
1768398359.9193833,SENT,aff0c7ad-3d94-42e0-9729-7e7bd5fa6b5f,c3,c2,2551,?,?,
1768398359.919588,CREATED,3514eacd-dc89-4c4a-8366-182d2eab5ab7,c3,c2,30,?,?,
