link,llr,obs_count,rate
p1->c4,12.192910500129258,375,5.7995310321594395
p2->c2,8.504808302622227,361,5.58301520695882
p1->e5,7.8896657913987225,158,2.443535741549844
p1->e7,6.780855504892246,132,2.0414349233201228
p1->e9,5.925783719918375,147,2.2734161646065005
p1->e4,5.6504088487923685,132,2.0414349233201228
p1->e11,5.51698806566104,141,2.1806236680919495
p1->e8,5.2561285881001725,127,1.9641078428913303
p2->e9,4.302910688856751,127,1.9641078428913303
p3->e11,3.4136260289394467,75,1.159906206431888
e8->i10,3.346607685428558,35,0.5412895630015477
p3->e5,3.262199050609579,64,0.9897866294885443
i3->x12,3.1938404904701727,47,0.7268745560306498
e12->i11,3.043167814716015,29,0.44849706648699667
i8->x6,3.0140197588448094,29,0.44849706648699667
e9->i3,2.9356000575119143,38,0.5876858112588232
i11->x10,2.9243380344094443,36,0.5567549790873062
e9->i5,2.906401306996852,26,0.40210081822972116
i12->x8,2.8759587066545365,29,0.44849706648699667
e10->i12,2.874903996354817,33,0.5103587308300307
i4->x7,2.841604853139428,41,0.6340820595160988
p2->e12,2.7921077986466276,146,2.257950748520742
i11->x6,2.784000736176797,29,0.44849706648699667
i4->x5,2.776991982747704,25,0.38663540214396264
i1->x4,2.7467917965849122,31,0.4794278986585137
p3->e1,2.7194842718708037,65,1.0052520455743028
e10->i3,2.679509611634441,32,0.4948933147442722
i6->x9,2.677505852933367,31,0.4794278986585137
i10->x5,2.6592074504360075,30,0.4639624825727552
i9->x8,2.644251563967128,27,0.4175662343154797
p1->e10,2.6222465578655445,150,2.319812412863776
e7->i11,2.594751475355514,25,0.38663540214396264
p3->e2,2.5816640001676148,79,1.221767870774922
e11->i4,2.577944840677212,31,0.4794278986585137
i3->x1,2.564415172803176,32,0.4948933147442722
i5->x5,2.5316331561686236,33,0.5103587308300307
e11->i8,2.516741945931167,32,0.4948933147442722
i3->x11,2.4751728937635495,24,0.37116998605820417
e5->i3,2.4731490119867345,26,0.40210081822972116
p2->e8,2.4354624927141857,129,1.9950386750628473
e11->i12,2.4338641246583905,25,0.38663540214396264
i2->x10,2.432212364334719,32,0.4948933147442722
x9->x4,2.4227575463531204,16,0.2474466573721361
e10->i10,2.4088089029167703,25,0.38663540214396264
e2->i1,2.378190911003236,30,0.4639624825727552
e11->i11,2.373251977084119,23,0.35570456997244565
i10->x11,2.362083574505139,28,0.4330316504012382
i11->x1,2.356485775749692,28,0.4330316504012382
e10->i6,2.3479209813770705,33,0.5103587308300307
i1->x11,2.339070188174721,31,0.4794278986585137
e5->i12,2.334818793743519,25,0.38663540214396264
e4->i1,2.318186033200364,24,0.37116998605820417
e4->i8,2.3080409202685406,34,0.5258241469157892
x6->p2,2.2970882571416533,38,0.5876858112588232
p3->e9,2.2877295066879526,60,0.9279249651455104
x11->p1,2.2799401242132054,36,0.5567549790873062
e6->i11,2.2685180585169173,37,0.5722203951730648
e2->i11,2.230938728593438,29,0.44849706648699667
i3->x9,2.2284978842185144,34,0.5258241469157892
i11->x8,2.2018732237063907,23,0.35570456997244565
e6->i7,2.194470936231662,28,0.4330316504012382
i12->x4,2.1864058034402585,25,0.38663540214396264
e12->i5,2.1807477464066913,31,0.4794278986585137
x9->p2,2.1595329264308125,17,0.2629120734578946
e12->i10,2.1306828719862416,24,0.37116998605820417
x5->p2,2.0915490222207853,39,0.6031512273445817
e6->i12,2.090414681830627,35,0.5412895630015477
p3->e3,2.0342077216739134,55,0.8505978847167178
e7->i4,2.0214936000023225,33,0.5103587308300307
i10->x3,2.016705351274547,27,0.4175662343154797
i5->x11,2.006216131484512,21,0.3247737378009286
e5->i9,1.995634690747051,24,0.37116998605820417
e9->i1,1.956344994803223,27,0.4175662343154797
x11->p2,1.9172682543713155,25,0.38663540214396264
i2->x5,1.9094280757683348,21,0.3247737378009286
e5->i2,1.90671516038964,24,0.37116998605820417
e1->i8,1.9053333838352082,27,0.4175662343154797
