timestamp,event_type,packet_id,src,dst,size,prev_hop,next_hop,flags
1768406894.5513155,RECEIVED,a0f0b31a-56be-4972-90e5-47e528d77430,c3,DROP,378,x10,?,
1768406894.5800087,RECEIVED,8a566412-f612-429e-8003-ed83a2c92446,c3,DROP,382,x10,?,
1768406895.823308,RECEIVED,4d3689c3-a0d5-479e-90c3-d69692366e2c,c2,DROP,908,e7,?,
1768406895.9895532,SENT,4d3689c3-a0d5-479e-90c3-d69692366e2c,c2,DROP,607,?,x12,
1768406895.9896905,FORWARDED,4d3689c3-a0d5-479e-90c3-d69692366e2c,c2,DROP,607,?,x12,
1768406897.2237568,RECEIVED,aab32af8-ed85-45e7-98b4-7441848197dc,c5,DROP,900,e1,?,
1768406897.3088636,SENT,aab32af8-ed85-45e7-98b4-7441848197dc,c5,DROP,601,?,x5,
1768406897.3089485,FORWARDED,aab32af8-ed85-45e7-98b4-7441848197dc,c5,DROP,601,?,x5,
1768406898.279108,RECEIVED,a04fb79a-fcab-40ac-a278-e33e24d99111,c5,DROP,896,e8,?,
1768406898.4644892,SENT,a04fb79a-fcab-40ac-a278-e33e24d99111,c5,DROP,600,?,x3,
1768406898.4646204,FORWARDED,a04fb79a-fcab-40ac-a278-e33e24d99111,c5,DROP,600,?,x3,
1768406901.5868871,RECEIVED,25f94628-b56a-45f5-b853-022442c20e6a,c1,DROP,900,e12,?,
1768406901.9187675,SENT,25f94628-b56a-45f5-b853-022442c20e6a,c1,DROP,603,?,x2,
1768406901.9189174,FORWARDED,25f94628-b56a-45f5-b853-022442c20e6a,c1,DROP,603,?,x2,
1768406902.2512329,RECEIVED,614b8a85-ce36-4234-bc0a-da349c277011,c1,DROP,894,e4,?,
1768406902.4460678,SENT,614b8a85-ce36-4234-bc0a-da349c277011,c1,DROP,599,?,x7,
1768406902.4461522,FORWARDED,614b8a85-ce36-4234-bc0a-da349c277011,c1,DROP,599,?,x7,
1768406904.1981418,RECEIVED,fb6d8b70-ef93-452e-94f6-80f20da34afd,c5,DROP,904,e1,?,
1768406904.8201854,SENT,fb6d8b70-ef93-452e-94f6-80f20da34afd,c5,DROP,604,?,x10,
1768406904.8202796,FORWARDED,fb6d8b70-ef93-452e-94f6-80f20da34afd,c5,DROP,604,?,x10,
1768406905.0440764,RECEIVED,22214c7a-930a-4fc7-9dcc-209b4518e118,c1,DROP,903,e3,?,
1768406905.5636244,SENT,22214c7a-930a-4fc7-9dcc-209b4518e118,c1,DROP,604,?,x1,
1768406905.563695,FORWARDED,22214c7a-930a-4fc7-9dcc-209b4518e118,c1,DROP,604,?,x1,
1768406910.2977993,RECEIVED,84587be4-c081-4da4-b0c7-211ff2335478,c3,DROP,899,e9,?,
1768406911.3869803,SENT,84587be4-c081-4da4-b0c7-211ff2335478,c3,DROP,603,?,x10,
1768406911.3871138,FORWARDED,84587be4-c081-4da4-b0c7-211ff2335478,c3,DROP,603,?,x10,
1768406912.4900086,RECEIVED,7bf9a5cb-96ad-418a-9e8d-00a4e31d0cac,c4,DROP,905,e1,?,
1768406912.6028602,RECEIVED,b0ffa8e3-62b2-4055-b189-4db40a460843,c3,DROP,893,e5,?,
1768406912.699684,SENT,b0ffa8e3-62b2-4055-b189-4db40a460843,c3,DROP,595,?,x12,
1768406912.6997502,FORWARDED,b0ffa8e3-62b2-4055-b189-4db40a460843,c3,DROP,595,?,x12,
1768406912.8718672,RECEIVED,bae8e6fd-028d-48e9-8343-9c86642809a4,c5,DROP,904,e5,?,
1768406912.9679031,SENT,7bf9a5cb-96ad-418a-9e8d-00a4e31d0cac,c4,DROP,604,?,x11,
1768406912.967961,FORWARDED,7bf9a5cb-96ad-418a-9e8d-00a4e31d0cac,c4,DROP,604,?,x11,
1768406913.645251,SENT,bae8e6fd-028d-48e9-8343-9c86642809a4,c5,DROP,604,?,x12,
1768406913.6453154,FORWARDED,bae8e6fd-028d-48e9-8343-9c86642809a4,c5,DROP,604,?,x12,
1768406919.0002055,RECEIVED,738768cb-2d6c-4e8f-8b26-f4ab2819c65c,c3,DROP,896,e9,?,
1768406919.134991,SENT,738768cb-2d6c-4e8f-8b26-f4ab2819c65c,c3,DROP,599,?,x5,
1768406919.135085,FORWARDED,738768cb-2d6c-4e8f-8b26-f4ab2819c65c,c3,DROP,599,?,x5,
1768406920.107665,RECEIVED,96638d4e-49f7-42a0-b9d9-e2a37eea247a,c5,DROP,381,x5,?,
