timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769502483.0188181,SENT,20248ef9-b439-410b-acca-b4ec8334a0bc,01e9eace-e85a-470a-b302-fa7e68517d74,c4,c1,3376,?,p1,
1769502483.0189586,CREATED,a16f4dc4-9c37-4fe8-85f7-cf770bacacc3,f726e9c4-7cdd-47cb-8fd6-ea7d3a094f15,c4,c1,26,?,?,surb={'id': 'c8fd5d37-db4c-4920-a795-778279d8f42f', 'route': ['p1', 'e6', 'i1', 'x8', 'p1', 'c4']}
1769502615.7592263,RECEIVED,3eb46563-0b80-40c4-b172-4a76188e103a,73bc846b-23c7-4fe4-a0dc-7f7c10d45412,c3,c4,27,p1,?,surb={'id': 'fa3aabe8-7035-4856-a938-aefab0aa310a', 'route': ['p1', 'e1', 'i5', 'x3', 'p3', 'c3']}
1769502615.801406,RECEIVED,04ed9c57-1f93-4d3c-ab0a-b145d7e4a085,23fe448c-38ec-4686-b651-c2fa3dcb689f,c5,c4,27,p1,?,surb={'id': 'd96119a7-8e8c-4b1b-af1a-ea0e9124831e', 'route': ['p1', 'e12', 'i6', 'x2', 'p2', 'c5']}
1769502616.0278494,RECEIVED,34cd55df-cd3a-4a05-b6af-8bf1d71c7366,a9515964-9ae6-4175-8716-f6ee14d89f71,c3,c4,27,p1,?,surb={'id': 'a643507f-f625-461f-8ab8-496eb7c680dd', 'route': ['p1', 'e12', 'i10', 'x4', 'p3', 'c3']}
1769502616.168178,SENT,881dfbb5-61e8-441d-9fc1-8e2c946e41a2,715bc435-288e-40d5-8bf6-5c40629af3bd,c4,c1,3377,?,p1,
1769502616.1682885,CREATED,6829cedc-0252-439a-896d-ad22bc2c55a6,a5b57089-e8a8-45ab-bd86-ff9ac0ca45b4,c4,c1,27,?,?,surb={'id': '56c29d35-bc9f-4222-acff-ad6427a6dd10', 'route': ['p1', 'e8', 'i1', 'x1', 'p1', 'c4']}
1769502616.2011964,RECEIVED,c64fcd1e-f801-4f5d-b46f-c2086a1dc1c3,caf91022-8882-4c22-adab-984b560c086b,c3,c4,27,p1,?,surb={'id': '5a350e56-cae1-4dba-9b5a-6cd45ac5b739', 'route': ['p1', 'e9', 'i3', 'x1', 'p3', 'c3']}
1769502616.2771666,RECEIVED,59a371d7-d129-42b8-8435-b34e54bb3515,a8af5430-63de-4422-b163-7ad5acfaf9ec,c3,c4,26,p1,?,surb={'id': '16231fe5-e195-4bde-b4ee-39e33bd3ee89', 'route': ['p1', 'e10', 'i9', 'x8', 'p3', 'c3']}
1769502616.5236404,RECEIVED,828b795f-1ce8-40e9-8e11-d45e45b34678,8a87fcb8-cc97-4f19-a04c-7a0fbd70e79c,c5,c4,27,p1,?,surb={'id': '393aa07a-210c-4526-a821-459e2ab87146', 'route': ['p1', 'e12', 'i8', 'x10', 'p2', 'c5']}
1769502616.77697,SENT,9eb0fbfb-e6d2-49a8-bfe9-99c8b9f1716e,be5fe4a3-72c7-4384-99f1-4305fed32d30,c4,c1,3403,?,p1,
1769502616.777093,CREATED,912a2d86-ca6d-4a3b-a1ec-a156511f552e,a3ba97ea-6522-474c-8086-14c7e8902284,c4,c1,27,?,?,surb={'id': 'c4a75e0a-0c0c-442b-ae85-25d81225fd0b', 'route': ['p1', 'e10', 'i5', 'x2', 'p1', 'c4']}
1769502616.8414145,SENT,0072e533-3ab3-4a69-86ae-10fef8a496b5,320e9fa7-9b5c-446a-b376-e41068916c51,c4,c1,3383,?,p1,
1769502616.8415267,CREATED,f15c2cde-b395-4b5c-b698-6c2dc4736cd4,dc6d9b81-ce9e-4646-84c9-72f6fa984565,c4,c1,27,?,?,surb={'id': '893d4933-c33b-4345-aa32-2fefda54261d', 'route': ['p1', 'e1', 'i7', 'x11', 'p1', 'c4']}
1769502617.0829494,RECEIVED,21a844a9-4431-4bcf-ae56-b9c5b87a9eed,8e9dbe15-57ee-481a-bf5d-78e6f9fb98ab,c5,c4,27,p1,?,surb={'id': '327ee0dd-c19b-4949-badd-9f37ed90fdbf', 'route': ['p1', 'e11', 'i10', 'x3', 'p2', 'c5']}
1769502617.183795,RECEIVED,5a39e30a-d7e1-4562-a03c-f8851dc7e36b,086ef2c1-e3f4-4646-9fd2-2bf5176f41dc,c5,c4,27,p1,?,surb={'id': '303dd137-743c-42ea-8fd4-df9994ebdce5', 'route': ['p1', 'e8', 'i5', 'x8', 'p2', 'c5']}
1769502617.3698668,RECEIVED,d4b8637f-0ae1-454e-bc0b-51f6e154e990,851c9f02-eaac-4ffe-861c-f0ce24819fc9,c5,c4,27,p1,?,surb={'id': '7a493533-be2d-49d7-bf83-101c18d9ee06', 'route': ['p1', 'e12', 'i11', 'x1', 'p2', 'c5']}
1769502617.6797662,RECEIVED,da2958a3-e2d2-47b7-a918-d3beebf2ddc4,3972420b-6c5d-4121-bc7c-98e4366a36b8,c3,c4,25,p1,?,surb={'id': '3de3ac41-4a0f-4fc5-ace6-b4e83f27cb22', 'route': ['p1', 'e3', 'i7', 'x1', 'p3', 'c3']}
1769502617.6852489,RECEIVED,addb7c67-c8aa-49f6-8a11-6266059d272c,e313665a-2c7b-4274-a933-bf661be48a78,c3,c4,26,p1,?,surb={'id': '11a476d6-060a-4cd7-8248-fa2dffbbb70c', 'route': ['p1', 'e5', 'i2', 'x4', 'p3', 'c3']}
1769502617.7304487,RECEIVED,9c59dc87-bc3b-41c6-a7f3-d693070b5322,b70788b5-0f1b-4ae5-9d73-7c32055c5ddd,c5,c4,27,p1,?,surb={'id': '31ccc9dd-9250-4f5e-a520-f9ded83d22ff', 'route': ['p1', 'e7', 'i8', 'x5', 'p2', 'c5']}
1769502617.787796,RECEIVED,67f8e0ae-b7a2-4cce-88e5-065258a10bec,c333d3a9-cc2a-4e7c-89b4-62fe245f90f4,c5,c4,26,p1,?,surb={'id': '08c29c7b-4f51-449a-9a03-e6b434118351', 'route': ['p1', 'e7', 'i12', 'x8', 'p2', 'c5']}
1769502617.8871331,SENT,8e76eea4-1ebf-45d5-a7ef-e484de5b903e,f894bcfa-59ed-4ea7-9ade-3ff6f39ae2ae,c4,c1,3385,?,p1,
1769502617.8872256,CREATED,d8952f75-fd48-49b4-9e0e-4e38ee2a08ce,3f141617-f32b-45b9-bb2c-88f0f296c794,c4,c1,27,?,?,surb={'id': 'ebecf741-63a4-4a8f-8835-e2d7d1605afd', 'route': ['p1', 'e10', 'i9', 'x5', 'p1', 'c4']}
1769502617.9522314,RECEIVED,ebd7834d-bdc2-4444-a18d-8cbbc14f1344,3f6c4647-4067-41c5-a0ea-77d96f33a570,c5,c4,26,p1,?,surb={'id': '0485fc7a-f00b-490b-8d74-25bab564aa42', 'route': ['p1', 'e2', 'i3', 'x6', 'p2', 'c5']}
1769502618.0497603,RECEIVED,39599ae4-7802-456b-a5f3-e186e3ce45c5,00a0ea51-a876-466b-9c64-3d87b32fcda9,c5,c4,27,p1,?,surb={'id': 'fe9a32b4-a3ec-4d94-9624-7e313eba3d52', 'route': ['p1', 'e8', 'i3', 'x10', 'p2', 'c5']}
1769502618.164776,RECEIVED,56356066-149d-439e-a93d-1a4c118a7db9,e28ce99d-5513-4364-9aa0-4f64e5abffae,c3,c4,27,p1,?,surb={'id': '142e32a8-25d1-46eb-b1c9-1331dd2315bb', 'route': ['p1', 'e2', 'i8', 'x1', 'p3', 'c3']}
1769502618.4273357,RECEIVED,92e95366-2e24-4168-b09d-a8ae895ad804,9de404b1-ded1-499d-8fc5-bd53a21e2f12,c3,c4,27,p1,?,surb={'id': '7fe95517-3ba0-4bef-94de-0f69932e9878', 'route': ['p1', 'e10', 'i8', 'x2', 'p3', 'c3']}
1769502618.50069,RECEIVED,44b7c201-fede-44f2-97d6-bf50ca67366a,fd832aa0-a8ee-44b0-afcc-649d2efd798c,c5,c4,26,p1,?,surb={'id': '02a1b31f-a5df-407a-8ac1-ce665386e3a2', 'route': ['p1', 'e1', 'i12', 'x7', 'p2', 'c5']}
1769502618.5293798,RECEIVED,c31344f6-2744-47b8-a753-a24b19fcce10,6b418131-1654-4c53-874a-c8ea912db2f1,c3,c4,27,p1,?,surb={'id': 'a8a7f9af-3231-4534-8302-83dd9cfad80b', 'route': ['p1', 'e7', 'i8', 'x10', 'p3', 'c3']}
1769502618.580526,SENT,877f55d0-1fdb-4657-8555-23c24bb22b8e,da546e83-8bc4-4f16-bdf3-9b8dc13c11c0,c4,c1,3397,?,p1,
1769502618.580626,CREATED,cc4e2c4d-58cd-471a-8c4b-1a7725da7709,6c33984f-e128-4af2-87b2-2042dd17134b,c4,c1,27,?,?,surb={'id': 'ae11f139-96f1-4367-9dc6-70eb2e663d96', 'route': ['p1', 'e11', 'i10', 'x10', 'p1', 'c4']}
1769502618.6289515,RECEIVED,7b112acc-64f9-413d-abd6-5f2bb3caabeb,75009e58-7d19-4e4b-a617-788ce74b4ca8,c5,c4,27,p1,?,surb={'id': 'ef991310-8be8-4c95-8df7-ebe05150c013', 'route': ['p1', 'e3', 'i7', 'x9', 'p2', 'c5']}
1769502618.9216843,RECEIVED,790426c3-2e9e-4b38-904f-be3cd288e9ac,285a4b11-8832-4465-b9b3-7df67bb03189,c3,c4,27,p1,?,surb={'id': '8a91d812-1ed2-431e-ada4-b2d854825450', 'route': ['p1', 'e2', 'i2', 'x10', 'p3', 'c3']}
1769502618.9344773,RECEIVED,0a35265a-ecef-45a7-9a99-299d19d0dc3b,3f44461b-b04b-45a3-ac45-3257ada1601d,c3,c4,27,p1,?,surb={'id': '73942c80-f721-426b-8e96-f2b14ecf943e', 'route': ['p1', 'e10', 'i7', 'x3', 'p3', 'c3']}
1769502618.9493854,RECEIVED,34148238-89eb-474c-a037-72bc44a48449,8c8474a6-620f-42e6-b62e-bdfe82f6add0,c3,c4,27,p1,?,surb={'id': '1d37689c-58f9-4bc2-9e19-89764df7e501', 'route': ['p1', 'e3', 'i12', 'x4', 'p3', 'c3']}
1769502618.9896033,SENT,10a9693f-a873-4c43-945b-0a4621bd7362,14223fb6-6410-4ea8-9587-e48aaf0b9537,c4,c1,3388,?,p1,
1769502618.989727,CREATED,4112ac21-1489-430f-b017-14982a864fbd,f82a8bc5-b39e-4db3-98df-45e301095a4b,c4,c1,27,?,?,surb={'id': 'ba957851-a46a-4bdd-93f1-19c039ece6cd', 'route': ['p1', 'e10', 'i5', 'x10', 'p1', 'c4']}
1769502619.2198305,SENT,56225a62-1235-4183-93a3-d9eb680bc80b,97c4bd31-09a0-4835-a516-aaf57cc7148c,c4,c1,3377,?,p1,
1769502619.2199702,CREATED,0363c05b-dcc1-4de8-a5cb-6a9ae6af9492,c2c7e445-9ef1-48a3-babd-1dd78cde2ee9,c4,c1,26,?,?,surb={'id': '080837a9-7683-4677-8b2c-15bcd20f733b', 'route': ['p1', 'e4', 'i12', 'x5', 'p1', 'c4']}
1769502619.3536177,RECEIVED,1172a508-f961-4450-9fe1-5f9304b2c7d0,a867193b-822b-4018-9d3c-bb0e223b4ca7,c3,c4,27,p1,?,surb={'id': '67117237-048a-40d2-b301-71a874e551ce', 'route': ['p1', 'e6', 'i7', 'x12', 'p3', 'c3']}
1769502619.5135272,RECEIVED,05264b5b-a08f-4f8c-878d-b6648f4fd1ef,ba564b75-56f5-442b-a4d5-e673746fe3ca,c5,c4,26,p1,?,surb={'id': 'b5dd5d5a-4c24-4428-9276-dff4d623ab46', 'route': ['p1', 'e2', 'i9', 'x4', 'p2', 'c5']}
1769502619.6285827,RECEIVED,ef1dfbea-a370-4557-893c-46e978e1f367,74fe4748-9086-41c2-81b5-8d3e283ded53,c5,c4,27,p1,?,surb={'id': '718bb88f-ea58-4afa-98c5-9bbb275fc02c', 'route': ['p1', 'e12', 'i6', 'x10', 'p2', 'c5']}
1769502619.636769,RECEIVED,3bb7810a-8289-4c08-a45f-c4546721d98b,4431066b-a194-406a-bfe9-7318777fdd4f,c3,c4,26,p1,?,surb={'id': 'f0415cfa-3085-4a40-9112-8ed8434f72d2', 'route': ['p1', 'e4', 'i7', 'x3', 'p3', 'c3']}
1769502619.7170243,RECEIVED,f009487b-2f29-44f6-a274-d14a4c368e8e,d8b95e25-fd80-45d3-b3fc-04bd3c933504,c5,c4,27,p1,?,surb={'id': '24072bb9-c220-4219-8c86-626fc72a4a27', 'route': ['p1', 'e6', 'i10', 'x10', 'p2', 'c5']}
1769502619.7314496,RECEIVED,366f62e7-869b-4340-945b-d7afdf3dc037,2bbdd66d-cf31-427c-9427-1392c758f429,c5,c4,27,p1,?,surb={'id': '16b98a63-ac34-4d52-8a14-d66a7d7effcc', 'route': ['p1', 'e3', 'i6', 'x4', 'p2', 'c5']}
1769502619.8321545,RECEIVED,5f6b58cc-6c10-44bc-9b06-547c1549c78c,5752d1c1-a483-4ea1-97b2-70cfc88a9130,c3,c4,27,p1,?,surb={'id': 'c7cc16e0-53c4-4848-ad5b-6a05d6cd4288', 'route': ['p1', 'e1', 'i6', 'x5', 'p3', 'c3']}
1769502620.2262201,RECEIVED,9e6ba973-e546-4807-9e1d-425829a5ce19,8b8fa266-3b7e-4e68-be08-688449795c51,c5,c4,27,p1,?,surb={'id': '93d19f4b-6cd6-4479-becb-13c36361d38c', 'route': ['p1', 'e4', 'i1', 'x12', 'p2', 'c5']}
1769502620.4683254,SENT,31b5e946-4a1a-4c9b-8b08-7edcea1d61af,7264f8d0-9369-4696-a2b0-8d6c5a6057a1,c4,c1,3377,?,p1,
1769502620.46848,CREATED,9223a62a-4565-42c1-8604-f8bc88c06afc,41ee120b-d194-4742-904e-5f8d026c7776,c4,c1,27,?,?,surb={'id': '08992467-c0d2-44f3-8737-4a55d1964cd9', 'route': ['p1', 'e2', 'i5', 'x9', 'p1', 'c4']}
1769502620.4832852,SENT,7dd2a890-e9bf-44b9-bcf7-c8b137599aae,fc11c97c-0e76-44d2-9f3f-27d52eaad2d5,c4,c1,3360,?,p1,
1769502620.483441,CREATED,63a38b19-7ee5-4696-bd5c-6ad00096459e,9580fae8-cca7-4db9-971d-53d13d298acc,c4,c1,26,?,?,surb={'id': '996f35ab-dfcb-4769-97b1-d3240419044b', 'route': ['p1', 'e10', 'i1', 'x4', 'p1', 'c4']}
1769502620.5437858,SENT,d257ec98-b9be-4a17-bac3-86e3da19f95c,9be28daa-fdb8-45e1-995d-a46dd6c3595c,c4,c1,3379,?,p1,
1769502620.5439403,CREATED,1d866d40-192f-43dc-a7b3-1efef42f5174,a4953f15-783c-4490-9b43-903c8c3f9bbd,c4,c1,27,?,?,surb={'id': 'eb78d875-9b7d-4dee-a6cb-0881c16c89db', 'route': ['p1', 'e11', 'i8', 'x9', 'p1', 'c4']}
1769502620.8832834,RECEIVED,2553aab8-a83a-44c6-85e3-22c4ae1f5d8a,101e91f1-c3b5-47ae-801f-bbc4723d2390,c5,c4,26,p1,?,surb={'id': '734dbdd0-6a6e-4ca7-91b1-1f1cb7407a17', 'route': ['p1', 'e9', 'i12', 'x9', 'p2', 'c5']}
1769502620.898893,RECEIVED,b4673c29-e448-459e-9178-71bbb68f830b,605aabfc-5e51-4b21-b46e-306c7d439eba,c5,c4,27,p1,?,surb={'id': 'a100ee2a-d7d7-459b-ab52-8c88480e6f99', 'route': ['p1', 'e6', 'i7', 'x5', 'p2', 'c5']}
1769502621.0895164,RECEIVED,85be70d6-642b-45b7-8bc8-8336ced19953,8e1ad09f-23a0-404a-b8bd-756647bc6d69,c3,c4,26,p1,?,surb={'id': '4e27a315-9080-4d84-9ea2-356524bafff7', 'route': ['p1', 'e1', 'i1', 'x9', 'p3', 'c3']}
1769502621.16272,RECEIVED,c3271b4e-7a5f-435f-a69b-b67fca17e118,551db547-f133-4789-a2d6-559bdaef63e3,c5,c4,27,p1,?,surb={'id': 'ea878491-fa6e-478b-bb84-0c8b779e8d01', 'route': ['p1', 'e4', 'i9', 'x11', 'p2', 'c5']}
1769502621.1988575,RECEIVED,2c7ae3da-8b26-4a90-9762-eca7e3286038,755adb60-dc28-463c-b897-462196ba5e0e,c5,c4,26,p1,?,surb={'id': '3d050355-8e18-44e1-8bc3-9de3d10584d9', 'route': ['p1', 'e6', 'i6', 'x1', 'p2', 'c5']}
1769502621.418695,RECEIVED,e794c0bd-469b-4304-beb9-ff52a7a6f8fa,73a44300-3b8d-46d2-949f-0eeded6fadd7,c3,c4,27,p1,?,surb={'id': '5b670fba-6721-42aa-851f-c58b905dbccd', 'route': ['p1', 'e4', 'i9', 'x2', 'p3', 'c3']}
1769502621.48265,RECEIVED,6bec4d30-c26e-4ec5-9e4b-2f0f0fa5a87b,33e07372-b1af-439e-b1fc-fb7b807e43a4,c3,c4,26,p1,?,surb={'id': 'e6e9aabf-5101-4a21-9343-78f9f2675883', 'route': ['p1', 'e10', 'i11', 'x1', 'p3', 'c3']}
1769502621.5741346,RECEIVED,06605c44-c320-4f0a-9765-a970b5011e43,4673be6b-4802-48a8-b82b-0045894a97c4,c3,c4,27,p1,?,surb={'id': '03c99358-ceb2-4eee-8316-13077c12eb5f', 'route': ['p1', 'e11', 'i11', 'x12', 'p3', 'c3']}
1769502621.5968812,SENT,8144dcb7-ce12-40b1-a527-a58b92359824,61d96cd9-d631-4470-80ff-7b587e965092,c4,c1,3359,?,p1,
1769502621.5970254,CREATED,0ee25815-f80e-491c-9508-43a0aafa10ca,cf87bf40-c64e-4b11-acb8-c4b936cf2114,c4,c1,26,?,?,surb={'id': '22b5c5bf-eb63-4e40-abb8-308ee236dfa1', 'route': ['p1', 'e6', 'i8', 'x4', 'p1', 'c4']}
1769502621.8735178,RECEIVED,85617cc4-5227-450d-8f3d-123a68000672,0d98c40b-fdf3-4044-a8d4-2a99ce2fd2a0,c5,c4,26,p1,?,surb={'id': '8efbe611-7c6d-4177-9aee-6b3335a474d2', 'route': ['p1', 'e8', 'i8', 'x5', 'p2', 'c5']}
1769502621.9712143,RECEIVED,372e6f6b-70e2-4c05-b887-6743f476ec8f,ac32f932-c9e0-4b83-bf0d-a1cbd3f30690,c3,c4,26,p1,?,surb={'id': '22af32cd-7674-4e9b-898c-d11ac3f6b805', 'route': ['p1', 'e11', 'i4', 'x4', 'p3', 'c3']}
1769502622.087747,RECEIVED,44237102-debf-4fa3-81e7-52b4dfbab4c9,540e7309-eb7e-4481-9c24-1448e923b4c3,c5,c4,27,p1,?,surb={'id': '32399872-fe85-42bd-843d-1793e813ae6f', 'route': ['p1', 'e1', 'i4', 'x10', 'p2', 'c5']}
1769502622.2108386,RECEIVED,219accf7-3381-48d0-b2b1-91fb26393f8a,115ac27a-d878-43d7-81f4-961c7078a8ab,c5,c4,27,p1,?,surb={'id': 'ee5884fb-20dc-499c-b171-830dd45d3ab7', 'route': ['p1', 'e9', 'i3', 'x9', 'p2', 'c5']}
1769502622.2565484,SENT,3d4debb4-2d55-4e88-bb34-5469810f0265,a74b77fe-f3e9-4a19-a5ec-8bd8c7b7253e,c4,c1,3371,?,p1,
1769502622.256647,CREATED,786530a2-613b-4fcb-add2-9b94de439847,2e3287f7-25d0-495a-b852-1af22711477c,c4,c1,27,?,?,surb={'id': '8fd31bde-50a5-4602-b736-00268955776b', 'route': ['p1', 'e8', 'i1', 'x5', 'p1', 'c4']}
1769502622.3498783,RECEIVED,e72b738c-d51e-4482-9c08-c25273dc2dc8,d1502fe8-dd36-4224-840b-d1aa01f23092,c5,c4,27,p1,?,surb={'id': '4f105892-d25f-434a-81a1-cc64bb9f94c3', 'route': ['p1', 'e2', 'i7', 'x11', 'p2', 'c5']}
1769502622.3577628,RECEIVED,cd5619c6-4206-41b6-818e-4aacbe849ae6,ca04751e-642e-4518-a37b-099c1f2c845e,c5,c4,27,p1,?,surb={'id': '1bf37e1f-c3f7-46fb-be70-c25e25bc5b08', 'route': ['p1', 'e12', 'i2', 'x4', 'p2', 'c5']}
1769502622.6929018,RECEIVED,7bbde471-9d2e-47c6-b5df-96f18b9b04a3,a7c0bb9f-ae30-41ac-8a8e-e4f76c54a5f6,c5,c4,27,p1,?,surb={'id': '2234624e-e14f-42c1-8e19-8799228cce45', 'route': ['p1', 'e1', 'i1', 'x3', 'p2', 'c5']}
1769502622.6970334,RECEIVED,8ea208a7-5e73-4866-ac76-6df6ba67fd36,a890a88b-45ee-4a31-8306-d308c71797a5,c3,c4,26,p1,?,surb={'id': 'c56f389d-17b8-4b77-ae95-6c9b842ecd6d', 'route': ['p1', 'e10', 'i8', 'x1', 'p3', 'c3']}
1769502622.7815063,SENT,ce1730fc-13fc-45f9-9672-3eaeb36880cf,09339765-eaac-491d-a828-bc7280e4be25,c4,c1,3395,?,p1,
1769502622.7816055,CREATED,4ea8d1df-734c-4c3a-8fb5-f79290a559d6,86013638-0e78-4ce8-ab4c-c0682f1d7a4f,c4,c1,27,?,?,surb={'id': '7bbd2250-07da-438b-a8ef-5fb934dce125', 'route': ['p1', 'e10', 'i12', 'x5', 'p1', 'c4']}
1769502622.9261444,RECEIVED,1fee2f12-97ca-424c-b2bb-9966849147c1,d60da0a3-db4b-4473-91f7-22618fb57fa4,c5,c4,27,p1,?,surb={'id': '100375fe-b15b-43f5-b334-91c4b66bdc14', 'route': ['p1', 'e10', 'i7', 'x2', 'p2', 'c5']}
1769502623.1368017,RECEIVED,a5a192df-9f01-458f-9756-31c4014b5747,c34f93c0-adee-469f-8775-8a7715dd884a,c3,c4,27,p1,?,surb={'id': 'fa0f423e-9712-4757-b736-3e36fbe04c25', 'route': ['p1', 'e3', 'i12', 'x11', 'p3', 'c3']}
1769502623.2422528,RECEIVED,19d45b13-d3c4-4b22-a651-55d4f91f4f55,c7294979-3c58-4f68-ac11-37e58f9ccb4b,c5,c4,27,p1,?,surb={'id': 'd37b754a-f529-4122-8ba0-0b5c2fc39639', 'route': ['p1', 'e10', 'i5', 'x6', 'p2', 'c5']}
1769502623.7451456,RECEIVED,edbbf05e-5080-4a39-9bfa-ec2277c4295f,c2346664-6335-41c0-9270-d3b9ff72385b,c5,c4,27,p1,?,surb={'id': 'c8094db1-9a0c-4b18-9f44-844427f70111', 'route': ['p1', 'e6', 'i12', 'x2', 'p2', 'c5']}
1769502623.7574449,SENT,f0d58696-e10e-427d-bb82-fb79d69cad62,a46cffc0-762b-49e2-8c6d-2ab032a46068,c4,c1,3370,?,p1,
1769502623.757592,CREATED,f9365063-82ab-4a6f-a8cc-34199e9af53a,5a90be02-0cd5-49f4-a186-931ab0d34947,c4,c1,27,?,?,surb={'id': '079d295e-d33d-4ad9-9728-b6eadfffa5ec', 'route': ['p1', 'e12', 'i7', 'x1', 'p1', 'c4']}
1769502623.801967,RECEIVED,cf74aa1b-5e04-4979-ae94-b0fb248b110a,13b83e4b-c679-4c35-8f87-f4d9afb7e651,c3,c4,27,p1,?,surb={'id': 'ed819068-78f8-467c-817f-3c82eae8faed', 'route': ['p1', 'e7', 'i6', 'x4', 'p3', 'c3']}
1769502624.0143178,SENT,2d40bc52-6c0c-4770-98ea-9df8ab07b630,845b0624-eaf9-4e9d-ac99-9eeebe5e890a,c4,c1,3401,?,p1,
1769502624.0145032,CREATED,76213620-10df-4315-b101-1f3ddbcc39dc,d243a430-2865-4215-bd82-50e71672171f,c4,c1,27,?,?,surb={'id': 'b846213a-34e2-4d13-957e-3aaa74d22c2d', 'route': ['p1', 'e10', 'i3', 'x2', 'p1', 'c4']}
1769502624.0527983,RECEIVED,3d1bad6f-1a2b-4d19-96df-7521b9be9d48,58426922-88f3-4088-a7d5-2ec6340afa92,c5,c4,27,p1,?,surb={'id': '4d7fb31c-aad3-4832-9846-fee5e9161a8f', 'route': ['p1', 'e7', 'i7', 'x5', 'p2', 'c5']}
1769502624.2166786,RECEIVED,fd852074-a382-4022-9082-5eb0e59d202a,c33248b3-38f3-4545-9754-df84f322a95d,c5,c4,27,p1,?,surb={'id': '22a5b4f9-82b9-4206-a84b-c50549a1f264', 'route': ['p1', 'e9', 'i4', 'x5', 'p2', 'c5']}
1769502624.271461,SENT,619d3852-80d5-4b72-848b-8307cab8c8de,639d44f9-9d2c-40ea-99e7-d0d50681ead8,c4,c1,3376,?,p1,
1769502624.2715626,CREATED,20a95b0e-4a8b-4db1-b1eb-3fd95264ca2b,5f4bd9c6-5d1c-4a46-94e6-7ffb72c47484,c4,c1,27,?,?,surb={'id': '790b4ea5-285d-471e-94ae-35253eb3a36f', 'route': ['p1', 'e6', 'i9', 'x10', 'p1', 'c4']}
1769502624.4472322,RECEIVED,e59652c1-7702-4fe7-bfd7-72634a909ff5,7aba41a5-d87f-4baa-b7cb-90ea35b9b907,c3,c4,27,p1,?,surb={'id': 'efbfbaa8-3db2-4063-88ee-19c7dba95610', 'route': ['p1', 'e3', 'i5', 'x2', 'p3', 'c3']}
1769502624.4769843,RECEIVED,91db10a3-4924-4a32-9334-fd39e70dd265,9e9a7f33-d880-4dba-946b-866887f446ce,c5,c4,27,p1,?,surb={'id': 'b584bfb0-d432-4360-9c86-645fd0a1c276', 'route': ['p1', 'e5', 'i2', 'x6', 'p2', 'c5']}
1769502624.924529,RECEIVED,1d478f3b-f151-4493-8cee-4a28170a2672,11ccba54-104d-4803-884c-3bfca3cc45a6,c5,c4,26,p1,?,surb={'id': '48d850cc-889c-496b-a15b-f79d91a82a8e', 'route': ['p1', 'e12', 'i1', 'x5', 'p2', 'c5']}
1769502625.1324086,SENT,aade59f3-8dde-42fe-abc0-bb78dd2a26fc,aab99f7a-0aa2-4435-85d3-d61354a2eeb1,c4,c1,3376,?,p1,
1769502625.1325698,CREATED,085fc994-b537-4c19-9edf-62eb706f335e,b80bd18a-7d4e-4f1f-8293-7df8ce58ef03,c4,c1,27,?,?,surb={'id': 'fa022c90-a2e6-4e44-8e77-dc88846c627c', 'route': ['p1', 'e12', 'i7', 'x7', 'p1', 'c4']}
1769502625.192496,SENT,2f676bb2-0718-4b05-b6c7-cef30f8c6e0f,10a733ad-ef6e-464b-8b1b-0ade145fa0a0,c4,c1,3402,?,p1,
1769502625.192631,CREATED,13ff9c07-52dd-4de3-992f-79c874fa691b,ddef30e3-a04c-4f43-a24d-0aeb51b120b8,c4,c1,27,?,?,surb={'id': '6e3bbc0c-ffc8-4f9e-b064-83e1982753eb', 'route': ['p1', 'e11', 'i5', 'x1', 'p1', 'c4']}
1769502625.340091,RECEIVED,88c91e6c-db4e-48a5-a549-74e4070d3e1f,708bec77-db31-4a7f-bb44-cfc4424393e9,c5,c4,27,p1,?,surb={'id': '6ed64be6-3c69-4b01-a19c-58f1ca81bfb9', 'route': ['p1', 'e2', 'i12', 'x4', 'p2', 'c5']}
1769502625.6560194,SENT,60f02f92-8544-4f9c-af89-103801a2af02,09e4b7f4-055c-46d9-80fe-07f909fe044c,c4,c1,3356,?,p1,
1769502625.656214,CREATED,2ff324d6-5fc7-49af-b9c2-342eb358b88a,88198d05-3551-4cbd-86d3-0f9f1eb813ac,c4,c1,27,?,?,surb={'id': 'cb816f9c-7851-4c1d-b0e8-715a444716a4', 'route': ['p1', 'e1', 'i8', 'x5', 'p1', 'c4']}
1769502625.7105567,RECEIVED,7ed7d4cf-1ea7-447b-a45c-49fbe0504530,d78b1ceb-7f04-42c5-9366-a5c7e1b5baf4,c5,c4,27,p1,?,surb={'id': 'bcf580b0-4db1-4607-846c-de5460cc6be4', 'route': ['p1', 'e3', 'i9', 'x10', 'p2', 'c5']}
1769502625.7138128,SENT,4f47c29a-9ebe-4657-b2a0-521f27154271,08010573-e84f-4f0c-af7a-73565306551b,c4,c1,3359,?,p1,
1769502625.7139592,CREATED,6411475d-7288-4c2e-84b1-952b17b9be58,1f82bc4a-32ef-44e8-92f5-d22c7aef1b8e,c4,c1,27,?,?,surb={'id': '762c4aa6-4a49-41fa-845b-bb5039408578', 'route': ['p1', 'e1', 'i6', 'x9', 'p1', 'c4']}
