timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769502483.9811175,RECEIVED,3b5e5784-96cf-4e10-84f0-5115a775e72b,8bba3656-4fef-4f8c-9309-bfb93386fdc3,c5,DROP,1015,e2,?,
1769502484.3631442,RECEIVED,28aae3c4-fbc2-4117-87b5-495945130d34,50b9cc01-ea85-40f8-9415-9bf89c4bc8ef,c5,c4,1783,e11,?,
1769502485.0741317,SENT,28aae3c4-fbc2-4117-87b5-495945130d34,50b9cc01-ea85-40f8-9415-9bf89c4bc8ef,c5,c4,1264,?,x8,
1769502485.0742512,FORWARDED,28aae3c4-fbc2-4117-87b5-495945130d34,50b9cc01-ea85-40f8-9415-9bf89c4bc8ef,c5,c4,1264,?,x8,
1769502485.3898914,SENT,3b5e5784-96cf-4e10-84f0-5115a775e72b,8bba3656-4fef-4f8c-9309-bfb93386fdc3,c5,DROP,688,?,x5,
1769502485.3900254,FORWARDED,3b5e5784-96cf-4e10-84f0-5115a775e72b,8bba3656-4fef-4f8c-9309-bfb93386fdc3,c5,DROP,688,?,x5,
1769502485.7532794,RECEIVED,e7c96400-2a51-4b82-9f2c-7aa8318babc8,91a6f29e-d6b3-4d3d-a638-06f6b17a65e4,c4,DROP,442,x3,?,
1769502486.7186189,RECEIVED,fe0f73af-ff4b-44fc-b23d-4209c91da3d3,379706d9-6528-445c-84fb-3d232affece5,c1,c2,1771,e1,?,
1769502486.9524145,SENT,fe0f73af-ff4b-44fc-b23d-4209c91da3d3,379706d9-6528-445c-84fb-3d232affece5,c1,c2,1255,?,x3,
1769502486.952543,FORWARDED,fe0f73af-ff4b-44fc-b23d-4209c91da3d3,379706d9-6528-445c-84fb-3d232affece5,c1,c2,1255,?,x3,
1769502490.3369625,RECEIVED,7a85981d-dbbd-4f70-aaf5-27688fd7444f,9dd5df3f-3d7f-44bf-9a01-8747f486c1a6,c2,c1,1771,e10,?,
1769502491.3869333,SENT,7a85981d-dbbd-4f70-aaf5-27688fd7444f,9dd5df3f-3d7f-44bf-9a01-8747f486c1a6,c2,c1,1256,?,x8,
1769502491.3881202,FORWARDED,7a85981d-dbbd-4f70-aaf5-27688fd7444f,9dd5df3f-3d7f-44bf-9a01-8747f486c1a6,c2,c1,1256,?,x8,
1769502491.733167,RECEIVED,bde913a8-3ccd-4b82-89f4-ba7eb581e504,6664a058-d6aa-4e1b-87db-9a0120ccf7b4,c5,c4,1764,e3,?,
1769502492.080941,SENT,bde913a8-3ccd-4b82-89f4-ba7eb581e504,6664a058-d6aa-4e1b-87db-9a0120ccf7b4,c5,c4,1251,?,x1,
1769502492.081112,FORWARDED,bde913a8-3ccd-4b82-89f4-ba7eb581e504,6664a058-d6aa-4e1b-87db-9a0120ccf7b4,c5,c4,1251,?,x1,
1769502492.7240355,RECEIVED,3dcc2c77-03e8-46bc-b2e3-7ea512590cea,5e5c7c2e-8362-4c90-983e-ed7240882025,c3,c4,1784,e11,?,
1769502492.8069525,RECEIVED,7e41124f-30f7-483d-9de9-ac49e27f153a,088166f5-2486-426a-9ed6-1bcb078cb808,c2,c1,1776,e10,?,
1769502492.8906817,SENT,3dcc2c77-03e8-46bc-b2e3-7ea512590cea,5e5c7c2e-8362-4c90-983e-ed7240882025,c3,c4,1264,?,x2,
1769502492.8908126,FORWARDED,3dcc2c77-03e8-46bc-b2e3-7ea512590cea,5e5c7c2e-8362-4c90-983e-ed7240882025,c3,c4,1264,?,x2,
1769502492.9299407,SENT,7e41124f-30f7-483d-9de9-ac49e27f153a,088166f5-2486-426a-9ed6-1bcb078cb808,c2,c1,1259,?,x8,
1769502492.9300876,FORWARDED,7e41124f-30f7-483d-9de9-ac49e27f153a,088166f5-2486-426a-9ed6-1bcb078cb808,c2,c1,1259,?,x8,
1769502494.3777394,RECEIVED,a9f2eb55-6322-4cda-a2f6-926a99de99af,e2013b34-a52e-4702-8879-06259b7ed684,c3,c4,1776,e1,?,
1769502494.4770138,SENT,a9f2eb55-6322-4cda-a2f6-926a99de99af,e2013b34-a52e-4702-8879-06259b7ed684,c3,c4,1260,?,x8,
1769502494.4771957,FORWARDED,a9f2eb55-6322-4cda-a2f6-926a99de99af,e2013b34-a52e-4702-8879-06259b7ed684,c3,c4,1260,?,x8,
1769502495.2745016,RECEIVED,ce749fba-861f-474b-b4b1-824a17c45c42,3ffd364f-0b99-4156-8c03-29e887a719f8,c3,c4,1771,e9,?,
1769502495.8963187,RECEIVED,f1a0038b-edb8-4f94-9588-7c3ac2b0c5c4,414002e0-c6a9-4697-a62b-1d03850bc27c,c4,c1,1763,e10,?,
1769502495.9507768,RECEIVED,453247e2-8185-46f8-8753-f0306f752c20,0b1dfb0a-788f-4fa2-a29e-b1620572c883,c3,c4,1759,e2,?,
1769502495.9521613,RECEIVED,9b25b8d1-f113-4ef6-8d80-ae9c181a9b6b,b87e0610-1dae-48e1-bdc2-2f675965ab4f,c1,c2,1777,e5,?,
1769502495.9802794,SENT,ce749fba-861f-474b-b4b1-824a17c45c42,3ffd364f-0b99-4156-8c03-29e887a719f8,c3,c4,1256,?,x9,
1769502495.9803693,FORWARDED,ce749fba-861f-474b-b4b1-824a17c45c42,3ffd364f-0b99-4156-8c03-29e887a719f8,c3,c4,1256,?,x9,
1769502496.0096185,SENT,9b25b8d1-f113-4ef6-8d80-ae9c181a9b6b,b87e0610-1dae-48e1-bdc2-2f675965ab4f,c1,c2,1258,?,x8,
1769502496.0097055,FORWARDED,9b25b8d1-f113-4ef6-8d80-ae9c181a9b6b,b87e0610-1dae-48e1-bdc2-2f675965ab4f,c1,c2,1258,?,x8,
1769502496.1651776,SENT,453247e2-8185-46f8-8753-f0306f752c20,0b1dfb0a-788f-4fa2-a29e-b1620572c883,c3,c4,1248,?,x1,
