link,llr,obs_count,rate
p2->c2,61.67774312752399,2917,4.814179233110713
x3->p2,12.069623873479784,733,1.2097337599829114
x2->p2,5.941493788548849,726,1.1981810501331427
e12->i10,5.660681298214776,194,0.3201751015507296
x6->p2,5.324528126853288,723,1.1932298887689563
i3->x2,5.191974848051201,104,0.1716402606251334
p1->e3,4.684583684006455,454,0.7492757531135631
e9->i1,4.6182178428610925,100,0.16503871213955135
e5->i11,4.502902752238449,107,0.17659142198931993
x7->p2,4.49277339259296,686,1.1321655652773222
i6->x5,4.042580056833308,96,0.1584371636539693
i8->x11,3.9900836899778476,193,0.3185247144293341
e10->i1,3.891956649754712,103,0.1699898735037379
e10->i7,3.8182881021308166,106,0.17494103486792442
e3->i2,3.782782344262368,106,0.17494103486792442
e5->i12,3.633962580634864,103,0.1699898735037379
i7->x12,3.5959299709893404,107,0.17659142198931993
i5->x5,3.4593763722838986,87,0.14358367956140966
e4->i6,3.456717554015756,96,0.1584371636539693
e1->i3,3.439708829922746,92,0.15183561516838723
e5->i3,3.384789834229971,97,0.1600875507753648
e7->i3,3.2012927267082034,104,0.1716402606251334
x12->p2,3.0567648668577583,753,1.2427415024108217
e12->i2,3.0246719593333955,187,0.308622391700961
e12->i1,2.9463055482356832,195,0.3218254886721251
i1->x1,2.9059233492327063,117,0.19309529320327506
e2->i6,2.9013644668663936,96,0.1584371636539693
p1->e4,2.8240992296895646,510,0.8416974319117119
x10->p3,2.6464191261370447,38,0.06271471061302951
e8->i1,2.646059670158208,106,0.17494103486792442
i12->x7,2.628035944116946,107,0.17659142198931993
i2->x12,2.545748639475632,99,0.16338832501815584
i12->x6,2.5031601528396,109,0.17989219623211097
i6->x3,2.480879073847486,97,0.1600875507753648
i2->x3,2.4239658843712197,82,0.1353317439544321
i4->x1,2.3531775093866916,109,0.17989219623211097
i12->x1,2.234402803381661,89,0.1468844538042007
i4->x3,2.176599104935656,105,0.17329064774652891
p1->e10,2.1555617498979975,504,0.8317951091833388
i12->x3,2.1092226382043373,114,0.18814413183908854
p3->e8,2.0785155936414865,233,0.38454019928515465
i1->x12,2.074208507233516,110,0.18154258335350648
p1->e12,2.068531470981405,965,1.5926235721466706
i1->x9,2.015929643088473,89,0.1468844538042007
i5->x7,2.0000044997007844,90,0.1485348409255962
e12->i3,1.9797522052045045,179,0.2954192947297969
e6->i8,1.9795614139842357,117,0.19309529320327506
i2->x7,1.9615142072691416,104,0.1716402606251334
i11->x12,1.9532423838036337,117,0.19309529320327506
i8->x7,1.944945101202065,100,0.16503871213955135
i9->x9,1.8784891089323015,110,0.18154258335350648
e5->i8,1.8736257833746812,89,0.1468844538042007
e2->i8,1.8453311640327366,115,0.18979451896048405
e3->i10,1.8296601833929609,91,0.15018522804699172
i2->x4,1.8072644396465503,114,0.18814413183908854
i12->x11,1.7783206150769741,218,0.35978439246422195
i12->x2,1.7394876374358237,123,0.20299761593164817
i6->x9,1.720049917287846,109,0.17989219623211097
i1->x6,1.6813124086412268,106,0.17494103486792442
i8->x3,1.6778161185804459,107,0.17659142198931993
p3->e1,1.6538161748835867,248,0.40929600610608735
e8->i12,1.6292523161185901,105,0.17329064774652891
e10->i8,1.6035855636784166,99,0.16338832501815584
i10->x4,1.5927785806561099,90,0.1485348409255962
i5->x3,1.5042662082451521,103,0.1699898735037379
e3->i6,1.5011689757492706,81,0.13368135683303659
e12->i11,1.4033147356408637,196,0.32347587579352066
i9->x7,1.395406449368589,84,0.13863251819722314
e4->i10,1.3650473060264838,97,0.1600875507753648
e8->i6,1.31850800955612,106,0.17494103486792442
p3->e12,1.301189049811975,447,0.7377230432637946
e12->i8,1.2754563646629844,207,0.3416301341288713
i1->x7,1.2228831873348778,96,0.1584371636539693
e11->i4,1.217124262063571,14,0.023105419699537187
i5->x12,1.0801389290342138,114,0.18814413183908854
x10->p2,1.0648684615241955,60,0.09902322728373081
e2->i2,1.04613258414125,102,0.16833948638234236
e11->i3,1.0358000143906985,7,0.011552709849768594
e6->i1,1.003307777607132,106,0.17494103486792442
i1->x2,0.9827348640693465,93,0.15348600228978276
e5->i1,0.9685885456827821,106,0.17494103486792442
i8->x10,0.9388191713390182,12,0.01980464545674616
e1->i4,0.9262606640285549,111,0.183192970474902
e9->i7,0.9186015848821834,105,0.17329064774652891
e4->i5,0.9075677355454639,94,0.15513638941117827
i5->x10,0.845828207401115,10,0.016503871213955135
i10->x10,0.8193272229385364,10,0.016503871213955135
i4->x11,0.819309186981541,176,0.2904681333656104
i1->x4,0.7987626454838042,101,0.16668909926094685
i6->x10,0.7781631704646781,6,0.00990232272837308
i1->x5,0.7767031649459692,115,0.18979451896048405
i9->x2,0.7347792487131297,109,0.17989219623211097
i8->x6,0.7137907846577427,92,0.15183561516838723
e3->i1,0.7123574532191261,117,0.19309529320327506
e12->i9,0.6938474793173288,208,0.3432805212502668
e4->i2,0.6386152799689633,113,0.18649374471769303
e2->i10,0.6355960761641342,91,0.15018522804699172
e8->i8,0.6345274163423911,112,0.1848433575962975
e3->i7,0.6205713526443768,107,0.17659142198931993
e4->i1,0.6135655339651178,114,0.18814413183908854
e4->i7,0.6102906197062357,101,0.16668909926094685
i11->x3,0.6040195548878833,101,0.16668909926094685
i10->x1,0.599866370468904,97,0.1600875507753648
e10->i5,0.5881597484375725,95,0.15678677653257378
i10->x3,0.47497596648846674,111,0.183192970474902
i3->x10,0.4662711140705067,7,0.011552709849768594
