timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769466086.8157518,SENT,4e5b3346-8d55-467f-b944-a80af386bc6c,8cd698ba-8f80-46e6-b58a-9b899d92f4d6,c1,c3,3393,?,p1,
1769466086.8159127,CREATED,9db6b847-7b3f-43be-970e-381f03d60a23,b5c81a64-d607-4ac6-8bef-0656c3b5cdb4,c1,c3,27,?,?,surb={'id': '2d5cc190-d979-4d80-ab2c-b3310ecc64a7', 'route': ['p3', 'e7', 'i2', 'x11', 'p1', 'c1']}
1769466089.7577164,RECEIVED,19f4cc4c-21e6-4049-b6f8-9730f339248d,fae9ee24-2dff-4a3b-ae40-f04a5236943e,c3,c1,27,p1,?,surb={'id': '73e2d07c-4c32-429f-bfb7-b76264838e4e', 'route': ['p1', 'e11', 'i6', 'x8', 'p3', 'c3']}
1769466089.897751,SENT,1d93839c-a1ea-4bd0-bfee-066049f70f76,d7220447-0ac0-4465-a211-d0583f9bb2dc,c1,c3,3394,?,p1,
1769466089.897895,CREATED,ce50e0bd-6c90-4a22-ac83-55d8518a49b9,846e0c20-f4a6-4931-879f-7461a27a0814,c1,c3,27,?,?,surb={'id': '8de5e77c-dd6f-48ec-a52b-2e26bc508c61', 'route': ['p3', 'e4', 'i11', 'x10', 'p1', 'c1']}
1769466090.0234785,SENT,7354d532-a008-4594-b56c-c2a63e9fd18a,ab515a05-c0e7-4dbd-9514-c6b02aef5ea3,c1,c3,3381,?,p1,
1769466090.023625,CREATED,500d29a5-42a6-4580-a8a5-5bf850b607d8,6a289f37-baeb-4fab-a704-e2943d6ac2ad,c1,c3,27,?,?,surb={'id': '1a06ca19-8641-447e-a3a1-2552d1637864', 'route': ['p3', 'e7', 'i9', 'x7', 'p1', 'c1']}
1769466090.4679708,RECEIVED,d08ec381-c3e5-4ea6-ac5a-796c888f695f,3472b598-6095-4c72-ae1a-e8248329fd61,c3,c1,27,p1,?,surb={'id': 'abfe6f3b-7547-40bb-9c01-be7b79f2684a', 'route': ['p1', 'e1', 'i3', 'x10', 'p3', 'c3']}
1769466090.5632906,RECEIVED,e97d4980-2902-4226-a256-97d73338c1d5,4ed214a0-6c32-4e67-9532-05a6253640c1,c3,c1,27,p1,?,surb={'id': '4b16ec6f-4696-4442-abff-836973489395', 'route': ['p1', 'e5', 'i1', 'x10', 'p3', 'c3']}
1769466090.9421408,RECEIVED,284ae23a-a452-43e9-8177-93c46231b42d,8be02160-5651-4610-9a51-8111cac85bfa,c3,c1,27,p1,?,surb={'id': '4eeb781c-714d-4ed4-9f94-f226af2b3e67', 'route': ['p1', 'e7', 'i2', 'x3', 'p3', 'c3']}
1769466091.0511677,RECEIVED,ebf9dc62-3549-4e25-bc8f-6998e6c037b4,24ef901b-29a0-4ad3-9222-afbbbb0c5789,c3,c1,27,p1,?,surb={'id': 'def9cdb0-0f44-4daf-b1ad-78d39023202b', 'route': ['p1', 'e9', 'i9', 'x2', 'p3', 'c3']}
1769466091.0639017,SENT,a96e2784-64ca-4f47-b356-fa812c5694fb,95111c31-966d-4fb2-ab8d-ccaa2cada426,c1,c3,3360,?,p1,
1769466091.0640862,CREATED,16c8a10f-c0b0-4599-a4d6-e23478ca2f25,0d879611-b918-4ad4-8c48-8a7f6b516c4e,c1,c3,27,?,?,surb={'id': 'a48c6253-4965-49a3-9604-6f32b940760f', 'route': ['p3', 'e5', 'i9', 'x10', 'p1', 'c1']}
1769466091.1377797,SENT,cb69d4ad-daa1-420f-8e58-d884516bafac,dfda575c-60b3-4bf4-bb14-15d88af8f6a5,c1,c3,3374,?,p1,
1769466091.1379304,CREATED,49142bfe-7a32-4eec-9c21-8536ce65f27c,fdddff16-04a0-4250-9651-bd1b546adb0d,c1,c3,27,?,?,surb={'id': '0879a112-4c2f-4e8a-aa6f-ab76fac6b0b7', 'route': ['p3', 'e2', 'i5', 'x3', 'p1', 'c1']}
1769466091.843666,SENT,6e09d860-a2ed-400e-825f-74d34bed1bad,eecaea61-361b-4ee2-b896-747cf37044b1,c1,c3,3383,?,p1,
1769466091.843824,CREATED,3feb5ce3-fcbc-49dc-80af-c1e33703ef31,3f51bdb2-a9a7-430b-be28-1292c5fbc0b7,c1,c3,27,?,?,surb={'id': '3c797cc6-d90a-498a-95ba-9fd1b7e4daae', 'route': ['p3', 'e5', 'i11', 'x9', 'p1', 'c1']}
1769466091.86836,SENT,18683d86-09f6-4068-9916-bb36b31a45d0,a90e52dd-fb6b-42eb-afc7-6ca47176a12d,c1,c3,3392,?,p1,
1769466091.8685114,CREATED,fd5fb486-5d9f-4ad2-9a23-d371c04f4d04,d827533d-0bae-4b83-820d-e4a1c5349516,c1,c3,27,?,?,surb={'id': '25f07638-13d6-4787-86e5-dabbee13cf57', 'route': ['p3', 'e4', 'i2', 'x5', 'p1', 'c1']}
1769466092.1556978,RECEIVED,a220abff-099c-4e9e-af70-5da3bedde9e1,c596943b-1d7b-48eb-a442-05c84d6fd598,c3,c1,27,p1,?,surb={'id': 'ed18cb04-9655-4ff1-8c6b-663600c74864', 'route': ['p1', 'e7', 'i1', 'x5', 'p3', 'c3']}
1769466092.297916,RECEIVED,988d2031-90d0-4c55-92d3-c363628a3b6d,5b32f644-ed89-4661-95a5-a0ec8cc6a224,c3,c1,26,p1,?,surb={'id': '28fdb922-05ea-433f-8eb1-3bb277dfc5e5', 'route': ['p1', 'e11', 'i1', 'x9', 'p3', 'c3']}
1769466092.3493028,RECEIVED,f0ba45d1-7760-4b7c-ad27-4e82d50b0c9a,f87418e5-f3f6-4953-a2f8-7f17b049f01a,c3,c1,27,p1,?,surb={'id': '9c4ddee3-4d1c-472c-85e3-aea0f038ce04', 'route': ['p1', 'e11', 'i11', 'x4', 'p3', 'c3']}
1769466092.7744672,SENT,335ca468-deb2-47a9-8eb7-0997dea1eaff,db8ded16-2fd9-47c2-9902-6f5b0aa650d7,c1,c3,3355,?,p1,
1769466092.774604,CREATED,21ed8806-834f-4142-8f2b-bbeb4e339582,e96c7289-5bec-41be-9e58-007c3c1ba8a7,c1,c3,25,?,?,surb={'id': '5b2a4f9a-454e-4ad1-b7f0-bafed3fd6c4e', 'route': ['p3', 'e6', 'i4', 'x6', 'p1', 'c1']}
1769466092.794608,SENT,eef921e2-be2b-4c3c-aa10-1ef246656baf,43d623f1-75e6-45ab-8333-a80bb7b1f92d,c1,c3,3359,?,p1,
1769466092.794758,CREATED,1cc7099b-34c6-450c-89e3-aa8a509c91d5,0024093d-2fb2-432f-b961-c226c0057b6a,c1,c3,26,?,?,surb={'id': 'c924ebee-20bf-433c-8890-5e497c001e5e', 'route': ['p3', 'e7', 'i8', 'x6', 'p1', 'c1']}
1769466092.9447775,RECEIVED,46284cb3-7773-4f6a-8e66-dd309467be17,df603926-6e83-4c7c-b269-6ff78cd8cc0d,c3,c1,26,p1,?,surb={'id': '314a97f0-0fa4-473a-ae68-37e0447409c5', 'route': ['p1', 'e3', 'i10', 'x3', 'p3', 'c3']}
1769466093.042607,SENT,34a35c85-c9d3-480e-b03a-1fb4749c4bdb,be80857c-89a6-4a2d-80b5-0f0abcdab700,c1,c3,3384,?,p1,
1769466093.0427513,CREATED,81bff4fc-61ec-4d5e-86a2-7b5f7edec8af,0fdb972f-7d4c-4050-984f-442878d5fd1b,c1,c3,27,?,?,surb={'id': '89db9b3e-4e11-45e6-b79f-c5c179d10793', 'route': ['p3', 'e9', 'i2', 'x1', 'p1', 'c1']}
1769466093.0755174,SENT,2e2a79d2-cdc8-43b4-aac0-4597b535b5fb,8c9513ec-9543-466a-858b-42f28a33e75e,c1,c3,3379,?,p1,
1769466093.07567,CREATED,a5cf4e33-a723-45d4-a400-97142c7592bf,90f96b7d-5e75-47ce-961a-8de67c27824f,c1,c3,27,?,?,surb={'id': '8fc83a2f-2b73-4373-9728-9b8f2f9e0671', 'route': ['p3', 'e7', 'i1', 'x10', 'p1', 'c1']}
1769466093.1680214,SENT,72958338-494c-47f4-a568-6872980ee25e,eed8cffd-31e1-4174-94db-8423aafe4751,c1,c3,3363,?,p1,
1769466093.168204,CREATED,eb3214ad-3f24-4502-82aa-2d9987871f59,f3f1203f-2fcd-409c-b2fc-2b09593867ad,c1,c3,27,?,?,surb={'id': 'f27d81ea-6a6e-4ed4-966f-79b9f02973fc', 'route': ['p3', 'e3', 'i4', 'x4', 'p1', 'c1']}
1769466093.3332784,RECEIVED,2f4bfd94-0cb1-4416-93f9-2116be974083,9e7b1a79-e5d5-454c-818a-c0671ecbd385,c3,c1,27,p1,?,surb={'id': 'ebd90309-ea2d-4ba8-b4bc-4a26002212fd', 'route': ['p1', 'e10', 'i3', 'x6', 'p3', 'c3']}
1769466093.3957336,SENT,986ebccc-2a13-453f-bb94-acd3a3a0daad,927ac282-cb8c-4e67-8abf-5b2b4a3079e3,c1,c3,3368,?,p1,
1769466093.39588,CREATED,7b4b94b0-a6d0-4875-9c88-b7d21560958a,a757e499-9651-49e2-9ca6-a5d227e7e05a,c1,c3,27,?,?,surb={'id': '3eb198ec-b62d-4bcf-90b3-604b0bd93f30', 'route': ['p3', 'e4', 'i12', 'x8', 'p1', 'c1']}
1769466093.5958543,SENT,8782cdbc-d433-4f83-8050-dcd583d8b540,c4843ec3-1b3a-435a-9c4b-6d0974466967,c1,c3,3371,?,p1,
1769466093.5959902,CREATED,bafea3f3-bd41-4937-81b4-c81358de2eae,c15dfaaf-8f5f-4af9-9540-e1c538d041d9,c1,c3,26,?,?,surb={'id': '7cad8edb-b717-454b-8856-fb223d91b15d', 'route': ['p3', 'e1', 'i8', 'x10', 'p1', 'c1']}
1769466093.750767,SENT,e93f0fd8-e659-481d-8440-3c629a5e5613,6dc19d7e-18d1-4436-b212-d1f7b2790020,c1,c3,3395,?,p1,
1769466093.7509162,CREATED,64e82b06-3887-435f-9f84-e9fe07352ee2,8dca1c0d-b8d7-4a75-8954-e20d1785379a,c1,c3,27,?,?,surb={'id': 'afb98c24-0526-4c28-a715-17b3fe44bca0', 'route': ['p3', 'e8', 'i8', 'x11', 'p1', 'c1']}
1769466093.8403091,SENT,a9d1f631-838c-48b6-a3be-8c02ca1bb3fb,9b653c2a-cac6-4bb3-87e2-97d9ce8e0a29,c1,c3,3387,?,p1,
1769466093.840466,CREATED,7ba03663-bfd7-4343-9463-bdde06b21674,9e7fd90e-08a4-4cc0-ba56-9e59928f2504,c1,c3,27,?,?,surb={'id': '823bd11e-5fef-4cee-a00e-038979ce6fc3', 'route': ['p3', 'e11', 'i11', 'x2', 'p1', 'c1']}
1769466094.1722457,RECEIVED,b5854cde-0a60-4985-a7d3-486342116d8f,eb7a2d85-e712-4abd-92a7-fb7f164742ca,c3,c1,26,p1,?,surb={'id': '0d6cf7f6-4744-4007-a021-907433726e18', 'route': ['p1', 'e1', 'i7', 'x10', 'p3', 'c3']}
1769466094.185549,RECEIVED,460220e4-153a-4cad-8fdd-3b09ac3d4544,2c5c6d7f-859e-434e-82cf-9a68471d0e13,c3,c1,27,p1,?,surb={'id': '3238755b-c7e8-4cc5-ad25-d001cfd4e149', 'route': ['p1', 'e2', 'i7', 'x9', 'p3', 'c3']}
1769466094.3646305,SENT,629d82da-3ce5-4332-a893-38684d86a98b,52a41726-287d-42c0-a58e-7cfe66fe2396,c1,DROP,2024,?,p1,
1769466094.364765,CREATED,159aae5a-34a1-4f82-ace0-feaf7aff8def,914981c9-3d6b-46ab-b1d8-30d3284784d4,c1,DROP,27,?,?,
1769466094.4792118,RECEIVED,0f05ea32-21fa-4a6d-9ffd-f9538979f644,7c6fff6e-722b-4214-a9ee-1ffd0d25d96f,c3,c1,27,p1,?,surb={'id': '9325e0a5-acc8-48e8-89ec-23573661d401', 'route': ['p1', 'e1', 'i11', 'x1', 'p3', 'c3']}
1769466094.6519146,SENT,4e4e15c9-b485-4896-a9e9-9193e19a93d6,6a7b5f2d-00d6-4997-b99c-fe582b9d6073,c1,DROP,2018,?,p1,
1769466094.652033,CREATED,3e410db4-596d-4640-aae8-cc019e924be5,121f0b02-75b9-4355-91af-5f7d2d0da121,c1,DROP,27,?,?,
1769466094.884378,RECEIVED,02cbf21c-e57f-4b44-a4d2-28aee8f4f414,3a09571b-bdc2-41b0-a3ed-05f0ca81051b,c3,c1,27,p1,?,surb={'id': '8491ffa8-ad37-459b-9ce1-2c80e40796ac', 'route': ['p1', 'e11', 'i2', 'x7', 'p3', 'c3']}
1769466095.3907344,RECEIVED,584c7562-dde0-478f-8908-364c1b7cd655,619eb735-e952-4ade-937f-163fb5c8ed9c,c3,c1,27,p1,?,surb={'id': 'd3052154-8e3a-4659-9e8d-a97cce6a74a0', 'route': ['p1', 'e6', 'i2', 'x8', 'p3', 'c3']}
1769466095.456265,SENT,d2479990-9114-45b7-bfd5-0ccee4190abe,a49f9bc0-f972-4f4f-8434-bba86c9c50ce,c1,c3,3385,?,p1,
1769466095.4566689,CREATED,c3e2059c-4703-4210-b822-f69861dcfe98,0a6eeb3f-dc06-422a-bea1-f8dc172fdf31,c1,c3,26,?,?,surb={'id': 'e2121bbf-11f7-4310-b284-b6977db72b96', 'route': ['p3', 'e3', 'i3', 'x10', 'p1', 'c1']}
1769466095.6193607,RECEIVED,606b3fd6-df12-4e33-9340-da99da857531,8b7dd2d7-3b14-4390-ae59-25ecb27f5a06,c3,c1,27,p1,?,surb={'id': 'ca04f4a7-bd7c-4e08-b9f6-34e8c43cd743', 'route': ['p1', 'e7', 'i5', 'x5', 'p3', 'c3']}
1769466095.6207764,RECEIVED,f444c29c-14e2-4a64-83d6-f6c270be627d,47046469-0dc4-443f-99ac-09a29e965d13,c3,c1,27,p1,?,surb={'id': 'acfd80a8-70f7-4f22-aae4-42974e3671e7', 'route': ['p1', 'e11', 'i2', 'x1', 'p3', 'c3']}
1769466095.821432,SENT,69462a1f-8251-4074-bdd4-59d625184329,48464b2d-89c5-406b-8591-b2186f97907d,c1,c3,3355,?,p1,
1769466095.8215399,CREATED,4de5233a-601c-4e1e-9ac4-039fcbb99612,98647cba-a495-435b-8177-db0b37d148a3,c1,c3,25,?,?,surb={'id': '012be215-8448-454d-81a4-7d50efdb884d', 'route': ['p3', 'e1', 'i2', 'x9', 'p1', 'c1']}
1769466095.9065018,SENT,9bd2db30-f3e1-4057-912c-a693feac203c,05010004-86a9-4ef6-ab19-480d8888a8e0,c1,c3,3360,?,p1,
1769466095.9065995,CREATED,d5b84d75-8a97-483f-a02c-480f37d8e28b,6432ab4a-fb0b-4c1a-a292-4d59cc834b4d,c1,c3,27,?,?,surb={'id': 'ad87fcde-2c72-4678-8baa-1fa21a235981', 'route': ['p3', 'e6', 'i12', 'x10', 'p1', 'c1']}
1769466096.2884252,SENT,073d1bdc-07bb-4aff-8688-76dbbb64b93d,333f4942-a4b7-426f-baef-f7548f664a3a,c1,c3,3383,?,p1,
1769466096.2885714,CREATED,40de196e-efe3-4d37-bf6d-438662b57700,f1003c14-1149-4b6d-8529-d1272292d1d4,c1,c3,26,?,?,surb={'id': '21254362-a1c8-4006-8289-3f69b4b2d529', 'route': ['p3', 'e11', 'i6', 'x2', 'p1', 'c1']}
1769466096.430225,SENT,8ff92d22-feb6-43e2-83aa-5cd81bb0180c,5b3ea353-19d4-461d-a71c-743d4f0ceb76,c1,c3,3376,?,p1,
1769466096.4303708,CREATED,3ddbc10a-ec3f-4819-aef2-bc669e6faaf0,de5547b9-04ae-4c89-943a-ebfd909c2211,c1,c3,27,?,?,surb={'id': 'c14efd9b-bfa2-4bfc-bedf-e5eaaaf5538c', 'route': ['p3', 'e5', 'i7', 'x2', 'p1', 'c1']}
1769466096.5232072,RECEIVED,e816e35b-32b9-4f13-9b7e-d3934359ea96,5fa04204-f488-49d4-9272-997ea24ba297,c3,c1,27,p1,?,surb={'id': '34903080-c5d4-43f4-9569-801b1d41e8e8', 'route': ['p1', 'e5', 'i10', 'x3', 'p3', 'c3']}
1769466096.6881843,RECEIVED,6ae2c1bc-41fa-4243-939a-28c20c0fdd65,2a40620e-53f9-4400-9e63-0a76bea78d7c,c3,c1,27,p1,?,surb={'id': '03acc32e-1743-4883-a366-83c0674ed7f6', 'route': ['p1', 'e3', 'i12', 'x9', 'p3', 'c3']}
1769466096.920451,SENT,709f0356-2d5c-4e68-b132-9f4195081a49,a000d7dd-3390-459e-9ac5-6e554fcdccc2,c1,c3,3384,?,p1,
1769466096.9205918,CREATED,23a8d187-a219-43da-a8c2-d6874258442b,292b1516-9021-431d-b1da-0d89ccda23eb,c1,c3,26,?,?,surb={'id': 'a22b7105-90c4-47fe-b6e7-3b62a61e337d', 'route': ['p3', 'e4', 'i3', 'x11', 'p1', 'c1']}
1769466097.1231568,RECEIVED,2558e211-e924-429b-b01c-74e80ae7094e,4dc95f23-c033-458d-9d83-c438c2883639,c3,c1,26,p1,?,surb={'id': '2a67abdd-b223-4dce-9042-868862479fdd', 'route': ['p1', 'e11', 'i6', 'x10', 'p3', 'c3']}
1769466097.1437173,RECEIVED,ec87ccbf-a7c0-4517-bc89-0eae079dab71,e04b6ebd-b6f8-4d2c-a33e-3c53686aa3c8,c3,c1,27,p1,?,surb={'id': '48881224-b9f8-47db-91eb-3d5020b44889', 'route': ['p1', 'e8', 'i12', 'x10', 'p3', 'c3']}
1769466097.4959035,RECEIVED,310daabc-700e-42ca-b3b8-a674dc73e432,37112733-e95d-4185-8faf-0d62e252c383,c3,c1,27,p1,?,surb={'id': '9d757fb8-4287-42d9-92d9-dced08227cfa', 'route': ['p1', 'e3', 'i1', 'x9', 'p3', 'c3']}
1769466097.835261,SENT,130e0e42-dc65-4ed7-add1-4b3e3348c1ca,c0a1623a-8ef1-4728-b4b4-c3519221797e,c1,c3,3360,?,p1,
1769466097.835664,CREATED,13b4a982-cfd3-485c-a84f-66a1c6515f5e,610001d3-521d-423d-9b45-63903696e729,c1,c3,27,?,?,surb={'id': '8b2c051f-1c08-4c4d-aab8-3ffc9c020745', 'route': ['p3', 'e9', 'i9', 'x2', 'p1', 'c1']}
1769466098.4264255,RECEIVED,22c5b5e9-8d59-4c2b-ab41-2ca5ce320cd4,bec7abaf-9e04-4a8a-96cf-f4ada329d7ec,c3,c1,24,p1,?,surb={'id': '4b4ecbb4-f4f2-4be8-86f1-7e2e13a9800e', 'route': ['p1', 'e4', 'i4', 'x8', 'p3', 'c3']}
1769466098.4833689,RECEIVED,0aec8b56-ef95-4e53-a1b9-f264a8f0d60c,2f8a8fce-b307-45fa-a2a5-e2b5e4405a04,c3,c1,26,p1,?,surb={'id': '6693152f-dcb4-49bb-afb9-42b00b507db0', 'route': ['p1', 'e7', 'i11', 'x7', 'p3', 'c3']}
1769466098.7330983,RECEIVED,c58d4db4-e596-4165-a260-dccf4d772754,8e48283e-989e-49b2-8234-547f9937630a,c3,c1,27,p1,?,surb={'id': 'b8069d01-4536-4337-bfa4-294f93fe7ea7', 'route': ['p1', 'e9', 'i8', 'x6', 'p3', 'c3']}
1769466099.1418908,RECEIVED,c26583b2-390f-46ee-8ee2-d49b73d8b50c,fd15bfdc-07f2-4290-9235-e561cd9e5c80,c3,c1,27,p1,?,surb={'id': 'f863cc15-a649-43e7-af45-376189f58551', 'route': ['p1', 'e4', 'i8', 'x9', 'p3', 'c3']}
1769466099.1480837,RECEIVED,11dd80dc-f182-43b0-b23b-235f62ec57d3,cb295423-bf96-4a48-91a4-950ab817a887,c3,c1,27,p1,?,surb={'id': '0ac49256-56d1-4ba0-b9cb-b52adec86291', 'route': ['p1', 'e5', 'i1', 'x7', 'p3', 'c3']}
1769466099.1495721,SENT,3750330c-9b28-42ea-9adc-7a4129eb28d1,1228426e-ac11-4f00-af67-ff7ae9d90215,c1,c3,3384,?,p1,
1769466099.1497571,CREATED,83f9537c-822b-4afe-9c08-458f9723e8c8,b70f1ac2-2b72-465d-b6de-7b09e4631a08,c1,c3,27,?,?,surb={'id': '1b67ea6e-d6ce-4082-ade3-a4bbe75f79fe', 'route': ['p3', 'e11', 'i9', 'x5', 'p1', 'c1']}
1769466099.8708022,SENT,12dddc35-25ed-4a95-a297-9b62083c2e6f,984cdab1-95d1-4c7b-b2bb-7904fd1b4b9f,c1,c3,3366,?,p1,
1769466099.8709435,CREATED,a2c2a7aa-1d34-4b58-b61b-c1bb89d2ba42,508d6f09-890c-4d82-bc29-374c84c3d6e3,c1,c3,27,?,?,surb={'id': '54d98cf0-67f4-4531-a672-455b20b1b721', 'route': ['p3', 'e8', 'i5', 'x9', 'p1', 'c1']}
1769466099.9083712,SENT,4d21cfc3-6e45-4b57-97da-22c1b618a3e7,9526954e-84b1-4d5a-84c7-968ac55c4722,c1,c3,3372,?,p1,
1769466099.908513,CREATED,e4509a78-ccaa-49d2-a476-6a16c5fa130a,fdb0c0c5-c7e0-48f0-903c-ac9a26ef6a22,c1,c3,26,?,?,surb={'id': '043bd3be-865a-44bf-8ff9-5ce2dc051f6e', 'route': ['p3', 'e12', 'i3', 'x7', 'p1', 'c1']}
1769466100.4826782,RECEIVED,151cdf26-e5a9-4f97-bb69-f65faeac611f,3ebec4d4-934d-4be9-9d22-0e8f3beeb42a,c3,c1,27,p1,?,surb={'id': '328f4d11-a2fc-461c-b499-9f85ceead30e', 'route': ['p1', 'e5', 'i5', 'x2', 'p3', 'c3']}
1769466100.6468256,SENT,c681a0b4-21bf-4049-a798-3e8959eb803f,4d30361b-2f8c-4d9d-bff0-dca283c44749,c1,c3,3380,?,p1,
1769466100.646923,CREATED,4b19512e-c613-4744-b615-942e4eca4a9f,4ea374ff-5859-4823-9216-a0b8f52979f9,c1,c3,27,?,?,surb={'id': '71a09f02-294e-4825-bd06-79a569a7a8fe', 'route': ['p3', 'e10', 'i8', 'x4', 'p1', 'c1']}
1769466100.6565862,RECEIVED,2895c4d8-f559-425d-9093-9eee4ea8dfd1,28950481-4f51-4b89-9cf1-aab72da80c39,c3,c1,27,p1,?,surb={'id': '3a86615b-5291-46e5-9f48-1fda4601c6ce', 'route': ['p1', 'e3', 'i12', 'x12', 'p3', 'c3']}
1769466100.6647153,RECEIVED,96077f41-a87a-41a3-a8a3-1e1ceb9ab88f,537352fb-58bf-438f-8225-bae2c2560ce6,c3,c1,27,p1,?,surb={'id': 'b7e133b2-0d5c-4355-b1bd-87d9c74776c5', 'route': ['p1', 'e3', 'i7', 'x5', 'p3', 'c3']}
1769466100.7958808,SENT,3172edcd-3b6a-4ea2-8fee-b612ebd11651,c24d47a6-1e58-4418-ba79-30c4cb7f9f6b,c1,c3,3375,?,p1,
1769466100.7960284,CREATED,6e5721d5-21a6-4a16-9c10-c2a08e0c96ae,98df3b0d-4cb4-48e4-8f2a-5c283db5d830,c1,c3,27,?,?,surb={'id': 'eb98b4d3-0950-4cf6-b2ab-27617ddac688', 'route': ['p3', 'e8', 'i4', 'x1', 'p1', 'c1']}
1769466100.8960183,SENT,14bd0cfb-e1e1-424d-a81c-01e7480173d0,79bc5eca-2a6f-469b-92db-0f25467095e0,c1,c3,3392,?,p1,
1769466100.8962462,CREATED,1d001bf7-344d-4bcf-8ab8-7650492cb041,8c23417c-8c47-4148-8c1c-326e57d665ee,c1,c3,26,?,?,surb={'id': 'ca3cbd85-f37b-498b-a3ce-7557f4c637c1', 'route': ['p3', 'e10', 'i11', 'x1', 'p1', 'c1']}
1769466101.0196278,RECEIVED,d9bc9126-ea84-4972-a97e-4e1a694b9484,c438221a-a2cc-4239-9d7d-88429c0ccd7c,c3,c1,27,p1,?,surb={'id': 'f39af60c-dd86-4f06-931e-96a59e7d330e', 'route': ['p1', 'e12', 'i2', 'x3', 'p3', 'c3']}
1769466101.1552167,RECEIVED,49fc0ad5-fe97-45e5-9eab-b7b26aa3d657,e5f4c15a-f56f-433b-81c7-bb82d25de065,c3,c1,27,p1,?,surb={'id': '1a86f98d-bf80-48ad-a8ee-e264f192d244', 'route': ['p1', 'e7', 'i8', 'x3', 'p3', 'c3']}
