timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769744216.2403963,SENT,c4f1272a-c7dd-4ad3-ae8a-3563ebf62fab,582ed0ad-3bef-484a-a151-f4bf91cc697f,c1,DROP,2041,?,p1,
1769744216.2405229,CREATED,ca653da0-29bf-4432-9565-3a5c7b0b7f3e,1385cfa9-6124-4049-8079-ed20c9b8d71d,c1,DROP,27,?,?,
1769744216.2533329,SENT,7b27eb75-2b40-43bc-9f13-e8a4bed9d0f9,858184d4-8868-4e13-8337-33db89e0fc9f,c1,DROP,2031,?,p1,
1769744216.253451,CREATED,36e119dc-36ee-468c-a59f-789626fa76be,bc3dce69-5470-49da-af11-9b5631aea6f7,c1,DROP,27,?,?,
1769744216.9539397,SENT,627e2af3-deb3-4df0-ae51-3b517899b922,ec073484-4ab7-4abc-9d7a-1b0cddcc211f,c1,c3,3379,?,p1,
1769744216.9541025,CREATED,95708741-2a0a-4a55-aaea-4e66ec1f1d46,28a798af-e7f1-43fc-80bf-40ee89757f4f,c1,c3,27,?,?,surb={'id': '03eb8656-6a9e-4a30-a059-672f9065a35c', 'route': ['p3', 'e2', 'i3', 'x12', 'p1', 'c1']}
1769744219.3176756,SENT,eaa52193-683c-4bf0-9f23-b66c03e3c1a9,4d24ff24-ea27-4185-858f-19851d379df5,c1,c3,3379,?,p1,
1769744219.3178062,CREATED,d54dce1c-71c4-482a-8a68-ceab0c8ae38e,12b8daaf-a89d-4eed-b180-095c94c245f5,c1,c3,27,?,?,surb={'id': 'b598992a-3ff5-46eb-a808-bdc52b31addf', 'route': ['p3', 'e3', 'i7', 'x2', 'p1', 'c1']}
1769744219.3829503,RECEIVED,4835a259-b450-423c-85e5-9cf216c0d328,6a25b808-eba4-447b-b089-2b059b84b7a3,c5,c1,27,p1,?,surb={'id': 'def7f109-7ef1-45d2-8caa-1bae638a02bb', 'route': ['p1', 'e6', 'i10', 'x5', 'p2', 'c5']}
1769744219.3845305,SENT,58ba88b0-98b6-4539-95f0-967a71302481,944178d8-32f4-4207-ba6e-14eb5e8afcd7,c1,c3,3367,?,p1,
1769744219.3846815,CREATED,340737df-54e2-4095-8dc2-861591afc848,12b8daaf-a89d-4eed-b180-095c94c245f5,c1,c3,27,?,?,surb={'id': 'b598992a-3ff5-46eb-a808-bdc52b31addf', 'route': ['p3', 'e3', 'i7', 'x2', 'p1', 'c1']}
1769744219.4617035,RECEIVED,c4fefb0b-f1b4-4f15-ad4b-a2d1c2d1aa77,c9c36b5f-e01a-4185-97c5-2d2b28ab80e3,c3,c1,27,p1,?,surb={'id': '151d8dbf-0971-4cd5-90da-8876869013c0', 'route': ['p1', 'e12', 'i7', 'x11', 'p3', 'c3']}
1769744219.6770058,RECEIVED,95199d8b-b445-459c-9097-bbd24c49879c,28e06527-38a3-4b35-80f4-c6bd9b67b73c,c2,c1,27,p1,?,surb={'id': '7211b196-4f6a-49e6-a972-23b49caed9bd', 'route': ['p1', 'e1', 'i11', 'x3', 'p2', 'c2']}
1769744219.926831,RECEIVED,e66170f2-4d67-42d3-b69c-4da5ee85a594,28e06527-38a3-4b35-80f4-c6bd9b67b73c,c2,c1,27,p1,?,surb={'id': '7211b196-4f6a-49e6-a972-23b49caed9bd', 'route': ['p1', 'e1', 'i11', 'x3', 'p2', 'c2']}
1769744220.4326599,RECEIVED,3f91c37c-6532-4cb1-a53b-138aa6941467,db34e31a-0d79-42fe-a6b1-c0fb5fd61f74,c3,c1,27,p1,?,surb={'id': 'b522226f-46b9-4aed-9596-148e7a38f2d0', 'route': ['p1', 'e11', 'i8', 'x7', 'p3', 'c3']}
1769744220.4586458,SENT,093a73a0-08bf-43cf-b3c2-b33b3bdbf7d6,68616005-73e4-4787-921f-41cc49fd3f01,c1,c3,3393,?,p1,
1769744220.4587648,CREATED,7d22540b-1b07-4f15-b51e-886f53c0fb0a,581811c0-f7af-4302-8ab8-d5bdacc4343a,c1,c3,27,?,?,surb={'id': 'c013311a-24d5-418c-ab1c-3cf05329e856', 'route': ['p3', 'e8', 'i12', 'x5', 'p1', 'c1']}
1769744220.5334513,RECEIVED,c33d1181-bdd6-4bcd-b692-8bc3b64e7deb,93c51dba-b944-41b7-9783-b9621a84dd32,c3,c1,27,p1,?,surb={'id': '8db7c7d0-ca82-40af-a50c-83cc89d0ce9c', 'route': ['p1', 'e8', 'i9', 'x1', 'p3', 'c3']}
1769744220.5462217,SENT,6b63e951-f2fa-46e0-a94e-923d122010be,d3884ddd-582c-46a0-ba41-6917dbdbc0cf,c1,c3,3399,?,p1,
1769744220.5463712,CREATED,0dec76aa-65ec-44cb-bbee-efbd54419cc0,581811c0-f7af-4302-8ab8-d5bdacc4343a,c1,c3,27,?,?,surb={'id': 'c013311a-24d5-418c-ab1c-3cf05329e856', 'route': ['p3', 'e8', 'i12', 'x5', 'p1', 'c1']}
1769744220.6706045,RECEIVED,2cc33e9a-ae36-4c4d-85d8-7b48a76eb834,c9c36b5f-e01a-4185-97c5-2d2b28ab80e3,c3,c1,27,p1,?,surb={'id': '151d8dbf-0971-4cd5-90da-8876869013c0', 'route': ['p1', 'e12', 'i7', 'x11', 'p3', 'c3']}
1769744220.6797473,RECEIVED,cfd7405c-67fe-4026-bee7-26506b240d96,3af4e300-2212-45b5-9b21-5e085dfeb57b,c5,c1,27,p1,?,surb={'id': '39cf47fc-0d5d-4fb8-9a41-b8f36cc7d115', 'route': ['p1', 'e10', 'i9', 'x9', 'p2', 'c5']}
1769744220.9877186,RECEIVED,2ec2f9eb-7bae-4beb-85f2-8602981e4ece,b0090903-a91f-4b8b-b303-dff4ef157944,c2,c1,27,p1,?,surb={'id': 'f7a79111-2e02-4f72-a8b9-a819d046acdd', 'route': ['p1', 'e1', 'i10', 'x10', 'p2', 'c2']}
1769744221.0009859,RECEIVED,24918ebc-2ff0-4bc4-bcc3-14cf727b6b0b,90e8b063-f30d-4a5f-bd27-2f93ff791532,c2,c1,26,p1,?,surb={'id': 'e97a6172-4175-41fe-9776-02580bc94990', 'route': ['p1', 'e5', 'i1', 'x2', 'p2', 'c2']}
1769744221.2094595,RECEIVED,ac3a3b7d-7930-47fd-a07e-a4064ae818e7,e26bb1ef-6ba0-4501-827a-23c35aeaa323,c3,c1,27,p1,?,surb={'id': '38234b57-e8ca-4e93-837c-4ede9287055b', 'route': ['p1', 'e7', 'i3', 'x9', 'p3', 'c3']}
1769744221.3694623,RECEIVED,afdc8627-a671-425d-8b6c-5c9c2c5dc2d1,b0090903-a91f-4b8b-b303-dff4ef157944,c2,c1,27,p1,?,surb={'id': 'f7a79111-2e02-4f72-a8b9-a819d046acdd', 'route': ['p1', 'e1', 'i10', 'x10', 'p2', 'c2']}
1769744221.470059,SENT,3cd18e96-91ca-4f5a-b51d-67ca3eea4cb3,db95035a-6a20-4b45-b5a3-33e1546d5239,c1,c3,3379,?,p1,
1769744221.4701943,CREATED,d89d3944-ae5d-4e7c-a981-fe13ee071e7a,1c676af9-2ac7-4665-88aa-64629ff9e5eb,c1,c3,27,?,?,surb={'id': '780c3519-ab3e-422d-a440-83e06282633a', 'route': ['p3', 'e10', 'i4', 'x2', 'p1', 'c1']}
1769744221.49023,RECEIVED,755d50f3-8974-42e3-9d1a-399821bfdd45,e826f967-523b-4e0f-a4b1-5f0a857464d7,c5,c1,27,p1,?,surb={'id': '4f6dd7a1-c7c1-4115-ac08-54853fe2b5a9', 'route': ['p1', 'e5', 'i6', 'x5', 'p2', 'c5']}
1769744221.5671215,RECEIVED,11bde24b-9707-4cb4-b793-fa862d4c1aa4,90e8b063-f30d-4a5f-bd27-2f93ff791532,c2,c1,26,p1,?,surb={'id': 'e97a6172-4175-41fe-9776-02580bc94990', 'route': ['p1', 'e5', 'i1', 'x2', 'p2', 'c2']}
1769744221.5758176,RECEIVED,fc71e036-31d7-41fc-9756-c6fb54d023a8,567f4964-e20f-4227-ab3a-822bf4a1ce96,c5,c1,27,p1,?,surb={'id': 'b11167c1-375b-4c41-9a07-736decc92937', 'route': ['p1', 'e1', 'i11', 'x12', 'p2', 'c5']}
1769744221.64266,SENT,b6ba436a-8a04-4a32-a089-e9d5c32e856f,1e53cdba-6b0d-44a6-9224-3181dad21957,c1,c3,3400,?,p1,
1769744221.642792,CREATED,03156899-1989-40b9-aa17-eb11864f1a36,1c676af9-2ac7-4665-88aa-64629ff9e5eb,c1,c3,27,?,?,surb={'id': '780c3519-ab3e-422d-a440-83e06282633a', 'route': ['p3', 'e10', 'i4', 'x2', 'p1', 'c1']}
1769744221.6635635,RECEIVED,5434c447-2036-433b-bff9-2eb87b48f543,db34e31a-0d79-42fe-a6b1-c0fb5fd61f74,c3,c1,27,p1,?,surb={'id': 'b522226f-46b9-4aed-9596-148e7a38f2d0', 'route': ['p1', 'e11', 'i8', 'x7', 'p3', 'c3']}
1769744221.7676256,RECEIVED,9603061b-2164-4c5b-9c55-ebbc55c968d9,567f4964-e20f-4227-ab3a-822bf4a1ce96,c5,c1,27,p1,?,surb={'id': 'b11167c1-375b-4c41-9a07-736decc92937', 'route': ['p1', 'e1', 'i11', 'x12', 'p2', 'c5']}
1769744221.8729856,RECEIVED,ae282fff-4072-4c8d-8bc7-541e59ef6c79,126ca062-2307-4604-be26-b59d0347a008,c5,c1,27,p1,?,surb={'id': '3b74e0f7-5d5c-4e1c-ab56-6529c360d565', 'route': ['p1', 'e11', 'i11', 'x12', 'p2', 'c5']}
1769744221.8927975,RECEIVED,ab7bdfd6-7b73-4bf0-8c21-1498eb54387f,84ae2d02-565f-43b9-8cb0-40b418255059,c3,c1,27,p1,?,surb={'id': 'db48083a-dc0c-452b-946f-c8f815a480a4', 'route': ['p1', 'e10', 'i6', 'x12', 'p3', 'c3']}
1769744221.9703972,RECEIVED,9e64329b-1c87-40be-ad31-182049c4683d,53f3ff8f-0bdd-44aa-8ec0-5d0ca5b98031,c2,c1,27,p1,?,surb={'id': '68719a51-414c-4c17-974e-3a81905f1e75', 'route': ['p1', 'e11', 'i7', 'x3', 'p2', 'c2']}
1769744222.1838362,RECEIVED,0e9b5967-1712-4150-8b2c-5e2f1e23bf55,116cc745-8cb2-4d2e-b3a0-92e4b1fb3f8d,c2,c1,27,p1,?,surb={'id': '7efc2430-f17d-4684-b775-b23cb73a63b1', 'route': ['p1', 'e12', 'i10', 'x6', 'p2', 'c2']}
1769744222.2228808,SENT,fd90582d-b430-4e05-b48d-e9ec47c6309f,3383d56f-334d-4b22-adc5-ab7462c50d75,c1,c3,3398,?,p1,
1769744222.2230144,CREATED,123a2264-3943-48d9-b0b2-8ff946a7f42e,abd71b2f-0cba-4d01-9f7e-d67c4ba9095d,c1,c3,27,?,?,surb={'id': 'd2205e94-c898-483f-85d3-1f77eb0d6a24', 'route': ['p3', 'e12', 'i1', 'x8', 'p1', 'c1']}
1769744222.3085024,RECEIVED,5dce57ac-756c-41b1-a680-5e1d316f2532,051ea540-809e-46a4-99f3-234ab1450da4,c3,c1,27,p1,?,surb={'id': '18afa036-c9aa-4852-99eb-4dc44f58263b', 'route': ['p1', 'e7', 'i9', 'x1', 'p3', 'c3']}
1769744222.3738694,RECEIVED,96d0e064-c962-4765-a9a6-6bc9e21ceca9,051ea540-809e-46a4-99f3-234ab1450da4,c3,c1,27,p1,?,surb={'id': '18afa036-c9aa-4852-99eb-4dc44f58263b', 'route': ['p1', 'e7', 'i9', 'x1', 'p3', 'c3']}
1769744222.3932126,RECEIVED,d9910c54-9696-478a-8bc9-8c4fe294f7bb,116cc745-8cb2-4d2e-b3a0-92e4b1fb3f8d,c2,c1,27,p1,?,surb={'id': '7efc2430-f17d-4684-b775-b23cb73a63b1', 'route': ['p1', 'e12', 'i10', 'x6', 'p2', 'c2']}
1769744222.4518573,SENT,30ea64a5-ce3b-4b32-8589-21af858fefab,73bbd2c1-1e7b-430c-aa39-4b569184d7b6,c1,c3,3403,?,p1,
1769744222.4519763,CREATED,6f59ab49-8db9-4272-a989-c907c76890ce,abd71b2f-0cba-4d01-9f7e-d67c4ba9095d,c1,c3,27,?,?,surb={'id': 'd2205e94-c898-483f-85d3-1f77eb0d6a24', 'route': ['p3', 'e12', 'i1', 'x8', 'p1', 'c1']}
1769744222.5970802,RECEIVED,d129dbe2-c6fa-4bbf-a8ac-4bc536de667f,78838e3a-9ce7-49eb-ad55-d699d5493a8c,c2,c1,27,p1,?,surb={'id': 'd3bbb482-879d-486a-a71a-4285a642c225', 'route': ['p1', 'e1', 'i4', 'x12', 'p2', 'c2']}
1769744222.6492937,RECEIVED,21ad826f-a4a2-492e-a69f-80fa32741052,e26bb1ef-6ba0-4501-827a-23c35aeaa323,c3,c1,27,p1,?,surb={'id': '38234b57-e8ca-4e93-837c-4ede9287055b', 'route': ['p1', 'e7', 'i3', 'x9', 'p3', 'c3']}
1769744222.739651,RECEIVED,57c613bf-8d0a-424c-bbf2-23408ba2bcc1,126ca062-2307-4604-be26-b59d0347a008,c5,c1,27,p1,?,surb={'id': '3b74e0f7-5d5c-4e1c-ab56-6529c360d565', 'route': ['p1', 'e11', 'i11', 'x12', 'p2', 'c5']}
1769744222.7446938,RECEIVED,755c5c69-211f-4d3d-a5dc-3dc72025ce11,563d5696-0d68-4467-8678-063ff9dbf72f,c3,c1,27,p1,?,surb={'id': 'bd388979-dc92-4416-b079-87cc45f6823f', 'route': ['p1', 'e1', 'i5', 'x2', 'p3', 'c3']}
1769744222.7697227,SENT,5a82a31a-2e3c-406f-a402-44a2fdeb591e,9f8f14f1-cae3-42ae-ab91-c2eb13dd849f,c1,c3,3400,?,p1,
1769744222.7700925,CREATED,7e5f11f7-3216-4706-a94e-3eb85b80a58e,c1d8c16f-b9af-4b67-b8ca-58accd34cd47,c1,c3,27,?,?,surb={'id': 'e7577094-abac-428d-8ac5-329779c9ec37', 'route': ['p3', 'e11', 'i2', 'x7', 'p1', 'c1']}
1769744222.911264,RECEIVED,29145078-953b-467b-9b1c-0b8f53df4a54,e826f967-523b-4e0f-a4b1-5f0a857464d7,c5,c1,27,p1,?,surb={'id': '4f6dd7a1-c7c1-4115-ac08-54853fe2b5a9', 'route': ['p1', 'e5', 'i6', 'x5', 'p2', 'c5']}
1769744222.9215465,RECEIVED,392473b2-a5b1-4562-98d9-936cb7471572,563d5696-0d68-4467-8678-063ff9dbf72f,c3,c1,27,p1,?,surb={'id': 'bd388979-dc92-4416-b079-87cc45f6823f', 'route': ['p1', 'e1', 'i5', 'x2', 'p3', 'c3']}
1769744223.0531542,RECEIVED,bbcb6e19-34cd-4323-979d-629eae6ac09e,ae728b01-c0e6-49cc-a33d-16033839c4a0,c5,c1,27,p1,?,surb={'id': '4cb576a3-799d-4ab1-827a-eeab86d2b60d', 'route': ['p1', 'e1', 'i4', 'x5', 'p2', 'c5']}
1769744223.1907177,RECEIVED,8b2f4972-93ff-4752-8b34-c7139bee51d4,ae728b01-c0e6-49cc-a33d-16033839c4a0,c5,c1,27,p1,?,surb={'id': '4cb576a3-799d-4ab1-827a-eeab86d2b60d', 'route': ['p1', 'e1', 'i4', 'x5', 'p2', 'c5']}
1769744223.1942124,SENT,79d303e3-76ae-4c9d-8426-2e689cd131b3,4327a465-3f01-4902-9bf9-cfdc6db90ed7,c1,c3,3392,?,p1,
1769744223.1943426,CREATED,2d2da99b-ea2f-4952-af4e-48a74fd00495,c1d8c16f-b9af-4b67-b8ca-58accd34cd47,c1,c3,27,?,?,surb={'id': 'e7577094-abac-428d-8ac5-329779c9ec37', 'route': ['p3', 'e11', 'i2', 'x7', 'p1', 'c1']}
1769744223.291902,RECEIVED,3a22f288-e507-456a-b097-9679b951f787,a14bd9f6-e153-450f-87ce-dd783e5ace9b,c2,c1,27,p1,?,surb={'id': 'b1170ace-b0c0-4ef1-b6d5-a3acd8c2c6f5', 'route': ['p1', 'e6', 'i9', 'x7', 'p2', 'c2']}
1769744223.3410082,SENT,55734c5f-ba05-4397-9cc4-e81c932deb69,397b5607-f142-4855-8e28-8ca97d5db61b,c1,c3,3376,?,p1,
1769744223.342166,CREATED,2a5b3e6f-4c9f-4dad-963c-418c123f2a7c,302808d1-c621-4c2f-8630-530ba5d0f813,c1,c3,26,?,?,surb={'id': 'b6e388d6-7528-4887-825b-0da6d94f14c6', 'route': ['p3', 'e12', 'i6', 'x12', 'p1', 'c1']}
1769744223.3819654,RECEIVED,dd893756-84a5-4790-b740-005a341374e2,14657bb0-0a70-48b4-b200-432d9b813871,c3,c1,26,p1,?,surb={'id': '01cb8ae1-1d61-4088-ba1b-c3a782650f75', 'route': ['p1', 'e9', 'i1', 'x12', 'p3', 'c3']}
1769744223.508494,RECEIVED,c975baad-d415-4189-8bf9-65654edc9717,78838e3a-9ce7-49eb-ad55-d699d5493a8c,c2,c1,27,p1,?,surb={'id': 'd3bbb482-879d-486a-a71a-4285a642c225', 'route': ['p1', 'e1', 'i4', 'x12', 'p2', 'c2']}
1769744223.5132754,RECEIVED,96fe0167-adaf-4526-9713-640058426674,e3e276eb-7c1d-4d2a-b375-04007d62a289,c5,c1,27,p1,?,surb={'id': '1e79b1fd-de11-4058-91da-99dbad81df1e', 'route': ['p1', 'e3', 'i11', 'x4', 'p2', 'c5']}
1769744223.5420618,RECEIVED,e39465a0-aaf5-4138-a823-505d1e9b8d13,e3e276eb-7c1d-4d2a-b375-04007d62a289,c5,c1,27,p1,?,surb={'id': '1e79b1fd-de11-4058-91da-99dbad81df1e', 'route': ['p1', 'e3', 'i11', 'x4', 'p2', 'c5']}
1769744223.5631447,RECEIVED,4caa29fc-cfad-4d3f-998c-afa57cc47b16,84ae2d02-565f-43b9-8cb0-40b418255059,c3,c1,27,p1,?,surb={'id': 'db48083a-dc0c-452b-946f-c8f815a480a4', 'route': ['p1', 'e10', 'i6', 'x12', 'p3', 'c3']}
1769744223.6039248,RECEIVED,9cc35d48-117a-4135-accc-462e639e77ea,d20be255-6289-487e-8e6a-46d886df9c29,c3,c1,27,p1,?,surb={'id': '1876f8cf-0a72-48cb-a959-862cc2df5cfa', 'route': ['p1', 'e9', 'i12', 'x1', 'p3', 'c3']}
1769744223.6188166,RECEIVED,8bfd446a-8cf6-4b95-8d17-776e197ae503,3af4e300-2212-45b5-9b21-5e085dfeb57b,c5,c1,27,p1,?,surb={'id': '39cf47fc-0d5d-4fb8-9a41-b8f36cc7d115', 'route': ['p1', 'e10', 'i9', 'x9', 'p2', 'c5']}
1769744224.0768301,RECEIVED,09d3d649-99c1-4a7b-9739-53708e5f84d6,84e80c1f-3988-4c83-93cb-2d13ec86ae2a,c2,c1,26,p1,?,surb={'id': '78d88b4c-6c5d-4b55-9cfb-2eac6bdb4869', 'route': ['p1', 'e2', 'i4', 'x2', 'p2', 'c2']}
1769744224.146743,RECEIVED,6e5e638b-e82a-4e27-9564-7d3a9028c041,84e80c1f-3988-4c83-93cb-2d13ec86ae2a,c2,c1,26,p1,?,surb={'id': '78d88b4c-6c5d-4b55-9cfb-2eac6bdb4869', 'route': ['p1', 'e2', 'i4', 'x2', 'p2', 'c2']}
1769744224.1513143,RECEIVED,daea506b-3f5b-4076-96c1-0b4a99ba199a,53f3ff8f-0bdd-44aa-8ec0-5d0ca5b98031,c2,c1,27,p1,?,surb={'id': '68719a51-414c-4c17-974e-3a81905f1e75', 'route': ['p1', 'e11', 'i7', 'x3', 'p2', 'c2']}
1769744224.1944048,SENT,b1784d8e-0fbd-4e99-8634-646a7c671d99,38f63444-2d4e-48d7-8d05-d4516f3b2617,c1,c3,3383,?,p1,
1769744224.1945364,CREATED,8245961c-055f-4c33-967e-d6241083f2b5,302808d1-c621-4c2f-8630-530ba5d0f813,c1,c3,26,?,?,surb={'id': 'b6e388d6-7528-4887-825b-0da6d94f14c6', 'route': ['p3', 'e12', 'i6', 'x12', 'p1', 'c1']}
1769744224.231343,RECEIVED,cd40e397-3281-435f-993d-fa12cd2f8213,6b160f37-9442-4078-abee-faf37bc6f705,c2,c1,27,p1,?,surb={'id': 'da7a2ed1-88f0-4b92-8bd0-ff92fd86baf9', 'route': ['p1', 'e8', 'i6', 'x7', 'p2', 'c2']}
1769744224.3078408,RECEIVED,927911e0-6c90-48b7-bc4d-42c3a44158b0,a14bd9f6-e153-450f-87ce-dd783e5ace9b,c2,c1,27,p1,?,surb={'id': 'b1170ace-b0c0-4ef1-b6d5-a3acd8c2c6f5', 'route': ['p1', 'e6', 'i9', 'x7', 'p2', 'c2']}
1769744224.3118708,RECEIVED,7d2d1b46-5001-47a7-ad92-dacaf3d4c853,2698ff8a-2508-4561-b644-e06e9e71d6a3,c3,c1,27,p1,?,surb={'id': '0edd7473-dbc2-45cd-ae7a-b6588ffc9cd4', 'route': ['p1', 'e11', 'i5', 'x8', 'p3', 'c3']}
1769744224.3505015,RECEIVED,21cb1b7a-4ce4-4f6c-bfb0-4a5d2aa57387,2698ff8a-2508-4561-b644-e06e9e71d6a3,c3,c1,27,p1,?,surb={'id': '0edd7473-dbc2-45cd-ae7a-b6588ffc9cd4', 'route': ['p1', 'e11', 'i5', 'x8', 'p3', 'c3']}
1769744224.365032,RECEIVED,f43e149d-15cc-4dec-b274-b1408fd3879b,16f776b3-f6ad-468c-9483-265dd0f56adc,c3,c1,27,p1,?,surb={'id': 'cf1ca2c8-92a3-4d79-80b2-c3b81d087f03', 'route': ['p1', 'e1', 'i4', 'x8', 'p3', 'c3']}
1769744224.9351437,RECEIVED,d0c0f805-84c1-4ee1-b173-8c1210b87613,6b160f37-9442-4078-abee-faf37bc6f705,c2,c1,27,p1,?,surb={'id': 'da7a2ed1-88f0-4b92-8bd0-ff92fd86baf9', 'route': ['p1', 'e8', 'i6', 'x7', 'p2', 'c2']}
1769744225.1925395,SENT,6812e897-ebc8-40bb-95a2-ec7d96d9ce85,27d66930-cb63-4d79-bbe5-2e300b911253,c1,c3,3392,?,p1,
1769744225.192683,CREATED,d1862a67-d4c5-455b-b282-1e6698a6437b,9b49ad2f-1a82-44cc-9feb-bae3625146a8,c1,c3,27,?,?,surb={'id': '5a25813a-5fe1-4681-957e-b70579e3e881', 'route': ['p3', 'e4', 'i10', 'x11', 'p1', 'c1']}
1769744225.197902,RECEIVED,5c59407a-c48c-4d59-aa88-8d0d3fad9632,0165aa0a-cc36-40c8-b475-c3040f39d82d,c5,c1,27,p1,?,surb={'id': '91417d80-189e-4fe3-98c2-45ec91a7749b', 'route': ['p1', 'e11', 'i6', 'x11', 'p2', 'c5']}
1769744225.226652,RECEIVED,45fb3359-1685-4a8d-8b78-4f42ab39d9ea,d20be255-6289-487e-8e6a-46d886df9c29,c3,c1,27,p1,?,surb={'id': '1876f8cf-0a72-48cb-a959-862cc2df5cfa', 'route': ['p1', 'e9', 'i12', 'x1', 'p3', 'c3']}
1769744225.2299833,SENT,18ff1ed3-1ec0-48bb-ba5f-b4691632d2ec,03f05d58-d853-4e7e-84f4-fa558b7c414c,c1,c3,3402,?,p1,
1769744225.2301433,CREATED,981723dd-c794-423c-bc11-df2c21751ce6,9b49ad2f-1a82-44cc-9feb-bae3625146a8,c1,c3,27,?,?,surb={'id': '5a25813a-5fe1-4681-957e-b70579e3e881', 'route': ['p3', 'e4', 'i10', 'x11', 'p1', 'c1']}
1769744225.3109984,RECEIVED,4765eb9b-8355-4fc3-a74f-c2e27bffa6c9,16f776b3-f6ad-468c-9483-265dd0f56adc,c3,c1,27,p1,?,surb={'id': 'cf1ca2c8-92a3-4d79-80b2-c3b81d087f03', 'route': ['p1', 'e1', 'i4', 'x8', 'p3', 'c3']}
1769744225.345883,SENT,bc44ef4b-b8ee-46f3-b184-b48983731658,87c53069-818d-40e0-bd45-d9b9bcb15622,c1,c3,3376,?,p1,
1769744225.3460195,CREATED,e6f9c416-e09c-425c-931e-3b828e48a939,dac845c9-1ea5-4726-9cf5-7c8688ae16ee,c1,c3,27,?,?,surb={'id': '296a5e05-3b1c-42e2-abee-15d83fc0917a', 'route': ['p3', 'e6', 'i10', 'x12', 'p1', 'c1']}
