timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769757168.799364,SENT,d3a4a9f7-4ebf-4d4d-ae56-a163de1e1e99,12d2ac24-9381-46f7-bfec-681c755748f3,c2,c3,3376,?,p2,
1769757168.7995229,CREATED,d6c7c3d3-389c-4645-886a-dc62c3c365a8,945a02fb-029f-446a-a967-06e2faec9fc4,c2,c3,27,?,?,surb={'id': '4a22f9b2-bd84-49c9-baca-2f59afc030df', 'route': ['p3', 'e10', 'i2', 'x2', 'p2', 'c2']}
1769757211.577087,RECEIVED,0a9bd9b2-852b-4c45-8ebc-b13dc4b56e94,4e7ece9f-3731-4486-84d5-c6d9aa6eb6cf,c1,c2,27,p2,?,surb={'id': 'b79678a3-e7e0-47a5-89b0-0cdaf1e041e2', 'route': ['p2', 'e3', 'i5', 'x12', 'p1', 'c1']}
1769757211.6475804,SENT,b660536b-ef97-4965-bf38-7accd3a97cc9,e38f96f2-9128-46ae-81d8-45be2cd71647,c2,c3,3384,?,p2,
1769757211.647656,CREATED,39280724-0576-4cee-b451-f332e9ca05e5,e7ef8807-f530-47f9-9ff6-d21ed0e1c2b0,c2,c3,27,?,?,surb={'id': '74feb54f-8b7f-43f1-b9b8-2ae67dbcf22b', 'route': ['p3', 'e8', 'i12', 'x7', 'p2', 'c2']}
1769757211.7949944,RECEIVED,5be81680-e0c5-402e-b969-2b182fc6f7d5,942ab581-514f-4c10-83a2-bb561b6c4471,c1,c2,27,p2,?,surb={'id': '71d55cd7-f366-4aa0-a41c-afa8907e20c2', 'route': ['p2', 'e9', 'i3', 'x11', 'p1', 'c1']}
1769757211.824528,RECEIVED,ce448fdd-5fbc-4f28-95e2-15fd6507a327,4c3c8e77-d437-4343-a02c-09b811289b48,c1,c2,27,p2,?,surb={'id': '91200a1a-e456-4cdf-9b38-161779fa0e23', 'route': ['p2', 'e8', 'i11', 'x4', 'p1', 'c1']}
1769757211.8411243,RECEIVED,9d3fd936-b6e9-4a5f-a3b8-b1d1c27cfc9e,fd3519b7-513b-484c-a151-520d4d3f12ed,c1,c2,27,p2,?,surb={'id': 'ba96e772-4770-42bb-83ae-95a66fa75381', 'route': ['p2', 'e1', 'i6', 'x8', 'p1', 'c1']}
1769757211.8432784,SENT,e2910fba-300e-4b19-b121-3560c07368ee,528ea952-fd81-4eed-9a48-f028f6f37747,c2,c3,3392,?,p2,
1769757211.8434358,CREATED,504d639c-15f1-42bb-afaf-8d2e9537e21f,e322c6a0-ed1f-489d-bb2d-984d80c74307,c2,c3,27,?,?,surb={'id': '0f05ead1-81b3-4261-9381-f3004cd106d0', 'route': ['p3', 'e4', 'i11', 'x12', 'p2', 'c2']}
1769757212.0132365,SENT,f22f4342-c895-4662-9984-0e7c5ad0aed0,756e50b9-0164-45dd-8583-9376bc74484b,c2,c3,3388,?,p2,
1769757212.0133111,CREATED,1c0b9636-5bed-405a-abad-34b2c32645d1,10aa5bdd-7027-438e-8888-a9bf3f0c1c83,c2,c3,27,?,?,surb={'id': '3ac76894-9a76-4d0b-a695-0b825c6ed798', 'route': ['p3', 'e8', 'i3', 'x3', 'p2', 'c2']}
1769757212.0383322,RECEIVED,e7a82d7e-6d2a-4c17-bcd5-4ddb14e0f4d5,f02e505f-ee5f-40d9-bd46-664c72616f1d,c1,c2,27,p2,?,surb={'id': '77c1881c-28be-4017-a8e4-eadc44cbb549', 'route': ['p2', 'e2', 'i2', 'x7', 'p1', 'c1']}
1769757212.0568123,SENT,35eeadcf-7487-4405-b603-6ef7c25d5b29,cb7935e3-a76a-4000-95a6-564620b5628d,c2,c3,3384,?,p2,
1769757212.0568893,CREATED,6a33214a-9274-4482-bb5f-a33d675b7e31,68a4993f-8814-4c67-bb4f-11f9b5dd1766,c2,c3,26,?,?,surb={'id': 'd72032c7-f862-4beb-9786-2d5da0e82dd5', 'route': ['p3', 'e9', 'i7', 'x8', 'p2', 'c2']}
1769757212.1223862,RECEIVED,50adaec3-e2cd-4c1b-bf85-777a49e2e672,0e0091ba-0bed-4161-be8e-4f62a49ff5bc,c1,c2,27,p2,?,surb={'id': '19415ec0-62fd-4792-a462-b4551693445b', 'route': ['p2', 'e1', 'i5', 'x1', 'p1', 'c1']}
1769757212.178928,RECEIVED,904d338c-0acf-4a3e-8dba-9f68ca7cfc79,ac765963-9b0e-4000-a4d0-b260a869fc59,c1,c2,26,p2,?,surb={'id': '9ae8519f-1366-4595-a828-bf08b35a79ad', 'route': ['p2', 'e8', 'i2', 'x9', 'p1', 'c1']}
1769757212.3276534,SENT,2087ada8-d126-4aa1-bd85-dc1426e793bc,3d900e26-e9f5-4685-bff7-c7700f91f7d4,c2,c3,3379,?,p2,
1769757212.3277304,CREATED,328a4f18-cf19-4b64-882c-eb26aec6230f,72a764c5-0f54-4d80-9fb2-7423cba47448,c2,c3,27,?,?,surb={'id': 'b807fc35-fa24-48e6-87a5-ddd9cef432cf', 'route': ['p3', 'e1', 'i11', 'x7', 'p2', 'c2']}
1769757212.5221949,SENT,bbdbec57-4a94-4287-9702-a79bac1453da,90c3d55e-504d-4999-9cd1-3e1221062d66,c2,c3,3387,?,p2,
1769757212.5222993,CREATED,e034165c-c9ea-4ef6-8f06-eac1d5c6580e,c0a96971-0c34-4ebb-bda3-f8e766436737,c2,c3,26,?,?,surb={'id': '9be6e9e6-0bca-45d5-aa50-49da344d2d68', 'route': ['p3', 'e3', 'i12', 'x4', 'p2', 'c2']}
1769757212.538141,SENT,1473f92e-6370-44fd-a45d-bb08da9c4748,97e52774-f80f-4382-be33-a8725858f34d,c2,c3,3399,?,p2,
1769757212.538234,CREATED,8036b0f7-e768-4bd7-b8e0-90989e9b1690,55bef192-2b90-4614-b97d-c50f0bbaeac3,c2,c3,27,?,?,surb={'id': '9397efa8-84c6-467c-bb0e-4b23c6f2f3ba', 'route': ['p3', 'e10', 'i8', 'x3', 'p2', 'c2']}
1769757212.5903718,RECEIVED,64b7ba72-235e-4c50-bc99-feff948a0ef2,ff6f4d60-e884-4ee9-8c54-9e331dd10c1a,c1,c2,27,p2,?,surb={'id': 'cfa63165-cdf2-4d73-911a-dcf3e7720420', 'route': ['p2', 'e5', 'i11', 'x2', 'p1', 'c1']}
1769757212.651002,SENT,ad01d68a-99af-44d4-bb08-1af143adc61d,f8f60c6c-1a8b-48bb-a5a5-bfcb6631879d,c2,c3,3374,?,p2,
1769757212.6511457,CREATED,b5d76a8b-801f-4421-b729-3410b2ae594b,d3860884-1246-4c47-beb0-13d8fe243629,c2,c3,26,?,?,surb={'id': '204023dd-7aa1-4064-ac1b-6af3fdd06426', 'route': ['p3', 'e10', 'i4', 'x12', 'p2', 'c2']}
1769757212.912433,RECEIVED,7340e537-5bb5-4f87-85be-751c6683f32b,8f016897-5000-40ea-8664-99be5a8f6967,c1,c2,27,p2,?,surb={'id': 'a50b3e14-4e2b-42f9-b61e-28d7f115c101', 'route': ['p2', 'e8', 'i2', 'x12', 'p1', 'c1']}
1769757212.9273317,RECEIVED,1e4e2707-01d4-442f-86db-2ad64068d572,b5790daa-f44e-4cad-a468-f103ef14387f,c1,c2,27,p2,?,surb={'id': '0d0f8710-cc24-49fa-8a6c-b39b535b1378', 'route': ['p2', 'e3', 'i7', 'x10', 'p1', 'c1']}
1769757213.0703871,SENT,a571cfd3-7ac3-464c-8f88-fa95156dbff9,308f26ce-02b7-4c98-b3e4-cbc2138166a1,c2,c3,3384,?,p2,
1769757213.0705626,CREATED,b1a06f40-3e69-492f-97c3-4f7bfcc05e19,63c233cb-6d38-4f48-8f4a-b007076f9b87,c2,c3,27,?,?,surb={'id': 'a0693d02-fb92-404c-990e-22c5221bf24e', 'route': ['p3', 'e9', 'i3', 'x11', 'p2', 'c2']}
1769757213.6276433,RECEIVED,b2c6f5ad-4dfb-4ff5-b387-a8abb133cfcc,80cc6148-66e3-4ff1-a4c4-dce1e90a24e4,c1,c2,27,p2,?,surb={'id': '6cbc0eea-b546-4956-b8a8-a5a068f96308', 'route': ['p2', 'e3', 'i3', 'x8', 'p1', 'c1']}
1769757213.7272398,SENT,c2fd9489-c9ed-41d9-a046-960ee672fd75,49c9c70c-7d92-44c4-9806-2b2a14790125,c2,c3,3383,?,p2,
1769757213.7273898,CREATED,263aaef3-8fa1-41af-a688-b321fc2e1dc9,fc4ff065-0b87-4554-978b-6048f1b2c0ca,c2,c3,27,?,?,surb={'id': 'bd2fd1fc-c545-478e-ae10-402f8cda1dde', 'route': ['p3', 'e4', 'i5', 'x6', 'p2', 'c2']}
1769757213.7532663,SENT,5c44c8a1-c2be-4b67-8bea-b3ef6f0c448e,93d2731c-55f3-4920-8178-e7e768aa34c8,c2,c3,3399,?,p2,
1769757213.753417,CREATED,b3c7b18e-f433-46c0-8055-87dc9df563ac,c555336a-8b57-4a32-9546-249b8a55170c,c2,c3,27,?,?,surb={'id': '0edefaf7-f906-4eb6-b1ae-db18718ac977', 'route': ['p3', 'e4', 'i10', 'x11', 'p2', 'c2']}
1769757214.2441566,RECEIVED,80e91271-d277-4705-b914-5018888dfc95,d12d51aa-f122-477f-bc40-d8a388ce41a3,c1,c2,27,p2,?,surb={'id': 'fd56ce50-ade1-49b2-a8a8-3b0eeb50f147', 'route': ['p2', 'e11', 'i1', 'x2', 'p1', 'c1']}
1769757214.2728677,SENT,2807aa80-f8b3-42f7-b228-0e08e7a9e1ec,32e1aa38-d4fd-4d05-985b-7729fb89041b,c2,c3,3367,?,p2,
1769757214.273008,CREATED,57dcf1dd-c58e-462e-a691-aba8dd85d910,a3eeabfd-121f-4c67-9906-4bbb26666f9b,c2,c3,26,?,?,surb={'id': 'f491c1d5-7f7c-4674-bc5c-cfd5e04bad88', 'route': ['p3', 'e8', 'i9', 'x2', 'p2', 'c2']}
1769757214.2976627,RECEIVED,b635af84-34d2-4918-878d-1b0f1db00f3b,94f651f3-9c23-435b-86a4-9547bf069bac,c1,c2,27,p2,?,surb={'id': '3f7225e3-0000-4bad-b8ae-c064c6a8ae17', 'route': ['p2', 'e6', 'i9', 'x1', 'p1', 'c1']}
1769757214.7384942,SENT,7c8a4a1b-2cc4-4d51-83f4-2d15ec329685,30a508ca-a5f4-4931-908e-e2bec3f9acbf,c2,c3,3354,?,p2,
1769757214.738638,CREATED,58b893c4-6c0e-4a2b-b33e-64399b5ba4f2,2e071d85-7d90-42a5-a955-c6f62ea81f2a,c2,c3,27,?,?,surb={'id': 'ac43d2f7-2ba9-4a71-93ac-18dae0ae20b0', 'route': ['p3', 'e2', 'i2', 'x7', 'p2', 'c2']}
1769757214.825535,SENT,f915cc51-b553-4f8f-80e6-998f58a8fb4f,d9a865ce-6165-44ad-90af-aab5097409d1,c2,c3,3381,?,p2,
1769757214.8256671,CREATED,b295711c-8931-4974-b23e-f61836bd9bf7,a5b7019b-b258-4b89-914e-e246e8bf4f5b,c2,c3,27,?,?,surb={'id': '72aef743-cc3b-4cd6-abe6-3e45c7cfc1f7', 'route': ['p3', 'e7', 'i7', 'x8', 'p2', 'c2']}
1769757214.8716915,RECEIVED,181b5c8a-25c2-493c-9a41-db31c727df67,a2cedac9-def3-4f1e-b83e-f4ead908012e,c1,c2,27,p2,?,surb={'id': '7c2f2a1b-428d-4862-9bfe-31315fbf60ad', 'route': ['p2', 'e10', 'i12', 'x7', 'p1', 'c1']}
1769757215.1228504,SENT,768ee26a-0bd9-4f71-a3da-1853aff4c23f,3fdac4e8-3dbc-4302-a2aa-4e7b38a263f1,c2,c3,3356,?,p2,
1769757215.122984,CREATED,dd9e7c00-11cc-4698-92a6-e4b3d60bca67,e541bdf9-aa0a-4036-8bac-139d02546c28,c2,c3,25,?,?,surb={'id': 'ab2675b5-c160-45c3-9951-60a1c7827a29', 'route': ['p3', 'e8', 'i1', 'x11', 'p2', 'c2']}
1769757215.185834,SENT,350985ba-ac54-469b-b113-80a5e31d9241,244a059a-0db6-4b47-8b4d-b41416a92976,c2,c3,3371,?,p2,
1769757215.1859999,CREATED,5f66e0ba-56d1-49c5-ab10-d53395eaeb56,43e32122-ca5a-4fd2-bee3-1f001a2abf67,c2,c3,26,?,?,surb={'id': 'c1b7214f-d4e3-4bad-a3e4-44277a365b5b', 'route': ['p3', 'e2', 'i6', 'x7', 'p2', 'c2']}
1769757215.280866,SENT,7503da79-c10d-44a6-b29d-031290a89418,88b9427e-cf7a-40b7-a8a3-3861eac04eee,c2,c3,3368,?,p2,
1769757215.280941,CREATED,71211e1a-823c-43ae-9f71-cddbdaa7c331,96363242-0ba3-46b7-9f3a-ed86a2fc7ab2,c2,c3,26,?,?,surb={'id': 'ff5bd51e-54c5-4556-bf00-9f4ce4706be5', 'route': ['p3', 'e4', 'i3', 'x7', 'p2', 'c2']}
1769757215.294801,RECEIVED,50e66c83-1586-4cf2-9fb3-12eab2427dda,27600574-aad8-456a-bd3e-6b4715680ccc,c1,c2,27,p2,?,surb={'id': '6e8dddc4-5755-41ce-b02d-4d4064da66d6', 'route': ['p2', 'e4', 'i7', 'x10', 'p1', 'c1']}
1769757215.3243878,RECEIVED,7623464b-6e94-47c9-9ffc-77d33a58a9eb,85bc965e-e799-470d-8870-f4c1119951f9,c1,c2,27,p2,?,surb={'id': '9b99c3aa-950f-41a7-9ae7-3859ca6a82ec', 'route': ['p2', 'e3', 'i3', 'x2', 'p1', 'c1']}
1769757215.493075,RECEIVED,b1dd9a50-8137-44b2-9c5d-bb93e6d8f9a3,9ea36a69-02b8-4954-be95-2b567643c8dc,c1,c2,27,p2,?,surb={'id': 'b6ea42a9-3960-49d1-aece-04e9cbb49db8', 'route': ['p2', 'e11', 'i7', 'x3', 'p1', 'c1']}
1769757215.79521,RECEIVED,2eb58573-ef70-4e2e-bde7-bd6cafe62aaa,1883bbaa-5815-4388-b8b6-28cdbe89f994,c1,c2,26,p2,?,surb={'id': 'e6e5a5fc-553e-46b5-a6d7-8b37362ced2d', 'route': ['p2', 'e7', 'i5', 'x4', 'p1', 'c1']}
1769757215.9611483,RECEIVED,77f5ab64-b005-45ff-a692-fb2cfa919a34,b79c7f9e-ae85-4e35-ae3e-729b4b51f804,c1,c2,27,p2,?,surb={'id': '60ca67f4-4d06-4b3b-be05-da5e4105b5fe', 'route': ['p2', 'e11', 'i1', 'x12', 'p1', 'c1']}
1769757215.966004,SENT,069adde8-9e14-43e0-a453-ac2ffd726bc0,e6710784-122d-4133-812c-7df7ce550958,c2,c3,3368,?,p2,
1769757215.9668112,CREATED,0a8c9d44-ff28-4f74-92f6-80d90b1e151a,382ee390-88e4-426c-8644-c3c9508c643f,c2,c3,27,?,?,surb={'id': 'fbebddb4-028d-4384-8000-202569889561', 'route': ['p3', 'e6', 'i12', 'x4', 'p2', 'c2']}
1769757216.1196296,RECEIVED,c05314ff-d44e-4481-8a8a-4c0789344fee,d25c9197-dd6d-4dc9-a426-eaef54c87d2e,c1,c2,27,p2,?,surb={'id': 'c4615083-722d-4f8f-9149-2226cae7df77', 'route': ['p2', 'e5', 'i8', 'x9', 'p1', 'c1']}
1769757216.4764833,SENT,b8e72123-5fd1-40d4-a9e3-187bfbb3ab10,ec737583-eac4-44e1-952a-ee9c0d007512,c2,c3,3367,?,p2,
1769757216.4766324,CREATED,ca47b6d2-57ea-4259-a084-b0938599bd5e,b895bd5e-e8e2-4a90-bec2-49349bb220c9,c2,c3,27,?,?,surb={'id': 'd1a2056f-3ea0-425d-848b-affad8c03861', 'route': ['p3', 'e7', 'i12', 'x9', 'p2', 'c2']}
1769757216.8035173,SENT,5cf32bea-cc81-48af-8848-5267d284ff88,b46ff1d9-3f80-4fda-abce-cd081ca76449,c2,c3,3376,?,p2,
1769757216.8036678,CREATED,0c5ea449-70f4-4078-987b-6d1c80ca2045,d482898f-d818-464a-a2e8-ccca17c7836c,c2,c3,27,?,?,surb={'id': 'bb1c1af8-ca6e-4d32-a0f6-c233db578004', 'route': ['p3', 'e3', 'i5', 'x3', 'p2', 'c2']}
1769757216.842332,RECEIVED,641d81bc-3358-480d-aba1-9cca3b564d50,1bab58ef-dd70-4788-900f-b3eb899a0f7b,c1,c2,27,p2,?,surb={'id': '2f7ac10e-cfdd-4097-95bd-7a6d75fc55ad', 'route': ['p2', 'e7', 'i6', 'x9', 'p1', 'c1']}
1769757216.908356,RECEIVED,29e35ab6-aeb4-43bb-aeeb-c45644024eba,9e046a39-52c4-489c-8e9a-fd7337188365,c1,c2,27,p2,?,surb={'id': '708aab67-fadf-4e9e-99e4-47864fb58099', 'route': ['p2', 'e10', 'i10', 'x9', 'p1', 'c1']}
1769757217.9094987,RECEIVED,35793573-4536-48e3-8502-1124ac298bf5,fe59c188-92d5-4654-80ee-9fc3d2124c68,c1,c2,27,p2,?,surb={'id': '25c698f5-7dd5-4ede-9c8f-923bf8248b29', 'route': ['p2', 'e2', 'i11', 'x12', 'p1', 'c1']}
1769757218.4076293,SENT,4d8592ef-0ede-40c2-8986-f5f7a8d2ad6b,d13c3e4a-2299-468e-91bf-9b7ab57954ae,c2,c3,3388,?,p2,
1769757218.4077744,CREATED,a2e7783a-23f1-44ac-9879-dc641a909fa4,2ac56c12-f677-4ca7-8d93-dc4fda350713,c2,c3,27,?,?,surb={'id': '14980efc-f8fa-4c2e-91ed-64d38685431c', 'route': ['p3', 'e3', 'i7', 'x10', 'p2', 'c2']}
1769757218.4222856,SENT,5478f045-1dd4-46ac-abf8-3a5399ec5dfa,28a237f8-25c3-4466-926b-7efd0b1a3d74,c2,c3,3404,?,p2,
1769757218.4224455,CREATED,7a7f5ea7-bf15-458d-80b3-9be709312b45,010f4af3-e597-49f2-ab06-c310440c42a9,c2,c3,27,?,?,surb={'id': '5962607c-1dea-4033-b504-d6815c7cff00', 'route': ['p3', 'e5', 'i3', 'x11', 'p2', 'c2']}
1769757218.5041661,RECEIVED,c9be546a-023b-4fa9-a4c0-6c36be3e60f9,3bac7363-1e50-4404-827b-acf3089cfaba,c1,c2,27,p2,?,surb={'id': 'd5ed149a-2eed-47ce-86f3-d724d844d182', 'route': ['p2', 'e8', 'i7', 'x7', 'p1', 'c1']}
1769757218.555062,RECEIVED,6d1db830-260b-4cb5-a090-6ef9a3861efd,72964138-22e5-4b44-9838-8d1d6e3e1cb6,c1,c2,26,p2,?,surb={'id': 'ddbcc1e8-cb33-4fb3-9a02-8bb5ad0a0f06', 'route': ['p2', 'e4', 'i11', 'x4', 'p1', 'c1']}
1769757218.5800903,SENT,ad190950-ffba-4664-9306-26783b17c9a4,0df38147-0eb6-462f-a425-9ab4ff4e0b22,c2,c3,3392,?,p2,
1769757218.5801537,CREATED,558ad709-a4da-4d0e-a03f-b0ad816fef7c,b0a4f0f5-a43a-440b-a829-9d4e424671cb,c2,c3,27,?,?,surb={'id': '9659fdb6-0e88-461f-9ea8-7a71a474c6fd', 'route': ['p3', 'e11', 'i11', 'x5', 'p2', 'c2']}
1769757218.6625497,SENT,3c954b81-ee32-48d3-b3da-c440d7b36fa1,c4e71e48-4e9c-4951-8a69-d30a6f91a209,c2,c3,3380,?,p2,
1769757218.6627042,CREATED,199a7b21-30db-46eb-8207-cb6f31485cca,0b7f527e-2d33-4d11-bc82-322b6911609f,c2,c3,26,?,?,surb={'id': 'd06fcb51-2c22-480a-9616-7049a22ecd5a', 'route': ['p3', 'e7', 'i2', 'x8', 'p2', 'c2']}
1769757218.897384,SENT,fa356955-c689-490c-a124-47f5d3e53b86,ba7f26a6-58f5-4f3c-8598-5bf992317283,c2,c3,3400,?,p2,
1769757218.8975332,CREATED,0d5ba504-6827-4f7f-8db7-1c414c0ed2cf,6d749b4c-37af-4654-ad19-3fa10ec90dce,c2,c3,27,?,?,surb={'id': '3cced25c-a7ef-4441-830a-07d69f5cf904', 'route': ['p3', 'e12', 'i5', 'x4', 'p2', 'c2']}
1769757218.9085934,RECEIVED,2f3eea9e-af1c-42b4-aac4-97c9fffca398,ab35c5b8-a319-48c6-8558-0dc7aaae061f,c1,c2,27,p2,?,surb={'id': 'f5e175d7-eca3-482d-b2f6-548db01eddab', 'route': ['p2', 'e12', 'i6', 'x5', 'p1', 'c1']}
1769757219.024229,RECEIVED,b24122bd-5299-4630-9168-e3b7e7bd3a56,ebe48f12-fa7b-4691-9514-97613a60e047,c1,c2,27,p2,?,surb={'id': 'eadf4527-5bae-4bcd-b505-eb505abd2400', 'route': ['p2', 'e6', 'i1', 'x4', 'p1', 'c1']}
1769757219.2326593,SENT,dc1b5f5d-c5d7-493b-b508-46f098f22f83,791b4076-1ce1-481e-a802-41f4f28a44dd,c2,c3,3383,?,p2,
1769757219.2327893,CREATED,edeeb46e-5a37-4b75-a808-029e7e10ab3f,4bf204c4-8b4c-48b3-923c-1f8c3aeb98f3,c2,c3,27,?,?,surb={'id': '0b806eb0-ef30-45ef-b209-86a45ada5ba9', 'route': ['p3', 'e3', 'i9', 'x2', 'p2', 'c2']}
1769757219.35116,RECEIVED,9793b3f3-8272-4087-8a83-66c740654a01,87abb5ff-a377-4bd8-97a3-b9835fece7a5,c1,c2,26,p2,?,surb={'id': '16ee0e88-2249-4b47-8425-626960a751c9', 'route': ['p2', 'e10', 'i8', 'x7', 'p1', 'c1']}
1769757219.7163415,SENT,5985dac1-0770-45cb-85ca-1de50c480afa,319b2c58-3509-4c6b-aa4c-7860db5d3a18,c2,c3,3375,?,p2,
1769757219.7165048,CREATED,0e77749f-2802-4cf0-ab99-31a8618b16c0,db83381b-ca3d-4859-a9e7-2779dba36e62,c2,c3,27,?,?,surb={'id': 'd182ca10-f3c6-45f4-9577-2f13bfaf82af', 'route': ['p3', 'e9', 'i1', 'x1', 'p2', 'c2']}
1769757219.7896311,RECEIVED,5dcc0f35-31aa-431c-bae6-d3a6cfd187e5,c0ce4180-d56b-4188-a8d8-943a929a72da,c1,c2,26,p2,?,surb={'id': '31f511ab-4140-4006-bb3b-f67aea9cb267', 'route': ['p2', 'e2', 'i5', 'x9', 'p1', 'c1']}
1769757220.1143918,SENT,13a159ab-24bd-4d98-b705-b3e27d56d1e6,8a574aa3-f7b4-4e2c-8a76-9b1f07accb6a,c2,c3,3374,?,p2,
1769757220.114543,CREATED,3b5081ab-bec9-4533-9245-d445ac2a0bc7,b8a0d7cb-6249-4557-86bb-970497428136,c2,c3,26,?,?,surb={'id': '76172690-a00e-4c23-95fb-a88a2149e084', 'route': ['p3', 'e2', 'i11', 'x3', 'p2', 'c2']}
1769757220.242686,RECEIVED,24075c34-1429-4000-a1fd-3e27ad5d89f8,e133bccf-d955-44d6-af62-15b391518afc,c1,c2,27,p2,?,surb={'id': '3e08fb19-d1b8-4dea-9067-6a6ca6b8f513', 'route': ['p2', 'e3', 'i9', 'x6', 'p1', 'c1']}
1769757220.2612054,RECEIVED,8925d4a5-1fd2-47c5-96c7-e9e6abc2d851,d26d37f8-160c-457c-be1b-f6b8fd3ab40d,c1,c2,27,p2,?,surb={'id': '8efdbd0f-4148-4d2c-aac4-9a1d4c761b95', 'route': ['p2', 'e4', 'i2', 'x9', 'p1', 'c1']}
1769757220.282225,RECEIVED,903dfde8-2eed-4115-8007-952a054201d9,27f5a90f-0b48-4f8f-b413-53c803298990,c1,c2,27,p2,?,surb={'id': '6d965f50-0185-4dc7-9218-eeca19089831', 'route': ['p2', 'e8', 'i12', 'x11', 'p1', 'c1']}
1769757220.3064075,SENT,aeb21129-1ad9-4a66-8cbf-e9351a76c9d8,3b5ce1c3-5eb7-4ffd-a8fa-c2039223ca76,c2,c3,3397,?,p2,
1769757220.3065584,CREATED,1cdd5882-21ff-4687-b9e2-e7474d937481,0bababa7-d111-43e7-9c98-30fe51d3e3d6,c2,c3,27,?,?,surb={'id': '3cc8ac83-d06d-423a-bda4-23906f4e9a7a', 'route': ['p3', 'e6', 'i10', 'x4', 'p2', 'c2']}
1769757221.0897126,SENT,0abaab02-54e8-4751-a5c1-ddceae14e57d,7ace2b47-92e8-4df4-8c5b-c19abe3fd19b,c2,c3,3376,?,p2,
1769757221.0898652,CREATED,9bf524e1-5b48-4535-a856-55ad81780430,e7a43fbf-1689-4094-b96a-0509702bc1f8,c2,c3,27,?,?,surb={'id': 'a3832e30-ece7-49b1-9fae-b637cd4b5731', 'route': ['p3', 'e3', 'i11', 'x1', 'p2', 'c2']}
1769757221.4425113,RECEIVED,d6a7680e-326b-4c6c-a070-2122ced15225,311a5030-2ed2-420e-867e-c6c8c1de7208,c1,c2,27,p2,?,surb={'id': '4b939284-8347-46fa-b24e-de8777d0e469', 'route': ['p2', 'e9', 'i5', 'x3', 'p1', 'c1']}
1769757221.492292,SENT,439b18d1-e579-4183-a3fe-437d5af4ab7d,02d6b0dc-bf8e-4755-a813-bbb5141fe6c2,c2,c3,3392,?,p2,
1769757221.4924405,CREATED,eb79716b-d97a-44d8-bfc3-93e9a60ca469,6272090c-22dc-4a09-bd40-d348f10c15ce,c2,c3,26,?,?,surb={'id': '761daf95-bf72-4aa7-8085-1cb8736d88cb', 'route': ['p3', 'e4', 'i9', 'x10', 'p2', 'c2']}
1769757222.0921633,RECEIVED,3d58ebf1-dde8-4633-aa77-b6afb77d2f49,8689a9e8-c844-4d80-89e2-c9a63d20b8db,c1,c2,27,p2,?,surb={'id': 'dedf58a9-9600-4da6-ae72-e8bbd93a0b2d', 'route': ['p2', 'e12', 'i2', 'x5', 'p1', 'c1']}
1769757222.1609151,SENT,2255af62-05d2-4367-9779-e3c2a38dfb06,7a1dbd2e-0fc2-475e-9969-c21c5b939e1b,c2,c3,3376,?,p2,
1769757222.1611047,CREATED,ba278fef-0831-441f-acfa-fb7330b61918,c9f9445c-b17c-4fdb-a261-f7dbd7c1a8e8,c2,c3,27,?,?,surb={'id': 'cdee0505-d1b0-4c5f-804b-c2482fc70501', 'route': ['p3', 'e10', 'i7', 'x4', 'p2', 'c2']}
1769757222.1791434,SENT,b51c78fd-51ac-4fe0-a254-58c37a8bd61b,c376b75c-bf50-489e-bf3c-2b5f87516753,c2,c3,3359,?,p2,
1769757222.1792889,CREATED,220f68ed-63fa-4ad0-8df2-33f2bad104ae,a45c9e90-bb3d-4532-ad44-1619d88cfde6,c2,c3,26,?,?,surb={'id': '006c64ed-8e22-42dc-849b-dc1a4d8ae983', 'route': ['p3', 'e11', 'i7', 'x3', 'p2', 'c2']}
1769757222.3179193,RECEIVED,4d0820ce-5d10-44fa-9ac9-d8c0ce83a816,b8af6ff0-084e-4c96-8e65-e31ae5666539,c1,c2,27,p2,?,surb={'id': '84b45df5-354c-4d39-b7f1-8fb03dbb5946', 'route': ['p2', 'e1', 'i10', 'x11', 'p1', 'c1']}
1769757222.3536344,RECEIVED,bed03bef-d4e4-4928-9d21-0ff8f7e28953,3316ea8d-cf06-4318-b591-11b80825ece5,c1,c2,27,p2,?,surb={'id': '2b3091fc-733f-4ae9-ac6c-e6f173242bd3', 'route': ['p2', 'e12', 'i1', 'x11', 'p1', 'c1']}
1769757222.4923313,RECEIVED,b86282d0-f5d7-4ad8-9bdd-7fe37ed12ce0,c2be7bc9-29d4-4460-8e66-48561261291a,c1,c2,27,p2,?,surb={'id': '42ccea64-3e3d-4cff-973f-36533fbec001', 'route': ['p2', 'e2', 'i2', 'x7', 'p1', 'c1']}
1769757222.5069144,RECEIVED,03a41006-845d-41b8-9824-e9dab6c97b68,2a1e3f22-d938-4725-acec-37da0175ff56,c1,c2,27,p2,?,surb={'id': 'ce743a15-4e7c-4b79-a82f-f36bc785cb4c', 'route': ['p2', 'e6', 'i2', 'x2', 'p1', 'c1']}
1769757222.5303614,RECEIVED,45c896aa-f4df-478b-9e80-46997ef1b3ea,51988f8b-8c65-44dd-aceb-15914d9e765d,c1,c2,27,p2,?,surb={'id': '7cac65b3-27b3-4eaf-94d4-4402ddbc6543', 'route': ['p2', 'e4', 'i7', 'x9', 'p1', 'c1']}
