timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769450664.886111,SENT,a6ead392-9401-4112-b8bf-be2ff09a193d,24d9e606-198a-4a97-8484-169460dc6468,c2,c1,3359,?,p2,
1769450664.886268,CREATED,89eab611-e1f4-48d9-b33a-8b39fae202ec,36c2c419-6880-4567-a5fa-f20489fab9f6,c2,c1,26,?,?,surb={'id': '6960fe05-f260-4884-a5bf-ddcabd8e03fc', 'route': ['p1', 'e12', 'i1', 'x11', 'p2', 'c2']}
1769450694.2262485,RECEIVED,ce60ba5f-0073-4d91-82e4-f99430e37954,25452881-050e-4652-bab2-2c97da0924a5,c4,c2,27,p2,?,surb={'id': '476f126f-2038-4e6c-8907-01222300cbb7', 'route': ['p2', 'e4', 'i3', 'x11', 'p1', 'c4']}
1769450694.2918415,RECEIVED,279a2725-5553-499f-8e4a-b693c9b5164e,09f9159a-182f-44ea-821b-91a8a11078d8,c1,c2,27,p2,?,surb={'id': 'a1bec55a-56e8-414c-abb5-f22bd7f54446', 'route': ['p2', 'e8', 'i3', 'x2', 'p1', 'c1']}
1769450694.3646426,RECEIVED,62d2b7f8-10ba-4133-9a42-90f0809021af,34d469f7-5fd1-48d4-9b36-151e2af968a0,c4,c2,26,p2,?,surb={'id': '3a7407de-1ac3-434c-9e73-d4ea0d57b03f', 'route': ['p2', 'e12', 'i6', 'x9', 'p1', 'c4']}
1769450694.433405,RECEIVED,e35d7c56-9a5a-42b5-978b-dcf7d844c352,8374f8d0-c245-4a3a-a0dd-2f8d845caa85,c4,c2,27,p2,?,surb={'id': 'fe04f122-13a7-4f1d-bf8a-d6f998b87352', 'route': ['p2', 'e1', 'i1', 'x10', 'p1', 'c4']}
1769450694.5532136,RECEIVED,1ee2e689-19e4-4007-a337-a1b4e5d07b50,7f19b17f-47d0-44d5-a699-6b8d4c5bf9b5,c4,c2,27,p2,?,surb={'id': 'abc15d47-57f7-4668-a1f2-e8c4e97770e0', 'route': ['p2', 'e6', 'i6', 'x6', 'p1', 'c4']}
1769450694.619994,RECEIVED,f634c297-5ed8-46d2-8add-ee84ecf87dea,dc39ec52-7962-4ef6-b554-8cf3ee56b668,c4,c2,27,p2,?,surb={'id': 'cf9e141b-3bfc-4806-a2cf-ae79f8498dfe', 'route': ['p2', 'e10', 'i4', 'x3', 'p1', 'c4']}
1769450695.093712,RECEIVED,dbd9002d-80d4-4cdf-8b97-26ec30860304,58448ec5-0522-47e6-b79e-b5d75e644555,c4,c2,27,p2,?,surb={'id': 'dc5293dd-125b-4088-ab75-7c6c4ba8c427', 'route': ['p2', 'e3', 'i11', 'x2', 'p1', 'c4']}
1769450695.3277857,RECEIVED,1fc81c66-1cff-4224-a74d-109b5800b9d5,bf8d6172-19c7-4d34-a421-35eef2672567,c4,c2,27,p2,?,surb={'id': 'f85134d8-2e9c-4f8d-9c69-144fca74ea1f', 'route': ['p2', 'e4', 'i7', 'x12', 'p1', 'c4']}
1769450695.5575252,RECEIVED,babe1312-9368-489b-a298-77df1afc258a,1a22328a-d68a-492d-bcf1-0b5d8ba30d1e,c4,c2,26,p2,?,surb={'id': '6b517d0b-ea8a-4edb-91e1-91e6cf56b670', 'route': ['p2', 'e3', 'i6', 'x12', 'p1', 'c4']}
1769450695.5849762,RECEIVED,e0caa1c0-6440-4bbb-bd66-22764365e628,92b3c343-c263-4b8b-87a7-ae1441395d70,c4,c2,25,p2,?,surb={'id': '7285b5c1-5292-4584-82f4-d844086b5ca7', 'route': ['p2', 'e11', 'i12', 'x5', 'p1', 'c4']}
1769450695.6631494,SENT,652b034b-a28c-4f23-9c40-127ed61147fa,40ca1723-bd9d-452f-b53c-50c653c93483,c2,c1,3380,?,p2,
1769450695.6633027,CREATED,abca0e34-471d-4fcd-955f-c5c8bcbb3507,82d82804-d2b4-4f46-813c-d9a330004761,c2,c1,27,?,?,surb={'id': '143f3bfc-fada-4945-92a3-07be3fcc50dd', 'route': ['p1', 'e1', 'i12', 'x11', 'p2', 'c2']}
1769450695.6678274,RECEIVED,a50cd97b-d876-4a5d-b304-d4f0053cd2a4,adc2acca-ba39-473a-8834-e7fe10709bbf,c1,c2,27,p2,?,surb={'id': 'fe979720-b1fc-4ab4-a225-8a53391c2391', 'route': ['p2', 'e3', 'i6', 'x7', 'p1', 'c1']}
1769450695.701819,RECEIVED,32b8461c-0bc4-4bc2-868c-e07641944b65,6a46a680-7d2c-4ff8-a7e5-a45aadabb258,c1,c2,27,p2,?,surb={'id': '42510896-ff9a-4300-babd-8a81069ff0f1', 'route': ['p2', 'e6', 'i7', 'x10', 'p1', 'c1']}
1769450695.7885852,RECEIVED,0c6d2c5f-199e-4306-bae5-c4790a954df5,c7b43cb4-c9cd-4e67-bcea-5b127f033a2c,c4,c2,27,p2,?,surb={'id': '67fa3927-fee1-47d5-af53-8c82b1eeecb1', 'route': ['p2', 'e12', 'i6', 'x8', 'p1', 'c4']}
1769450696.1946404,RECEIVED,c8b2ec60-d645-4412-a726-4064f092f329,c1200717-2d58-4412-82ba-8084030ec3de,c4,c2,27,p2,?,surb={'id': 'c2932cb2-032c-4b2c-98be-13ee0fc61467', 'route': ['p2', 'e1', 'i3', 'x11', 'p1', 'c4']}
1769450696.6147158,SENT,e030fde3-714a-493b-abdb-6de42d8c5305,cdac0863-abff-4156-9793-d8361ef183dd,c2,c1,3375,?,p2,
1769450696.6148667,CREATED,558cefa4-25da-4d76-abb9-5549c424d0bd,24af8079-3083-478d-ab3b-fb13b7a28fd1,c2,c1,27,?,?,surb={'id': '85a09b21-29f9-4167-a29f-2057b1f81ec1', 'route': ['p1', 'e4', 'i1', 'x4', 'p2', 'c2']}
1769450696.7897358,RECEIVED,508f0fa0-acf8-4523-bf5f-e0df2f0eb491,5a1bba2e-d9cb-4886-b010-7e2efdf08c45,c1,c2,27,p2,?,surb={'id': '8ab679a3-a560-4bf0-a894-6b8f1273d110', 'route': ['p2', 'e2', 'i1', 'x2', 'p1', 'c1']}
1769450697.0143259,SENT,391b3943-8964-4f08-ba16-35b6459e2ce2,50d26c53-ed93-47fa-bf8a-4808fba2392d,c2,c1,3386,?,p2,
1769450697.0144765,CREATED,af97bb93-2ce8-49be-af4d-9aac3b691925,cb47b668-f9fb-4936-b815-230696e57a92,c2,c1,27,?,?,surb={'id': 'c18fcd9a-b39a-44ea-a8b5-b1f64e9c113b', 'route': ['p1', 'e7', 'i9', 'x4', 'p2', 'c2']}
1769450697.324587,RECEIVED,abe66a1a-45b8-4df9-9373-e6c316a22111,6a22493c-6efe-4e50-aa78-9a78cb5ac6fe,c4,c2,27,p2,?,surb={'id': '54109f24-06a4-45f2-9446-a472b64b2ecd', 'route': ['p2', 'e9', 'i11', 'x3', 'p1', 'c4']}
1769450697.3921213,RECEIVED,18665e08-8709-4be6-bbe9-021234219a8f,32a7a0de-a131-478b-8d67-7c51ac9c8c7f,c1,c2,27,p2,?,surb={'id': 'd7c60e22-47a9-4a95-a45c-ac60e7328a78', 'route': ['p2', 'e10', 'i3', 'x7', 'p1', 'c1']}
1769450697.51618,RECEIVED,a2a3c9f2-6be8-42ff-9194-27b67ae02fcf,5ec6fe69-cda2-4a98-8680-7c3d107a1560,c1,c2,26,p2,?,surb={'id': 'd0e1eeb2-4021-43ef-9de8-ca3498bf7a1b', 'route': ['p2', 'e2', 'i8', 'x5', 'p1', 'c1']}
1769450697.532551,SENT,b4a1951c-4de0-43b3-a56e-bbc34aabb311,1f95a358-3f5b-4773-a3ba-67460ed9f06f,c2,c1,3400,?,p2,
1769450697.5328684,CREATED,1c5cb31e-583a-425b-9ffe-695c0863f5af,eff830b0-6fd5-4126-846a-7b3e880f91b6,c2,c1,27,?,?,surb={'id': 'c363a04c-226b-400c-8d26-7bb7f71c0e89', 'route': ['p1', 'e11', 'i3', 'x3', 'p2', 'c2']}
1769450697.541748,RECEIVED,3746de3a-0002-4df0-bd63-25f0b4c385bb,13383ea0-d980-465d-b7b6-47d08420c357,c1,c2,27,p2,?,surb={'id': '9f9431ab-03b9-493a-9bf6-b3f06bb70b90', 'route': ['p2', 'e7', 'i11', 'x8', 'p1', 'c1']}
1769450697.5785997,SENT,62506758-9780-4878-9428-36d75530c1f0,b498178e-29b3-4818-b010-adb652b03c26,c2,c1,3375,?,p2,
1769450697.578748,CREATED,2a566c13-d028-474a-a5db-8ec3812eb659,26f45bc8-1365-4306-bf79-d505aaead97e,c2,c1,27,?,?,surb={'id': 'ca44e93f-07c0-4be9-b38c-68ee50fa4776', 'route': ['p1', 'e7', 'i6', 'x3', 'p2', 'c2']}
1769450697.6368954,RECEIVED,5385e148-6802-407a-9901-f205fd2d9599,9a9b95b7-ac3a-47d8-9ecd-aa2d3a6cf1b0,c1,c2,27,p2,?,surb={'id': '267e9117-d287-4191-a5e8-f8d505207645', 'route': ['p2', 'e11', 'i10', 'x5', 'p1', 'c1']}
1769450697.7136533,RECEIVED,dfd48b86-9a0c-4364-af62-39f1c14783e8,db57b312-f70b-421b-9bf4-2cef3820c35e,c1,c2,26,p2,?,surb={'id': 'a4660489-d14f-4d02-8431-12ff3434e366', 'route': ['p2', 'e8', 'i6', 'x10', 'p1', 'c1']}
1769450697.7547963,SENT,c1b80728-563c-40e1-8670-ea0832e32a26,80eb643a-ba98-4d38-9273-0c61ab88eb8c,c2,c1,3392,?,p2,
1769450697.7549489,CREATED,7915c5ba-788c-4ed7-80f1-88dacac3c0c0,fb2ebea5-ff24-4cbb-9815-00b84fe39d1a,c2,c1,27,?,?,surb={'id': 'fe836d87-a200-4e6a-b25c-43a8b5555b72', 'route': ['p1', 'e2', 'i11', 'x10', 'p2', 'c2']}
1769450697.7663636,RECEIVED,faa5b98f-7108-4227-ba9c-e9f5522453d6,546c86cc-f0d7-48ca-8403-e64c7a9570ac,c4,c2,27,p2,?,surb={'id': 'e89aabea-bd90-4e3e-bff4-2b51a6209e99', 'route': ['p2', 'e7', 'i4', 'x1', 'p1', 'c4']}
1769450697.942824,RECEIVED,78448b3c-7752-4d71-8363-9dedd509d804,f2db6b09-baf3-4b4b-b081-214e5d02b36a,c1,c2,27,p2,?,surb={'id': '4bcad611-97ab-4a5d-9c8f-9e778f702b7d', 'route': ['p2', 'e1', 'i6', 'x5', 'p1', 'c1']}
1769450698.1086988,RECEIVED,9fa0445f-b955-47b4-84ad-69a01c564aab,9de5d055-b9ee-41a4-aa33-ae13f4c29f44,c4,c2,27,p2,?,surb={'id': '6fb51460-f4e7-44fd-802b-9c89ad185712', 'route': ['p2', 'e8', 'i2', 'x6', 'p1', 'c4']}
1769450698.1104195,RECEIVED,8cb7e50a-693e-4eec-8977-4d7504b97407,e32faa9c-773f-47ce-a4fd-f6093efa48f3,c4,c2,27,p2,?,surb={'id': '4bb6ade0-7960-446e-93b4-caf1eaca3540', 'route': ['p2', 'e2', 'i1', 'x7', 'p1', 'c4']}
1769450698.1644835,RECEIVED,42e30bd3-c2fe-4662-b151-897aa0aacfcb,b3c1b8b6-0d60-4929-a5ce-72ea9f8cea20,c1,c2,27,p2,?,surb={'id': 'df9e58df-eae3-4da1-b5d7-5807b2550d96', 'route': ['p2', 'e12', 'i1', 'x2', 'p1', 'c1']}
1769450698.379017,SENT,67c59958-57b4-42b5-adbd-08543a77e890,d0bde4d2-c085-4e48-a961-acbcd11205d0,c2,c1,3372,?,p2,
1769450698.3791907,CREATED,b7d04d49-13b2-4f70-b537-3a3b5827e757,b9604df0-545b-4460-b292-c72408d72640,c2,c1,27,?,?,surb={'id': '2eafee4b-c2e9-4ce0-8bb4-eb869b7f078b', 'route': ['p1', 'e4', 'i8', 'x2', 'p2', 'c2']}
1769450698.6579025,SENT,7f93e32b-5db5-496e-99ce-40da3f93aa3b,c2cb003b-a418-4575-a8c9-26254c992a79,c2,c1,3401,?,p2,
1769450698.658089,CREATED,ae7ebf90-c7a9-4692-874a-b2b1ef41b893,6d8f184e-e578-41f7-b294-e636bd5152b7,c2,c1,27,?,?,surb={'id': 'efa2e1f5-34fa-41e2-9d99-334b397aaa0d', 'route': ['p1', 'e5', 'i11', 'x8', 'p2', 'c2']}
1769450698.6976814,RECEIVED,08ceb54c-440b-4570-808f-928f59a3532a,9f322c51-2550-4ace-becc-229321ab2395,c4,c2,26,p2,?,surb={'id': '5bc51398-1fc1-49e6-84d2-5a50d10afd5b', 'route': ['p2', 'e9', 'i6', 'x8', 'p1', 'c4']}
1769450698.7378347,SENT,b266803f-eb7b-49f3-876e-be5541088fc2,185671f2-3eb8-44b3-9031-9d5d75bcd305,c2,c1,3399,?,p2,
1769450698.7379866,CREATED,cf44e66d-6110-4915-a2e7-fd80a1a02e06,d32d9e91-98f0-4ad4-b767-62d4c33eff67,c2,c1,27,?,?,surb={'id': '7a40e431-ab8a-4eba-b6ba-16ee15c39f09', 'route': ['p1', 'e7', 'i10', 'x12', 'p2', 'c2']}
1769450698.7764313,RECEIVED,cca8593f-9559-410a-a89c-1d34d1be81c5,c0745003-c80d-485e-bd0d-f86ed0e35d12,c1,c2,26,p2,?,surb={'id': '62b4fb8d-c3ae-4def-b76d-854259b49826', 'route': ['p2', 'e12', 'i9', 'x8', 'p1', 'c1']}
1769450698.8806517,SENT,5b3c0192-966e-408e-a779-235906b83c15,38d41236-799b-4a96-b9af-51585f08af62,c2,c1,3379,?,p2,
1769450698.880804,CREATED,aae4bf7b-3092-49b9-8b49-efeb8bea1242,c53dd035-b723-4de4-96bd-12fb1841ddd8,c2,c1,27,?,?,surb={'id': 'c2565d7d-32f1-4703-a730-732b0e32ac2b', 'route': ['p1', 'e12', 'i2', 'x9', 'p2', 'c2']}
1769450698.8975813,SENT,37db830a-dc4d-447b-a076-a9c73da3a2c9,9be182c8-c130-4aeb-a9ff-e2ba5a83cb0e,c2,c1,3379,?,p2,
1769450698.897747,CREATED,5403e227-eb89-48b4-bc91-3d18ec95906e,3b483430-b22c-4b0e-839c-c3764d8061e5,c2,c1,27,?,?,surb={'id': 'c07089fd-5bf3-49d1-8925-a7c49c37f970', 'route': ['p1', 'e10', 'i3', 'x4', 'p2', 'c2']}
1769450698.9728155,RECEIVED,8853bd52-5c9b-4b95-a79d-3fe55cdf98e7,1e6ae3c4-56ff-4286-a442-93966e2a5b0e,c1,c2,27,p2,?,surb={'id': '49aedfe7-bf9d-4178-8024-59b53966f932', 'route': ['p2', 'e10', 'i12', 'x5', 'p1', 'c1']}
1769450699.023549,SENT,8289f9b4-87cc-45bf-b93a-ccb99eb3c741,04079de5-bb15-4f34-a91c-48faf35f9861,c2,c1,3390,?,p2,
1769450699.0237184,CREATED,fd0e6369-7106-41b8-858c-b2e9d8121e96,4751b00f-bd81-4387-9479-bf6cd53b7be9,c2,c1,27,?,?,surb={'id': 'a7e3c092-aa3a-47ae-aeaa-a5a60a3d650c', 'route': ['p1', 'e2', 'i12', 'x6', 'p2', 'c2']}
1769450699.0629816,RECEIVED,774fc2b1-3d78-41c5-9029-560557f56223,d644abf1-6b5f-40f1-9743-0fc5bf70bda5,c4,c2,27,p2,?,surb={'id': '073f58d7-2bb2-4812-896b-d9445b42f9ef', 'route': ['p2', 'e10', 'i6', 'x12', 'p1', 'c4']}
1769450699.0878341,SENT,1c59d52f-5121-46f4-a4b3-637215b332f1,d6c376d2-bada-46fe-9f30-834bca700ccb,c2,c1,3368,?,p2,
1769450699.0879867,CREATED,57cceb00-bb49-4cff-89eb-16ba0acb9c74,542f794b-e963-4b2a-a784-e2dcb44f8f70,c2,c1,26,?,?,surb={'id': '4c27741f-d1cc-4d22-a916-96003a787318', 'route': ['p1', 'e6', 'i3', 'x10', 'p2', 'c2']}
1769450699.164448,RECEIVED,39791a99-ed16-41b6-a081-56854a36b190,fb30c4da-58c9-4480-b4a1-d6da7672864e,c4,c2,27,p2,?,surb={'id': 'b26898da-6926-4508-ae7e-e765f8103bcf', 'route': ['p2', 'e7', 'i2', 'x10', 'p1', 'c4']}
1769450699.175246,SENT,95b82ecf-80c4-47ff-bb2e-c852383591b7,764e2e71-92bc-4653-9e91-5eae42ab18d5,c2,c1,3387,?,p2,
1769450699.175424,CREATED,5c9fd61a-8f14-4c74-887c-56b89868d407,7b08d82e-9395-48b8-b1fd-c8954f479b9e,c2,c1,27,?,?,surb={'id': '0fa12024-0df9-4d95-b1a6-b511d849af0a', 'route': ['p1', 'e4', 'i8', 'x5', 'p2', 'c2']}
1769450699.2740088,RECEIVED,630379d3-b028-484b-a574-2bb591f2b60f,80248a97-965f-4b8b-b387-56992ce93c1e,c1,c2,27,p2,?,surb={'id': 'b866d1de-e44f-4f39-9a2b-bc3b9d6608ed', 'route': ['p2', 'e10', 'i3', 'x4', 'p1', 'c1']}
1769450699.3002574,RECEIVED,6c1b508e-415f-4a36-93b6-0bf1f0557ebf,1988a9b1-939a-417e-a686-37946363e6b7,c4,c2,26,p2,?,surb={'id': '1c2b7a60-38b4-44d9-851d-9311815be668', 'route': ['p2', 'e2', 'i2', 'x1', 'p1', 'c4']}
1769450699.3298986,RECEIVED,012e0611-c411-4174-a05e-6d8150c9119b,7e5de32b-0c4b-40a3-a92d-be68c116a928,c1,c2,27,p2,?,surb={'id': '594b9f32-a848-4bdc-9619-ae141a40f03b', 'route': ['p2', 'e6', 'i5', 'x3', 'p1', 'c1']}
1769450699.901875,RECEIVED,c25dd79f-8cbf-4e69-8c66-545a8bbbadfa,0cbb78f2-b98c-4a4a-88e2-893957e3ca7b,c1,c2,27,p2,?,surb={'id': '5c1da5cf-cd41-4ec2-a17c-f19c096ceca8', 'route': ['p2', 'e10', 'i3', 'x5', 'p1', 'c1']}
1769450699.9301162,SENT,50635cc9-3b39-469a-aa54-b675eabcaf50,a4213353-af91-422e-a5a4-f431281e5630,c2,c1,3372,?,p2,
1769450699.9307723,CREATED,e6eab2de-de01-47cf-85f6-03c0ce5f2057,f83f6f66-159a-4bff-9342-5ab8811824d5,c2,c1,27,?,?,surb={'id': 'd101bf9a-a78d-44e7-bd3f-553bd6e1f509', 'route': ['p1', 'e5', 'i6', 'x7', 'p2', 'c2']}
1769450700.0928826,SENT,c9d1f6c1-5864-4c74-8e4d-fa3f5e7710ca,5f6db48f-6228-4eba-a394-5e699b504ca6,c2,c1,3380,?,p2,
1769450700.0930288,CREATED,114d49c1-a9e0-4902-9afb-8417f66eae23,d652e726-9071-4325-a88a-862c2cf3f897,c2,c1,27,?,?,surb={'id': 'ea1f068d-3fa0-480c-b604-f0dc82408b7b', 'route': ['p1', 'e1', 'i3', 'x5', 'p2', 'c2']}
1769450700.3762302,RECEIVED,ba6a3c93-de24-406f-a306-735d96d88acd,0726226d-1173-4476-a1a9-c51932b3647f,c1,c2,27,p2,?,surb={'id': '37726d2b-d705-472b-b16d-7123cabea688', 'route': ['p2', 'e9', 'i1', 'x3', 'p1', 'c1']}
1769450700.4134583,RECEIVED,9d13e145-0118-4c11-bdc8-0a4ce7a6a758,cab084ff-97c2-438c-b1f3-3143f7a75853,c1,c2,27,p2,?,surb={'id': '00d0f0f8-8f00-4b9e-b6af-0102a282c89b', 'route': ['p2', 'e2', 'i4', 'x7', 'p1', 'c1']}
1769450700.736571,RECEIVED,b0d6e3a2-38cb-417b-aa99-1fdbe11eb139,b86cb16c-08e2-4081-948f-72af35f99dfe,c4,c2,25,p2,?,surb={'id': '8943c5ae-1621-4c08-9c3e-c9f965366c92', 'route': ['p2', 'e11', 'i3', 'x4', 'p1', 'c4']}
1769450700.7427483,SENT,49171348-403c-4c08-b072-de08d9ae550e,db1e04f5-ddec-46d9-b020-48fedfa84063,c2,c1,3400,?,p2,
1769450700.7428942,CREATED,069bd823-3cd8-41e9-b6eb-ed1add72fcf6,a191ecec-ad53-4527-897b-df236cb80e48,c2,c1,27,?,?,surb={'id': 'c659a51d-0427-4ef1-930b-cd77dde2cb32', 'route': ['p1', 'e4', 'i5', 'x10', 'p2', 'c2']}
1769450700.8314521,SENT,e2193507-818f-475f-b7a2-cc61fd3c3536,0d524602-5db4-4215-a05b-5a0421f0feca,c2,c1,3359,?,p2,
1769450700.831601,CREATED,577d9386-d2a3-468f-8a62-aa47773db220,ea1134eb-8b3c-47d2-aa4b-73faf6e75c7e,c2,c1,27,?,?,surb={'id': '016a1b4d-6fee-4bfa-ac78-c3d1c6a2eda3', 'route': ['p1', 'e2', 'i7', 'x1', 'p2', 'c2']}
1769450700.933517,SENT,e4bc857e-07e7-4c25-ac85-882794942d1c,e5ed3de4-3e4e-48c5-9437-3009240e63cd,c2,c1,3388,?,p2,
1769450700.9335954,CREATED,eeeaf3a5-f615-4e65-87cd-bbb1a8cda7e7,e86a86f3-72b0-4e96-8752-54cce3e12d1c,c2,c1,27,?,?,surb={'id': '8b01af19-62f3-4e02-8e4c-abb13784d460', 'route': ['p1', 'e1', 'i12', 'x12', 'p2', 'c2']}
1769450701.088848,SENT,74356e2a-974e-40e6-b5d9-229a5b0c8599,7fe5c258-f2af-4eaa-8b4b-6228bfc9e0e4,c2,c1,3364,?,p2,
1769450701.0889933,CREATED,378a8974-0748-4e65-b9b4-6a1f2923a42a,21a5d498-f138-47db-b5f9-707fa6484bc5,c2,c1,27,?,?,surb={'id': 'ae61e564-e668-497e-b4e5-4dfada5d90ae', 'route': ['p1', 'e2', 'i11', 'x3', 'p2', 'c2']}
1769450701.242856,RECEIVED,bef27d72-e758-433f-8848-192b72110527,b7315580-1f55-4a3f-ac11-b2bb6d320faf,c1,c2,26,p2,?,surb={'id': '1b998ab4-002b-41a0-9d67-5931a9f5121f', 'route': ['p2', 'e5', 'i9', 'x7', 'p1', 'c1']}
1769450701.3125463,RECEIVED,5fe75a89-dff8-469e-a908-7a3a39f76100,5d70a608-61ad-49f1-806a-617cdcb9e4d2,c4,c2,27,p2,?,surb={'id': '51acf813-09af-4e1b-b4be-1d021c845286', 'route': ['p2', 'e10', 'i9', 'x9', 'p1', 'c4']}
1769450701.4766407,SENT,8e2ccaee-e3cb-45c9-9c6d-7f775a6e38f9,34a2904d-6937-4b04-afc4-38eb00ac643f,c2,c1,3383,?,p2,
1769450701.4767861,CREATED,3a1c6760-9bb2-4f42-bd64-9b0f59137706,523b6ce9-5651-45d0-a786-92d28cc9c016,c2,c1,26,?,?,surb={'id': '3b681779-4507-42e0-aaa9-1bdd9690bd17', 'route': ['p1', 'e3', 'i12', 'x7', 'p2', 'c2']}
1769450701.5350032,RECEIVED,fbd746ea-4d9b-4587-9ecc-1455d1e94b1e,df87273d-cdbe-45d3-94ec-c75b9a99702a,c4,c2,27,p2,?,surb={'id': 'e058b8c1-e257-46b3-bb53-fa8b56835770', 'route': ['p2', 'e2', 'i11', 'x2', 'p1', 'c4']}
1769450702.1009889,SENT,ca4486b7-dda9-44f2-b93c-b5ddeb4f82b6,e4470c56-a501-4d55-8a0f-d5dd46247b7c,c2,c1,3362,?,p2,
1769450702.1011643,CREATED,a09cf171-9252-432b-a37b-9f588986e504,945dc6f1-4238-48a2-82d4-c79c9207e88a,c2,c1,27,?,?,surb={'id': '7dd51e19-88d2-4dee-ad42-41aca3434865', 'route': ['p1', 'e9', 'i7', 'x6', 'p2', 'c2']}
1769450702.13044,RECEIVED,ddb1847f-166b-41e9-ae27-9ad506372417,6754e7f7-f585-4f60-9012-5120ec8b5267,c4,c2,27,p2,?,surb={'id': '44534bc6-3de4-40d2-bed4-6cf002cbcd98', 'route': ['p2', 'e10', 'i2', 'x4', 'p1', 'c4']}
1769450702.214315,SENT,32eb8d90-b12f-44a8-a33b-99ccb46d06d3,1a501c35-a49e-4084-9709-851f8ceacab1,c2,c1,3399,?,p2,
1769450702.2144656,CREATED,01e6720a-fac1-46c6-a0de-dfcdb7c7e981,aa920a33-45d2-4f10-b3f0-07362bf0193d,c2,c1,27,?,?,surb={'id': '43343e48-e7c7-493b-9dd3-f55048c06e2f', 'route': ['p1', 'e10', 'i9', 'x8', 'p2', 'c2']}
1769450702.2858062,RECEIVED,fd1a30b3-b2d8-405a-bc79-4c7750842990,0197da50-b91f-4101-a872-51acc2460004,c1,c2,27,p2,?,surb={'id': 'c9387b92-24fc-411c-93bf-570387259cd3', 'route': ['p2', 'e2', 'i11', 'x12', 'p1', 'c1']}
1769450702.3779519,RECEIVED,4f0aa12f-f474-43e8-9408-e2d49303aeaf,a010d98e-9e29-41fd-ae31-3e13decdc328,c4,c2,27,p2,?,surb={'id': 'd8ef6386-d30e-43df-9d5b-4a640bb4d428', 'route': ['p2', 'e7', 'i1', 'x8', 'p1', 'c4']}
1769450702.595618,RECEIVED,5cd6bfb6-105c-476b-afbb-3d4ca7551fb9,e87fc29e-219f-4ef6-ab3e-4cafc5611c9e,c4,c2,27,p2,?,surb={'id': '9e60fb84-702d-4f5d-9a03-b70c1cdd5c6a', 'route': ['p2', 'e6', 'i3', 'x1', 'p1', 'c4']}
1769450702.6256487,RECEIVED,ac3657a6-ec12-489e-b204-f5d4512c42d9,e9df67e6-62ad-477b-ab93-56c5e45e66d1,c4,c2,26,p2,?,surb={'id': '448a0d66-89ae-436f-8b9d-37965aa2c747', 'route': ['p2', 'e3', 'i5', 'x5', 'p1', 'c4']}
1769450702.849318,RECEIVED,83e454a8-e998-423d-bb42-79dcdfbf501a,b8de822d-883e-4914-a23b-46035bc2b17d,c1,c2,26,p2,?,surb={'id': '1d7e1cbe-7a04-4c15-845a-ed40801e1334', 'route': ['p2', 'e4', 'i7', 'x8', 'p1', 'c1']}
1769450702.9006436,RECEIVED,1545b658-03cc-49df-b218-12d9f104a2c0,587e9099-b73b-4b27-afb9-6b18782bac24,c4,c2,27,p2,?,surb={'id': 'c4163e3f-eec1-4af1-ac2a-48f4d7e320e0', 'route': ['p2', 'e9', 'i1', 'x6', 'p1', 'c4']}
1769450703.0176415,SENT,ea1fc5dd-dd39-4e04-8c18-0bdd25d823f5,565dc2dc-abf1-487d-b5a9-35622cd33ff3,c2,c1,3384,?,p2,
1769450703.0177906,CREATED,2ef8c2ad-7623-466b-bc86-193012db8944,b5a555a7-750a-460d-9e8d-9a6e554ab97e,c2,c1,27,?,?,surb={'id': '1c2ef35d-2ece-44bb-b709-d2afbea74420', 'route': ['p1', 'e4', 'i3', 'x1', 'p2', 'c2']}
1769450703.1907377,RECEIVED,d24512a4-5b75-4a06-be26-199ed3ea0eec,1f00ae97-f968-4d7a-b10a-5641c53bad15,c1,c2,26,p2,?,surb={'id': 'c51aef9f-aab3-482e-b142-b0afc7806fdd', 'route': ['p2', 'e1', 'i5', 'x6', 'p1', 'c1']}
1769450703.2139266,SENT,cfc41720-5fb6-4a27-8138-cf4c99f20ab0,3fec02c1-f98c-482b-927e-8e9bbdae1623,c2,c1,3359,?,p2,
1769450703.214108,CREATED,d469f9e2-c905-4c29-987c-da51f1c6dd91,bda18c43-bd15-413f-9058-01f729581b8d,c2,c1,27,?,?,surb={'id': 'd63ff77f-9650-409a-b082-e1ffc1afecdb', 'route': ['p1', 'e7', 'i5', 'x2', 'p2', 'c2']}
1769450703.2256024,RECEIVED,d4e4d087-b023-4f0c-b80f-2d8261bde8ea,aa7fd67a-a341-42d8-82f3-6199d34b1e07,c4,c2,27,p2,?,surb={'id': '0cf70eda-2950-4b18-a4a1-c23ad0bddbfd', 'route': ['p2', 'e7', 'i5', 'x9', 'p1', 'c4']}
1769450703.476529,RECEIVED,ba1df2a0-0c55-4de2-870b-470f43145e46,c3049397-05ad-4f35-8e88-5d5d80c42c26,c4,c2,27,p2,?,surb={'id': '63434caf-baae-4986-b1b1-63f211bab997', 'route': ['p2', 'e4', 'i8', 'x1', 'p1', 'c4']}
1769450703.6545146,RECEIVED,6118f476-504f-4f35-9073-216901b26de3,99fe2655-013b-47ea-aa39-0a12b776b989,c1,c2,27,p2,?,surb={'id': 'a5a0b584-9c6b-4d83-bdfa-e3a480256561', 'route': ['p2', 'e10', 'i1', 'x9', 'p1', 'c1']}
