timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769450664.712946,SENT,fe648760-4af5-40c8-b358-efcb014a4d68,ad6c28b1-dca2-403f-80e0-ae337edbe173,c1,DROP,2015,?,p1,
1769450664.7130966,CREATED,1b34dc7f-fb68-496c-afe3-28710c4ca833,886ebabd-9335-4a32-9008-825f8cf4c7c2,c1,DROP,27,?,?,
1769450665.0657053,SENT,1b5d104b-2e99-4244-b5b0-72c8054b62d3,ac967048-4209-4c25-b7ac-e39cc0e8132d,c1,c2,3371,?,p1,
1769450665.065859,CREATED,3caf6033-ac90-4f9e-8b6a-cf6983b4535a,946187fa-91b9-4126-bf57-a1d5121181f9,c1,c2,26,?,?,surb={'id': '2b3855fc-eb33-40b2-9b43-cf30074dfb85', 'route': ['p2', 'e5', 'i12', 'x6', 'p1', 'c1']}
1769450759.9182215,RECEIVED,03927808-0620-4348-8ad0-7e0a77396173,050aba6d-5db2-4d53-90c1-ec509a46103c,c2,c1,27,p1,?,surb={'id': '40cc2335-1e5e-4c5b-8f43-2c7e48975f2f', 'route': ['p1', 'e8', 'i10', 'x2', 'p2', 'c2']}
1769450759.9576526,RECEIVED,2e316ccb-5f8a-4ad2-b586-ddd9e401c11f,ce3ec77e-e97d-4fa1-a77e-7002190da424,c3,c1,27,p1,?,surb={'id': '803684d0-e277-4c15-b645-3cffbba8aaf8', 'route': ['p1', 'e10', 'i5', 'x3', 'p3', 'c3']}
1769450759.9627326,RECEIVED,27e706c7-d1e2-4b87-aa41-b325a7bbc9e8,732cc035-8783-4d98-b09b-e387d99fb22f,c2,c1,25,p1,?,surb={'id': '53b770e8-81bf-445f-8da0-ac5210f23410', 'route': ['p1', 'e8', 'i9', 'x12', 'p2', 'c2']}
1769450760.0517745,RECEIVED,7cd0e269-cd2f-46f3-9de7-e49b9ef92e62,43e38c25-9fe3-4d26-86e5-f571dd33af1c,c3,c1,27,p1,?,surb={'id': '2b179161-6a80-4c54-baf6-d7259fdda2e1', 'route': ['p1', 'e4', 'i7', 'x2', 'p3', 'c3']}
1769450760.1413639,SENT,61052629-127e-4f88-be11-59b6e25b3bbb,499c97ca-fc00-45d3-bdaa-32a413e9648c,c1,c2,3379,?,p1,
1769450760.141452,CREATED,ea0e1c7f-cf99-4014-9d85-573e8a2ec36a,a264c417-8731-4b90-8f94-3a249e77e0c1,c1,c2,27,?,?,surb={'id': '6d6fe99b-69fa-42d0-b31a-e9025e6c0ea8', 'route': ['p2', 'e4', 'i9', 'x1', 'p1', 'c1']}
1769450760.169372,RECEIVED,216d6122-0c34-40d8-8043-8d7f2f5fffe2,99d2954a-7465-4396-88d8-4ffe6c00353a,c3,c1,26,p1,?,surb={'id': '1183f79d-badc-43d3-a0bc-b47421c40b71', 'route': ['p1', 'e10', 'i1', 'x11', 'p3', 'c3']}
1769450760.2978346,SENT,6c6c71c5-c180-4d83-82a4-ebbe072bbd42,a5d7d21d-483e-4554-ac7d-11eefb332db8,c1,c2,3366,?,p1,
1769450760.2979846,CREATED,651631cd-043f-441d-b509-b88c9768f47d,ab9d684e-3d41-44c7-b07d-1ce8fdf039ab,c1,c2,27,?,?,surb={'id': '3b189b93-6ad5-4c05-9b21-6dd1c0d4b327', 'route': ['p2', 'e6', 'i6', 'x4', 'p1', 'c1']}
1769450760.3255382,RECEIVED,11b6552d-1a51-4862-aa01-a8bf1265bfda,df0e2c8b-a9b7-4ce7-a626-cf6b7fee109b,c2,c1,26,p1,?,surb={'id': '8868bdec-bffa-4109-9a0f-9cb6ee3d4026', 'route': ['p1', 'e8', 'i10', 'x2', 'p2', 'c2']}
1769450760.4050424,SENT,7e66bd0a-1433-4536-b116-46b679321fc4,998cd8cf-ee06-4d90-b79f-04dd73f15abc,c1,c2,3384,?,p1,
1769450760.4052188,CREATED,22aa0309-d5ad-46a2-b523-7c786abd4401,d5e7ddf2-167a-40d5-8f93-1a273b4ed873,c1,c2,27,?,?,surb={'id': '31168de0-80ef-4640-9412-1a87f59dfa86', 'route': ['p2', 'e2', 'i9', 'x10', 'p1', 'c1']}
1769450760.4286308,RECEIVED,39d42c05-6185-4688-9fe0-1e1b01c394b4,ca786f8e-4bff-4b82-8e38-e29c7aaed661,c3,c1,27,p1,?,surb={'id': '401c1b0b-63aa-46fb-976c-1256eb74a025', 'route': ['p1', 'e10', 'i2', 'x9', 'p3', 'c3']}
1769450760.8072941,SENT,d1aa6574-e032-41a7-b3a6-5d6aba78a800,9bc04214-f7ed-42fc-8a5c-cc08596437cc,c1,c2,3387,?,p1,
1769450760.8074493,CREATED,0dcf59ac-f446-461c-8850-c1c8f34ea041,e77a3aac-dbe0-4f96-b256-4185eb9773e5,c1,c2,27,?,?,surb={'id': '13060493-21ad-4a52-a23a-64506a1952e4', 'route': ['p2', 'e3', 'i1', 'x10', 'p1', 'c1']}
1769450761.0808585,SENT,ca60e789-0abd-4131-badd-6a87dd5372f9,39b927c6-174f-4de2-a039-f967f60167e4,c1,c2,3377,?,p1,
1769450761.0809546,CREATED,1a138ebb-adcd-4b14-ab45-6ea3b13e102a,fd9879cb-a20b-44f9-b910-f882e9f178b4,c1,c2,27,?,?,surb={'id': '4e310710-9ba6-4d0d-99a2-89a934ecd341', 'route': ['p2', 'e7', 'i6', 'x5', 'p1', 'c1']}
1769450761.2197912,RECEIVED,42fa4257-cab8-4135-b398-c068890829e7,4be85f8c-2e5c-4dba-b9b8-e8a11a294386,c2,c1,27,p1,?,surb={'id': '78cddfc2-6f82-470d-8e01-41da334b3c44', 'route': ['p1', 'e9', 'i9', 'x7', 'p2', 'c2']}
1769450761.3523958,RECEIVED,02b3b2f5-c8fa-43ad-b9a7-21c062c0c902,dc8d7152-34f0-4373-8928-d2dced38517a,c2,c1,27,p1,?,surb={'id': '9f514496-0d0d-4c00-ab88-bc34566204bb', 'route': ['p1', 'e7', 'i7', 'x1', 'p2', 'c2']}
1769450761.8200164,SENT,06bd14e1-8d0e-4ed5-ab41-64de2d2bd55e,5a9b4d51-6b46-43c2-857a-d681360fc8b2,c1,c2,3391,?,p1,
1769450761.8202145,CREATED,83f2db64-df0b-49c0-9e9d-172dc797e8ae,52077d23-b606-4fbf-a6bf-0a7d8f436b2d,c1,c2,26,?,?,surb={'id': '9f87004b-d696-4f1d-adaf-b4a7f9ba5939', 'route': ['p2', 'e2', 'i9', 'x4', 'p1', 'c1']}
1769450761.8798504,RECEIVED,e5bf92e0-c518-40ba-b577-0d0869d2468d,6db47e8e-c8b7-4226-bd1c-6825f7c006d8,c3,c1,26,p1,?,surb={'id': '8a94ef0f-0c53-463b-8700-444676a88df1', 'route': ['p1', 'e12', 'i7', 'x9', 'p3', 'c3']}
1769450761.9152942,RECEIVED,8970cac9-5d66-4aa5-9b3c-35247616291b,c6b85963-5306-447a-9b44-54a54beafc7c,c3,c1,27,p1,?,surb={'id': '50315b51-9fce-4ee8-bfa1-2c0e0c60aaca', 'route': ['p1', 'e11', 'i10', 'x1', 'p3', 'c3']}
1769450761.9517858,SENT,60550957-9c5f-4d39-86a9-23e838419289,3bfb313a-2989-416b-8dc8-b16c70dce7ec,c1,c2,3389,?,p1,
1769450761.951848,CREATED,cc420ad2-8783-48d6-b72b-91e732a6b58d,c874357a-33e9-4bfb-b6df-39b84c6f4472,c1,c2,27,?,?,surb={'id': '6688f837-1048-46f5-9d77-1a79c98217d7', 'route': ['p2', 'e4', 'i11', 'x4', 'p1', 'c1']}
1769450762.0528357,SENT,1bcb60e4-b08f-404f-911d-895e92bb512d,32b7d45b-e86f-422c-9191-5d0e22afc73f,c1,c2,3393,?,p1,
1769450762.0528984,CREATED,e8ef6258-2a4f-483f-8f8b-973045ae739a,ab583edf-b6ae-4f67-a621-a04f99b617c4,c1,c2,27,?,?,surb={'id': '0c140d12-60f2-4144-80f9-a1ca0eb4337f', 'route': ['p2', 'e11', 'i10', 'x1', 'p1', 'c1']}
1769450762.1364326,RECEIVED,f77d83e3-3855-4daa-ad45-8365b8049029,1307b702-07b3-43b7-a6a2-769ad002f14a,c3,c1,27,p1,?,surb={'id': '3e905898-1cf7-4f23-8fbc-89c81f515cef', 'route': ['p1', 'e4', 'i2', 'x8', 'p3', 'c3']}
1769450762.398245,SENT,6f688c18-e47f-4e47-8aa5-9e3d3a4d8e3e,2eee21f8-4ae2-408a-b0a7-80832d5497ef,c1,c2,3376,?,p1,
1769450762.3983946,CREATED,fbc0b27c-37ae-4cba-9df7-9496098fbd11,b4368951-2a09-42c4-bcb4-4d3c54955649,c1,c2,26,?,?,surb={'id': '1e4a7834-0947-4f84-a734-8a821f7a7f5c', 'route': ['p2', 'e7', 'i8', 'x8', 'p1', 'c1']}
1769450762.4235477,RECEIVED,9d78c98f-c7de-477c-8b53-c1bc5d0a0778,774b000b-1359-494b-b360-84ce3e4b56d8,c2,c1,27,p1,?,surb={'id': 'e235faa1-de3b-4f13-9ec1-0f330db0cbe8', 'route': ['p1', 'e6', 'i10', 'x6', 'p2', 'c2']}
1769450762.5517879,RECEIVED,b5c867ef-e586-4767-8176-c2054fed73d3,b7f17189-fb8d-4b01-856f-708d896548f8,c3,c1,26,p1,?,surb={'id': '719a1ca4-778b-4aac-bdf6-a74b0decce63', 'route': ['p1', 'e11', 'i4', 'x5', 'p3', 'c3']}
1769450762.7064707,RECEIVED,81feacc9-cfa9-4849-a0ce-4390a900ee9a,f4cf54cd-e86b-49dc-8d94-36501e35b2bf,c2,c1,27,p1,?,surb={'id': '04ff5cb8-f4d2-4251-9f1e-05bea130e872', 'route': ['p1', 'e9', 'i9', 'x7', 'p2', 'c2']}
1769450762.809879,RECEIVED,f215bd24-4a71-4384-bbaf-9d8d64c1026d,849f674b-ddfc-467e-9063-16dd58ce4afe,c3,c1,27,p1,?,surb={'id': '9d3dd331-2bca-410f-a197-4d3cd914309a', 'route': ['p1', 'e9', 'i11', 'x9', 'p3', 'c3']}
1769450762.850966,SENT,9132ab04-1198-4366-a019-41d88c250724,774d6d1d-d64c-4667-8b98-50cd18f0c9cc,c1,c2,3392,?,p1,
1769450762.8513196,CREATED,174a41ec-3112-4fd4-a519-3ccaed84b489,84686d5d-3561-45e0-8424-7a98654c88e3,c1,c2,26,?,?,surb={'id': '6371a9c7-c0e0-4dcb-8fff-e26c3f41f81f', 'route': ['p2', 'e4', 'i11', 'x11', 'p1', 'c1']}
1769450762.908492,RECEIVED,a41caf46-7e39-402a-8a44-cfa645fd60f4,321bfb0e-a98d-4b6a-89d1-a15c288416a5,c2,c1,27,p1,?,surb={'id': 'fd3bf81f-0fc3-430e-b5e8-ae4ca35e73f4', 'route': ['p1', 'e7', 'i5', 'x10', 'p2', 'c2']}
1769450763.063522,SENT,cb978268-41e3-4397-9b35-a48759e6c429,f3171fc3-eb2d-4d98-88cc-9fb84856f757,c1,c2,3405,?,p1,
1769450763.0636532,CREATED,0bd4e577-6f95-4901-aedb-5b14d6662664,43030513-4dfd-4ab2-a1a0-036798710bdc,c1,c2,27,?,?,surb={'id': '0c49cc17-c531-4903-96a8-76d7ecbdcbfc', 'route': ['p2', 'e7', 'i2', 'x8', 'p1', 'c1']}
1769450763.110157,RECEIVED,73cc6b3a-965d-4889-83ca-6e66ebfeb5bb,d84f4c34-1ab9-4cea-9f38-a7da1c148348,c2,c1,27,p1,?,surb={'id': '29ca8c8b-a3d2-4ded-95be-c7e7a916d665', 'route': ['p1', 'e4', 'i2', 'x10', 'p2', 'c2']}
1769450763.335726,RECEIVED,e12363b2-ce1a-489d-8af7-8d681ea9d802,c2419698-a367-4602-b4b8-b16758df48af,c2,c1,27,p1,?,surb={'id': '70d323c2-6662-4382-994d-4d51384e7c05', 'route': ['p1', 'e11', 'i9', 'x8', 'p2', 'c2']}
1769450763.4100273,RECEIVED,f2880016-396c-4589-a84e-8da213c3f783,11369d8b-71a7-401b-80fc-2f340f7137c7,c2,c1,27,p1,?,surb={'id': '66f9165a-0b47-404c-a118-32e5af03f444', 'route': ['p1', 'e11', 'i8', 'x7', 'p2', 'c2']}
1769450763.580277,RECEIVED,2a7124f2-0644-409d-ac82-35206ed64405,53c0649e-99a4-4c90-8faa-d09653b85bb3,c2,c1,27,p1,?,surb={'id': '8b9872e3-eb3d-4683-a421-6112d6eaaf8b', 'route': ['p1', 'e7', 'i4', 'x6', 'p2', 'c2']}
1769450763.7014515,RECEIVED,ccceec49-a91f-4733-b6a3-d2ab3b073593,5be94679-dc64-48d1-9d25-23384649ec34,c2,c1,27,p1,?,surb={'id': '51a781b1-677d-4841-9346-3c71ff76c295', 'route': ['p1', 'e10', 'i10', 'x6', 'p2', 'c2']}
1769450763.70267,SENT,9855ce67-0f7e-4929-a848-44b6ccc309e1,e154998a-e190-4919-ac4c-81896fca13f3,c1,c2,3399,?,p1,
1769450763.7027962,CREATED,86c69735-2a6a-4ccb-92fd-2c24e6acc937,18ae22ee-a14c-464a-b933-cf7a353b1b7f,c1,c2,27,?,?,surb={'id': 'c8c905d5-9ae0-49ad-aa40-828ad897795a', 'route': ['p2', 'e11', 'i11', 'x1', 'p1', 'c1']}
1769450764.1881137,SENT,df6f7537-f947-49df-a5aa-cf83fb6c7ef6,df7a03d4-b20a-4b53-a0d7-80f13f1b2bf3,c1,c2,3377,?,p1,
1769450764.1882083,CREATED,fa0200e9-8c48-4c09-8ec6-b9b7a93577b8,5c16bd9d-b795-4936-b212-2b5db1a2ecc2,c1,c2,26,?,?,surb={'id': 'f86e3f1e-a334-4e6e-8f2c-79bdc9e8d4a6', 'route': ['p2', 'e9', 'i9', 'x12', 'p1', 'c1']}
1769450764.3835115,SENT,ae0a72a4-be89-47cd-9b6b-88ded043577e,54fa921e-4187-4289-8c0a-1fd77faee25a,c1,c2,3387,?,p1,
1769450764.3836732,CREATED,6a72c7e8-c5bc-4189-b2bd-23d29b02df7e,45430b03-4ed8-4cf1-a4ba-f86a2ef734b0,c1,c2,26,?,?,surb={'id': '96d59a81-73af-4ae6-83e5-3a0385ad4980', 'route': ['p2', 'e3', 'i1', 'x4', 'p1', 'c1']}
1769450764.5375197,SENT,dc6d2168-be8c-49f7-a5b8-9df11230deec,1e52f5cd-8217-45ca-aa3a-c64afbe4ceab,c1,c2,3392,?,p1,
1769450764.537668,CREATED,dd117bfe-226a-42ce-a670-731374560dc5,379e8ce9-12aa-4f11-8d37-267aa6bd48b4,c1,c2,27,?,?,surb={'id': '068a109e-3135-4482-9fee-1776f35c3fe7', 'route': ['p2', 'e1', 'i3', 'x11', 'p1', 'c1']}
1769450764.6004615,RECEIVED,36d55a21-971f-470f-b824-7e4d94923b1f,7b5a75f2-8611-49cd-978d-a32694a3343f,c3,c1,27,p1,?,surb={'id': 'b103736b-d12c-4cd2-a4b2-86205edc45c2', 'route': ['p1', 'e1', 'i6', 'x3', 'p3', 'c3']}
1769450764.6817496,RECEIVED,87fbb75f-ad8a-4425-a99f-5237186d6edf,0f7eb125-c8d3-4964-be7e-127d497eba3c,c3,c1,26,p1,?,surb={'id': '3051632a-1eb9-4b70-aaaa-170d6bdeb21d', 'route': ['p1', 'e1', 'i9', 'x2', 'p3', 'c3']}
1769450764.7535222,SENT,59120247-9d1e-4e39-9f28-0a39c277d7d6,6abc1ff4-8a3e-4b30-b6f1-61c3fb1fce71,c1,c2,3366,?,p1,
1769450764.753623,CREATED,52f8887c-1c80-4bc0-831b-7d70866783a9,37ccac6d-3178-4cd4-9c8f-80bccb99ff19,c1,c2,27,?,?,surb={'id': '38d8e9f8-a34a-43cb-a8c6-ab13ae432ced', 'route': ['p2', 'e5', 'i6', 'x2', 'p1', 'c1']}
1769450764.8095696,RECEIVED,f857641d-0edc-4526-9556-a14eb29b5711,343f9d7f-ab2c-4d33-9219-c68767e1a505,c3,c1,26,p1,?,surb={'id': '6e1dbcc2-9e22-432e-84bb-a6e76a9cd86c', 'route': ['p1', 'e9', 'i7', 'x3', 'p3', 'c3']}
1769450764.850803,RECEIVED,064e80b9-31c6-4bb1-b598-1c0c4201fb6d,5ffc3e46-1d32-4b0a-a615-2b8649a4b9aa,c2,c1,27,p1,?,surb={'id': 'f01f7dfb-e9fc-43b2-8e58-8185eb4c6a44', 'route': ['p1', 'e8', 'i7', 'x7', 'p2', 'c2']}
1769450765.0099945,SENT,995a590f-060b-4ee9-b21f-1c199ce58726,af141952-92c8-4dff-9425-b24d99d147a9,c1,c2,3392,?,p1,
1769450765.0101247,CREATED,29933882-588a-4722-9828-247a03a58dd9,031b871b-2a69-4d80-b421-812cff163185,c1,c2,26,?,?,surb={'id': '53f90263-5a67-41cf-ad7e-be38f35d8618', 'route': ['p2', 'e10', 'i6', 'x3', 'p1', 'c1']}
1769450765.206012,RECEIVED,8119916d-813d-4b59-a8a0-55a30d85bc4c,80b0f709-7071-4e1f-b7e8-fea13f5d6338,c2,c1,27,p1,?,surb={'id': '7c56f1d7-a724-4034-b02e-13e784911a17', 'route': ['p1', 'e1', 'i2', 'x11', 'p2', 'c2']}
1769450765.5611963,RECEIVED,f1591806-e0a2-4687-a73e-91d3d8da8d7e,ca82ad0d-4418-48f9-abac-a41e65b50047,c3,c1,27,p1,?,surb={'id': '844540ee-ad57-46af-8d3b-bad7d22869e7', 'route': ['p1', 'e6', 'i1', 'x4', 'p3', 'c3']}
1769450765.574891,RECEIVED,d7adf70f-0bfe-460f-a0cc-679b12dbf5d4,66896051-401d-49f2-b2eb-f70f20a87704,c3,c1,26,p1,?,surb={'id': 'abba762d-d0ed-44b7-8cab-dbec6009bb45', 'route': ['p1', 'e8', 'i1', 'x10', 'p3', 'c3']}
1769450765.6108568,SENT,e731a1a0-63f6-4b19-a580-adac9f0976aa,d2e4a416-6987-4f42-b628-c000fd13c7fa,c1,c2,3391,?,p1,
1769450765.6109438,CREATED,5f47ff59-adb5-422f-bcab-9245f6a4eb8b,f3a8af8a-5f7e-42d9-a203-ae7508aae061,c1,c2,27,?,?,surb={'id': '522173f4-a3d1-460f-98de-e12acf5755a6', 'route': ['p2', 'e3', 'i12', 'x11', 'p1', 'c1']}
1769450765.6355774,SENT,77eb708e-870a-4e11-9b95-82c95dbc962e,f4ae42c0-9179-40e5-929d-0b7a7357c951,c1,c2,3363,?,p1,
1769450765.6356273,CREATED,804ba032-ff42-4d18-9261-c59ce196fb3d,f6af82aa-c8bb-49dd-99a5-c77ae5ec6aed,c1,c2,27,?,?,surb={'id': '382c4267-b6a4-417f-9bdc-7dd6a86538a6', 'route': ['p2', 'e9', 'i3', 'x8', 'p1', 'c1']}
1769450765.6531115,RECEIVED,20473156-64ee-4198-820f-b4cd2e0938b7,2934bbde-2810-4886-95c9-f9315763fb8e,c3,c1,27,p1,?,surb={'id': '9b36a281-9047-404c-93d1-05a36f87dfe6', 'route': ['p1', 'e3', 'i8', 'x9', 'p3', 'c3']}
1769450765.7654479,RECEIVED,fc4c654e-8473-4aa8-89e1-d3edb3f0815e,3772b4a0-2759-4c4d-a8d2-c5cb7365bbcf,c3,c1,27,p1,?,surb={'id': 'd5457daa-4e04-483f-89a5-b7ba68629a34', 'route': ['p1', 'e4', 'i12', 'x4', 'p3', 'c3']}
1769450765.8039942,SENT,6d1eb243-93ba-4799-b45d-5cc4467cc8f4,9b95a84a-9e0c-451e-bbe3-2bf5dab2fc20,c1,c2,3375,?,p1,
1769450765.8041716,CREATED,3bd830c8-ee74-4a1b-b650-c8ce48f30a74,67157689-387e-4235-bbfd-25b7854ab157,c1,c2,27,?,?,surb={'id': 'db7292c6-d1b2-4151-8ce3-dc8722576d0f', 'route': ['p2', 'e7', 'i6', 'x7', 'p1', 'c1']}
1769450766.067695,RECEIVED,9c552afa-b834-443b-82b7-28ac35d20856,5cd45701-f952-4fce-a2d3-2c4589dffea7,c3,c1,26,p1,?,surb={'id': '185297ac-a6d9-43ff-afd3-ea16e3b046e5', 'route': ['p1', 'e3', 'i6', 'x12', 'p3', 'c3']}
1769450766.1463132,SENT,4b04ba6d-5e82-4161-a53a-4ea857730c86,eed8158e-0d69-4a0d-bc2c-3e1279a1ce52,c1,c2,3363,?,p1,
1769450766.1464033,CREATED,ca3e2159-0210-4f95-8a6d-bbda08508bb9,31444781-0006-4974-8d97-a4bb6c48c626,c1,c2,27,?,?,surb={'id': '70105600-2130-49b6-b2f7-8cb191f320fb', 'route': ['p2', 'e4', 'i8', 'x8', 'p1', 'c1']}
1769450766.2187035,RECEIVED,56018556-36eb-43e2-8b40-0d33a0ff2260,de8dae79-87c8-4a69-9ca9-530520692e49,c3,c1,27,p1,?,surb={'id': 'cfe53184-aaa6-416d-9ce3-700c77408414', 'route': ['p1', 'e5', 'i2', 'x6', 'p3', 'c3']}
1769450766.2532504,SENT,2b2389c4-048b-4b36-af3a-09a02c989a8c,98e2fcff-1150-46ab-83be-24c8d733ae3a,c1,c2,3385,?,p1,
1769450766.2534149,CREATED,eb7b030f-dd88-4b4e-9c83-d764f95dbd37,b36f028f-0521-458c-bf0d-94b95d3be29d,c1,c2,26,?,?,surb={'id': '4969eb2c-2b12-4181-81a9-7dde206d6267', 'route': ['p2', 'e3', 'i5', 'x11', 'p1', 'c1']}
1769450766.4424758,SENT,782fcff3-8710-4547-a4b4-a57e315d86f4,95f79401-e226-4858-aaf0-33790ab72bd1,c1,c2,3373,?,p1,
1769450766.4426315,CREATED,5ebf9c77-2c65-467e-bccc-3d3e5e0f6ae7,38e7048d-0eb4-47b2-afc8-bbe17c112ea5,c1,c2,26,?,?,surb={'id': '9f49ace1-f61a-4656-afb9-2dc43984fece', 'route': ['p2', 'e3', 'i11', 'x6', 'p1', 'c1']}
1769450766.5392072,RECEIVED,7309df39-6899-4e51-84ef-a7bd18129eda,af53df76-8842-41dc-8f65-950ee337e867,c3,c1,27,p1,?,surb={'id': 'e1d8d07f-f648-41b4-9124-2ca75cdae2ca', 'route': ['p1', 'e3', 'i6', 'x1', 'p3', 'c3']}
1769450766.5475013,SENT,6f3b9b2d-8b30-48d1-8bc3-7555f55e9d00,de99788e-4d53-4af5-8730-b1dbc077b135,c1,c2,3384,?,p1,
1769450766.5476277,CREATED,f099204e-746e-47ef-94ea-fc1712397abd,8362fa5f-c511-4590-ac3e-0436daf20389,c1,c2,26,?,?,surb={'id': '5119fb92-7626-4f4b-87c2-db2174ee8400', 'route': ['p2', 'e2', 'i4', 'x3', 'p1', 'c1']}
1769450766.7690387,SENT,080647c3-e745-4abb-86af-b832ebc8be2c,ee8a0dd8-82cd-4e57-94c1-96493e20aef2,c1,c2,3410,?,p1,
1769450766.7692053,CREATED,0a020d7a-1623-4f47-be4b-ef4a9be10155,e95f5a64-5c36-413b-858f-2ec4bba27e0f,c1,c2,26,?,?,surb={'id': '8e0c5bc1-50c7-421f-98f4-cc5c88da8ce8', 'route': ['p2', 'e8', 'i10', 'x10', 'p1', 'c1']}
1769450766.8987472,RECEIVED,5781b580-328a-44aa-b794-7121a1342f0b,efc46e27-dab3-4748-b50a-5eacb1366721,c3,c1,26,p1,?,surb={'id': 'b1acbe00-3969-48b6-9dc9-887e69fa6fbc', 'route': ['p1', 'e9', 'i4', 'x11', 'p3', 'c3']}
1769450766.9443057,RECEIVED,e8ec85fa-b234-48b5-add8-1f694c0b96da,7c21793d-b561-4a83-8144-d247f5f43ac6,c2,c1,27,p1,?,surb={'id': 'bb71ffb2-60b4-42b9-9335-d4f6130cc0fe', 'route': ['p1', 'e8', 'i10', 'x3', 'p2', 'c2']}
1769450767.0597742,RECEIVED,5e6cf00e-6ba4-4e32-878a-f8aeeb2b067a,73042410-0342-47c3-b057-923011991189,c2,c1,26,p1,?,surb={'id': 'df28274f-6e0c-48ef-8af4-47527a1bdfee', 'route': ['p1', 'e3', 'i5', 'x10', 'p2', 'c2']}
1769450767.233016,RECEIVED,e3ea5244-1df7-49d7-95db-49ec29ed8d5a,6657f284-3ef3-4f99-a789-38ee17402358,c3,c1,26,p1,?,surb={'id': '251a6aed-aee7-40c9-8c9e-003a0491e98f', 'route': ['p1', 'e10', 'i8', 'x2', 'p3', 'c3']}
1769450767.4589612,SENT,392c52e7-b45c-4a6d-ab25-af2b4d4fc9e0,a44c5612-e0ec-49c7-9089-f90dc49c94a4,c1,c2,3380,?,p1,
1769450767.4590776,CREATED,daa6f2b5-a458-4020-9f83-cbf578bc8492,57f14311-7d9b-4752-a2bf-167a050594bd,c1,c2,26,?,?,surb={'id': '697e2e04-ea9c-4489-bf81-dba2c7b9ba39', 'route': ['p2', 'e12', 'i6', 'x7', 'p1', 'c1']}
1769450767.548763,RECEIVED,4627f456-c2d3-4d55-b771-6c7eff4b6683,55d8ef62-3683-4923-ba92-af02a5d8022f,c3,c1,27,p1,?,surb={'id': '8385929d-f9e4-41ff-bff1-95ede42f9ab1', 'route': ['p1', 'e11', 'i8', 'x6', 'p3', 'c3']}
1769450767.6595314,SENT,9dca9ebb-5b15-443a-b2a6-d6a614d60c6c,b84ed326-a407-48d4-a7fe-17dfe2b92385,c1,c2,3416,?,p1,
1769450767.659632,CREATED,30c8b258-88d7-4692-91e4-51d9cbdb13d4,47882c9c-0920-4d21-b0a3-badf82db41eb,c1,c2,27,?,?,surb={'id': 'b167c2c8-de51-43a0-b0a4-d75f1fef0712', 'route': ['p2', 'e10', 'i11', 'x11', 'p1', 'c1']}
1769450767.665733,RECEIVED,5c6c3a0a-c2fa-4df8-9b2b-a85ca261c32e,3f93ea56-6691-4a7e-8c52-50eb7fcdaebf,c2,c1,27,p1,?,surb={'id': '8e20dde5-c1ee-4e7f-afe7-f77c376b0417', 'route': ['p1', 'e2', 'i6', 'x1', 'p2', 'c2']}
1769450767.702004,RECEIVED,d2297a2b-771a-4510-8a1d-3c33f665df41,ee38e07c-4150-4203-b705-2d7d819b62da,c3,c1,27,p1,?,surb={'id': '4848fa01-0b6b-48b3-967a-343e5ef3ddc9', 'route': ['p1', 'e6', 'i12', 'x9', 'p3', 'c3']}
1769450767.8596435,RECEIVED,9f26cd0d-ff31-4f93-9bae-27ee920a1e4d,61962ada-3847-431b-b84f-53b7018de08d,c2,c1,27,p1,?,surb={'id': 'fdae956e-6186-452b-b825-34a43181e6e8', 'route': ['p1', 'e3', 'i10', 'x8', 'p2', 'c2']}
1769450767.9561,RECEIVED,9c7d602c-5865-43a8-99cb-30d144082991,f8d9c527-e610-4a81-91ae-4dd26a4f62d4,c2,c1,25,p1,?,surb={'id': 'e99cee37-599e-405d-b7da-ea0caa95217b', 'route': ['p1', 'e11', 'i3', 'x9', 'p2', 'c2']}
1769450767.979453,RECEIVED,2a89d4ce-f1e6-46fc-9340-e09f2278b12b,b41a45a4-1de5-43ca-bd9b-fff783083185,c2,c1,27,p1,?,surb={'id': 'ebd6f4af-4c6b-4c3d-8e8f-5301f4ef8c72', 'route': ['p1', 'e4', 'i4', 'x11', 'p2', 'c2']}
1769450767.9881487,RECEIVED,42e3299a-6f73-4696-a8be-0a93990df0bb,b4bddac6-0836-4b21-b19d-ad2090a1f56f,c2,c1,27,p1,?,surb={'id': 'b499f973-7573-46a9-987e-c09272755db6', 'route': ['p1', 'e12', 'i8', 'x9', 'p2', 'c2']}
1769450768.0013769,RECEIVED,dd061262-b7c8-4a07-895d-714a74cf46bd,432c205c-bed6-41e3-a12f-74dee4725190,c2,c1,27,p1,?,surb={'id': '06e2b95c-38b2-47ed-90b6-218b6fcbf006', 'route': ['p1', 'e9', 'i4', 'x6', 'p2', 'c2']}
1769450768.003111,RECEIVED,a79a872b-be8d-465d-8be4-13a21f11f593,3fd65454-fcd9-4fa0-988b-f5b23ff985e8,c2,c1,27,p1,?,surb={'id': '6ec1b6a8-b454-4cc8-96aa-1ab839b72da8', 'route': ['p1', 'e10', 'i2', 'x8', 'p2', 'c2']}
1769450768.7639081,SENT,f0d119ca-687f-4d3a-af29-228a595ec4fc,0561ae25-4594-4ac8-8d51-90aa49b44a16,c1,c2,3373,?,p1,
