timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769731263.1170928,SENT,ad7b6fa7-1ea8-4096-ac3d-ad278fa75d54,43dcf3b9-532d-4933-93c3-4e15847af5e9,c1,c2,3376,?,p1,
1769731263.1172574,CREATED,d766a0c4-7a36-4b32-9df7-df7f820a54d1,fd39b281-f7bf-42a7-92ce-37ef4fc87f7e,c1,c2,27,?,?,surb={'id': '99118f2e-e225-4510-bd6b-032d226b2bac', 'route': ['p2', 'e4', 'i9', 'x5', 'p1', 'c1']}
1769731311.252848,RECEIVED,430a737a-7266-42ff-8c4e-d7a9a4424f6b,b5697957-c483-4ba1-9fb3-d9beb7862403,c3,c1,27,p1,?,surb={'id': '61790276-84c3-4190-9363-68ec11c875bf', 'route': ['p1', 'e7', 'i9', 'x3', 'p3', 'c3']}
1769731311.411719,SENT,9582b8ed-79d3-473e-8f0c-eb5c19bf7418,de58bf5f-95d6-413d-a45e-444dac9c6b66,c1,c2,3395,?,p1,
1769731311.4118712,CREATED,f43f560e-b672-4174-ba58-136fc74f2459,3182eb93-3a23-4fc9-bb7e-4d007c84fdd6,c1,c2,27,?,?,surb={'id': '414e32ef-122b-4f73-ba18-c28f96c6708d', 'route': ['p2', 'e11', 'i5', 'x12', 'p1', 'c1']}
1769731311.5340314,RECEIVED,3e019b55-2cb3-4b90-8dce-f980ac6fe65b,7ee5c4f9-da2d-4c9d-a2c1-7f9db4a13e1f,c2,c1,27,p1,?,surb={'id': '95849ad0-e90c-429c-9798-61b89033dc51', 'route': ['p1', 'e11', 'i7', 'x1', 'p2', 'c2']}
1769731311.5552502,RECEIVED,f5a55a04-4dfc-4a7b-b099-14c4be831c1c,c739c3fa-952e-4978-8b8f-413e0edf96f4,c2,c1,27,p1,?,surb={'id': '55e201f9-065b-4bdc-ba17-c43bd5568630', 'route': ['p1', 'e12', 'i7', 'x3', 'p2', 'c2']}
1769731312.0448854,RECEIVED,eb15f28c-0781-4604-a600-21bd2646842c,744c4822-929c-40f8-bae3-9ad25582e788,c3,c1,27,p1,?,surb={'id': 'c0425b09-d847-4223-bd56-27141d5fb4b0', 'route': ['p1', 'e7', 'i6', 'x7', 'p3', 'c3']}
1769731312.2492166,RECEIVED,91f71997-9c69-4f22-9d7b-4fdf2d87ca78,e454a7f0-518f-45a2-bfc8-ce8f25264cbc,c3,c1,27,p1,?,surb={'id': '75b99163-ade1-4b60-9f95-a0487109c966', 'route': ['p1', 'e6', 'i10', 'x2', 'p3', 'c3']}
1769731312.3150022,SENT,9dddce7f-18e4-46d1-b3b9-2cc28e079324,356b485b-6800-4f94-89d9-a0ae03fa61ce,c1,c2,3383,?,p1,
1769731312.3151617,CREATED,2bee6570-450b-4595-94ef-57f619fdaa4d,86e60f6c-d1e8-42b3-a64f-ea2aedc2992f,c1,c2,27,?,?,surb={'id': '6da5bac4-2bd0-49eb-8d4a-1cf3dbc490dd', 'route': ['p2', 'e1', 'i1', 'x2', 'p1', 'c1']}
1769731312.379034,RECEIVED,45db5445-b491-41f2-b349-52af3088ba94,83d96d5d-4985-4caf-b815-01978cabc034,c3,c1,27,p1,?,surb={'id': '176eb7d3-4f86-49ae-abd3-0ecd9fae1982', 'route': ['p1', 'e6', 'i8', 'x11', 'p3', 'c3']}
1769731312.441849,RECEIVED,47658197-5035-4edf-a8e8-2f7f6f911fea,12fbbe2e-360e-467e-9c5b-08f6b52236b1,c2,c1,27,p1,?,surb={'id': '63462878-e823-4a74-b04b-de20370927cc', 'route': ['p1', 'e11', 'i1', 'x8', 'p2', 'c2']}
1769731312.511641,SENT,adf6286f-3b34-4f34-961a-89189c56dc05,e2235f97-8767-4f79-978b-4a76be4b15c7,c1,c2,3367,?,p1,
1769731312.5117595,CREATED,69b29da4-b270-4b85-813b-c3d724ba06ef,b9ade870-87f6-4ac9-a7ae-fd3597a81e1a,c1,c2,27,?,?,surb={'id': '5717a24c-5a9c-43e8-899d-0b572d5956d4', 'route': ['p2', 'e8', 'i8', 'x3', 'p1', 'c1']}
1769731312.6983929,SENT,e69c4ff1-1645-4fa5-b358-5c78225b486c,1ff5d711-9617-4684-8275-bef2546ad9cb,c1,c2,3380,?,p1,
1769731312.6985266,CREATED,cdc53485-9d8a-4faf-a291-9cfd6cf33ef6,352d69e9-d0a5-4669-8c7e-a38c70d2d6a2,c1,c2,26,?,?,surb={'id': 'e03fa6ff-d259-4d25-aa8b-53fef4698e81', 'route': ['p2', 'e9', 'i6', 'x6', 'p1', 'c1']}
1769731312.7289367,SENT,251240f3-260f-46e6-a648-e2ea06344cfa,8d9564a7-697b-4ead-82f9-e395ddc9a81c,c1,c2,3391,?,p1,
1769731312.7290819,CREATED,46e45c9b-4fee-4056-9e4b-18a9cafb3c50,8b4a0962-0507-4bda-9511-bc8cc722b526,c1,c2,27,?,?,surb={'id': '83eefcfa-9c38-4897-b99b-651bde657f6d', 'route': ['p2', 'e10', 'i8', 'x9', 'p1', 'c1']}
1769731312.894292,RECEIVED,fbab7cbf-aded-49a4-8cff-59e8f0fa1a74,20cdb09a-4b7c-4c9c-8ae6-478925cb5461,c3,c1,26,p1,?,surb={'id': '82f46e75-d412-4315-a68b-657d6ac67f0f', 'route': ['p1', 'e2', 'i5', 'x4', 'p3', 'c3']}
1769731312.9052725,SENT,0a52407c-7460-40c9-be83-c19303625b50,6c4d9bc6-616e-4550-911a-75c6c5e5cc51,c1,c2,3371,?,p1,
1769731312.9054046,CREATED,916b1cd6-cd80-4ece-86fe-fc2002ddd69b,dc7d6b78-2cd7-491c-a77e-e647045c13eb,c1,c2,27,?,?,surb={'id': '28a3dfee-b21c-4d1a-b728-718b19cbe58e', 'route': ['p2', 'e7', 'i6', 'x9', 'p1', 'c1']}
1769731312.9393795,RECEIVED,637e9e08-df3b-4f71-8d6d-2719369078ab,067b192c-c23d-4025-aa0d-56b1762b9e39,c2,c1,27,p1,?,surb={'id': '492159da-725e-4d52-a400-f6c9b2230495', 'route': ['p1', 'e4', 'i12', 'x7', 'p2', 'c2']}
1769731313.016646,SENT,ec269b0e-63e0-4dd9-9702-75ccd73816a4,36e6f2a5-5ac7-4c82-85f1-83dbd7498c31,c1,c2,3385,?,p1,
1769731313.0167394,CREATED,2a46db88-d738-4542-abcb-fdfdc483eda8,e81a2112-a691-4d53-a60a-6866d6674258,c1,c2,27,?,?,surb={'id': 'd11f983c-7663-4707-a0bd-81c2ba1575b3', 'route': ['p2', 'e3', 'i12', 'x6', 'p1', 'c1']}
1769731313.0609305,RECEIVED,1726df8b-8908-4926-acf1-2c99acaae204,93b19dc2-7cfe-4c28-ba08-138f3c57d4d0,c2,c1,27,p1,?,surb={'id': 'ce51b465-505e-427c-969d-d3ddc1e2e286', 'route': ['p1', 'e3', 'i1', 'x1', 'p2', 'c2']}
1769731313.0973382,RECEIVED,a229d157-0ca2-47a5-92df-1803dc88f9fc,3830001f-56cc-4e66-a8d1-88e5b8c97e38,c2,c1,27,p1,?,surb={'id': 'f18c2e40-62b2-41cf-a93e-076dcd330711', 'route': ['p1', 'e11', 'i2', 'x5', 'p2', 'c2']}
1769731313.2012637,RECEIVED,3161a32f-cca9-451b-b433-0edb3ed7ab2c,eb661d04-68e1-47d8-9ea8-0c2ed6ae4e9f,c3,c1,27,p1,?,surb={'id': 'ef340d4d-e008-45e7-82ea-856dc6f42dec', 'route': ['p1', 'e7', 'i7', 'x8', 'p3', 'c3']}
1769731313.2077124,RECEIVED,c95c0550-ed02-4fe3-8861-80d2ff27e84b,634d928a-1353-44df-b7b6-54e6f4130b41,c3,c1,26,p1,?,surb={'id': '3c1575f4-1b15-46dc-985b-2cfcf881be46', 'route': ['p1', 'e1', 'i4', 'x7', 'p3', 'c3']}
1769731313.3122942,RECEIVED,b7b924a5-9094-49e3-9f49-804e9392013e,ab3afcb5-5f95-43ed-8dd3-0f58a4e8c63e,c2,c1,26,p1,?,surb={'id': '0059d404-1274-4741-949d-dc90cff84dda', 'route': ['p1', 'e2', 'i3', 'x5', 'p2', 'c2']}
1769731313.3274639,SENT,32b44f6e-9466-4c86-9945-0422c9a7aa9e,d5786893-bb31-4acb-96c0-ef676c4ee4e2,c1,c2,3397,?,p1,
1769731313.3276157,CREATED,50a8ce81-00dd-499c-93e0-70e101d44187,15b869a4-6da3-4fad-9480-d982c5e4f59a,c1,c2,27,?,?,surb={'id': '6090d164-bd3c-44ac-86a0-b5223eff7616', 'route': ['p2', 'e6', 'i11', 'x12', 'p1', 'c1']}
1769731313.3475747,SENT,e9ba620f-ec34-44f8-bbef-b585eac571cb,c552e878-9e8b-4d8c-a934-c7a466f90e69,c1,DROP,2031,?,p1,
1769731313.3478367,CREATED,75243db4-505c-4340-a7ba-12df286a0e26,ecaf24c0-5eae-4686-94f7-04881643222c,c1,DROP,27,?,?,
1769731313.372752,RECEIVED,d152fdb6-4097-4983-9054-c1ac01a4f29c,89b38f67-5343-4d1c-99c6-a9a0f620df4e,c3,c1,27,p1,?,surb={'id': '647bc248-d3ac-494c-9f60-7fe6519dbc41', 'route': ['p1', 'e10', 'i2', 'x6', 'p3', 'c3']}
1769731313.472283,SENT,13e1faae-352c-4e14-a18d-3e27e55560f5,aba8ebe0-b52c-4e84-9718-6c28d0219d85,c1,c2,3395,?,p1,
1769731313.4724417,CREATED,5770b9db-1a15-41bb-8c73-6627bd723c26,c9139a0a-ec63-4c84-b025-3255a5c2cfae,c1,c2,27,?,?,surb={'id': '74b18de6-5795-4c14-a964-436595008eda', 'route': ['p2', 'e5', 'i6', 'x10', 'p1', 'c1']}
1769731313.5466242,RECEIVED,7e18466a-94f6-4f33-b5e6-a7bcf0f1e88f,7931bf4c-119b-44ec-96b8-7bfa012b6e0b,c2,c1,26,p1,?,surb={'id': '29670afc-c19e-402e-9532-d97edc8e6e23', 'route': ['p1', 'e3', 'i4', 'x6', 'p2', 'c2']}
1769731313.652653,RECEIVED,02e78a47-145f-46d7-bf9a-d511a97628b8,09412a93-4c9f-413e-a858-c78063f38abe,c3,c1,27,p1,?,surb={'id': '70713f04-10e4-4c69-9228-f1666c00576f', 'route': ['p1', 'e2', 'i11', 'x4', 'p3', 'c3']}
1769731313.6972651,RECEIVED,a81dec45-db48-4497-9bb5-bc6a1f7e86c4,a505c14f-680a-49db-b97a-fc7167e6f3b8,c2,c1,27,p1,?,surb={'id': '35e6426e-e1d0-42f7-8f8d-b7d80e10340c', 'route': ['p1', 'e8', 'i11', 'x4', 'p2', 'c2']}
1769731313.7402558,SENT,8553566e-a6dd-42be-ab69-989d1874734d,bb5d7f7b-03b4-4a04-80a8-c59e5517300e,c1,c2,3368,?,p1,
1769731313.7404165,CREATED,d3b9c6ca-f795-43e2-8701-22e90997dba0,341d124c-6a18-4f9a-ac22-88db3ab88d51,c1,c2,26,?,?,surb={'id': '92631e96-374b-4e50-94fb-1b97e2680ef9', 'route': ['p2', 'e2', 'i1', 'x10', 'p1', 'c1']}
1769731313.8315885,RECEIVED,45c151a0-7ed0-4298-b981-e260787cbe0b,b5ffff92-a3da-4a2b-bed4-68e90fe596be,c2,c1,27,p1,?,surb={'id': 'f14a2f86-58ae-491c-ad6c-db4c61c9ddfa', 'route': ['p1', 'e1', 'i12', 'x4', 'p2', 'c2']}
1769731313.839637,RECEIVED,cf96f991-39ce-44b6-ac2b-b2faf19a8d1a,6892afa2-0966-422a-86e6-dee5dc52346f,c2,c1,26,p1,?,surb={'id': '8462a692-dae8-4730-abfe-2c074be410c0', 'route': ['p1', 'e3', 'i9', 'x2', 'p2', 'c2']}
1769731314.0034716,SENT,00fee847-c716-4104-bdf4-97e43bdfcf10,06a86769-35d4-452d-a6b5-4016e60cefa6,c1,c2,3388,?,p1,
1769731314.0036235,CREATED,2c94326e-512c-4f1f-942f-d15497a1813e,a86d74da-5abe-4294-b279-d7206c7661b6,c1,c2,27,?,?,surb={'id': '24ccdd64-c5aa-4408-bd77-d6351aa3a012', 'route': ['p2', 'e9', 'i1', 'x2', 'p1', 'c1']}
1769731314.0328853,SENT,20280e6f-341b-44e2-aebd-0333cc4b152b,91292a0f-d9ed-4fc2-82a3-beb0009d2958,c1,c2,3383,?,p1,
1769731314.033035,CREATED,41cea4bb-aac7-47f6-9d0b-6fa1f5fb296e,5c075c4e-3bf6-4f94-adf5-80350f086412,c1,c2,27,?,?,surb={'id': '090fbcca-4e9b-42a1-94d4-576abf85ef95', 'route': ['p2', 'e6', 'i10', 'x9', 'p1', 'c1']}
1769731314.2529643,RECEIVED,313e48e6-b3d1-449f-87fd-e0e25ff3a254,d38f706e-797e-4498-a260-74067c433475,c2,c1,27,p1,?,surb={'id': 'a5395648-4b2c-4a5f-945c-7fbdcc60fba3', 'route': ['p1', 'e2', 'i11', 'x2', 'p2', 'c2']}
1769731314.3117914,RECEIVED,e9e7de23-2f7a-4311-b568-215b2e41aec2,e9e94f0e-8293-459b-aed3-c69bd705c52b,c3,c1,27,p1,?,surb={'id': 'dc5df311-e56e-4e49-8983-af110d31e45b', 'route': ['p1', 'e5', 'i5', 'x1', 'p3', 'c3']}
1769731314.3756754,RECEIVED,d089f446-79a9-4bd7-a1cb-590e95a471dd,bfbe10d5-1a60-489e-b1aa-4a56e1c686ac,c2,c1,27,p1,?,surb={'id': 'e887eaca-cf85-43ef-b90b-c09429bcb52e', 'route': ['p1', 'e12', 'i4', 'x6', 'p2', 'c2']}
1769731314.5284946,RECEIVED,0eaebcc7-0343-44a1-ab05-58dd3cae3c44,03024e12-d14b-4608-bf51-1cdb8a022b31,c2,c1,27,p1,?,surb={'id': 'd6d57ace-3ece-4afa-bfab-d2fc553cc196', 'route': ['p1', 'e3', 'i10', 'x12', 'p2', 'c2']}
1769731314.7227786,RECEIVED,33390646-dc4d-42c8-891d-5fa0a1b2c395,6c79ae02-eef9-4064-8e44-8fde5c2bbcc4,c2,c1,27,p1,?,surb={'id': '5ddd3385-3ea7-4d42-a6ae-adce07a4187e', 'route': ['p1', 'e12', 'i1', 'x2', 'p2', 'c2']}
1769731314.7279806,RECEIVED,6bda7700-2e16-4295-9008-d517c3bcf9e4,e6e1f801-3ba8-4242-9119-97a74663a95f,c3,c1,27,p1,?,surb={'id': 'd5fceee4-a1e1-4fb7-93fb-a903bead7a0d', 'route': ['p1', 'e2', 'i3', 'x1', 'p3', 'c3']}
1769731314.9328148,RECEIVED,0a8ac050-a725-4c54-a62c-e211f4a1c068,ffb5fa83-7f6b-492c-bcf6-b2a5c54219fe,c3,c1,27,p1,?,surb={'id': 'bd584bd9-7f54-4a59-872d-1727729ad0fb', 'route': ['p1', 'e11', 'i7', 'x2', 'p3', 'c3']}
1769731315.196322,RECEIVED,7586554e-a739-4e23-aadb-d1945b62afc0,15b7cd22-7917-426d-9939-0a93833257b8,c3,c1,27,p1,?,surb={'id': '2ab53f73-22a1-4d92-9efc-475e739428e8', 'route': ['p1', 'e12', 'i5', 'x5', 'p3', 'c3']}
1769731315.2298856,SENT,b2abb992-d6fb-4af0-b0d3-640292610897,01f83b2c-0cbc-4eed-a080-13e8c99675ca,c1,c2,3396,?,p1,
1769731315.2300777,CREATED,18685fe2-d746-432d-a69d-9e465f08574d,064ad955-7063-4616-9325-f5a00f7ff382,c1,c2,27,?,?,surb={'id': 'aafb677a-574b-4ff2-8b99-f7626029b38f', 'route': ['p2', 'e5', 'i5', 'x12', 'p1', 'c1']}
1769731315.394207,SENT,88061e84-97be-436d-ab27-64d7c0a4ceed,9cf31fbe-d8c9-4248-9364-90ca6a665956,c1,c2,3412,?,p1,
1769731315.3943586,CREATED,c58f4719-12c9-45b3-8926-e69fc7ca2a8f,90028f53-6ead-433d-83e4-36c622d8dc75,c1,c2,27,?,?,surb={'id': '93780906-4656-44f8-806a-919d183a0118', 'route': ['p2', 'e8', 'i12', 'x5', 'p1', 'c1']}
1769731315.8045042,RECEIVED,c2688e4d-be7b-486d-94b2-5d64f576b62f,0f29c039-01e1-4031-b91c-b02c95e5d4c7,c2,c1,27,p1,?,surb={'id': '5d27e411-ead2-42cc-9dbd-2692587d56fe', 'route': ['p1', 'e4', 'i11', 'x1', 'p2', 'c2']}
1769731315.812926,SENT,a4f61d88-3536-49fe-baa9-1a5ab1f1aa61,cc8064f0-6fa5-459a-a0eb-a2efe28a93fb,c1,c2,3384,?,p1,
1769731315.8130262,CREATED,eb7b25bc-daaa-4e20-b90d-4f2778d54cfd,bdb617d1-cc32-4282-84a1-e74169f48a59,c1,c2,27,?,?,surb={'id': '54d47ad6-b8c5-451c-83a6-217f78324a69', 'route': ['p2', 'e10', 'i4', 'x1', 'p1', 'c1']}
1769731315.8821118,RECEIVED,e019cb4b-7cc7-40ca-90c3-78c7662968a6,28183985-5356-4e8d-92bc-76490c110dca,c3,c1,26,p1,?,surb={'id': 'daa69172-1f8e-429b-8782-99ef2b2afd13', 'route': ['p1', 'e3', 'i7', 'x3', 'p3', 'c3']}
1769731316.0039866,RECEIVED,0cd6430d-9d1b-4aef-ac6d-bf37db6dab23,f777c0ca-3db6-4a27-a883-fe0c8603c64e,c3,c1,27,p1,?,surb={'id': '0a85dee8-bb79-40c1-931e-fc456c314055', 'route': ['p1', 'e2', 'i3', 'x4', 'p3', 'c3']}
1769731316.0770214,SENT,724eab0a-c409-48af-a8dc-e02accc2d774,cb38702b-5c87-44aa-96f0-c4224ffadd7b,c1,c2,3377,?,p1,
1769731316.0772004,CREATED,4b870188-8aa9-4cd4-9c21-94f76b2c0378,c05af2a5-2c28-463c-a4c6-4ce15395cb11,c1,c2,27,?,?,surb={'id': '35d0da89-f7ac-4cd8-a909-74be3e6fab21', 'route': ['p2', 'e5', 'i6', 'x7', 'p1', 'c1']}
1769731316.1155412,RECEIVED,330e7669-adde-426e-93f8-14931b87b620,deb9fd87-11a1-4596-ac23-73b44b673cd8,c2,c1,27,p1,?,surb={'id': '1b1a424b-a49c-4852-8c9b-927b2617e51c', 'route': ['p1', 'e10', 'i2', 'x4', 'p2', 'c2']}
1769731316.162351,SENT,6e2d6088-495c-455b-930e-90e8177ac031,7c067f25-bf07-4aec-9dc5-4dd7e95893e0,c1,c2,3381,?,p1,
1769731316.162501,CREATED,786848d2-c440-48b5-abdf-022fed09c4c2,6454d8b1-8301-4e64-97d3-bf9cf6128bd8,c1,c2,27,?,?,surb={'id': '3db877ca-323f-43be-892d-9bbc2247a7d6', 'route': ['p2', 'e8', 'i2', 'x12', 'p1', 'c1']}
1769731316.1759946,RECEIVED,9c63f2af-124a-4f15-826d-f066c3066088,81175a02-c1ec-4af2-a5ae-5a902b5a5c92,c2,c1,27,p1,?,surb={'id': '26f3ec51-5af7-4cff-8e71-8ee960e03678', 'route': ['p1', 'e3', 'i12', 'x11', 'p2', 'c2']}
1769731316.2135081,RECEIVED,9c9e6124-9401-4386-b28c-238c45b17708,53cf1698-e15b-40cb-8e52-e9ac11da2dd0,c3,c1,27,p1,?,surb={'id': '603ba98d-660a-4d0a-828f-d97424ec0036', 'route': ['p1', 'e6', 'i2', 'x5', 'p3', 'c3']}
1769731316.3831553,RECEIVED,b8c7bfce-1c18-4e09-b132-b7dfb9a4a161,29df9934-3c5e-465c-923f-edaf87906414,c2,c1,27,p1,?,surb={'id': '7a1e1bb9-98c7-4105-8d4f-2e3097e47a7c', 'route': ['p1', 'e2', 'i5', 'x7', 'p2', 'c2']}
1769731316.7115426,RECEIVED,42ce9dd8-118e-45dc-acf5-69cdd855f876,603dbdc5-0ffa-4b12-a0c8-81031d74c644,c2,c1,27,p1,?,surb={'id': '390925e6-ccde-4c8a-bd26-a760409f2503', 'route': ['p1', 'e3', 'i4', 'x8', 'p2', 'c2']}
1769731316.7395985,RECEIVED,e10d8db5-8862-430a-9ab7-8466a9987d79,b626e22f-e41c-4a2c-bc81-6389ce96d59e,c3,c1,27,p1,?,surb={'id': '3fdb79d5-60d5-4a8d-b0e9-45ea35dbea2f', 'route': ['p1', 'e8', 'i10', 'x2', 'p3', 'c3']}
1769731316.9199347,SENT,873ae7a6-7c07-43ab-ae3c-2bf48d5f92c3,d9f1e69d-07e8-4ae5-8f91-017cbb4e6078,c1,c2,3399,?,p1,
1769731316.9201124,CREATED,c4eb86fc-3046-46fb-8be6-e9a0f49f68d3,bfc024e4-7424-4860-989d-317ada8f062d,c1,c2,27,?,?,surb={'id': '9f343130-6f49-4d6c-abb4-0f974698a570', 'route': ['p2', 'e2', 'i10', 'x1', 'p1', 'c1']}
1769731316.9476798,RECEIVED,6810f3c3-fb46-41e3-860f-a5fc302a3af8,32ae477f-61f2-4591-b36a-bdf4ee52b8aa,c2,c1,27,p1,?,surb={'id': '32ac49d5-93b6-4ba5-91b1-3995fd64b996', 'route': ['p1', 'e4', 'i2', 'x5', 'p2', 'c2']}
1769731316.9660103,RECEIVED,1505b1b6-5323-4718-b0d4-26a57df68edd,06b640bc-0649-4745-bf07-557fcf7b9a72,c2,c1,27,p1,?,surb={'id': 'da457008-d65f-4a19-999e-ddd54e43aabb', 'route': ['p1', 'e11', 'i7', 'x2', 'p2', 'c2']}
1769731317.0038145,RECEIVED,a61b5bf0-5f10-4700-a96a-3b36447f8270,0089178d-11f7-4e75-993d-c2bcda01d013,c2,c1,26,p1,?,surb={'id': 'bc69011e-c549-4fef-ad44-93ccdaf6d4ab', 'route': ['p1', 'e5', 'i2', 'x2', 'p2', 'c2']}
1769731317.4906616,RECEIVED,27949fa0-b72d-477d-a07d-a1fafb5eff0d,62b1907f-7870-4978-a949-6748e922a7d3,c3,c1,27,p1,?,surb={'id': '06a9afe8-2370-43eb-bf49-da84388ca622', 'route': ['p1', 'e8', 'i5', 'x7', 'p3', 'c3']}
1769731317.6115391,RECEIVED,d5673b52-27d9-4afe-a0d8-9013ec172b5e,420a66c9-15ce-4aa2-a41e-e2a0221ffdf3,c2,c1,26,p1,?,surb={'id': '013d0ec3-50af-4ec1-80d6-a52d70f8f2e6', 'route': ['p1', 'e8', 'i11', 'x11', 'p2', 'c2']}
1769731317.9272416,RECEIVED,d71284f1-67f3-4e15-85f4-e7f911cd8d13,538a32f8-4139-4621-bd9c-aa37bae55410,c2,c1,27,p1,?,surb={'id': '6e17cbbb-bc46-46af-a9e7-a1dbcad1b365', 'route': ['p1', 'e3', 'i4', 'x1', 'p2', 'c2']}
1769731318.0704408,RECEIVED,d734cad8-44ab-4646-be87-cff45b7659b1,d4354c4d-e774-4788-8879-1337dabb708e,c2,c1,27,p1,?,surb={'id': 'a279b48c-a81b-4940-8f9a-86d79be89db1', 'route': ['p1', 'e12', 'i9', 'x2', 'p2', 'c2']}
1769731318.1322255,SENT,5e178bf3-7eca-41c9-941b-0c7147920d19,000515d1-a0ad-48b4-a15b-252297f3b0a8,c1,c2,3404,?,p1,
1769731318.1323745,CREATED,9d607c25-859b-498f-8321-bc4127e3c3cf,dd0a2cfe-dbfb-4bb5-946f-308a6e6d1aca,c1,c2,27,?,?,surb={'id': '1e251ee3-7a9b-4737-8206-58be87d7f583', 'route': ['p2', 'e1', 'i1', 'x8', 'p1', 'c1']}
1769731318.1769028,RECEIVED,7bf7fd23-ead0-4398-991d-a331b28b9ec5,1c000362-10e8-4905-9bc5-dec8ef9b4509,c3,c1,26,p1,?,surb={'id': '643bda23-fb93-49ac-999e-516cf66ebb08', 'route': ['p1', 'e7', 'i6', 'x6', 'p3', 'c3']}
1769731318.1798944,RECEIVED,5d7d2fb9-84e4-41ff-b1b6-72c1c9ee564b,e5e967f6-f1b8-44e9-8864-95eea073fb90,c3,c1,27,p1,?,surb={'id': '63aa0c0f-246b-4caa-8ae4-ee5eb1e4684a', 'route': ['p1', 'e11', 'i6', 'x7', 'p3', 'c3']}
1769731318.2523391,SENT,ad7e472f-55a4-4673-bc77-a792357666e2,f39f8c5e-319e-43d6-9b1e-a8e90071be6b,c1,c2,3361,?,p1,
1769731318.2524383,CREATED,d5ed92dd-9788-4c8a-b9c2-6669139f913c,67cc5fdb-8916-4a5a-908b-203e4309a3ef,c1,c2,27,?,?,surb={'id': '8128a154-dc72-4fc2-8067-f4e6d2257de8', 'route': ['p2', 'e10', 'i4', 'x7', 'p1', 'c1']}
1769731318.3197227,RECEIVED,fc676399-1bdf-437b-bdc9-3e44ab5d5964,863b0762-ad9a-41f8-8391-8f1ee740372c,c2,c1,25,p1,?,surb={'id': '10a30c10-cd36-4400-9fc9-39b0a892e4d6', 'route': ['p1', 'e6', 'i4', 'x2', 'p2', 'c2']}
1769731318.4176052,RECEIVED,1b748945-d1c3-4f56-9273-72bcdfe9aecc,d8ad42f1-f0e8-40bd-ad71-ffd3b845c0d6,c3,c1,27,p1,?,surb={'id': 'e9869664-e866-44fc-b072-3b53764d109c', 'route': ['p1', 'e6', 'i9', 'x6', 'p3', 'c3']}
1769731318.4753582,SENT,70e3b372-17a4-4270-90c9-0b42519fdd6d,f1c08b5d-3c05-4606-8e40-542e8d598529,c1,c2,3379,?,p1,
1769731318.475466,CREATED,ca89fffb-87d8-46f1-b095-b8809c82a0c6,af4ee0dd-2b14-4557-99cf-40c3027fd54f,c1,c2,27,?,?,surb={'id': 'd1ec19c8-9d5e-4b60-99ed-d7d6c379e036', 'route': ['p2', 'e11', 'i12', 'x6', 'p1', 'c1']}
1769731318.589796,RECEIVED,bb32eb7c-32ca-4094-8683-0d323e938f13,04552c43-6c27-42ae-9fec-54bcaf132348,c2,c1,27,p1,?,surb={'id': '0d703562-9293-4827-994f-894b57aec907', 'route': ['p1', 'e9', 'i6', 'x10', 'p2', 'c2']}
1769731318.8572247,RECEIVED,0685f3c0-429c-48bd-8055-1b27a66d63fa,1e982405-07ea-43bc-b9ac-18fce137b221,c2,c1,27,p1,?,surb={'id': 'b0db2dc9-be8c-4ab3-9fc8-160834f5ada9', 'route': ['p1', 'e4', 'i9', 'x9', 'p2', 'c2']}
1769731318.8660238,RECEIVED,58d52a7e-faf4-4db6-8809-9d54a2788808,beeed016-8e90-4f6b-81b1-2dcbee664298,c2,c1,27,p1,?,surb={'id': '1abb9f63-1b62-4566-a42c-da313af99a3a', 'route': ['p1', 'e2', 'i10', 'x6', 'p2', 'c2']}
1769731318.9281428,SENT,bbb8d745-3209-41f6-b0ab-787126da0240,08e2b119-8d45-4593-8533-4e308b7ffa82,c1,c2,3383,?,p1,
1769731318.9282875,CREATED,a4d7f211-448e-4bd9-998a-ceed45ed6832,ecac11a4-720b-4350-ae87-438f2989ca65,c1,c2,27,?,?,surb={'id': 'e364e469-93ab-469c-a3c6-7aa3d9f0c553', 'route': ['p2', 'e2', 'i8', 'x9', 'p1', 'c1']}
1769731318.9863846,RECEIVED,32c8ce04-ad71-4622-a808-3da2d0abf381,33497b41-e005-4ae3-8153-e0b887bf377b,c3,c1,26,p1,?,surb={'id': 'f37e4566-1135-409e-90e8-4b14116c02d7', 'route': ['p1', 'e10', 'i1', 'x10', 'p3', 'c3']}
1769731319.0192451,RECEIVED,412eac12-e602-4e34-9b3f-f6002be84472,0a6bd5d5-9c29-4e04-9707-f0537f9e1c59,c2,c1,26,p1,?,surb={'id': 'c451dd80-203e-4867-b008-b40bd3f5bcc4', 'route': ['p1', 'e6', 'i7', 'x3', 'p2', 'c2']}
1769731319.1265693,RECEIVED,6ef841ab-4ff3-40b9-988e-ccac5bebeeec,8b6d00fd-dfd4-499d-9d5d-d72d5d657534,c2,c1,27,p1,?,surb={'id': '152352eb-438c-4978-b629-8cf79188698d', 'route': ['p1', 'e11', 'i7', 'x6', 'p2', 'c2']}
1769731319.1310296,RECEIVED,c67895b9-953f-4f65-b2d1-f253bb2e1530,0614cf39-b710-450a-9589-e55f46597155,c2,c1,27,p1,?,surb={'id': '878c656c-b99a-4694-bf9f-6fbcff1f43f0', 'route': ['p1', 'e4', 'i4', 'x10', 'p2', 'c2']}
