timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769731262.9921265,SENT,48fdf61d-301a-477f-bc97-95f8681dbf30,58fe5dac-c395-4686-bdc9-b4d6b2f20748,c3,DROP,2031,?,p3,
1769731262.9922743,CREATED,67cc74ab-aba4-4d68-ac7b-86ed8ef8a653,3f17547f-65eb-4045-b67d-504d7295d4b3,c3,DROP,27,?,?,
1769731263.427375,SENT,28e2b7d5-e73e-40f9-aec4-b9b5eeebd3ae,2ae49304-c7ab-4988-8713-0c30d89ddbf1,c3,c1,3399,?,p3,
1769731263.4275393,CREATED,34e05b28-e4fc-4de3-849b-17e823c3d92f,a7affffa-86c3-41af-a036-0bf0202ab87d,c3,c1,27,?,?,surb={'id': 'd2ef2842-33f6-4282-a017-dcb48fdba147', 'route': ['p1', 'e12', 'i9', 'x6', 'p3', 'c3']}
1769731264.728708,SENT,fcfe942d-42b4-41db-bf94-9db79e15b5a2,2f8bec5b-6373-41a0-9e26-399e5cc754f7,c3,c1,3384,?,p3,
1769731264.7288418,CREATED,30e345a1-5313-4ffb-acb0-97f1638f20f6,1604eef1-e327-4712-ae6d-3e507aa508c9,c3,c1,26,?,?,surb={'id': '344b0259-c9a6-40f5-bdfa-47c74f21ce74', 'route': ['p1', 'e2', 'i5', 'x6', 'p3', 'c3']}
1769731264.8351917,SENT,7048ed4e-2954-418d-bfa3-c2c1b300864c,f8a2600f-d657-4202-a702-f3976b245099,c3,c1,3380,?,p3,
1769731264.8353379,CREATED,c2dca78d-ce28-42a6-8cf5-c04014228fbf,d81cb031-d776-4f82-8dfd-ed95dfcc409c,c3,c1,27,?,?,surb={'id': 'b00ae75f-d65b-4044-af95-bdcd77e31249', 'route': ['p1', 'e9', 'i10', 'x4', 'p3', 'c3']}
1769731264.8888586,SENT,f43162be-5a3a-47d2-8a45-dfdd7964433d,5ab2f675-95bc-420f-9c8a-89f1b91a4e8d,c3,DROP,2032,?,p3,
1769731264.8889813,CREATED,4d49ccce-468d-4f76-9330-7131976df1fe,b8dc11c4-f4cb-4d21-9dad-c83d958efa7f,c3,DROP,27,?,?,
1769731265.4326296,SENT,5b07a766-8466-4fca-90b3-68f29a513327,e1d977a5-5bde-4f3b-9a02-3716f8d050ed,c3,DROP,2022,?,p3,
1769731265.4327466,CREATED,30588ae2-04c5-4729-9e05-e9ca79892e27,9fa996b3-317d-41c8-aa14-fc558214c182,c3,DROP,27,?,?,
1769731265.8874342,SENT,65b05efc-63cb-48e0-9182-11d72274e218,f7a384c4-f2a8-4587-bfb4-132f09a01c04,c3,DROP,2017,?,p3,
1769731265.8875504,CREATED,c713debd-40c0-4f24-81be-2e215d74bf2a,8144e09b-ed16-4a32-b5b1-c15655ec953a,c3,DROP,27,?,?,
1769731266.107714,SENT,85d20e08-b2bf-4e95-807e-6fb0d4f8509c,15d2462b-87b4-4e83-81fb-6214b4e50d68,c3,DROP,2016,?,p3,
1769731266.10783,CREATED,2babc71f-212b-42de-9d3f-258b35c7fe78,1586624a-5ec4-4cc1-8811-de276068bda0,c3,DROP,27,?,?,
1769731266.1612115,SENT,2dddb84e-431d-4470-9b01-ec86488da72e,ead40a1a-6776-4a4f-a083-740e03f8ddb7,c3,DROP,2028,?,p3,
1769731266.16133,CREATED,8ec0708f-7077-43af-958f-e0eb7a11495a,39dff178-2829-42b0-b181-cc4a0d2f2b21,c3,DROP,27,?,?,
1769731266.165371,RECEIVED,89e128ce-a2d3-4c10-bd4c-6fd0057c2840,b8d2ab16-d685-4095-92f3-aed09d38db31,c5,c3,26,p3,?,surb={'id': '89009d56-f2fc-4baf-b634-6b33808dd457', 'route': ['p3', 'e10', 'i1', 'x2', 'p2', 'c5']}
1769731266.5004861,SENT,91fe0103-1c6e-4918-84ea-02c592ff6fcf,b26716c2-e19e-493d-aa8e-be3b10b388c2,c3,c1,3388,?,p3,
1769731266.5006168,CREATED,ee54fc2e-5525-4879-b4d9-c0508b0c8973,12b7a552-8fa2-48ce-8405-7ce3d4d4a02f,c3,c1,27,?,?,surb={'id': '6812a9b6-b6b9-43ca-8fd6-10c0d8bf928a', 'route': ['p1', 'e3', 'i7', 'x2', 'p3', 'c3']}
1769731266.5371876,SENT,04d5de8f-9d7d-44e5-a171-8630d2620fd0,533b2a08-50b0-4582-a4bc-30d34eabef88,c3,DROP,2020,?,p3,
1769731266.537306,CREATED,84ba1325-f640-4591-b1ae-48ddd363c426,d135c56c-9569-4daf-a22e-af03cb4a5a85,c3,DROP,26,?,?,
1769731266.5529068,SENT,361ded4f-540f-41e1-bbe8-c5c00704ebee,64eb251c-d976-4a4c-9dd5-831db9a3a39e,c3,DROP,2017,?,p3,
1769731266.5530221,CREATED,aaeef9af-81f8-43f8-b4af-af7af5868a41,843e0e65-b489-419e-a3d5-611ed2f58248,c3,DROP,27,?,?,
1769731266.8006196,RECEIVED,6196f696-a41c-4406-a450-0d4ef3cf7da8,ef6092e2-9728-430c-8bf3-676f18798043,c5,c3,27,p3,?,surb={'id': '1894741f-4d80-43eb-8b44-9161b151601e', 'route': ['p3', 'e5', 'i4', 'x10', 'p2', 'c5']}
1769731266.8532288,SENT,6527d8e3-1349-46d6-a169-f4e19766c9cf,fb8bda35-c3bb-4232-b930-d7255fe89040,c3,c1,3373,?,p3,
1769731266.8533747,CREATED,e5f9d96f-4b3e-4944-bb42-01811fcdc712,c7e3afc2-4508-44ba-95ba-f924a2c6dd24,c3,c1,27,?,?,surb={'id': '4eacb085-1b8c-4276-9551-3455fb1f50d6', 'route': ['p1', 'e2', 'i1', 'x8', 'p3', 'c3']}
