timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769738670.2049365,CREATED,9c078eb4-87d7-41c7-9c17-c521106b4d90,0990a7b6-8cdb-4676-83f6-7c16dbb1b794,c5,c4,27,?,?,surb={'id': 'a5ccd536-b0e2-443e-bcb5-3f9a6316d214', 'route': ['p1', 'e1', 'i2', 'x6', 'p2', 'c5']}
1769738670.3000743,RECEIVED,185be389-265c-47bb-905a-dd92251b2a5d,c5cd7283-020a-4ca3-ad96-62c1c2af3e13,c3,c5,27,p2,?,surb={'id': 'c5b88d40-147f-47d0-b9ce-788bf7bd61ee', 'route': ['p2', 'e11', 'i1', 'x2', 'p3', 'c3']}
1769738670.6042855,SENT,281b3ff1-3d41-4826-a50a-99916189ddae,43ff9e27-7335-4057-8c86-005f7e612073,c5,c4,3375,?,p2,
1769738670.6044357,CREATED,22d62e97-b1b5-4730-ab4c-2916b39615a8,3fa45248-12e0-4446-8345-0a6a0abf0dd1,c5,c4,27,?,?,surb={'id': 'fd2d044b-0770-4fd0-8388-40cfb1d551aa', 'route': ['p1', 'e12', 'i2', 'x9', 'p2', 'c5']}
1769738670.6377492,RECEIVED,55c9813f-8574-4ee5-ad95-b680190850fe,5381bdf2-9ab7-4db0-9a4e-d85b4c18d4be,c2,c5,27,p2,?,surb={'id': '6038d592-c45f-408c-a1f5-2935fcf42680', 'route': ['p2', 'e10', 'i3', 'x1', 'p2', 'c2']}
1769738670.6815565,SENT,44d1c4ea-3512-4ecb-8fce-ceec9ad098df,a4019ed5-b8d7-4b21-ab18-81531f8e2746,c5,c4,3400,?,p2,
1769738670.6816883,CREATED,6b1d9c81-f966-4e27-b7ec-f1941ac6b2bd,f539e534-6fe9-4a81-96e7-03f6973cc8b4,c5,c4,27,?,?,surb={'id': '36d4e6d1-e423-4371-a50f-65ec0e1bf124', 'route': ['p1', 'e12', 'i9', 'x3', 'p2', 'c5']}
1769738670.744585,RECEIVED,df000974-5eca-44e5-b9ac-6581c99d3973,ec5070e1-936d-4186-8c02-2111a4065dea,c3,c5,27,p2,?,surb={'id': '75d2eae8-7ec5-4143-bfe5-044f8a258b07', 'route': ['p2', 'e9', 'i11', 'x5', 'p3', 'c3']}
1769738670.8176706,RECEIVED,ae067bf7-bba5-478b-b22e-43b9229adbcd,e870e32c-96c6-4937-b16b-c4a02b67a026,c2,c5,27,p2,?,surb={'id': '6f8cf517-e70e-40ce-9a6c-0bfaa9baeecb', 'route': ['p2', 'e2', 'i5', 'x11', 'p2', 'c2']}
1769738671.1094697,SENT,d24bf9b6-9ea3-4c18-911d-5294473fd416,ad674ebb-a30a-4ff6-a331-c539b58610f5,c5,c4,3392,?,p2,
1769738671.1096022,CREATED,ac1062fb-ab57-479d-aa42-c7ddc460452c,75b128ea-ab89-473a-91e0-cf08136fd159,c5,c4,27,?,?,surb={'id': '0185321b-68e3-41fd-94e3-33cbf2918afa', 'route': ['p1', 'e1', 'i4', 'x11', 'p2', 'c5']}
1769738671.2083454,SENT,7610bcb4-4531-4c3a-b211-f5be4a626546,e1067758-20f4-4ded-a0eb-7a72fee47b95,c5,c4,3376,?,p2,
1769738671.208475,CREATED,bf322632-9f6d-43f9-a1c9-70b3611925c9,df96ec9e-fdb8-4503-a7fa-768490056aae,c5,c4,26,?,?,surb={'id': '95c19b8d-5acd-4c89-bcef-4c45b96a7285', 'route': ['p1', 'e7', 'i7', 'x8', 'p2', 'c5']}
1769738671.2910967,RECEIVED,35cecc37-4fdc-4514-8aa8-23e46074e833,5dc4b861-0763-4f29-8b06-12bf3da17bb5,c2,c5,27,p2,?,surb={'id': '9aace623-d25d-4160-9b33-d712c4d5afc3', 'route': ['p2', 'e11', 'i8', 'x5', 'p2', 'c2']}
1769738671.5012603,SENT,f1c69c2c-8701-48da-bc04-e218b3a53e2d,15ffc89e-6a4d-4906-b978-493c6e7161da,c5,c4,3383,?,p2,
1769738671.5013998,CREATED,0e6f6b6f-d640-4075-a4e5-76e978ea7d92,31fa883f-956e-46f4-a0a7-be76d9b235e3,c5,c4,26,?,?,surb={'id': '04027ee9-534a-4be0-8366-fa22d5a7be0b', 'route': ['p1', 'e4', 'i8', 'x2', 'p2', 'c5']}
1769738671.6284955,RECEIVED,e7f43c01-b693-49df-a8a6-87113d3c5711,3bee5638-496b-4052-bf23-99159c6ece53,c2,c5,27,p2,?,surb={'id': 'ad23865a-d508-405e-ad65-c9ee15999b71', 'route': ['p2', 'e7', 'i12', 'x2', 'p2', 'c2']}
1769738671.6916106,RECEIVED,5fef8ba4-bbdd-4138-8b57-9b104d32f049,5a4a77ab-4ed1-423b-8b23-da1f3a83dddf,c2,c5,26,p2,?,surb={'id': '1fe6385b-3039-4713-9c40-70b381553ed4', 'route': ['p2', 'e10', 'i4', 'x9', 'p2', 'c2']}
1769738671.8718913,SENT,e8ee24cc-070b-4e31-ae71-886d7489964a,71f889d7-d390-41d0-a495-9420484be48e,c5,c4,3371,?,p2,
1769738671.8721063,CREATED,dd4b6b24-3395-4e5a-8116-9a4826786eb6,f181040f-0c92-4a1b-9d95-d59990f47a75,c5,c4,27,?,?,surb={'id': 'c4d2807e-39e5-4668-89b0-9797ec5210a4', 'route': ['p1', 'e7', 'i6', 'x11', 'p2', 'c5']}
1769738671.941251,RECEIVED,481334c4-8270-43ff-82b7-c2669fc56786,00593cee-fd01-4702-9e50-6992b2469ff9,c3,c5,26,p2,?,surb={'id': '792e3354-ad61-44dd-8585-685d67f75f4f', 'route': ['p2', 'e2', 'i8', 'x9', 'p3', 'c3']}
1769738672.067188,RECEIVED,8378cbab-26b8-4749-b976-096f34eac01d,0d67efd3-da4c-492e-b2f1-481811253887,c3,c5,27,p2,?,surb={'id': '4f0f7852-9a09-4f79-a171-e4ef6bb482ff', 'route': ['p2', 'e9', 'i9', 'x7', 'p3', 'c3']}
1769738672.331729,RECEIVED,14bd430c-f177-49e8-adb1-26688a63ae3f,97c1b37f-99cd-4d0d-99c4-7ee74d6b157f,c3,c5,27,p2,?,surb={'id': '2ade6773-6d0e-4fa6-b163-84dd4a2b69c0', 'route': ['p2', 'e9', 'i7', 'x1', 'p3', 'c3']}
1769738672.413195,RECEIVED,e19d5028-c6c9-449f-a8ac-275548b4ee01,d2f63b87-b9c7-4ccc-9725-b3f79044c9a1,c2,c5,27,p2,?,surb={'id': '4cb1c920-4916-47d6-9777-b04ec9d61f3e', 'route': ['p2', 'e4', 'i4', 'x3', 'p2', 'c2']}
1769738672.6091442,RECEIVED,5170e500-3da7-426e-bc09-cf7cfb61784d,64a37bf4-5d64-4a98-b62a-e8b9296de69d,c3,c5,27,p2,?,surb={'id': '5cc60f90-3a37-4c72-9ea7-b2ce345983c1', 'route': ['p2', 'e3', 'i7', 'x11', 'p3', 'c3']}
1769738672.6285274,RECEIVED,2af08118-1e82-416e-9908-0656dc05b66f,0efdb205-e4e8-4648-887f-b38c8e69e813,c2,c5,26,p2,?,surb={'id': '28719d85-a0f7-4456-8bc8-aaa9fb95906a', 'route': ['p2', 'e8', 'i2', 'x2', 'p2', 'c2']}
1769738672.6604977,SENT,3a3f867e-b572-4f0f-a3fe-e474a51f012e,86bbaff9-749c-4628-87f8-01df7b170b58,c5,c4,3355,?,p2,
