timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769738664.9166195,SENT,170ad7e4-0c9c-4baa-baf6-408e2475e77f,d813feb1-be5a-4db6-b3da-16a4ca4ace7b,c4,c3,3399,?,p1,
1769738664.916766,CREATED,d21365e6-32eb-40d1-b7b3-357719d4fd27,a210bb24-61ec-4d42-bc68-753be2051fd9,c4,c3,27,?,?,surb={'id': '1c6c16c2-9b38-4040-a81e-25c4a309bec5', 'route': ['p3', 'e9', 'i4', 'x12', 'p1', 'c4']}
1769738668.8752587,SENT,8e3a45db-a19a-4a94-82fa-42c11269ee5a,bf598992-0cc8-494b-84d7-f0f1fbbfae57,c4,c3,3372,?,p1,
1769738668.875413,CREATED,c60bfa90-fd4f-47e0-b4cf-e18ebdad04ea,028c1caa-e6d9-4f95-a95c-9a1a6dbefcca,c4,c3,27,?,?,surb={'id': 'f63dec74-fd4e-46cd-8daa-9b6af45c74e2', 'route': ['p3', 'e4', 'i4', 'x3', 'p1', 'c4']}
1769738668.9201913,RECEIVED,570745ef-7f6e-4a17-bc00-b63e8be3123b,a10c0500-0ea9-42b9-ade7-28d25c303d7a,c5,c4,27,p1,?,surb={'id': '1266422b-030e-4698-86d8-52b8bb397291', 'route': ['p1', 'e8', 'i12', 'x10', 'p2', 'c5']}
1769738668.9444695,SENT,8ac61db3-6558-4a0c-b64a-7dc1f508c8c6,9732e861-b5e5-4dd6-857e-7364d0b7b303,c4,c3,3376,?,p1,
1769738668.9452186,CREATED,87aefc99-3f04-4cb7-8d83-4af47bcae234,14e71e3c-476a-4d6c-9b24-2c1f72dd2743,c4,c3,27,?,?,surb={'id': '5796d7b0-e249-4fcb-8fb2-a1b16d49e575', 'route': ['p3', 'e1', 'i4', 'x3', 'p1', 'c4']}
1769738668.9719336,RECEIVED,8aaa4253-d142-4740-a64e-6175e6662461,7fbde8ac-fc2e-4b77-84a9-bbaf329e2cd6,c5,c4,27,p1,?,surb={'id': 'a9bcbd29-a3ea-40cf-af5b-b07caf0ce91a', 'route': ['p1', 'e1', 'i3', 'x3', 'p2', 'c5']}
1769738669.0355265,SENT,0b3d8835-8d1b-4844-95c5-361d5c8b6ea0,70c15bbc-29bb-4da4-9fbb-7ea270b7d60f,c4,c3,3399,?,p1,
1769738669.0356646,CREATED,b3e53d93-dff3-466e-af84-16399e3d1316,025195d3-189a-471c-9d4c-3449a529685e,c4,c3,26,?,?,surb={'id': 'bdd6ca50-0c78-4b31-ae57-a47ce45d7a18', 'route': ['p3', 'e11', 'i6', 'x10', 'p1', 'c4']}
1769738669.0480034,SENT,7c5992f6-1b29-4844-a988-ed2d5ee69e66,37473a0f-fbe0-47ae-bcd8-368a461d4da7,c4,DROP,2024,?,p1,
1769738669.048145,CREATED,1eb5f36f-a41f-4161-af8d-03850b4f53c0,11626a13-f75d-4baa-95d2-d6ee8fabd9c8,c4,DROP,27,?,?,
1769738669.2162073,SENT,69dce5b8-948f-4324-b3fe-abe3cbe5677b,d5ef54e9-5ae4-4414-98e3-f07c6b1074d3,c4,c3,3386,?,p1,
1769738669.21634,CREATED,7e121814-d108-4c2a-834e-ae7b50513acb,a7c6acc7-d35b-47cb-89ec-b655fcef80c0,c4,c3,27,?,?,surb={'id': 'ceecbe3b-6245-48a7-b9d2-9ef81405ef27', 'route': ['p3', 'e12', 'i3', 'x6', 'p1', 'c4']}
1769738669.5033262,RECEIVED,663e686f-f992-48dc-90ca-8724277e98db,56a9b80d-bbd6-42c7-80ad-b8d5734e1628,c5,c4,27,p1,?,surb={'id': 'd338500a-fd0a-4ccd-8004-652172ff1570', 'route': ['p1', 'e4', 'i12', 'x1', 'p2', 'c5']}
1769738669.638728,RECEIVED,051394f1-bf0f-490d-a7f3-c022fc6f8bc3,6432c2ea-7973-46ea-aac2-7e21ec8b893e,c5,c4,27,p1,?,surb={'id': 'ede97740-da14-4cb6-904c-3afb35dd6793', 'route': ['p1', 'e3', 'i2', 'x2', 'p2', 'c5']}
1769738669.7186513,SENT,5508232e-5a9b-4478-91ea-90a71df401fa,484756f5-a77c-4c2b-88b5-b809a9fbd8b7,c4,c3,3384,?,p1,
1769738669.718784,CREATED,cd773f81-e000-4dc6-99a5-682415627469,6ec65b32-c0c0-48a0-ba5e-cf3531d0607e,c4,c3,27,?,?,surb={'id': '5c1435bf-4f3a-4563-a7f5-ce4acc8c1d27', 'route': ['p3', 'e6', 'i11', 'x9', 'p1', 'c4']}
1769738669.8429744,RECEIVED,094bbd6e-dbb7-4a0d-af95-d80796efdaf7,60635285-a945-4b68-96b0-e5f5097fa86c,c5,c4,27,p1,?,surb={'id': '673ab105-0583-45ba-92f5-0cbf8296fd3c', 'route': ['p1', 'e3', 'i3', 'x9', 'p2', 'c5']}
1769738669.9772465,SENT,0c189a7c-a3ae-4f12-8a63-7ca51aa8ec62,9656dfaf-b588-45d4-907c-7ebb60570197,c4,c3,3389,?,p1,
1769738669.9773924,CREATED,0ddee3e3-6076-428b-afcc-0b568530bd60,6cc486af-b503-489d-862c-8e93e29f23a2,c4,c3,27,?,?,surb={'id': '458c1158-c74a-40ea-b550-a2598cfdefa3', 'route': ['p3', 'e12', 'i9', 'x9', 'p1', 'c4']}
1769738670.0089204,SENT,685f374b-8f59-4de2-98e6-fa81cdd76ac5,b88a580a-9aaa-403d-9320-e6a4d00446a9,c4,c3,3375,?,p1,
1769738670.0091,CREATED,48246554-3aca-4140-bfc6-67f2807d624a,e63c1f34-b2a8-4796-b82b-3adce46b49b2,c4,c3,27,?,?,surb={'id': 'ac60e8d5-a174-4653-b023-fbdec45c9abc', 'route': ['p3', 'e6', 'i7', 'x7', 'p1', 'c4']}
1769738670.1550028,SENT,bfadbfaf-0797-4c03-9337-4d49688648d7,007d059f-6759-4c9d-934b-98fc549219b7,c4,c3,3363,?,p1,
1769738670.1551747,CREATED,03b0abb7-e4c7-4c54-8965-6428b6c1ea69,cd7abf8a-2d9e-4878-bb95-9ee263b2214b,c4,c3,27,?,?,surb={'id': '3a9f0ffd-c652-4a03-8301-d508e00c2bcf', 'route': ['p3', 'e2', 'i6', 'x7', 'p1', 'c4']}
1769738670.3197165,RECEIVED,adbae1e6-8d4d-4f5c-b71e-fbe25e5ac13c,457ad1ea-1116-4a78-a229-97ea622bc9a1,c5,c4,27,p1,?,surb={'id': '494c4841-1f1c-432b-b9bd-ea05d3b1ca8a', 'route': ['p1', 'e3', 'i9', 'x10', 'p2', 'c5']}
1769738670.4892397,SENT,421e72ed-070b-408e-b213-bdc84031a91f,d6a29659-c0ed-4528-b7fd-862d4280d022,c4,c3,3384,?,p1,
1769738670.489369,CREATED,9c9b7657-3e6e-401c-b8fd-c66b11b4a692,a23f4fe7-cb8a-4a62-9f74-482b217e7ec9,c4,c3,26,?,?,surb={'id': 'b842e79b-1898-4ef4-bc1d-228b0ec30081', 'route': ['p3', 'e6', 'i4', 'x12', 'p1', 'c4']}
1769738670.5124269,SENT,c6ecfa8f-eaf9-46b7-9859-0ec9169c640c,0b77d674-6c96-43c3-90ff-ce6910a2b276,c4,DROP,2016,?,p1,
1769738670.5125544,CREATED,b5848fe0-854d-48bc-9f9e-c35ed470aad5,7b503b41-729d-44f0-ba31-f214889f221f,c4,DROP,26,?,?,
1769738670.6676037,RECEIVED,28b428f5-d10a-4059-9611-0a2d7331243e,09c4d4ab-c73c-4df1-a8d4-71141125d770,c5,c4,27,p1,?,surb={'id': '4e9e8b13-fcec-4c1d-88f4-59cd5179a3f3', 'route': ['p1', 'e1', 'i7', 'x8', 'p2', 'c5']}
1769738670.9919934,RECEIVED,9c078eb4-87d7-41c7-9c17-c521106b4d90,0990a7b6-8cdb-4676-83f6-7c16dbb1b794,c5,c4,27,p1,?,surb={'id': 'a5ccd536-b0e2-443e-bcb5-3f9a6316d214', 'route': ['p1', 'e1', 'i2', 'x6', 'p2', 'c5']}
1769738671.0912194,RECEIVED,5f603203-3c3f-44c4-bdef-d020db4aa9d0,cccee3fd-a306-45b7-9f46-9ba792aa8180,c5,c4,27,p1,?,surb={'id': '4932baa4-e44e-469c-857e-8e2c7ee4ffc4', 'route': ['p1', 'e1', 'i3', 'x10', 'p2', 'c5']}
1769738671.214258,RECEIVED,e4d5d565-7e31-4e01-a465-2bf52b8e1600,0a6c16f3-ce2f-4115-897a-a2a2af4b7e76,c5,c4,27,p1,?,surb={'id': '36166eb2-5be2-4cf5-82c6-c62988f1eb83', 'route': ['p1', 'e9', 'i3', 'x8', 'p2', 'c5']}
1769738671.2199411,SENT,1e385cf0-a354-4de3-b937-f1919ed40948,44ab11bb-9ee2-4f03-9c0c-3fc8f0c2f309,c4,c3,3382,?,p1,
1769738671.220128,CREATED,2508127d-9514-4722-9025-57db6bd660ed,778cfee8-c955-4440-97ab-6eed85f750ed,c4,c3,27,?,?,surb={'id': '954432cf-93b8-47ea-b8e0-aaabb70a54b8', 'route': ['p3', 'e6', 'i9', 'x8', 'p1', 'c4']}
1769738671.2298188,RECEIVED,e5d9624b-6484-47da-93c0-cfe6ebf6d170,3ad3971f-4f8e-458c-8b18-e8e729ea278e,c5,c4,26,p1,?,surb={'id': '17a06342-90a3-4b36-b06e-64f4cdd637d1', 'route': ['p1', 'e11', 'i2', 'x11', 'p2', 'c5']}
1769738671.4517658,RECEIVED,175febcd-8a0b-4c53-8bb9-eb6a06e7a3c8,eab6f3b8-992f-4686-be4b-eb64969cbc74,c5,c4,27,p1,?,surb={'id': '3ca29395-c872-4bce-87d1-57b41d0fb167', 'route': ['p1', 'e4', 'i4', 'x5', 'p2', 'c5']}
1769738671.6658266,SENT,9aaff213-01d1-4c5b-b415-f974b8418742,8f638424-505d-4e47-a2f7-efab4f8a5629,c4,c3,3380,?,p1,
1769738671.6659582,CREATED,f61b98a1-5adc-4f88-a5ec-14411b4d5070,26d34990-7572-45ff-8e45-0df01b9bfab4,c4,c3,27,?,?,surb={'id': '1672b2db-31db-4fbd-9c52-3733305bc45f', 'route': ['p3', 'e2', 'i7', 'x2', 'p1', 'c4']}
1769738671.768128,SENT,36196b0d-a7ef-4383-a7a8-7a81b307addd,2d41b7af-6480-4fba-b4d9-8afd656b565b,c4,DROP,2030,?,p1,
1769738671.7682526,CREATED,899528b0-803c-4530-8e25-af7cc5971b13,133c205d-067d-4d0f-a7f3-85e94b67a041,c4,DROP,27,?,?,
1769738672.0729437,RECEIVED,1dfbd0d3-8800-47b2-ba31-29192f954b28,b9c4a09a-559c-4fe0-912a-d265acfbb0a8,c5,c4,25,p1,?,surb={'id': 'c24bf947-6795-4224-a513-bfe7096eadd4', 'route': ['p1', 'e11', 'i3', 'x1', 'p2', 'c5']}
1769738672.1107488,RECEIVED,2ee3f6b6-d6a9-4e58-94b6-2b80da3094cc,d1e2cc93-4f8b-4e09-ac24-b55385e49eeb,c5,c4,27,p1,?,surb={'id': '6fcfafc7-b1b0-499c-ac95-ed29466c1f5d', 'route': ['p1', 'e9', 'i2', 'x2', 'p2', 'c5']}
1769738672.1884298,SENT,b38924ec-523c-4385-b324-0ebc784f330f,642ecc83-41ac-44ac-8ee5-7d03d3fe4540,c4,c3,3395,?,p1,
1769738672.1885753,CREATED,097978b1-a0fa-408a-a1b9-2779a6b551de,1d3d5e01-7918-441e-90f7-12fc4473c87d,c4,c3,27,?,?,surb={'id': 'c9d425ab-e0b7-4b92-8fac-e1c948d7a637', 'route': ['p3', 'e9', 'i5', 'x3', 'p1', 'c4']}
1769738672.334467,SENT,1bfc5ba0-1425-4fda-a0f9-c0add73090a3,86b3327b-2953-4df3-95d3-d004c1230a4e,c4,c3,3381,?,p1,
1769738672.3346217,CREATED,efe12067-36cd-49d0-84a1-46e799431834,1f13dc20-a312-4083-a9b5-8523b539d545,c4,c3,26,?,?,surb={'id': 'ead57f5f-8b71-48aa-b5da-e622a020e895', 'route': ['p3', 'e9', 'i8', 'x4', 'p1', 'c4']}
1769738672.553697,SENT,8714f0e2-631f-4f67-81e6-a8c3db444d22,b68f0279-d37d-48d1-8243-f79afc6e9e94,c4,c3,3393,?,p1,
1769738672.5538342,CREATED,cb8156ff-af4b-4ea1-8bae-c87666c1aaff,5e0474aa-0a6d-4693-a4e4-e62b4506ba18,c4,c3,26,?,?,surb={'id': 'c831b390-7eff-48af-a0bc-c0de0a98b7d5', 'route': ['p3', 'e11', 'i2', 'x11', 'p1', 'c4']}
1769738673.1258872,RECEIVED,22d62e97-b1b5-4730-ab4c-2916b39615a8,3fa45248-12e0-4446-8345-0a6a0abf0dd1,c5,c4,27,p1,?,surb={'id': 'fd2d044b-0770-4fd0-8388-40cfb1d551aa', 'route': ['p1', 'e12', 'i2', 'x9', 'p2', 'c5']}
1769738673.2939935,RECEIVED,ca8da6e3-c658-4e28-b60b-8ba2c757fa4e,81e95c60-1e40-44eb-8e8a-5766313cf2ee,c5,c4,27,p1,?,surb={'id': '5cdbded8-d662-475a-97bb-f25eee4cfd16', 'route': ['p1', 'e5', 'i2', 'x12', 'p2', 'c5']}
1769738673.5852644,SENT,78502657-c03b-482a-8eb3-417d56ec53f5,be02d0a3-2ea6-409e-8d82-9e79855a2237,c4,c3,3380,?,p1,
1769738673.5854073,CREATED,99344bb2-fb33-4304-b9f7-df9545de34d0,4b797584-44d0-4081-b76c-21958952b064,c4,c3,26,?,?,surb={'id': 'e7fbd68f-7a06-442e-b649-d21a765b3199', 'route': ['p3', 'e10', 'i6', 'x3', 'p1', 'c4']}
1769738673.594812,SENT,085bf8bc-7dda-4300-97e0-12e2fb31ffd2,578c8340-e825-4394-a599-d3f6ad377fa6,c4,c3,3359,?,p1,
1769738673.5949364,CREATED,0c4ccdcc-baba-4f20-842c-a4d625c29577,2aa6121f-5dd9-4f56-8124-4228b4e97f8f,c4,c3,27,?,?,surb={'id': '82a5d363-1912-4a79-b3a3-c2bec8b054b3', 'route': ['p3', 'e6', 'i7', 'x6', 'p1', 'c4']}
1769738673.7241545,RECEIVED,6b1d9c81-f966-4e27-b7ec-f1941ac6b2bd,f539e534-6fe9-4a81-96e7-03f6973cc8b4,c5,c4,27,p1,?,surb={'id': '36d4e6d1-e423-4371-a50f-65ec0e1bf124', 'route': ['p1', 'e12', 'i9', 'x3', 'p2', 'c5']}
1769738673.7647712,RECEIVED,dd4b6b24-3395-4e5a-8116-9a4826786eb6,f181040f-0c92-4a1b-9d95-d59990f47a75,c5,c4,27,p1,?,surb={'id': 'c4d2807e-39e5-4668-89b0-9797ec5210a4', 'route': ['p1', 'e7', 'i6', 'x11', 'p2', 'c5']}
1769738673.8900785,RECEIVED,0e6f6b6f-d640-4075-a4e5-76e978ea7d92,31fa883f-956e-46f4-a0a7-be76d9b235e3,c5,c4,26,p1,?,surb={'id': '04027ee9-534a-4be0-8366-fa22d5a7be0b', 'route': ['p1', 'e4', 'i8', 'x2', 'p2', 'c5']}
1769738674.1151803,SENT,335f75a7-b917-44ca-b7a3-5f039bf7808b,721d9ffc-94ec-45b8-9b2b-d800e68c15ea,c4,c3,3358,?,p1,
1769738674.1153314,CREATED,37d7311e-4970-4f5b-891a-63b8be971b22,f219089f-78b9-45a0-954e-e31b128c288a,c4,c3,27,?,?,surb={'id': '84288f53-178e-41e1-8c29-7d243931e5e0', 'route': ['p3', 'e9', 'i7', 'x6', 'p1', 'c4']}
1769738674.4593136,RECEIVED,807ffbeb-6911-48f8-87f7-cc28a1b0ad00,aacc409e-2ee2-4eda-915d-8fa5d258bbce,c5,c4,27,p1,?,surb={'id': '08ed2c75-1026-4261-8ef9-ce33b0bdbdbb', 'route': ['p1', 'e9', 'i2', 'x11', 'p2', 'c5']}
1769738674.5275629,RECEIVED,bf322632-9f6d-43f9-a1c9-70b3611925c9,df96ec9e-fdb8-4503-a7fa-768490056aae,c5,c4,26,p1,?,surb={'id': '95c19b8d-5acd-4c89-bcef-4c45b96a7285', 'route': ['p1', 'e7', 'i7', 'x8', 'p2', 'c5']}
1769738674.794533,SENT,396d3c94-5cc5-4944-96f2-0e3146ec7287,60d3383c-fdf8-4df5-8dfd-fde29e19ec03,c4,c3,3380,?,p1,
1769738674.7946808,CREATED,3a4adc31-1426-482e-88f6-12e68b4398f5,ffdf53eb-c1a9-4ed4-85b6-47159e405eec,c4,c3,27,?,?,surb={'id': '8794d118-dd4f-4d75-8a88-7ac1720e1baf', 'route': ['p3', 'e8', 'i2', 'x1', 'p1', 'c4']}
1769738674.7979114,RECEIVED,a19c56b2-7b6b-42af-86a0-41d5d61b36cb,cfe4e9ae-623d-426c-93e1-793cd31c05bc,c5,c4,27,p1,?,surb={'id': '02fba689-16d0-45c5-9753-7b9a1f6e90b5', 'route': ['p1', 'e12', 'i11', 'x12', 'p2', 'c5']}
1769738674.8371465,RECEIVED,aa54fa1f-193f-4165-b706-aafebd95895f,aacf8a99-3a8c-409d-913a-67486171187c,c5,c4,27,p1,?,surb={'id': '5b2afca9-a0e3-4ffb-b897-517d0594a63d', 'route': ['p1', 'e5', 'i4', 'x4', 'p2', 'c5']}
1769738674.9116678,RECEIVED,d8701788-b8f3-448c-a71a-dfca05c1af74,1921a4a0-2120-4df0-bb93-249e4136ba49,c5,c4,27,p1,?,surb={'id': 'edebe399-a79d-4f77-a3c2-d65f5729b0bb', 'route': ['p1', 'e4', 'i9', 'x5', 'p2', 'c5']}
1769738675.0792246,RECEIVED,ac1062fb-ab57-479d-aa42-c7ddc460452c,75b128ea-ab89-473a-91e0-cf08136fd159,c5,c4,27,p1,?,surb={'id': '0185321b-68e3-41fd-94e3-33cbf2918afa', 'route': ['p1', 'e1', 'i4', 'x11', 'p2', 'c5']}
1769738675.4095929,SENT,f516cb73-8e18-4ee1-b04d-1887cd767c8f,50c3e0eb-402d-4fbc-86af-aae8803b5523,c4,c3,3391,?,p1,
1769738675.4097285,CREATED,2253e9ee-534e-4ea1-8525-3a33483fb77b,02f4cae5-2fbb-454f-b572-af787da0db69,c4,c3,26,?,?,surb={'id': 'c2c0332b-958b-43ba-94a5-ca241c704b0d', 'route': ['p3', 'e12', 'i6', 'x12', 'p1', 'c4']}
1769738675.4184473,SENT,8f106fb4-90e7-4cf2-97f1-c3951968dcfd,1e56423f-9461-4ec5-b180-a34b9ea11b36,c4,c3,3392,?,p1,
1769738675.4185972,CREATED,fbdd071f-fe78-4372-b7a6-1da1dce390ba,14a26c44-ede9-4c7d-a576-22890667b73b,c4,c3,27,?,?,surb={'id': 'bfaff033-981f-4107-baa8-8b1ae292cf41', 'route': ['p3', 'e12', 'i1', 'x7', 'p1', 'c4']}
1769738676.0647302,SENT,f8f46b40-010a-444d-b500-6ab7977f3d28,8a04ff7b-6b7d-4f33-9678-09bb7fac2dac,c4,c3,3394,?,p1,
1769738676.064855,CREATED,95f0fdd6-739a-4f78-91f3-8cebebdef350,a4eaddf2-9958-40b0-947b-442122578e92,c4,c3,27,?,?,surb={'id': '891a80a6-3c01-4f9a-b349-c5c77a16e916', 'route': ['p3', 'e10', 'i1', 'x10', 'p1', 'c4']}
1769738676.2061448,RECEIVED,c212ba61-8973-4510-a3aa-6e0b104103a1,e37bd6b6-953e-4c20-a618-7a1d4078266e,c5,c4,26,p1,?,surb={'id': '9e947d8f-e685-45ad-a740-f3e63f323d2b', 'route': ['p1', 'e12', 'i3', 'x5', 'p2', 'c5']}
1769738676.2286804,SENT,c5d20fa2-c594-4aae-ae76-adb46a819851,4474a8c0-aef4-441f-a6ee-9492944564a9,c4,c3,3392,?,p1,
1769738676.2288353,CREATED,6cd5ddbb-8203-4175-a77a-c3fa1325e14a,3ee97c24-8082-43f8-9035-14c627ec6aa6,c4,c3,27,?,?,surb={'id': '75a0aa73-de1a-4cc4-9f1f-bf739645d44f', 'route': ['p3', 'e3', 'i6', 'x1', 'p1', 'c4']}
1769738676.2599835,SENT,e370fb62-a7da-485f-9682-19955fe4839f,ca187c9c-fc2f-42c7-8b1e-a86084d137b2,c4,c3,3396,?,p1,
1769738676.2601452,CREATED,1f5b9972-f74d-498b-bf62-6b5f44191685,132ed527-a6f6-42cc-b26a-a11da1a6b19a,c4,c3,27,?,?,surb={'id': 'a785d49f-eea7-4533-8d07-0cb552a56643', 'route': ['p3', 'e8', 'i8', 'x2', 'p1', 'c4']}
1769738676.5978434,SENT,cd6d3327-8f90-4064-ab0f-0e47d998547d,364f64b2-394d-4688-8e6e-20b603f7daf6,c4,c3,3376,?,p1,
1769738676.597989,CREATED,e856556c-14fe-41ac-ab18-02f4a62e6d41,75725cf2-255f-4aed-b806-717fce6900c3,c4,c3,26,?,?,surb={'id': 'fdfc6c71-455e-4245-9e51-62a8cc677549', 'route': ['p3', 'e7', 'i12', 'x9', 'p1', 'c4']}
1769738676.7353735,RECEIVED,d0fafe84-14d7-4d6e-b5b4-02f7cea281b0,13e4b120-01f6-43af-9abd-bea8a213fd57,c5,c4,26,p1,?,surb={'id': '0aac2f44-6bfc-49c6-a31e-be222684a94e', 'route': ['p1', 'e1', 'i3', 'x7', 'p2', 'c5']}
1769738676.8886974,RECEIVED,9d9dff4b-740d-4ef8-affd-0db9ffb71564,072ecb1a-1b96-471e-8105-b7271d7f506d,c5,c4,27,p1,?,surb={'id': 'eb86e8a8-25d9-4fa4-90db-d27fc682c35b', 'route': ['p1', 'e12', 'i7', 'x3', 'p2', 'c5']}
1769738677.1180222,SENT,5629ded9-3dc0-4cb4-866b-4e36c07a3d68,cbdc995a-9708-4873-afb4-63c39d2df2c1,c4,c3,3384,?,p1,
1769738677.1181881,CREATED,12ec4eb5-5276-4d56-92a8-ce787b7f4a82,dcda8477-cad8-48f6-839b-e676428620c2,c4,c3,27,?,?,surb={'id': '110508fe-d0b9-400d-a372-5a903f8c8daa', 'route': ['p3', 'e2', 'i3', 'x9', 'p1', 'c4']}
1769738677.3994575,SENT,fbabafdb-71f3-4950-8a38-5d3bfd94c3ce,cd13c8ee-1126-44eb-ba7f-32853080d47d,c4,c3,3391,?,p1,
