timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769749767.0788982,SENT,040114d4-1118-47df-af5e-99368a671dc7,4fecc6f6-3022-4697-aed6-45c6c88f74c2,c2,DROP,2015,?,p2,
1769749767.0790646,CREATED,8fb7bc9a-4313-4f70-ad02-5fa6749bb6a6,45afa387-4a98-4ba1-9414-ba505bfa0444,c2,DROP,27,?,?,
1769749767.4579988,SENT,d844a016-c52b-42a5-8914-4ff610c84220,7af6f17f-0a66-4a03-8b0c-665061210eb5,c2,c4,3388,?,p2,
1769749767.4581778,CREATED,745b1f36-0739-4712-8d01-65d6e0960048,4c150a8e-e51f-485f-b57b-f0d82833cfc9,c2,c4,27,?,?,surb={'id': 'f3dd6194-a2c6-44dc-9baa-166754a471a5', 'route': ['p1', 'e6', 'i10', 'x5', 'p2', 'c2']}
1769749770.0428264,RECEIVED,7caa6d4b-7078-44c4-956c-1ad7aecb3c2d,05162328-1ab5-4cf5-85c4-6ebaf6349c29,c5,c2,27,p2,?,surb={'id': '9c3c4292-c052-46c3-8cd8-2ec31d4aa537', 'route': ['p2', 'e3', 'i9', 'x10', 'p2', 'c5']}
1769749770.5454104,SENT,6248b5c5-79ce-4b32-b53f-2f08810c971d,365e2439-ca07-4a5d-8f3e-535c672eff0b,c2,c4,3359,?,p2,
1769749770.5455647,CREATED,44ada58c-b99f-4999-afde-ca625f4238b9,953667d3-d093-4934-84b0-24e7f2305f64,c2,c4,27,?,?,surb={'id': '33389e28-522e-4101-af25-4afb0dcdbbf6', 'route': ['p1', 'e1', 'i1', 'x3', 'p2', 'c2']}
1769749770.5624053,SENT,55860fa5-3e97-4fbd-8ae5-5d8cc4ffcb1a,18e013da-e24d-410d-a04f-7336876eee7b,c2,c4,3384,?,p2,
1769749770.5625484,CREATED,a5069f14-987a-4e62-aa39-78038c1bfaf8,c7e2f74f-7752-4295-9168-a3a106c42394,c2,c4,27,?,?,surb={'id': '43b74282-b61e-4cef-b158-1c4118ddc3d5', 'route': ['p1', 'e3', 'i4', 'x12', 'p2', 'c2']}
1769749770.671984,SENT,f81dda30-e56c-4a0e-9cac-72b4d6be3579,d1a9bfc7-568c-4517-adff-bbb5a364e8ba,c2,c4,3400,?,p2,
1769749770.6721494,CREATED,01da0016-6841-464f-b150-6fde51f055f1,818e4c8b-3ff1-4708-b874-d010f8ad9b55,c2,c4,26,?,?,surb={'id': 'bcd21446-261e-4727-b66f-dff716e5a34a', 'route': ['p1', 'e11', 'i9', 'x10', 'p2', 'c2']}
1769749770.7257535,SENT,523a4283-1a42-4001-8e85-861fd34da4ab,b4d48b88-798f-4625-a68f-67f7223dd6a5,c2,c4,3398,?,p2,
1769749770.7259066,CREATED,1c99ea3a-bf81-456e-8394-5299f8810ad0,81c9f3ec-36ba-4e44-9ed1-16767c8af309,c2,c4,27,?,?,surb={'id': '44a48efb-eff8-43f1-aa49-4e084ed55d60', 'route': ['p1', 'e11', 'i7', 'x12', 'p2', 'c2']}
1769749770.752702,SENT,bd775668-d17d-4a6f-b894-bb3024348438,51c593a3-47a2-435c-9c4e-6b12d5143849,c2,c4,3392,?,p2,
1769749770.752836,CREATED,de41dd34-079f-42fd-bbb5-1892971ed7c6,7b55ec9f-e47f-41ef-a42c-50292dc7cbf9,c2,c4,27,?,?,surb={'id': 'bd1caa1d-9790-426e-90a7-a5bb65c930cb', 'route': ['p1', 'e7', 'i11', 'x6', 'p2', 'c2']}
1769749770.8111596,RECEIVED,fe1df2fe-2ab1-4fb3-84ac-b3d5ff0e166c,05b9f53b-62c2-41c3-a49c-16235acf62b6,c3,c2,27,p2,?,surb={'id': '093cff61-2226-4575-af2e-c2c414b1df04', 'route': ['p2', 'e6', 'i11', 'x6', 'p3', 'c3']}
1769749770.8878973,SENT,0e42766f-8bc4-4279-9c52-56a5f0c344d5,995ecc7f-9f27-4786-9137-bdeb4c493bd2,c2,c4,3383,?,p2,
1769749770.8880312,CREATED,5165336c-9aaa-4a28-b9db-4703b0a90b80,8cd8df5f-23eb-46f7-a16d-d403d79fbbc5,c2,c4,26,?,?,surb={'id': '0d6c1956-7143-40d6-8ee0-4037773598f6', 'route': ['p1', 'e5', 'i7', 'x2', 'p2', 'c2']}
1769749771.1654482,RECEIVED,90acde01-0de8-4b76-aa6f-c3dc6c967498,fea8c147-bf57-4ea8-afc0-a39f68cc6a53,c3,c2,27,p2,?,surb={'id': 'ff38c2ab-5fc5-48c7-a26e-fff01f24fcb7', 'route': ['p2', 'e1', 'i10', 'x7', 'p3', 'c3']}
1769749771.1834626,SENT,fd59ce5c-15a1-4ad6-aa0f-0d3efbd81e23,8396f9d3-5265-4ab0-abe5-75591cf67a3d,c2,c4,3396,?,p2,
1769749771.1836164,CREATED,7d17011f-dcb5-4671-af37-7e57f256c52f,2b613742-e818-4843-bf44-a4d95dd1907c,c2,c4,27,?,?,surb={'id': '72558f2f-0db5-42fa-9581-a98daa853ee5', 'route': ['p1', 'e3', 'i1', 'x10', 'p2', 'c2']}
1769749771.3118181,SENT,b55918a7-b22d-4144-9834-87df2aea31bf,706e308d-4299-4de2-8794-2bf12296989c,c2,DROP,2023,?,p2,
1769749771.3119345,CREATED,745c5ec8-4efc-4f04-8c69-124ea1e2c0b4,576ee08d-42c4-4115-b65c-a76d420f6ef4,c2,DROP,27,?,?,
1769749771.3661811,RECEIVED,4cccc474-a3c3-47b7-a6a0-b18eaa67c7fa,1bb7f2ce-5ab8-4b37-a382-d2cd6e4f762a,c5,c2,26,p2,?,surb={'id': '746a47ad-9fc8-441a-b96e-af94f4b188ef', 'route': ['p2', 'e5', 'i11', 'x3', 'p2', 'c5']}
1769749771.3813107,RECEIVED,e3cd614a-f15c-4bec-ae5f-db0ecb651376,cd158ef4-cd65-4f5d-81d7-d30a65f55175,c3,c2,27,p2,?,surb={'id': '8f5c39ca-8dd0-4729-b3aa-957717070707', 'route': ['p2', 'e1', 'i6', 'x10', 'p3', 'c3']}
1769749771.5738964,RECEIVED,c45c1f3a-7fbd-498b-a314-7f8b661e6f46,f1c6a306-2b04-484e-8dbf-32dc1cd6243d,c3,c2,27,p2,?,surb={'id': '7eab6060-e139-4d2a-9ab7-a0191b90bc95', 'route': ['p2', 'e12', 'i8', 'x11', 'p3', 'c3']}
1769749771.6379938,RECEIVED,2db47eba-5f16-4367-bb06-d46dda14734c,002a761b-96dc-4ac2-bc60-acf000fd2e11,c5,c2,27,p2,?,surb={'id': 'ac263527-f0f8-4e5f-9e84-a08574cc4348', 'route': ['p2', 'e12', 'i2', 'x11', 'p2', 'c5']}
1769749771.6683698,SENT,0a09377a-f5ee-41bd-8839-cfdd4230c8e5,71aabddf-0c26-438f-85e6-eaeb6fc48093,c2,c4,3377,?,p2,
1769749771.6685123,CREATED,281759e8-eb98-474b-b151-22de7ec94d9a,4e0cf10b-17eb-47e1-8d52-5a30702793b2,c2,c4,27,?,?,surb={'id': 'de541ecd-d3c8-4263-b807-ad3f25bfbc65', 'route': ['p1', 'e7', 'i5', 'x4', 'p2', 'c2']}
1769749771.702741,RECEIVED,8e3166ee-2639-4ca9-b423-1cafcdbf4ada,ce38ac47-0dc9-4f60-8a1f-135095494c39,c3,c2,27,p2,?,surb={'id': '09bbd25f-f7db-44aa-86dd-5e7abc95473d', 'route': ['p2', 'e8', 'i4', 'x5', 'p3', 'c3']}
1769749771.852886,RECEIVED,999c624a-9c0d-4e0d-9eac-a9f7e0fc7875,15d6429c-d43c-4b2f-a951-e16cf0db30a7,c5,c2,27,p2,?,surb={'id': '0da6c34b-e077-4334-889d-861fd33a1bdc', 'route': ['p2', 'e6', 'i1', 'x11', 'p2', 'c5']}
1769749771.922741,SENT,3ce202e7-1ff6-45fc-a06c-f45c89ebe5fa,3069d033-65a1-42a5-bbae-81ccd0cfaa93,c2,c4,3369,?,p2,
1769749771.9228725,CREATED,c6b63c27-602f-4d1d-89e7-5d1ebe3ad3ae,a6c7c4e0-82b2-4a7c-a219-02dea62f588b,c2,c4,27,?,?,surb={'id': '1991b526-a876-413a-b677-0e8f86ade9b1', 'route': ['p1', 'e9', 'i1', 'x4', 'p2', 'c2']}
1769749772.3951166,RECEIVED,52580383-e51d-4420-be6b-862afe3caf94,fb68d49e-3a77-475f-a2f9-fceb37b7c039,c3,c2,26,p2,?,surb={'id': '1c4ed581-abe6-43ea-9bb7-9e793551316f', 'route': ['p2', 'e2', 'i8', 'x3', 'p3', 'c3']}
1769749772.569548,RECEIVED,41cd22d9-0f55-4b19-a92b-583adb4d003e,63619257-d2c3-4bec-9110-90c4d0b2469d,c5,c2,27,p2,?,surb={'id': '9d500f5d-4dab-41f3-886b-3485edfe1789', 'route': ['p2', 'e1', 'i5', 'x11', 'p2', 'c5']}
1769749772.71354,RECEIVED,b2cbb34e-b69b-47d8-9c79-44847f8aab85,7cd46d2a-cad0-483a-8b11-05aaa1fb720c,c3,c2,26,p2,?,surb={'id': '81a6b325-029f-4161-a946-e9e7fbde5705', 'route': ['p2', 'e5', 'i4', 'x8', 'p3', 'c3']}
1769749772.8315892,SENT,7397e579-af2d-43c6-b20a-b26b72350012,7d4f5414-d4d7-4f7b-a21c-f5c52bcbf9c6,c2,c4,3380,?,p2,
1769749772.8317385,CREATED,265ff530-43ee-42fe-bb3f-2d28c0c50f1a,1474d716-4b25-4ad3-8abd-30089f2a7cb4,c2,c4,27,?,?,surb={'id': 'fe278841-345d-4d1a-924e-09d3b320ded8', 'route': ['p1', 'e3', 'i2', 'x6', 'p2', 'c2']}
1769749772.9153636,RECEIVED,4e0fdf32-4fc6-400b-aff9-a70edd23de0a,9ad24166-f875-4f5d-b7da-b3334ebe1a56,c3,c2,27,p2,?,surb={'id': '48a22586-7360-437f-8876-d19ace08932c', 'route': ['p2', 'e5', 'i4', 'x5', 'p3', 'c3']}
1769749773.0420625,RECEIVED,b66ecdc7-415c-465d-99ae-980db66098fc,508fca9b-db83-416b-9b43-264bc3f99c5f,c3,c2,26,p2,?,surb={'id': '52133f24-c3f0-4edf-b51a-9e809e0b59ea', 'route': ['p2', 'e3', 'i12', 'x10', 'p3', 'c3']}
1769749773.1595902,SENT,87dccb37-0b5a-4551-bb0e-6bf75b48bcd5,3fde9111-203f-45fc-9652-65aa0df955b3,c2,c4,3379,?,p2,
1769749773.159723,CREATED,f275d854-f9c7-4451-800d-d0597704190a,77aaccff-e620-43a2-bd71-5bc1db6af89f,c2,c4,27,?,?,surb={'id': '0b351223-e20e-4816-91c5-7858a323d4e0', 'route': ['p1', 'e7', 'i12', 'x10', 'p2', 'c2']}
1769749773.526606,SENT,1f6a81ea-6305-41f7-80e4-6e19c0f1d207,bf892b68-a4a7-4c0a-8756-4ec46be01916,c2,c4,3378,?,p2,
1769749773.526754,CREATED,2c7a4d27-2d82-4cd2-b324-1ce0cbe63a1d,7bcd0574-dea5-478c-a4a2-2ebe51a5c867,c2,c4,27,?,?,surb={'id': '603597be-4075-4ab7-8f63-f8c49d78f7de', 'route': ['p1', 'e2', 'i3', 'x7', 'p2', 'c2']}
1769749773.9112556,RECEIVED,e8c2badd-da6b-4e5a-9461-41deb4a9f6d9,33ad6605-0771-41f1-b5de-2d5aa9b03111,c5,c2,27,p2,?,surb={'id': '0e620f47-80d2-4d69-874f-73822cc6c31d', 'route': ['p2', 'e6', 'i9', 'x12', 'p2', 'c5']}
1769749773.9944446,RECEIVED,9c5cab57-7a1c-4deb-87e4-499022157816,5009fda5-1a6d-4573-a35a-24d2b00e6d0c,c3,c2,27,p2,?,surb={'id': '937476b7-f99b-4b3a-b843-3b7de8cdb2b0', 'route': ['p2', 'e2', 'i7', 'x11', 'p3', 'c3']}
1769749774.1142597,RECEIVED,f2261736-877e-4582-b8a3-828aeb1b42a7,50358e00-8408-4336-80c4-d5172cfc976a,c3,c2,27,p2,?,surb={'id': '2d50575a-38b9-4564-98ab-82b0305ced31', 'route': ['p2', 'e10', 'i12', 'x9', 'p3', 'c3']}
1769749774.137966,SENT,7d86e3d6-974e-4e57-942c-5d6302beb54e,664ba356-48b0-4d7f-b09d-145f81e58d8f,c2,c4,3391,?,p2,
1769749774.1381447,CREATED,fb36780b-9889-44f7-aa1d-5ad2e68da1c5,0ece6ea4-4e15-4341-85b8-774028b60b38,c2,c4,26,?,?,surb={'id': '7ee98d02-0024-40f7-8954-496dcb771c90', 'route': ['p1', 'e12', 'i10', 'x12', 'p2', 'c2']}
1769749774.1758022,SENT,fd52deb0-f633-47b1-9e56-54120ba78bb7,c144fab3-6ab7-4ee5-88a7-feae61ae4cd9,c2,c4,3366,?,p2,
1769749774.1759336,CREATED,066104a4-84b2-4e7d-b839-715cd72df4fb,7312556d-f5cb-4625-a2ce-866b7ff01463,c2,c4,27,?,?,surb={'id': 'a88d6472-842d-4255-a4eb-0fc043058ac8', 'route': ['p1', 'e8', 'i9', 'x12', 'p2', 'c2']}
1769749774.4069014,SENT,5490b0e5-0a84-4a2f-82fc-f86c2dbb84bd,fd090856-d37f-4412-8709-97dde5669c79,c2,c4,3395,?,p2,
1769749774.4070892,CREATED,e99b149a-9504-4690-83c8-0770c2871df4,5a1346da-143d-4f9d-b9b9-7b7bc0330b85,c2,c4,27,?,?,surb={'id': '3945c19b-d71e-4047-ac63-f5454a4b064c', 'route': ['p1', 'e10', 'i4', 'x8', 'p2', 'c2']}
1769749774.4569168,RECEIVED,a809b8f2-4b9b-43f4-9d61-3f070115725a,032ef652-47de-48ee-aff9-efa613e40570,c5,c2,25,p2,?,surb={'id': 'e5a427ce-ce42-490b-9284-eec2b4e7eca9', 'route': ['p2', 'e6', 'i9', 'x7', 'p2', 'c5']}
1769749774.557316,RECEIVED,60264816-b7e9-4300-8c32-41c4bed2cf21,546bbae1-77cf-4cf0-a90a-1438079f8fbb,c3,c2,26,p2,?,surb={'id': 'f3ba4f6d-c8f7-42b8-aa2a-fa2357fb2ef6', 'route': ['p2', 'e9', 'i6', 'x12', 'p3', 'c3']}
1769749774.6632845,RECEIVED,78c1974f-5c3d-4cf5-af92-f9d28d9a1aef,53d61f76-f070-40c3-8d4b-698c7b8ca8b8,c5,c2,26,p2,?,surb={'id': '74ce254e-ef75-4cf3-b249-44f091543817', 'route': ['p2', 'e3', 'i7', 'x12', 'p2', 'c5']}
1769749774.8167536,SENT,337efef7-a4f6-4a0e-97bb-5e95e1df9783,6ca1eb8d-5745-4a6c-a27e-becd81f14f60,c2,c4,3384,?,p2,
1769749774.8168864,CREATED,326333c4-445f-439c-96d9-67473b3b53f3,3feeea1e-de3b-4b99-8ebb-a175040bd05d,c2,c4,26,?,?,surb={'id': '02f45ac7-03c2-4334-a66d-ac7ff8d06c51', 'route': ['p1', 'e10', 'i8', 'x4', 'p2', 'c2']}
1769749775.0148652,RECEIVED,d17693f2-398d-4cfc-9665-598250f9cb41,f8c8e2dc-4bcb-48c9-b462-3faafaa65b45,c5,c2,26,p2,?,surb={'id': 'bcc3688a-acad-4fd2-80ba-860d78555bef', 'route': ['p2', 'e2', 'i12', 'x1', 'p2', 'c5']}
1769749775.1961231,SENT,c9f99a6f-a7b8-44a5-b9d1-2fc3034d9564,7ed06b5b-ff90-4f2d-b415-92f4829e1dee,c2,c4,3383,?,p2,
1769749775.1962578,CREATED,7dffc775-4a87-4a57-8986-af36bfcbdfa9,83344b3d-b25e-42cd-95b1-8c6c0f50ac38,c2,c4,27,?,?,surb={'id': '975613e1-4e52-4087-87ea-247b5a71a094', 'route': ['p1', 'e6', 'i2', 'x6', 'p2', 'c2']}
1769749775.2364476,RECEIVED,1d79199e-53d7-42d9-8d56-1f1aa9e78a82,31705382-dca5-42f2-8cf2-242d89b6e5fb,c5,c2,27,p2,?,surb={'id': 'b8ec345f-820b-4f73-ad50-6b1fba736352', 'route': ['p2', 'e12', 'i1', 'x10', 'p2', 'c5']}
1769749775.3296053,RECEIVED,c39c9a43-46c9-45fc-ac5a-9e90f5626709,bdb19c6f-ef4b-4952-a017-f387fa02210c,c3,c2,27,p2,?,surb={'id': 'd5ca351e-988f-4915-813f-b7768363213a', 'route': ['p2', 'e2', 'i9', 'x8', 'p3', 'c3']}
1769749775.4114509,RECEIVED,2a8db8d8-a7e5-4ac7-82d8-2b73a0508286,886d2cd8-532b-448e-a7f2-f538341427db,c5,c2,26,p2,?,surb={'id': '8bb31826-58d5-461e-a052-41ace83a60a7', 'route': ['p2', 'e1', 'i7', 'x3', 'p2', 'c5']}
1769749775.5893102,RECEIVED,5a2d3153-a796-4699-9af9-ca5d402bd7de,f9970544-f976-4a2c-9597-862913afb04f,c3,c2,27,p2,?,surb={'id': '88a50c52-f6d6-42cc-8d33-490ae6803d08', 'route': ['p2', 'e7', 'i3', 'x10', 'p3', 'c3']}
1769749775.722632,SENT,0bf70958-732b-4ed8-a0aa-a9cf1fca6d84,771d830b-c550-4f80-83b2-5593c90a4c6f,c2,c4,3397,?,p2,
1769749775.7227952,CREATED,57bc8856-1d0d-43ea-bf86-e1b1d4b0c89c,7b4e63a7-1dd2-4a10-8d28-e208d4eb2e82,c2,c4,27,?,?,surb={'id': 'f7817cf6-fbe8-483e-8f7e-a446ecdc3195', 'route': ['p1', 'e1', 'i8', 'x10', 'p2', 'c2']}
1769749775.8098102,RECEIVED,3c69677b-63a2-40df-b408-37591c64b3c5,67a210fe-a640-487e-9034-f206f35c3ac3,c5,c2,27,p2,?,surb={'id': '060382e7-63af-4643-b50b-c23f8d2e1971', 'route': ['p2', 'e3', 'i1', 'x10', 'p2', 'c5']}
1769749775.9533503,RECEIVED,1a433f3c-8452-4002-9474-13e07fd1c047,412695bb-e3f4-47d1-810b-6e8a9f543a5d,c3,c2,27,p2,?,surb={'id': 'a1dfb1ba-a4ff-43af-992a-14da4e5f7945', 'route': ['p2', 'e5', 'i10', 'x7', 'p3', 'c3']}
1769749775.9862432,RECEIVED,5cab9387-803b-4134-990b-0fc9d12ea05a,3360eb06-af4d-4480-bbde-886e57d8934e,c5,c2,26,p2,?,surb={'id': '24469e3c-352c-455a-b3a7-59d57177eb4d', 'route': ['p2', 'e10', 'i4', 'x3', 'p2', 'c5']}
1769749776.0035293,RECEIVED,ca14d2ee-3417-42a8-b83c-420984e5892a,2433dbc5-18c8-46f4-9272-7f6d20202e05,c3,c2,27,p2,?,surb={'id': 'd53f99bf-d74d-4ce7-9e89-698869651c52', 'route': ['p2', 'e3', 'i2', 'x5', 'p3', 'c3']}
1769749776.307527,RECEIVED,7c805175-4744-4fab-b273-f862cccdea3e,fb095cff-a4f9-46a3-ba9f-34fa6eb1d378,c5,c2,27,p2,?,surb={'id': 'd4d3f2d8-4930-47ec-911a-96e54330bb1e', 'route': ['p2', 'e8', 'i1', 'x9', 'p2', 'c5']}
1769749776.3124895,RECEIVED,2cf1e640-a632-44f1-a804-731d674067f7,3ebbcb60-eb6b-4165-b806-43ee4ba7efdc,c3,c2,27,p2,?,surb={'id': 'bb2b349c-eb0a-411f-a312-d2c0607ed7f5', 'route': ['p2', 'e12', 'i11', 'x6', 'p3', 'c3']}
1769749776.4464712,SENT,1c35dea9-57c7-4c62-8c75-9283f303882e,140e9d0e-46b2-4c15-ba9f-a9eac60872e6,c2,DROP,2019,?,p2,
1769749776.4465892,CREATED,dfd4a964-e7bd-4185-a1d9-f9adae844f24,75038b06-3229-41da-8d3b-9c4a41b7ed9f,c2,DROP,26,?,?,
1769749776.5085573,SENT,b45e3f4c-afce-48ec-a9f0-e071a60c4da4,d8f2fad1-ddd7-456a-ba3c-497dd6ab01b9,c2,DROP,2015,?,p2,
1769749776.5086756,CREATED,9bda8773-58f2-496b-950c-cd6eee2f1752,f68746dc-5404-4c71-ad53-14858f6743ea,c2,DROP,27,?,?,
1769749776.5653481,SENT,50c07c96-d719-46e7-b7ce-5fd751d72e90,a1d0caaa-bdaa-4868-be04-7fdf1edc6fe3,c2,DROP,2017,?,p2,
1769749776.5654655,CREATED,5a00a71b-3f91-4414-875f-339d0e3548bc,37b91378-1863-4a26-867b-d6994e0615f3,c2,DROP,27,?,?,
1769749776.6926074,RECEIVED,45131fd8-2db1-4365-9543-30af46293207,74b86510-fb77-4d70-b092-2794946c8365,c3,c2,27,p2,?,surb={'id': '4496bd19-34cc-4a0a-b214-dac5ae248a8b', 'route': ['p2', 'e7', 'i8', 'x4', 'p3', 'c3']}
1769749776.7045703,RECEIVED,1277706a-e058-491e-b1b8-6e37eb8cd1e8,56bb13f2-d751-432d-aa7d-34c85a40ef45,c3,c2,27,p2,?,surb={'id': '1cf5ac99-6330-403e-9630-155d330f498c', 'route': ['p2', 'e9', 'i9', 'x5', 'p3', 'c3']}
1769749777.0212593,RECEIVED,16613f6a-0e7b-41bc-84e6-b27382052c9d,71d161c9-4cd7-4b0a-a885-7cc2c3a7cafb,c5,c2,27,p2,?,surb={'id': '2fb21940-7a49-4d55-8c84-05442eac0ee2', 'route': ['p2', 'e7', 'i8', 'x6', 'p2', 'c5']}
1769749777.198658,RECEIVED,f1258da2-a8e7-46e3-883d-d65a1f884067,283694a0-4158-48cb-bd85-51096755594a,c3,c2,27,p2,?,surb={'id': '541ec67e-d1a5-4624-af33-94e69043bdea', 'route': ['p2', 'e10', 'i4', 'x4', 'p3', 'c3']}
1769749777.2197363,RECEIVED,2f34241e-ba5a-4faa-862c-46fe739fde90,da963df9-cffa-4553-a59c-48a9ebe743ae,c5,c2,27,p2,?,surb={'id': '3195e736-2dea-4332-9ecc-9825a386af7d', 'route': ['p2', 'e3', 'i10', 'x12', 'p2', 'c5']}
1769749777.2732112,RECEIVED,640fb3d7-789b-489a-a018-51b15de7570b,86667d51-bb92-47fe-aa14-0614e108d7bf,c3,c2,27,p2,?,surb={'id': 'c5a89b48-99e6-48cc-9d95-24f7439e356b', 'route': ['p2', 'e12', 'i11', 'x7', 'p3', 'c3']}
1769749777.4860191,SENT,715c7b6c-216e-4fbe-902b-f1745e66df21,2ac9cee9-5a14-46d3-bed2-64a71c6ab984,c2,c4,3379,?,p2,
1769749777.4862506,CREATED,6b83b028-8bd3-486e-aebd-97d3ac217373,b27bf72c-cd5b-4d17-933e-32b3f6e7178d,c2,c4,26,?,?,surb={'id': '18e786db-8a62-4b0e-bb0d-661cacf35466', 'route': ['p1', 'e5', 'i3', 'x1', 'p2', 'c2']}
1769749777.6163561,RECEIVED,b59abbe3-11a7-4e99-8956-ae150adeafdc,b7397663-158f-48a0-93bb-6eb5347fd345,c5,c2,27,p2,?,surb={'id': 'b29d288a-992e-46e7-b811-0396ba811129', 'route': ['p2', 'e4', 'i8', 'x4', 'p2', 'c5']}
1769749777.64783,SENT,d870ebfc-fc83-45fc-a3ce-5b3902876795,9d89e7ba-c987-4d07-a61f-579b2c4d5bf8,c2,c4,3376,?,p2,
1769749777.6479352,CREATED,f26c27c6-af04-45f1-ab79-9fc84a3814ce,11cf6d4b-60b8-4103-a74c-02657600e2e1,c2,c4,26,?,?,surb={'id': '851b6b79-277e-42a0-88ef-b32df1f1ed1b', 'route': ['p1', 'e3', 'i6', 'x9', 'p2', 'c2']}
1769749777.6782818,SENT,928a275f-cbf0-4bc0-ad3a-ebad990e8a54,4db36316-683e-4ca2-9291-6f5be0bd6b30,c2,DROP,2041,?,p2,
1769749777.678422,CREATED,69f9f21b-34df-4b34-8038-2d50ad99b170,0a269090-f2ba-48bc-8c05-b7f3c0a26f86,c2,DROP,27,?,?,
1769749777.8942444,SENT,5dd34dae-e115-48b2-bc4d-8905e0560bc3,46347ebb-c4ee-4263-b071-fc2e4117a33c,c2,DROP,2015,?,p2,
1769749777.894375,CREATED,e1105a05-8bd1-46e9-b561-926737258113,d2dca0a7-ba6a-45f8-97a9-fce0d0fe91fb,c2,DROP,27,?,?,
