link,llr,obs_count,rate
p3->c3,41.88181962450153,1537,2.535998691709857
x1->p3,11.336143086688349,156,0.25739479239215207
x4->p3,10.131801852442145,136,0.22439546003418384
x9->p3,9.379661679914122,135,0.22274549341628544
x7->p3,7.661948230617884,156,0.25739479239215207
e9->i9,6.143954380915201,68,0.11219773001709192
x2->p3,5.709456338617692,116,0.19139612767621564
x5->p3,5.704935710893361,130,0.21449566032679337
p1->e3,5.292137934867453,21,0.034649298975866626
i6->x7,5.168428675334551,63,0.10394789692759987
x12->p3,5.06229101185643,145,0.23924515959526954
i5->x10,4.849142165760928,52,0.08579826413071735
x8->p3,4.821569075952215,145,0.23924515959526954
e2->i5,4.788324957752387,54,0.08909819736651417
x6->p3,4.739020129821561,135,0.22274549341628544
e9->i3,4.139637082715018,62,0.10229793030970145
x4->p1,4.135272091551579,144,0.2375951929773711
e1->i5,4.134243783122954,73,0.12044756310658397
e10->i5,3.60310121712524,67,0.1105477633991935
e1->i12,3.4942907620241535,64,0.10559786354549827
e7->i12,3.4099770640607217,63,0.10394789692759987
p1->e4,3.317271952407543,268,0.442191053596774
x3->p3,3.2879245747280548,134,0.221095526798387
i3->x6,3.247451683713816,57,0.0940480972202094
e11->i11,3.217477914378655,52,0.08579826413071735
x11->p2,3.1199258963242658,37,0.061048764862241194
e4->i7,3.046241815096738,55,0.09074816398441259
i5->x3,2.9918505842199803,51,0.08414829751281894
x11->p3,2.9621849514080765,14,0.023099532650577747
p2->e3,2.7716000000657353,30,0.04949899853695232
e10->i7,2.767711411485669,67,0.1105477633991935
e8->i6,2.7468114849940246,68,0.11219773001709192
e9->i11,2.7304470440687005,70,0.11549766325288874
i5->x11,2.720974182688595,9,0.014849699561085694
e6->i6,2.629947872659036,67,0.1105477633991935
e6->i1,2.621135385047797,56,0.09239813060231099
i12->x2,2.5317300406492844,52,0.08579826413071735
i12->x10,2.465661780192711,49,0.08084836427702212
e3->i9,2.4293117776823854,7,0.011549766325288873
e5->i2,2.415278147448661,52,0.08579826413071735
e12->i6,2.4131731140417054,60,0.09899799707390464
i6->x8,2.3780575803728867,60,0.09899799707390464
e8->i5,2.375506000430687,60,0.09899799707390464
e4->i6,2.2653642837232493,69,0.11384769663499034
i7->x4,2.2292290609988745,72,0.11879759648868556
e12->i4,2.155735385787108,64,0.10559786354549827
i12->x8,2.0881541970325754,65,0.10724783016339669
i5->x7,2.0789750239497335,58,0.09569806383810782
i5->x12,2.0521408529768808,67,0.1105477633991935
e11->i2,2.0406621647616214,61,0.10064796369180305
i8->x1,2.0161166819210123,56,0.09239813060231099
e6->i8,1.983452250066394,64,0.10559786354549827
