packets_observed,duration_observed,diaz_anonymity,danezis_metric_A,entropy_bits,max_entropy_bits,target_llr,detected_receiver,true_receiver,success
2500,4.609572649002075,0.6656441392366947,-3.497216538890812,1.055020999514973,1.584962500721156,-0.02915389563731452,c2,c1,False
5000,7.922623157501221,0.7593018148763228,-3.6487765135504047,1.2034649033084888,1.584962500721156,-1.3760354859571464,c2,c1,False
7500,11.239057064056396,0.7807752590789058,-3.655778865385522,1.237499507130911,1.584962500721156,1.5899689974148714,c2,c1,False
10000,13.656031608581543,0.7323307051766857,-3.7233567795822773,1.1607167058317276,1.584962500721156,1.5461428976564093,c2,c1,False
12500,16.474252462387085,0.8375419367837865,-3.81860216041646,1.3274725625836707,1.584962500721156,-4.8955070044291915,c2,c1,False
15000,19.419581413269043,0.3667452562509067,-3.7767212795931737,0.5812774784750583,1.584962500721156,7.760360220082134,c1,c1,True
17500,22.123354196548462,0.32241562015878683,-3.7669973740676035,0.5110166675984331,1.584962500721156,6.170373291945452,c1,c1,True
20000,24.813207864761353,0.27868101192482264,-3.8096472627544347,0.44169895356386923,1.584962500721156,1.4799848689060582,c1,c1,True
22500,27.856754064559937,0.08969257065053646,-3.8299035328313398,0.14215936107438323,1.584962500721156,5.103424371613755,c1,c1,True
25000,31.066560983657837,0.22163257162524352,-3.8176967803714126,0.35127931496440673,1.584962500721156,2.046049441221612,c1,c1,True
27500,33.99459624290466,0.23081472156561156,-3.801735205776601,0.36583267829588906,1.584962500721156,6.527791839632982,c1,c1,True
30000,36.8213210105896,0.12788589173374498,-3.8171699108439365,0.20269434276927148,1.584962500721156,1.784310349007228,c1,c1,True
32500,39.764198303222656,0.032251536469834814,-3.8508218705919908,0.05111747589532895,1.584962500721156,0.8856882586856045,c1,c1,True
35000,42.89400911331177,0.00795670757131198,-3.85330886635912,0.012611083129733594,1.584962500721156,7.5241404594089545,c1,c1,True
37500,46.228062868118286,0.0019147333926752557,-3.875717305188464,0.0030347806262688765,1.584962500721156,6.203607094286326,c1,c1,True
40000,49.19933605194092,0.00027644637292434794,-3.8726130831206733,0.0004381571345454678,1.584962500721156,8.557362117788216,c1,c1,True
42500,52.20311236381531,0.00018624283912902013,-3.8821906977465486,0.00029518791604733974,1.584962500721156,2.2205011976416245,c1,c1,True
45000,55.11087512969971,0.0003490861683266845,-3.8984082115233676,0.0005532884863182283,1.584962500721156,2.2781563459766403,c1,c1,True
47500,58.18706512451172,0.0005693699168862635,-3.906127588584834,0.0009024299673034491,1.584962500721156,4.535604272111414,c1,c1,True
50000,61.255279541015625,0.00017063485790015241,-3.895261825009095,0.00027044985108762466,1.584962500721156,4.955724688386908,c1,c1,True
52500,64.44291234016418,9.835808953472955e-05,-3.9074899655700066,0.0001558938835551203,1.584962500721156,-0.22453147997475753,c1,c1,False
55000,68.28675150871277,3.574349038623933e-05,-3.905581776150452,5.66520919070765e-05,1.584962500721156,8.708884875917647,c1,c1,True
57500,72.26809000968933,5.889814081359632e-06,-3.9050043391709597,9.335134455174441e-06,1.584962500721156,4.360040313178615,c1,c1,True
60000,75.43586373329163,2.5099010130463997e-06,-3.91233633280657,3.978098986200585e-06,1.584962500721156,2.5282265185214783,c1,c1,True
62500,78.7591438293457,3.6774098616484264e-06,-3.9032223665242416,5.828556730494931e-06,1.584962500721156,7.557779681878856,c1,c1,True
65000,82.35187673568726,1.5161995977583021e-05,-3.9022191409790694,2.4031195060554095e-05,1.584962500721156,5.366201924896814,c1,c1,True
67500,85.44510912895203,1.7395106899088355e-05,-3.912229801707503,2.7570592131090913e-05,1.584962500721156,3.378470974589618,c1,c1,True
70000,88.676997423172,7.140624597236219e-06,-3.922317184851444,1.1317622218346515e-05,1.584962500721156,0.48721866170217254,c1,c1,True
72500,91.87673306465149,8.41573637902517e-08,-3.9365842684785655,1.333862657670974e-07,1.584962500721156,0.240131215546171,c1,c1,True
75000,95.28349876403809,3.2124816514805124e-08,-3.9342309482968063,5.091662951851383e-08,1.584962500721156,5.364572595991376,c1,c1,True
77500,98.30070114135742,2.7471258529098175e-08,-3.9316612443199093,4.354091461623683e-08,1.584962500721156,6.610195490956357,c1,c1,True
80000,101.34240508079529,4.0397420238536756e-08,-3.937400161056615,6.402839620395466e-08,1.584962500721156,5.5449011139935465,c1,c1,True
82500,104.63415360450745,4.138719491716199e-09,-3.922032970388924,6.559715195373898e-09,1.584962500721156,13.978090848731881,c1,c1,True
85000,107.86236691474915,2.692838354320783e-10,-3.907973844315853,4.2680478121021105e-10,1.584962500721156,19.157786922847663,c1,c1,True
87500,110.8207802772522,1.6778944028357064e-11,-3.9127907824813066,2.659399708664512e-11,1.584962500721156,4.840937167262382,c1,c1,True
90000,113.84096574783325,2.3880024715373802e-11,-3.907241965748926,3.7848943690161874e-11,1.584962500721156,13.673589623485896,c1,c1,True
92500,116.90234279632568,6.678762705262245e-12,-3.9202214532530286,1.0585588439055641e-11,1.584962500721156,0.9985131205376092,c1,c1,True
95000,119.69920587539673,1.5741270852433472e-11,-3.9274618560238235,2.4949324014802002e-11,1.584962500721156,4.669759420572518,c1,c1,True
97500,122.73713517189026,1.3663116418193712e-11,-3.92188576588328,2.165552716582459e-11,1.584962500721156,4.331899123995754,c1,c1,True
100000,125.64015674591064,2.8314889417080768e-11,-3.9193428866019837,4.487803793813933e-11,1.584962500721156,7.096980153541153,c1,c1,True
102500,128.93040299415588,2.035928873026874e-11,-3.92061236797085,3.2268709178830794e-11,1.584962500721156,3.771079735019157,c1,c1,True
105000,131.9493453502655,1.3105690211238955e-11,-3.9173352166972055,2.077202753088207e-11,1.584962500721156,5.6804204482668865,c1,c1,True
107500,135.03164386749268,4.631008235919772e-12,-3.9249164678305952,7.339974394463671e-12,1.584962500721156,-1.5605485046562535,c1,c1,False
