timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769749150.5372143,SENT,e226a626-a399-40e4-8bcb-60ae4ec6f190,58551135-10d4-4b11-8f7f-a44c7e709789,c1,DROP,2016,?,p1,
1769749150.5373566,CREATED,977e4d70-ab4e-4325-a609-7555692e3f7e,62eaf123-4ef2-449e-aa1e-1c84145add17,c1,DROP,27,?,?,
1769749150.7369177,SENT,9610ae62-c817-4d3d-a034-c464eee69219,bd14a6dc-fb52-489d-baf3-850cd5059da5,c1,DROP,2032,?,p1,
1769749150.7370777,CREATED,4cf01259-12cd-4d22-9a4a-47f5633d56b7,92d807c9-6c24-48b1-9c7c-86f336f4a393,c1,DROP,26,?,?,
1769749151.0735111,SENT,672cf94e-af2d-4a4d-89ca-aeb18559073e,aeb6e60c-666c-49c8-9d53-9159ccfcbee4,c1,DROP,2014,?,p1,
1769749151.073631,CREATED,70342584-9800-41d6-81e1-514bc437bdc6,22175b7b-1784-4576-9511-8b0e1db4f720,c1,DROP,27,?,?,
1769749151.1822863,SENT,9d269ff7-60ee-4b08-aa52-88b9e9eaec44,6e2fd4a5-78e7-47fd-9ae5-fed6e6ccd134,c1,DROP,2032,?,p1,
1769749151.1824193,CREATED,c997bd55-6e80-4fc8-b537-9c57cd362cfe,762eea5a-39ab-4e84-9176-454c01027063,c1,DROP,27,?,?,
1769749151.5779147,SENT,e09907d8-c87e-4dc7-89ff-f69ffb3bfe47,afbfb034-b375-46a9-bd9a-bb00f5e9ecad,c1,c5,3379,?,p1,
1769749151.5780754,CREATED,3f78c86a-42b4-4da1-95b0-0c241cdf6644,ebfed9ea-c218-4c4c-a1c3-72fa9c5d2dc0,c1,c5,27,?,?,surb={'id': '85e2a24d-d812-44b6-af59-798cc0cb3fe8', 'route': ['p2', 'e5', 'i9', 'x5', 'p1', 'c1']}
1769749152.3687735,SENT,4b7b29fc-5307-48a6-9138-2b6ce2672648,b3a6e894-f3df-495f-99c0-e0a82c313002,c1,c5,3381,?,p1,
1769749152.368925,CREATED,e312e328-772b-47ff-87c0-2813802dffd3,bd030d75-10d8-4f3f-a8f3-17e12035f042,c1,c5,26,?,?,surb={'id': '8d0eb41d-6703-4a08-ba0e-9162cc4ccc99', 'route': ['p2', 'e2', 'i5', 'x8', 'p1', 'c1']}
1769749152.3961966,RECEIVED,679aad19-ac0e-403c-b359-1253bc0606dd,f0b4de1c-f9d2-4cac-8437-b70886457c48,c3,c1,27,p1,?,surb={'id': 'f29386ad-6321-46a5-bb4f-02b3fba94b37', 'route': ['p1', 'e11', 'i9', 'x4', 'p3', 'c3']}
1769749152.485766,RECEIVED,c24bfe79-9826-456b-a5e1-b061c4f6040b,c3e00e4d-eea7-4c25-9fab-2c709c68a589,c3,c1,27,p1,?,surb={'id': '628409e9-22ef-4225-802b-d64226c66a1e', 'route': ['p1', 'e1', 'i10', 'x1', 'p3', 'c3']}
1769749152.597243,SENT,d10bdb63-683c-4ef8-81e7-218747f1f6bd,fd813a15-e9f2-491d-93bf-ba6fda537851,c1,c5,3374,?,p1,
1769749152.5973766,CREATED,bb2ac9a1-7010-488e-8604-6951b4eab5bf,100fff1d-81db-4b50-ae58-23182cd8d519,c1,c5,27,?,?,surb={'id': 'fa244490-1b7b-47cb-8ee9-aa9945743006', 'route': ['p2', 'e1', 'i12', 'x4', 'p1', 'c1']}
1769749152.7117877,SENT,461dffcb-9163-4f24-bdda-78e8dca3805c,65b988d3-60fe-429d-819d-02ae7f62b904,c1,c5,3383,?,p1,
1769749152.7119362,CREATED,96995a38-0de0-47c2-bac2-b275b061e1a3,f47acde7-3083-468d-914b-9b81e88b414f,c1,c5,27,?,?,surb={'id': '7d589eed-2886-4c67-ae23-3a37c341cde1', 'route': ['p2', 'e11', 'i4', 'x10', 'p1', 'c1']}
1769749153.1811593,SENT,2e82b173-6fda-4837-b01a-4ef13c2caf7e,91aa71b2-cf04-41df-a561-48b7121bf1b9,c1,c5,3373,?,p1,
1769749153.181311,CREATED,c13af3cc-4f73-4e90-9c73-1753ab2e7212,0760f0a7-08f0-493e-87b6-8842b11f2fe4,c1,c5,27,?,?,surb={'id': '5001109e-fa90-4618-9621-4c080fe141d2', 'route': ['p2', 'e3', 'i9', 'x12', 'p1', 'c1']}
1769749153.3768709,RECEIVED,565f5d34-a40c-4c93-b760-cdacdfe5a766,e1221633-f750-49aa-897f-b0ff03433d8c,c3,c1,27,p1,?,surb={'id': '09dded35-ab8a-4cda-8d8d-6c91177e09b2', 'route': ['p1', 'e1', 'i7', 'x3', 'p3', 'c3']}
1769749153.4442043,RECEIVED,99895cce-d554-46f3-982a-97d15004c9a4,da07d427-816d-4dd2-b0ec-9130f5810c43,c3,c1,27,p1,?,surb={'id': 'e79e6346-0f50-4563-9f83-92a013698af2', 'route': ['p1', 'e7', 'i4', 'x10', 'p3', 'c3']}
1769749153.5220215,RECEIVED,581a9400-c9ef-4bc6-b0b7-d301dcfce079,f59ca2b8-76bc-489e-91ba-0c420904c71d,c3,c1,27,p1,?,surb={'id': 'f0598d25-0ff9-465a-9de9-12300cb32d9a', 'route': ['p1', 'e8', 'i5', 'x3', 'p3', 'c3']}
1769749153.6700268,SENT,f79da09a-3e02-48f7-8a67-b10c4690b055,ca2b6bc8-76c0-488c-b58f-c63aeebd7abf,c1,c5,3364,?,p1,
1769749153.6702256,CREATED,bf74d3e5-d147-4a69-a9e7-a1db20862e6a,970b59d6-8710-495a-b20a-b29ebea7230f,c1,c5,27,?,?,surb={'id': '6bf6d5d5-89ee-4fe5-a881-204623ce42e3', 'route': ['p2', 'e9', 'i11', 'x7', 'p1', 'c1']}
1769749153.9358723,RECEIVED,c822c6d4-3d09-4448-9989-435171505c08,7376790f-f1e4-4754-aef7-72177e58705d,c3,c1,25,p1,?,surb={'id': '49a75710-7730-425b-b561-f53f19fbd2ef', 'route': ['p1', 'e12', 'i2', 'x2', 'p3', 'c3']}
1769749153.9461122,SENT,46a3e984-5a59-470a-aa33-edd25699eb4f,a2f47f52-f012-4c9b-b70f-3123c086c032,c1,c5,3372,?,p1,
1769749153.9462497,CREATED,e8ff021d-d0c8-4c14-8ce2-a5d836a7b918,cf88a5f1-e9a6-47ab-9c08-54c8504664ee,c1,c5,26,?,?,surb={'id': '52030cae-2b63-4003-ad00-c22b5864befa', 'route': ['p2', 'e10', 'i2', 'x6', 'p1', 'c1']}
1769749154.046917,SENT,5b61215d-22fe-4311-a403-6108da090be2,d7944cc8-adae-4ee3-bb4e-32276ac89720,c1,c5,3360,?,p1,
1769749154.047337,CREATED,0afd55df-8613-4969-acd7-7e9f3c1d9405,5ca32f4e-8ac6-4524-833d-a8a8d6ad21ef,c1,c5,27,?,?,surb={'id': 'de549b53-46cf-4717-a739-90326228ca04', 'route': ['p2', 'e3', 'i12', 'x12', 'p1', 'c1']}
1769749154.218182,SENT,4359073b-e6fd-4629-82f8-768b3ff817d2,80876eb7-527c-4dff-8fd5-c2564fc96470,c1,c5,3372,?,p1,
1769749154.2183363,CREATED,d7ca6a0d-f02b-4586-8ec3-348a21aeae0f,e54addcb-b2e8-48c0-a8ae-9e3465badb95,c1,c5,27,?,?,surb={'id': 'aae6e0cd-6b78-4fc7-946e-9b353955c84b', 'route': ['p2', 'e8', 'i10', 'x3', 'p1', 'c1']}
1769749154.2403936,SENT,50d3b163-1198-41f3-852f-4b460cedc348,0ce9a374-7d07-4b82-8ac1-48b40bb7015b,c1,c5,3372,?,p1,
1769749154.2405322,CREATED,b89dba07-46c0-45a6-9927-ed70d25181cc,b4dc953f-e8c7-4dd3-b448-b6387989c7a2,c1,c5,27,?,?,surb={'id': '66c7aac3-ed38-46b5-b7bc-78a8bb579abf', 'route': ['p2', 'e10', 'i3', 'x5', 'p1', 'c1']}
1769749154.2819307,RECEIVED,e7ef04d8-ad61-4bbc-bd6a-ca943ea0b452,f0a325db-99ef-49f4-9a09-bccc133fca07,c3,c1,26,p1,?,surb={'id': '4bb8042a-2f03-4d5a-a543-61b7fbee2075', 'route': ['p1', 'e3', 'i4', 'x7', 'p3', 'c3']}
1769749154.3413262,RECEIVED,01fce2ba-1dcc-4b6d-9afe-cdf224376674,685ef68a-494f-4096-a1e7-4415e40e18d9,c3,c1,27,p1,?,surb={'id': 'aab95ff9-b95c-4ed7-85d0-0b8e73409136', 'route': ['p1', 'e10', 'i4', 'x8', 'p3', 'c3']}
1769749154.415161,SENT,2fb00a31-2705-459a-a1d3-f22db8edab2e,14ae0f44-6f5a-4184-988a-2061e715d0dd,c1,c5,3383,?,p1,
1769749154.4152925,CREATED,99d25188-ba95-403d-9b32-7af726a9615a,3ec1c0bd-03a6-487e-82e9-4cd25b93022a,c1,c5,26,?,?,surb={'id': 'e21c8875-3c81-45bf-8e14-d3dfd301b7e6', 'route': ['p2', 'e5', 'i11', 'x3', 'p1', 'c1']}
1769749154.537442,SENT,e4034200-0437-49c8-b804-3e567d653078,e042e5ab-ad12-44c4-ad3f-7daa01778a59,c1,c5,3379,?,p1,
1769749154.537574,CREATED,45b74f9a-bdcd-4742-8f6c-cc66ce36e56b,be65a815-afc9-4913-a93e-4eb6daf43a38,c1,c5,27,?,?,surb={'id': '283f2fa4-5349-4e5a-9b44-64e63f9d28da', 'route': ['p2', 'e6', 'i2', 'x1', 'p1', 'c1']}
1769749154.7888489,SENT,0bd2f552-6e9e-4132-b01e-1b2a7aac2101,ca5f33af-7ce3-403d-95ff-bebaa6af4bc4,c1,c5,3371,?,p1,
1769749154.7889988,CREATED,a416bc4a-2acd-4eda-bdbf-433a467e27a1,6b3e29f6-aee3-4861-b86c-feb2bb43d6ee,c1,c5,27,?,?,surb={'id': 'f2885eb2-48df-4381-b815-e7541a65ae45', 'route': ['p2', 'e1', 'i10', 'x2', 'p1', 'c1']}
1769749154.845231,RECEIVED,c94dd584-ee09-4358-aa9b-bcacae9074ec,3f2645ff-4533-42a5-9cad-e84277a36d15,c3,c1,27,p1,?,surb={'id': '6ba9c171-139d-46e7-818f-1e890d552e84', 'route': ['p1', 'e2', 'i12', 'x7', 'p3', 'c3']}
1769749155.1006541,RECEIVED,2d99468f-5c31-49c9-8b44-309755a619dc,3c081627-cb3a-4cf8-aab2-fc73f5f356e2,c3,c1,27,p1,?,surb={'id': '33a56c60-6b6d-493f-8d39-a7f84740396e', 'route': ['p1', 'e10', 'i10', 'x7', 'p3', 'c3']}
1769749155.1163635,SENT,5e9c3692-3ede-4d13-8cd0-3979114911f8,d67b93b1-4f5f-4c75-93b9-34188b4ec679,c1,c5,3360,?,p1,
1769749155.1165032,CREATED,a3d93b52-807c-4cca-9a34-03ad8f62db2e,257f54cf-3d86-4414-94d6-9ff2cf15d192,c1,c5,26,?,?,surb={'id': 'f058d970-e5a6-4272-bd90-b1624d449680', 'route': ['p2', 'e8', 'i6', 'x1', 'p1', 'c1']}
1769749155.2099657,SENT,9f442e56-5629-4156-9290-943b661391ed,b72c9521-a3eb-4cf3-ad2a-3741589c747f,c1,c5,3383,?,p1,
1769749155.2101347,CREATED,cf218481-cdb3-4f52-9b26-1136fd3343d1,0026965f-8899-4883-af35-79754aa60c81,c1,c5,27,?,?,surb={'id': '1e240dac-656b-458a-84fc-27ed4e5cad02', 'route': ['p2', 'e10', 'i12', 'x7', 'p1', 'c1']}
1769749155.2760677,RECEIVED,6677ade0-498a-4be1-8080-a9454501f51f,3e945c37-078a-4d4c-911b-fef3d93de5d7,c3,c1,27,p1,?,surb={'id': 'df3554bb-5bc0-4017-8ce5-cd45bdeb45cf', 'route': ['p1', 'e6', 'i3', 'x3', 'p3', 'c3']}
1769749155.2779055,SENT,cc42f1cf-508a-4ac4-b48b-f9e291e32728,ddcc5707-446a-4ca9-8044-a9d9158f2c5d,c1,DROP,2038,?,p1,
1769749155.2780197,CREATED,a57b8385-3a1c-4109-86c4-b555deb374c5,ac56b1d1-ebcf-4386-9af3-52dd07dad690,c1,DROP,27,?,?,
1769749156.0454242,SENT,da91a955-dbe7-4a85-b685-1784946c0e65,207ecb7e-d402-42d3-b94a-723bf1c80012,c1,c5,3362,?,p1,
1769749156.0455623,CREATED,02d14236-2ce0-4fcf-bd68-47146e19d5fe,7c0c0ea5-757d-4655-b99a-858c4f8660e8,c1,c5,27,?,?,surb={'id': '1e14c84d-024b-46f5-b55c-b1dc77fb55bc', 'route': ['p2', 'e5', 'i4', 'x1', 'p1', 'c1']}
1769749156.534827,SENT,688a6b3e-43b1-42a1-a943-83cd40e6b7ca,d236e6aa-7676-4075-a5df-db7098f9dcfe,c1,c5,3359,?,p1,
1769749156.5349662,CREATED,4ed02c7a-f12d-49f8-9417-b4b7675c0945,1b7dee04-8a2f-41de-9a41-3ad2dabb05c0,c1,c5,27,?,?,surb={'id': '06991929-99a1-4f69-a1da-ee9f423119cb', 'route': ['p2', 'e4', 'i7', 'x10', 'p1', 'c1']}
1769749156.6279123,SENT,110722a6-0209-4862-8df2-31894b09a1c1,eb7dc96e-7316-455c-83ee-ca00182af7de,c1,c5,3380,?,p1,
1769749156.6280892,CREATED,d37f802c-0955-498d-808d-84f4af03eafd,71be92d2-857d-4560-8784-21a2d9df6979,c1,c5,27,?,?,surb={'id': 'fff078a8-6d8f-4938-a4f6-1d645d47625a', 'route': ['p2', 'e3', 'i10', 'x2', 'p1', 'c1']}
1769749156.6317525,RECEIVED,8e179a97-c8e0-49cd-8ac2-94b356b80c78,265d1dc7-8fc4-49a7-9902-cc1fb94578a2,c3,c1,26,p1,?,surb={'id': '009cda36-cf42-4b19-bb42-7dcb0ff6841d', 'route': ['p1', 'e5', 'i10', 'x1', 'p3', 'c3']}
1769749156.9091275,SENT,6da2986c-209e-4a13-8274-316250c1f0c5,7a9b81fe-267a-4770-984b-d833d12b2b43,c1,c5,3370,?,p1,
1769749156.9093294,CREATED,bc317b0c-8702-4e84-a5bd-8547ca0dbedc,a873a77c-35cd-4d02-af89-a3779a4c7aae,c1,c5,26,?,?,surb={'id': '99752b08-057c-4ab1-9e80-cf867b310c30', 'route': ['p2', 'e8', 'i5', 'x2', 'p1', 'c1']}
1769749157.1797945,SENT,d5560bf6-6f15-4156-9430-d031f34e0b86,3f4755b2-a6f8-441e-b463-e07fdd85be64,c1,c5,3375,?,p1,
1769749157.1799257,CREATED,96a7f795-ad23-46e3-bfeb-82f40d33fb17,3e1c7d0c-888b-40f8-8896-b01d3278f655,c1,c5,27,?,?,surb={'id': 'f7aec778-4936-4886-a7ab-dd3d34ec7702', 'route': ['p2', 'e3', 'i4', 'x3', 'p1', 'c1']}
1769749157.2766001,RECEIVED,b83f43ae-ed3a-41db-bba1-fa8a5350bf7f,3e8f2adb-92dc-4363-8877-ea98b3861ce1,c3,c1,26,p1,?,surb={'id': '2ee06cef-94fb-4e32-8a21-b21ae7ec8e60', 'route': ['p1', 'e9', 'i12', 'x12', 'p3', 'c3']}
1769749157.5731452,RECEIVED,a6ced09e-94ee-4f4f-9e3b-cd5be5ecf716,2c37e79d-ca29-4144-aad7-0655c256f35b,c3,c1,27,p1,?,surb={'id': '6d87804c-8767-4daa-af3e-534e8c1bd44e', 'route': ['p1', 'e7', 'i12', 'x8', 'p3', 'c3']}
1769749157.8228219,RECEIVED,833ecd4f-ec57-4561-b1b7-53ce5b32f182,5f8e9957-b9fa-4757-adc2-0d5555ff28be,c3,c1,27,p1,?,surb={'id': '8588c384-cb3c-4ab3-82c4-fa24e775b9c0', 'route': ['p1', 'e8', 'i7', 'x12', 'p3', 'c3']}
1769749158.04684,SENT,7019d975-5162-4fa3-a46d-bd113ac5e534,606edafc-0963-4c47-bbbb-f59e553a534b,c1,c5,3371,?,p1,
1769749158.0469568,CREATED,d1242475-8542-40f0-8d12-df6559204e45,99700d10-a206-4cc6-9d8e-6df31082be95,c1,c5,26,?,?,surb={'id': '5bcdaccd-0618-4291-abde-70e4187753a1', 'route': ['p2', 'e6', 'i6', 'x6', 'p1', 'c1']}
1769749158.0946953,SENT,02d85e00-4d12-4958-8b74-a940c6775b15,c9451a00-b9c4-48ff-94c8-86baeefd646f,c1,c5,3372,?,p1,
1769749158.0948303,CREATED,4815e487-84af-433c-a7d8-d074f70f7b84,408e2afd-b36b-42b3-84f4-82c675f67cc6,c1,c5,27,?,?,surb={'id': '218f9c8a-08ac-49da-b7fe-04eeb716de7b', 'route': ['p2', 'e6', 'i9', 'x10', 'p1', 'c1']}
1769749158.3904834,RECEIVED,22437720-15ec-4232-a95f-0be58ed86203,c3f8a5e6-8c74-43ed-978e-faf03521ed82,c3,c1,27,p1,?,surb={'id': '33508e79-7af1-498e-b936-ed1ace861eee', 'route': ['p1', 'e1', 'i12', 'x9', 'p3', 'c3']}
1769749158.7732193,RECEIVED,51916db7-1fdb-4f70-8761-933647f75b19,a35e67da-d7c9-43fc-bef7-02c191ae4fec,c3,c1,26,p1,?,surb={'id': '715584aa-371e-4ff5-ad6a-b4cfc183ed48', 'route': ['p1', 'e11', 'i1', 'x5', 'p3', 'c3']}
1769749159.1537054,RECEIVED,d06ba788-19d8-4e88-b9c5-d12dce7a3c75,13435590-d65c-47ad-8157-267473482ca6,c3,c1,26,p1,?,surb={'id': 'b11579a8-151f-4787-aaa5-ff6fbb8f7722', 'route': ['p1', 'e11', 'i9', 'x8', 'p3', 'c3']}
1769749159.1563535,SENT,33eb68a8-5b5c-40d2-9e8e-8b880d96ba0f,875f839e-14e2-48ad-946a-4176b9b21ca0,c1,c5,3358,?,p1,
1769749159.1564996,CREATED,23459aa1-8cb3-4e25-afa3-e9583c6f6aaf,a382084d-7959-4f95-8d75-de5d54a27a17,c1,c5,27,?,?,surb={'id': '981a1921-fdde-4322-aba8-23ca4c7e1cf7', 'route': ['p2', 'e3', 'i11', 'x7', 'p1', 'c1']}
1769749159.495904,RECEIVED,b33df218-0e5e-40fe-a639-810e28c8a787,30fd8ff0-e2aa-4b0b-b022-a939917e4caf,c3,c1,27,p1,?,surb={'id': '7f54bcc5-2319-462a-b690-8c99e5461bb3', 'route': ['p1', 'e4', 'i11', 'x6', 'p3', 'c3']}
1769749159.5510533,RECEIVED,092ba962-b6ee-4b3a-ba70-dba9b36b0562,3b2ffc4d-f8e2-4028-835e-0751bb534ed3,c3,c1,26,p1,?,surb={'id': 'cd047130-a76a-4626-ad71-66256d84bab3', 'route': ['p1', 'e2', 'i1', 'x11', 'p3', 'c3']}
1769749159.6141415,SENT,de84dfd4-2fb9-4b62-9593-dd82aef296c8,65619388-6ebf-47a3-a0ec-26f9559c4a69,c1,c5,3370,?,p1,
1769749159.6142182,CREATED,bb320ea2-7ec2-486d-828c-a6cd965d3a0d,ab0475c8-08c2-48d9-8e69-d8ba1d405996,c1,c5,27,?,?,surb={'id': 'e2c58801-7cda-4cdd-a04e-53d2497863a4', 'route': ['p2', 'e5', 'i2', 'x5', 'p1', 'c1']}
1769749159.9471147,RECEIVED,55b2bdb3-d1bb-461c-b79e-0df8d6c698f2,9e0213b6-80e8-4ee5-bea1-bf500e3f332f,c3,c1,27,p1,?,surb={'id': 'a23421bc-cb09-4790-bb5d-c0a880a6877b', 'route': ['p1', 'e2', 'i7', 'x4', 'p3', 'c3']}
1769749160.3121884,SENT,dcfbd845-4792-4dca-ac29-6e59bca23ed4,369e73d1-1f44-4c73-be2a-168f9a19cd8c,c1,c5,3371,?,p1,
1769749160.312383,CREATED,9bc24fb9-a076-46a9-b401-1ad240fc5d56,0013e9b2-7c7c-461e-aca8-6493e73ee34c,c1,c5,27,?,?,surb={'id': '61d40a82-680e-4b4a-952c-27c96808d40d', 'route': ['p2', 'e4', 'i1', 'x5', 'p1', 'c1']}
1769749160.940401,SENT,aa1bc1bf-22db-4f81-ace0-9068d4227b81,433e49ef-450a-4c50-926d-efe96f2df586,c1,c5,3368,?,p1,
1769749160.9405365,CREATED,8f2154ea-917e-489b-bb60-c99759e46189,1c9520e7-1933-444e-a4a9-a53f6542ad29,c1,c5,26,?,?,surb={'id': 'b205f985-f4b4-42d3-b122-f7738f822885', 'route': ['p2', 'e9', 'i2', 'x5', 'p1', 'c1']}
1769749161.034952,RECEIVED,2ff204d9-af5e-47ac-9a3b-b53e6962e347,36358cb3-a63c-449c-bc1f-f36f3facc54b,c3,c1,27,p1,?,surb={'id': '18caedc3-6ca3-4ad5-8912-1f3b83bf2f0b', 'route': ['p1', 'e2', 'i3', 'x11', 'p3', 'c3']}
1769749161.0396454,SENT,e2e2fde6-e162-462c-8eb2-64a4f62f0248,e94910dd-420e-48b0-80dd-c32c787ff1ac,c1,c5,3379,?,p1,
1769749161.039775,CREATED,dc78fa7b-b893-493f-a784-6d2621afe39d,3689bc09-56f3-4ca0-97bc-4f0440369214,c1,c5,27,?,?,surb={'id': '79f84e64-7e87-4626-8b79-3aa856e5a6a3', 'route': ['p2', 'e1', 'i8', 'x6', 'p1', 'c1']}
1769749161.0578063,SENT,bc36046a-52b7-4a7d-a500-467ec24a9869,234cbc41-2194-4c1b-b037-a621372701f0,c1,c5,3360,?,p1,
1769749161.057951,CREATED,27732825-70a1-444c-96a6-4bfe5d52dab3,8be3bb81-2925-4b64-ba95-de464474bc94,c1,c5,26,?,?,surb={'id': '99fdb604-bc5e-456c-9451-17d49fc8896b', 'route': ['p2', 'e12', 'i4', 'x5', 'p1', 'c1']}
1769749161.2256553,RECEIVED,4f99539c-a625-4c3d-9f8e-8b0316126410,23459f40-2e3a-4838-b7e2-ade31e8d1209,c3,c1,26,p1,?,surb={'id': 'ce16a6a0-e626-47ee-a0a4-5b22a6fab84b', 'route': ['p1', 'e7', 'i11', 'x4', 'p3', 'c3']}
1769749161.305138,RECEIVED,13734df3-e56a-4534-88a3-174bc204776b,bb556120-7378-4fa6-b638-c43e3c59af63,c3,c1,27,p1,?,surb={'id': '27da9204-3c33-474b-b44f-1325cf4f37a5', 'route': ['p1', 'e10', 'i8', 'x1', 'p3', 'c3']}
1769749161.3497918,SENT,e21d2058-01f7-4d8b-9e64-522039d0c173,818d922e-111b-4b0d-80dd-a1b26f23fb21,c1,c5,3375,?,p1,
1769749161.3499234,CREATED,de1316eb-1e98-4b16-a95b-c54ce2826299,2547dce0-ef3f-4e17-ad70-06c2da65ba13,c1,c5,27,?,?,surb={'id': '9155fa24-96eb-4795-915e-682b4bbea3c9', 'route': ['p2', 'e9', 'i8', 'x3', 'p1', 'c1']}
1769749161.463922,SENT,c6716267-1254-47a9-a627-620a4ca2f842,c4a8ed95-bcd6-4875-b019-0a826f43fd9b,c1,c5,3375,?,p1,
1769749161.4641714,CREATED,3596d1b4-047c-46c5-9efb-250ada086a14,751692bb-5d80-47da-bb27-389f54975b2f,c1,c5,27,?,?,surb={'id': 'c8543e6a-72fc-48f0-8929-8631c57b933c', 'route': ['p2', 'e2', 'i1', 'x2', 'p1', 'c1']}
1769749161.6444867,SENT,5170c9fd-aeaa-4ca8-bf6e-48270a680e98,4754df12-59b9-4917-9deb-105277e83876,c1,c5,3399,?,p1,
1769749161.6446216,CREATED,905f32f1-8f8f-4aa7-acd8-0af1c659827e,fe182e43-4c2f-4b9d-ba54-a1d7366928fd,c1,c5,27,?,?,surb={'id': 'c1c869d1-b97f-4525-88aa-679e182c71fe', 'route': ['p2', 'e3', 'i9', 'x10', 'p1', 'c1']}
1769749162.065508,RECEIVED,82a66cd1-71b5-4db6-9ab0-20cb995549d4,1e867121-9e94-4f69-9970-7dcf511e0306,c3,c1,27,p1,?,surb={'id': 'e1575673-b8a1-4add-9ec6-55d2b5b773fd', 'route': ['p1', 'e3', 'i12', 'x10', 'p3', 'c3']}
1769749162.221916,SENT,41ab00f9-07d9-4b81-8175-17243b55ce56,e572849e-86fb-4090-b4f8-15cfb3fbbc89,c1,c5,3395,?,p1,
