timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769749150.743599,SENT,11e229b0-34a5-4894-8145-47a37db266a3,0c8b239d-c43c-4ea8-913c-b8e44caf6166,c5,c3,3376,?,p2,
1769749150.7437594,CREATED,6fe4f519-992e-4f46-b421-364db8288c41,bdac8b43-a7d5-4d35-b5fe-0cf472d18a76,c5,c3,26,?,?,surb={'id': '5f58ced5-31f9-4597-a69d-633b5d1baf14', 'route': ['p3', 'e4', 'i1', 'x6', 'p2', 'c5']}
1769749153.4705317,CREATED,c7eba8b3-3675-4ac4-8fa5-5d68a45812f8,40c7732a-0404-4e0f-a273-34933ee26dcb,c5,c3,27,?,?,surb={'id': '36680a91-675f-4850-a47b-289c44fafc08', 'route': ['p3', 'e3', 'i7', 'x10', 'p2', 'c5']}
1769749154.0953915,SENT,7cf58d1e-5902-4786-930f-da71fbd5d53b,987b2d29-aad9-40aa-974a-b5eb68fb3279,c5,c3,3400,?,p2,
1769749154.0955226,CREATED,1aa4e541-24a2-4d08-b646-094d2bb27b87,340974d4-07fd-4af6-abe2-9ad177af456a,c5,c3,27,?,?,surb={'id': 'bb51a1f2-1f7a-4ff5-9e95-86f8aedbe983', 'route': ['p3', 'e2', 'i10', 'x4', 'p2', 'c5']}
1769749154.3259618,RECEIVED,e312e328-772b-47ff-87c0-2813802dffd3,bd030d75-10d8-4f3f-a8f3-17e12035f042,c1,c5,26,p2,?,surb={'id': '8d0eb41d-6703-4a08-ba0e-9162cc4ccc99', 'route': ['p2', 'e2', 'i5', 'x8', 'p1', 'c1']}
1769749154.4362307,SENT,91322576-9801-4057-9c55-33b1ac051b15,a8ec0497-64fa-4a64-8bcb-e29e9ab554bb,c5,c3,3375,?,p2,
1769749154.4363642,CREATED,a1ee8346-2057-4f4a-8f25-441b67e5315e,cb979f5c-5994-445d-ab89-beab00d6bd64,c5,c3,27,?,?,surb={'id': '478fc2b0-53fa-4b87-baeb-1e5adeb7706b', 'route': ['p3', 'e5', 'i12', 'x6', 'p2', 'c5']}
1769749154.6651232,SENT,3fd8c6a4-5c14-40c1-bb6c-f1b6663eb9a0,332020a8-677e-4bb2-b5f4-eeb488f22bf3,c5,c3,3384,?,p2,
1769749154.665257,CREATED,c1304ce2-5c35-46b9-b06b-1746db171469,2f7fa8af-5bf6-484e-8d3f-be2813bb3477,c5,c3,27,?,?,surb={'id': '85ac82a6-d299-4705-b71a-e0eed59e2d74', 'route': ['p3', 'e11', 'i1', 'x1', 'p2', 'c5']}
1769749154.9584134,RECEIVED,b89dba07-46c0-45a6-9927-ed70d25181cc,b4dc953f-e8c7-4dd3-b448-b6387989c7a2,c1,c5,27,p2,?,surb={'id': '66c7aac3-ed38-46b5-b7bc-78a8bb579abf', 'route': ['p2', 'e10', 'i3', 'x5', 'p1', 'c1']}
1769749155.1518078,SENT,7d344434-3bbb-47d2-b5ab-4a664695d036,7860c9f5-ab20-47b7-ac35-526deeae3d83,c5,c3,3380,?,p2,
1769749155.1519625,CREATED,84461888-099c-47fc-a3f6-09ae317649f7,1e7dd044-3244-432d-9b96-f3de0ca6ac2f,c5,c3,27,?,?,surb={'id': '096bc030-bb6d-41e7-8c54-08520fd8bf99', 'route': ['p3', 'e6', 'i5', 'x8', 'p2', 'c5']}
1769749155.2951655,SENT,856566cc-2bda-4908-bc6b-332b34634678,85baa10d-fc98-4550-94f4-8880a4cbf40a,c5,c3,3375,?,p2,
1769749155.2953794,CREATED,dbdf3a41-d02f-42a8-93a7-293d9dad5f19,39c02edb-369c-448c-826e-053151ca99dc,c5,c3,27,?,?,surb={'id': 'aeec3b91-b55d-4d02-b1d8-1466658f2480', 'route': ['p3', 'e4', 'i12', 'x4', 'p2', 'c5']}
1769749155.4934561,SENT,5a0e6c8e-348e-49a8-b4ac-57edd981a26d,bd5ebec0-0deb-4a52-9184-f085cdec23db,c5,c3,3383,?,p2,
1769749155.4935925,CREATED,1cefd7ce-7f53-4fbd-8631-e8ad8f6b9b1c,01e220e3-89ec-4778-9225-ecfdcfd56f52,c5,c3,26,?,?,surb={'id': 'ad84aafa-5262-4da7-aa0f-61ab04408bc3', 'route': ['p3', 'e2', 'i9', 'x11', 'p2', 'c5']}
1769749155.5212615,RECEIVED,bb2ac9a1-7010-488e-8604-6951b4eab5bf,100fff1d-81db-4b50-ae58-23182cd8d519,c1,c5,27,p2,?,surb={'id': 'fa244490-1b7b-47cb-8ee9-aa9945743006', 'route': ['p2', 'e1', 'i12', 'x4', 'p1', 'c1']}
1769749155.6005266,SENT,cf4e313c-1199-4f20-9f13-9049adf63785,9f3cd0e1-1f09-4ab4-8c5d-968b5121b95e,c5,c3,3375,?,p2,
1769749155.6006608,CREATED,d54312b9-42a9-4ee3-8b77-7510debb0c64,3934f030-48d2-4bad-82c3-0d4ee6cb4b1e,c5,c3,27,?,?,surb={'id': 'da7b4eb6-b803-4e2a-ba59-47d81f97e0af', 'route': ['p3', 'e2', 'i1', 'x11', 'p2', 'c5']}
1769749155.7457373,SENT,70711a59-1e01-4333-ba92-3c6597d05e7b,3639a4f3-5d38-4293-82c6-29d62c1236c4,c5,c3,3363,?,p2,
1769749155.745896,CREATED,cada07fd-908b-4abe-8361-8158b7729075,67b1bc94-7afa-4690-901d-90fb1ce1ef35,c5,c3,27,?,?,surb={'id': '0d23366f-3e03-4aee-9b2e-1422bbd97dbc', 'route': ['p3', 'e9', 'i3', 'x6', 'p2', 'c5']}
1769749155.7598891,RECEIVED,bf74d3e5-d147-4a69-a9e7-a1db20862e6a,970b59d6-8710-495a-b20a-b29ebea7230f,c1,c5,27,p2,?,surb={'id': '6bf6d5d5-89ee-4fe5-a881-204623ce42e3', 'route': ['p2', 'e9', 'i11', 'x7', 'p1', 'c1']}
1769749155.767563,RECEIVED,96995a38-0de0-47c2-bac2-b275b061e1a3,f47acde7-3083-468d-914b-9b81e88b414f,c1,c5,27,p2,?,surb={'id': '7d589eed-2886-4c67-ae23-3a37c341cde1', 'route': ['p2', 'e11', 'i4', 'x10', 'p1', 'c1']}
1769749155.8078318,RECEIVED,d7ca6a0d-f02b-4586-8ec3-348a21aeae0f,e54addcb-b2e8-48c0-a8ae-9e3465badb95,c1,c5,27,p2,?,surb={'id': 'aae6e0cd-6b78-4fc7-946e-9b353955c84b', 'route': ['p2', 'e8', 'i10', 'x3', 'p1', 'c1']}
1769749155.871912,RECEIVED,c13af3cc-4f73-4e90-9c73-1753ab2e7212,0760f0a7-08f0-493e-87b6-8842b11f2fe4,c1,c5,27,p2,?,surb={'id': '5001109e-fa90-4618-9621-4c080fe141d2', 'route': ['p2', 'e3', 'i9', 'x12', 'p1', 'c1']}
1769749156.0382762,RECEIVED,e8ff021d-d0c8-4c14-8ce2-a5d836a7b918,cf88a5f1-e9a6-47ab-9c08-54c8504664ee,c1,c5,26,p2,?,surb={'id': '52030cae-2b63-4003-ad00-c22b5864befa', 'route': ['p2', 'e10', 'i2', 'x6', 'p1', 'c1']}
1769749156.8218386,SENT,2ca21fc2-e979-4b99-b310-d51612b72fff,19c398f9-9e12-4516-a568-e3d038ec9907,c5,c3,3400,?,p2,
1769749156.822031,CREATED,7c3768bd-755d-4e0f-bc00-674facd54490,b2f13706-0321-4cd7-9744-8275f2385cd7,c5,c3,27,?,?,surb={'id': '96efee3f-2a53-4108-a9ab-b92792f86db6', 'route': ['p3', 'e3', 'i3', 'x3', 'p2', 'c5']}
1769749156.9069946,SENT,28bbc9fe-1a80-4a5b-9fa8-1920938e76de,7c2ac39f-d370-47a8-8eac-99119c3ee210,c5,c3,3391,?,p2,
1769749156.9071977,CREATED,09c1ea88-f1ea-4a3b-85df-277d4619d17c,47812ab7-9d66-4d51-b52b-2f63e4757483,c5,c3,26,?,?,surb={'id': 'a6d0f668-c243-46f6-a797-0e3eab9bdf30', 'route': ['p3', 'e7', 'i4', 'x7', 'p2', 'c5']}
1769749156.9478338,SENT,b5b0ff18-829d-4ea7-8c1e-e94b81b96ef0,a9baf11c-306e-43c1-b9fc-32a0d30be708,c5,c3,3375,?,p2,
1769749156.9479628,CREATED,3dbf8ee1-b37e-4dfa-804d-352384368d0c,03b228c5-dea0-45e9-a700-6149714e680c,c5,c3,27,?,?,surb={'id': 'd8e69216-cc0c-44f8-8d74-9157084c616a', 'route': ['p3', 'e3', 'i10', 'x10', 'p2', 'c5']}
1769749156.991941,SENT,7b97e075-1cad-4fcd-9b04-a28559a4268b,0468d229-2899-4a24-8f2d-8a99addfdd37,c5,c3,3376,?,p2,
1769749156.992095,CREATED,db164d18-739a-4701-85b8-df80942d483d,e5e10592-80b0-4281-9e50-d5902e4cbe52,c5,c3,27,?,?,surb={'id': 'f3a0a21d-f32e-4bbf-aff4-c279bc884f60', 'route': ['p3', 'e8', 'i3', 'x2', 'p2', 'c5']}
1769749157.0615802,RECEIVED,cf218481-cdb3-4f52-9b26-1136fd3343d1,0026965f-8899-4883-af35-79754aa60c81,c1,c5,27,p2,?,surb={'id': '1e240dac-656b-458a-84fc-27ed4e5cad02', 'route': ['p2', 'e10', 'i12', 'x7', 'p1', 'c1']}
1769749157.0836227,SENT,ec0ac698-8cd0-4c99-92e9-87a961d59c75,a6acacf0-2649-45ab-b6d5-8385ec99d7e3,c5,c3,3385,?,p2,
1769749157.0837522,CREATED,560e9bdb-0049-4e9b-8c11-74dd725b58dc,dd59468d-600f-4181-ba8f-885cc0e0995c,c5,c3,27,?,?,surb={'id': '90f917e1-c81c-48b4-b1d2-f3331acdbc8e', 'route': ['p3', 'e8', 'i2', 'x4', 'p2', 'c5']}
1769749157.1431189,RECEIVED,99d25188-ba95-403d-9b32-7af726a9615a,3ec1c0bd-03a6-487e-82e9-4cd25b93022a,c1,c5,26,p2,?,surb={'id': 'e21c8875-3c81-45bf-8e14-d3dfd301b7e6', 'route': ['p2', 'e5', 'i11', 'x3', 'p1', 'c1']}
1769749157.146621,SENT,42d3ea27-68a3-4ee1-9956-0dbb114e796a,7e6bc73f-5b5d-4ca3-82a8-1fa19a26136a,c5,c3,3375,?,p2,
1769749157.1467528,CREATED,13821aa9-94d3-45e4-8bd3-9ae8da5950c1,8f668dc4-6df4-44b3-9629-cc7a4d01635f,c5,c3,26,?,?,surb={'id': '57c7c6b3-4972-43e5-8ee7-903e6f1e9204', 'route': ['p3', 'e7', 'i11', 'x3', 'p2', 'c5']}
1769749157.2194538,RECEIVED,45b74f9a-bdcd-4742-8f6c-cc66ce36e56b,be65a815-afc9-4913-a93e-4eb6daf43a38,c1,c5,27,p2,?,surb={'id': '283f2fa4-5349-4e5a-9b44-64e63f9d28da', 'route': ['p2', 'e6', 'i2', 'x1', 'p1', 'c1']}
1769749157.4098077,SENT,2e937b72-c8ce-403b-b6ee-27ea49221d27,eb051c2a-c59b-4d6a-84ff-5b9c6317ea32,c5,c3,3376,?,p2,
1769749157.4101005,CREATED,060b8047-118a-4ddc-b792-988cc1181ab8,ffa39545-37f1-42d4-afb8-3f0c7198d8c2,c5,c3,26,?,?,surb={'id': '848b58b0-37fd-4f53-b793-4686ac3ad243', 'route': ['p3', 'e11', 'i9', 'x6', 'p2', 'c5']}
1769749157.4318807,RECEIVED,a416bc4a-2acd-4eda-bdbf-433a467e27a1,6b3e29f6-aee3-4861-b86c-feb2bb43d6ee,c1,c5,27,p2,?,surb={'id': 'f2885eb2-48df-4381-b815-e7541a65ae45', 'route': ['p2', 'e1', 'i10', 'x2', 'p1', 'c1']}
1769749157.5111995,RECEIVED,a3d93b52-807c-4cca-9a34-03ad8f62db2e,257f54cf-3d86-4414-94d6-9ff2cf15d192,c1,c5,26,p2,?,surb={'id': 'f058d970-e5a6-4272-bd90-b1624d449680', 'route': ['p2', 'e8', 'i6', 'x1', 'p1', 'c1']}
1769749157.931127,SENT,3f6bf61e-4b90-4e4f-9d85-c79f9efdfb12,2e21396a-ca7c-4c96-9a85-ef3eb8873e3e,c5,c3,3359,?,p2,
1769749157.931267,CREATED,641069ef-a47e-4988-9fff-1b3d5bd4528c,45b9a938-ffb1-4f81-af42-1c4fe7ee53ec,c5,c3,27,?,?,surb={'id': '3c83902c-84f9-4c30-8e98-93272b21fb23', 'route': ['p3', 'e6', 'i4', 'x9', 'p2', 'c5']}
1769749158.0435536,RECEIVED,0afd55df-8613-4969-acd7-7e9f3c1d9405,5ca32f4e-8ac6-4524-833d-a8a8d6ad21ef,c1,c5,27,p2,?,surb={'id': 'de549b53-46cf-4717-a739-90326228ca04', 'route': ['p2', 'e3', 'i12', 'x12', 'p1', 'c1']}
1769749158.2513466,SENT,3637053d-53c2-4a59-86c7-de5cc5f6561b,ad40763d-2868-4703-b557-bf1a9e0bf7b1,c5,c3,3393,?,p2,
1769749158.251481,CREATED,ae604b8b-8131-4b45-a1d0-b768e498061e,806daa45-6756-4191-bcea-65ad91de564e,c5,c3,26,?,?,surb={'id': '5e183160-c6e2-4d54-b66d-1ff4e77beedc', 'route': ['p3', 'e7', 'i5', 'x9', 'p2', 'c5']}
1769749158.8098876,RECEIVED,bc317b0c-8702-4e84-a5bd-8547ca0dbedc,a873a77c-35cd-4d02-af89-a3779a4c7aae,c1,c5,26,p2,?,surb={'id': '99752b08-057c-4ab1-9e80-cf867b310c30', 'route': ['p2', 'e8', 'i5', 'x2', 'p1', 'c1']}
1769749158.8207915,SENT,3b26a50b-05bc-4bc6-bc86-1517e29b8b2c,ea9df02f-193d-43a2-ac0d-7771e08b3c47,c5,c3,3380,?,p2,
1769749158.8209221,CREATED,554c8a16-88e9-442b-afaa-8b0114bdd8ed,ec6747e4-4862-42ba-9881-c98739e3830e,c5,c3,27,?,?,surb={'id': 'cc89855e-ac0f-4165-b158-b25adf7132fb', 'route': ['p3', 'e8', 'i7', 'x5', 'p2', 'c5']}
1769749158.8618963,SENT,c69175f5-968d-4e60-848d-6bdb063d0138,875c4d23-e03e-4c54-8e6b-9bff09a43efb,c5,c3,3375,?,p2,
1769749158.862029,CREATED,15dda501-79a0-4fbd-977a-23a7abce9673,416060e9-cc2f-4f7e-9ce4-9c7d57dc012f,c5,c3,27,?,?,surb={'id': 'd4cebcd4-2392-42c6-afbb-8e7bc84fe66e', 'route': ['p3', 'e11', 'i2', 'x12', 'p2', 'c5']}
1769749158.8796089,RECEIVED,4ed02c7a-f12d-49f8-9417-b4b7675c0945,1b7dee04-8a2f-41de-9a41-3ad2dabb05c0,c1,c5,27,p2,?,surb={'id': '06991929-99a1-4f69-a1da-ee9f423119cb', 'route': ['p2', 'e4', 'i7', 'x10', 'p1', 'c1']}
1769749159.0321708,SENT,3680338c-4976-4af6-81a9-687fa4409ea7,b01a5eb2-8b74-488c-a932-904d43b84c84,c5,c3,3380,?,p2,
1769749159.032406,CREATED,5ab1ca22-42c8-4cc2-909b-7ef992a3596a,1683ba8d-49fb-4774-a9d6-b83e452dd2d5,c5,c3,27,?,?,surb={'id': '409e23ba-acc9-4493-b9ec-4f92724b3872', 'route': ['p3', 'e3', 'i3', 'x2', 'p2', 'c5']}
1769749159.060698,RECEIVED,02d14236-2ce0-4fcf-bd68-47146e19d5fe,7c0c0ea5-757d-4655-b99a-858c4f8660e8,c1,c5,27,p2,?,surb={'id': '1e14c84d-024b-46f5-b55c-b1dc77fb55bc', 'route': ['p2', 'e5', 'i4', 'x1', 'p1', 'c1']}
1769749159.1370153,SENT,f225f9eb-e8ca-4ee4-b223-3df6ea5a1a13,22fd8faa-6c74-4138-bd37-efb7387ddaa5,c5,c3,3384,?,p2,
1769749159.13721,CREATED,31ed2f6d-bb97-463a-be48-262ac90ec291,6e768d7b-ab39-4196-8311-54c770f4a505,c5,c3,26,?,?,surb={'id': 'a3960377-5641-4bc8-8b8a-aa4af4436b74', 'route': ['p3', 'e1', 'i10', 'x5', 'p2', 'c5']}
1769749159.2247329,SENT,ace3f0c9-c2d4-4079-b892-1604bcdcd1a9,4f59196e-ef3d-4898-9ac3-880134d50802,c5,DROP,2015,?,p2,
1769749159.2248664,CREATED,25c2ddff-a769-4a6a-9c13-c93c37c96232,315cc08b-69d6-40d4-9138-ad8dca34e476,c5,DROP,26,?,?,
1769749159.490734,SENT,9724dc7f-fbba-4f1a-bbe6-dc96c4274e1b,17054aa8-513f-4d7d-a2af-d75d6a203349,c5,c3,3399,?,p2,
1769749159.490883,CREATED,be3a04e6-043e-4b30-bca7-9e7f32cee1cf,8f2716d3-fddd-4900-a7fd-1f7a1928c258,c5,c3,26,?,?,surb={'id': '3df90f6b-04b5-47c8-8f09-9e0f2df83f0b', 'route': ['p3', 'e12', 'i10', 'x2', 'p2', 'c5']}
1769749159.645293,RECEIVED,d1242475-8542-40f0-8d12-df6559204e45,99700d10-a206-4cc6-9d8e-6df31082be95,c1,c5,26,p2,?,surb={'id': '5bcdaccd-0618-4291-abde-70e4187753a1', 'route': ['p2', 'e6', 'i6', 'x6', 'p1', 'c1']}
1769749159.7598388,SENT,85d31af6-8b8d-4c5e-a1eb-aa8953085fd0,6944822e-326a-406e-b0fc-d3ff038ac845,c5,DROP,2027,?,p2,
1769749159.7599483,CREATED,aead041c-ed70-4967-9821-b35d909c91b7,fd054645-530f-47b3-be2e-a5a086a552f4,c5,DROP,27,?,?,
1769749159.8989315,SENT,7847187b-50dc-4c48-ba8f-18e6470176c7,69440c7d-3f28-4f3e-a17d-876954084ece,c5,c3,3400,?,p2,
1769749159.8991013,CREATED,4580bbc9-9271-4ae2-8e9a-9d80ba2f0990,db9927d1-e264-40ba-9515-e9af56ebaf9f,c5,c3,27,?,?,surb={'id': 'edf4867c-21ef-4a33-9414-b6109f9bba10', 'route': ['p3', 'e12', 'i6', 'x10', 'p2', 'c5']}
1769749160.034659,SENT,b11de700-de24-4655-8f95-da6e09fb3538,0c35e533-3cea-4f09-9c86-fe1f3bb538bc,c5,DROP,2031,?,p2,
1769749160.0347898,CREATED,7c9f65b9-2ad1-4f61-bbe3-cabc81f14944,c6f44915-f723-4d68-ab03-cd1edd5c4cb7,c5,DROP,27,?,?,
1769749160.2238674,RECEIVED,4815e487-84af-433c-a7d8-d074f70f7b84,408e2afd-b36b-42b3-84f4-82c675f67cc6,c1,c5,27,p2,?,surb={'id': '218f9c8a-08ac-49da-b7fe-04eeb716de7b', 'route': ['p2', 'e6', 'i9', 'x10', 'p1', 'c1']}
1769749160.2578607,RECEIVED,d37f802c-0955-498d-808d-84f4af03eafd,71be92d2-857d-4560-8784-21a2d9df6979,c1,c5,27,p2,?,surb={'id': 'fff078a8-6d8f-4938-a4f6-1d645d47625a', 'route': ['p2', 'e3', 'i10', 'x2', 'p1', 'c1']}
1769749160.5786517,SENT,4d6856d6-6f7a-4226-85be-6e8a14b831cf,ee324cd6-1d89-4ec3-967f-fff9ca1bb812,c5,c3,3376,?,p2,
1769749160.5788107,CREATED,8a6429b3-9845-4b2c-baaa-9f111afb47b9,f3f03b2d-29f9-4e12-9a82-cd3054877fb8,c5,c3,27,?,?,surb={'id': 'dd6200d3-ba6c-422e-840f-8cdc19c70d17', 'route': ['p3', 'e10', 'i8', 'x1', 'p2', 'c5']}
1769749160.6091473,SENT,d6c94a42-e956-43a7-adf0-11623976e586,09a83a38-9636-4d1b-82c7-774d20783585,c5,c3,3392,?,p2,
1769749160.609282,CREATED,1f771f3a-e8af-4828-82b5-3c75d5629f89,aa4be62a-2b08-466a-b0a6-9740cf9906c9,c5,c3,27,?,?,surb={'id': '9c8988ed-4409-4dc7-8dd5-4d918110fc98', 'route': ['p3', 'e7', 'i6', 'x10', 'p2', 'c5']}
1769749160.6874177,RECEIVED,96a7f795-ad23-46e3-bfeb-82f40d33fb17,3e1c7d0c-888b-40f8-8896-b01d3278f655,c1,c5,27,p2,?,surb={'id': 'f7aec778-4936-4886-a7ab-dd3d34ec7702', 'route': ['p2', 'e3', 'i4', 'x3', 'p1', 'c1']}
1769749160.9905124,SENT,ca25ec9b-3a84-41d4-b1e5-9058d34a9265,05b547f7-ca0d-4b02-9c15-1a90d5b6e709,c5,c3,3396,?,p2,
1769749160.990647,CREATED,f5d515c5-a763-4700-830f-8d3719df41e3,cc591b0d-f948-4244-ac94-0b448427921f,c5,c3,27,?,?,surb={'id': 'c9d5b0a2-2470-4e82-813a-5a411d0555bd', 'route': ['p3', 'e12', 'i12', 'x4', 'p2', 'c5']}
1769749161.1477642,SENT,01e17cd5-15f7-48f6-a03e-7ba1945397a3,338ca994-99c6-48da-aa61-da61b2b060a4,c5,DROP,2027,?,p2,
1769749161.1478999,CREATED,73744e3e-9aaa-423c-aa98-33745b960fa6,14ec6a0f-a320-4ee0-9be5-7dc589d9038f,c5,DROP,27,?,?,
1769749161.201941,SENT,4c312e96-d686-4a1a-9ce9-9df2dd2e9b70,1307e061-df43-4fef-8298-e1d602e65c2f,c5,DROP,2046,?,p2,
1769749161.2020943,CREATED,3fcd762b-16f7-4c25-9a09-17ee398e209a,99ae9dc2-f03d-4d08-9863-6f0e74446bdf,c5,DROP,27,?,?,
1769749161.4199893,SENT,041429e1-db78-4b21-a085-a4c915a24089,4f4a7296-86fb-462c-9e86-39d44e60b4c4,c5,c3,3392,?,p2,
1769749161.420144,CREATED,33f45c19-57a5-45f6-9a24-030b286af69a,c9e658f2-eab2-4a1a-8a28-a9cb507c4b84,c5,c3,27,?,?,surb={'id': 'a8c26af2-a0fd-41c1-ab6f-bc5306e4941c', 'route': ['p3', 'e3', 'i3', 'x11', 'p2', 'c5']}
1769749161.7337112,RECEIVED,9bc24fb9-a076-46a9-b401-1ad240fc5d56,0013e9b2-7c7c-461e-aca8-6493e73ee34c,c1,c5,27,p2,?,surb={'id': '61d40a82-680e-4b4a-952c-27c96808d40d', 'route': ['p2', 'e4', 'i1', 'x5', 'p1', 'c1']}
1769749161.8658905,RECEIVED,bb320ea2-7ec2-486d-828c-a6cd965d3a0d,ab0475c8-08c2-48d9-8e69-d8ba1d405996,c1,c5,27,p2,?,surb={'id': 'e2c58801-7cda-4cdd-a04e-53d2497863a4', 'route': ['p2', 'e5', 'i2', 'x5', 'p1', 'c1']}
1769749162.4021683,SENT,6304f11f-c601-4b42-aaab-81cdb52b3fa7,d65962ca-439d-413a-b932-fb3f81d1bf1e,c5,DROP,2043,?,p2,
1769749162.4022138,CREATED,fdc71dc5-c80a-4b4d-ab52-6453f6c4880c,758e9eaf-96d4-4c99-a154-9d860d78d4be,c5,DROP,27,?,?,
1769749162.5811946,SENT,f9c858b7-c9b1-4343-86d5-e163882711f8,110fa91d-6ba7-4232-8f61-bb2ed0c1b246,c5,DROP,2015,?,p2,
1769749162.581325,CREATED,8290e993-e154-4b8d-8810-73d883eda373,c0af355e-040c-4f2d-9f33-bb0b1643d2cf,c5,DROP,27,?,?,
1769749163.352918,RECEIVED,8f2154ea-917e-489b-bb60-c99759e46189,1c9520e7-1933-444e-a4a9-a53f6542ad29,c1,c5,26,p2,?,surb={'id': 'b205f985-f4b4-42d3-b122-f7738f822885', 'route': ['p2', 'e9', 'i2', 'x5', 'p1', 'c1']}
1769749163.6467671,SENT,e7e1df4d-92f7-4bc8-9dce-72063d93a08a,1d6b98f8-8b04-4e69-9e7a-bbc3f38e02d5,c5,c3,3375,?,p2,
1769749163.646912,CREATED,acbcccac-de05-4f58-bcaf-e3bad7f3d40a,48135095-882f-4e13-81c0-6f8eaa271957,c5,c3,27,?,?,surb={'id': 'fb8f4bb6-e7bf-4dd5-8ce0-4688e5aade01', 'route': ['p3', 'e3', 'i4', 'x1', 'p2', 'c5']}
1769749163.9221003,RECEIVED,905f32f1-8f8f-4aa7-acd8-0af1c659827e,fe182e43-4c2f-4b9d-ba54-a1d7366928fd,c1,c5,27,p2,?,surb={'id': 'c1c869d1-b97f-4525-88aa-679e182c71fe', 'route': ['p2', 'e3', 'i9', 'x10', 'p1', 'c1']}
1769749163.9441113,RECEIVED,23459aa1-8cb3-4e25-afa3-e9583c6f6aaf,a382084d-7959-4f95-8d75-de5d54a27a17,c1,c5,27,p2,?,surb={'id': '981a1921-fdde-4322-aba8-23ca4c7e1cf7', 'route': ['p2', 'e3', 'i11', 'x7', 'p1', 'c1']}
1769749164.0007179,SENT,5d7b854b-ce01-4255-ae74-521b00476d79,ad01cbc9-4ba2-46e7-a6a4-2755601790b9,c5,c3,3368,?,p2,
