timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769722067.2388113,SENT,1d7a7344-d0dc-4201-9af2-36426f5352d4,c327b0f4-fdd8-49b3-86c9-06a2ed098b49,c2,c5,3388,?,p2,
1769722067.2389956,CREATED,73af3753-60b5-4620-b54b-46dc5f29de14,6554b19c-137b-41be-bd9e-117ce232ac18,c2,c5,26,?,?,surb={'id': 'cbe8526c-6f5a-4a93-9e6e-f5c521ad854b', 'route': ['p2', 'e3', 'i3', 'x2', 'p2', 'c2']}
1769722068.9784663,RECEIVED,bf023f41-4e35-4354-8c88-049ba64103b9,702c9ada-534e-4ef0-acaf-bb55de977308,c4,c2,27,p2,?,surb={'id': 'ac1d1c95-945d-4ae9-a5f3-d95c207fc865', 'route': ['p2', 'e10', 'i9', 'x4', 'p1', 'c4']}
1769722068.9920604,RECEIVED,97f27558-fac4-4902-9dfb-f3e993c26fc6,129d19cc-6395-497e-b2a3-4d9bc9981574,c4,c2,27,p2,?,surb={'id': '85c243dd-927e-4f6f-8dd4-1c09801246eb', 'route': ['p2', 'e7', 'i9', 'x8', 'p1', 'c4']}
1769722069.0210032,SENT,0ed1c256-44b9-4d56-ad29-c193d642e8ba,e2ca0f5b-d012-4581-8b3e-6d6433f9fdfb,c2,c5,3380,?,p2,
1769722069.021115,CREATED,aa10cd0a-2f35-4e5d-b056-843632f99873,ce2862d1-620e-445f-ab8a-cd58d5390080,c2,c5,25,?,?,surb={'id': 'fb1b9faf-ca1b-4f80-9fa4-87c74e309068', 'route': ['p2', 'e10', 'i6', 'x3', 'p2', 'c2']}
1769722069.0277348,SENT,d82fef82-fee8-4d71-951a-4a5d1cb8c943,3b9c1dd1-753f-4f4b-9e54-9cfc4e531cb7,c2,DROP,2015,?,p2,
1769722069.0278168,CREATED,e29251c9-1428-4787-b86d-3c0bd976a4e6,188dc007-dc22-40e2-81e8-3fabdbdfa45a,c2,DROP,26,?,?,
1769722069.0727975,SENT,9ab2f1ed-66c8-44d4-b0fa-58df2db63185,99200640-eacc-4dc7-b1df-dcd285058b3d,c2,c5,3399,?,p2,
1769722069.0728865,CREATED,46eec7ee-f7f8-4371-a899-04084087de13,90f0f024-2654-4a88-b7a0-9f7ee6fd9a91,c2,c5,27,?,?,surb={'id': '329ee100-82fe-47dd-af09-b55412636cec', 'route': ['p2', 'e1', 'i2', 'x10', 'p2', 'c2']}
1769722069.1145527,SENT,dce919e7-5485-45e1-bfa1-6eeb1671d5ce,6f3009b5-1fbd-4e17-baf7-1bb835bf7d90,c2,c5,3380,?,p2,
1769722069.1146452,CREATED,efc60f64-4870-4131-8bc0-ff3b76055fcf,90f0f024-2654-4a88-b7a0-9f7ee6fd9a91,c2,c5,27,?,?,surb={'id': '329ee100-82fe-47dd-af09-b55412636cec', 'route': ['p2', 'e1', 'i2', 'x10', 'p2', 'c2']}
1769722069.1392658,SENT,c4cf4540-3bf7-4ea7-8959-d4f649405f77,77a908c0-ca6c-47c5-bf2f-0eb224c1ba02,c2,DROP,2027,?,p2,
1769722069.1393468,CREATED,15106561-c363-4fce-9a9b-3139bce04e7d,b285016e-a6b9-4cd0-9742-665df3f619b5,c2,DROP,26,?,?,
1769722069.1582026,SENT,83174bee-b427-4215-a652-90ca3a0e0cae,d047d827-d395-4101-b5c9-0eaff94fb5cb,c2,DROP,2011,?,p2,
1769722069.1582837,CREATED,fae7b452-5893-4b80-b7ec-9b3e0383015a,fbb52a59-1bb3-4aeb-b874-7839ee464266,c2,DROP,26,?,?,
1769722069.1594331,RECEIVED,5d9fac22-8a8a-4f4b-87af-b6d0f1ae5f81,7edee2f7-afdd-43e9-867d-82d71eb74f07,c4,c2,27,p2,?,surb={'id': '326bf449-505c-4479-b421-8df89d23ef06', 'route': ['p2', 'e8', 'i6', 'x6', 'p1', 'c4']}
1769722069.243891,SENT,734c1908-43f2-4e12-8cca-f2063b343079,014604e2-400d-4765-8526-6a8deec65e09,c2,DROP,2031,?,p2,
1769722069.2439647,CREATED,a32a1fa1-bc73-4e89-bd66-a1881972d23c,67b71a38-e2f8-4a34-bd62-0fdd2626fc4e,c2,DROP,26,?,?,
1769722069.3218517,SENT,5407402f-a677-4773-8c04-21320a57882b,105725e1-4aea-4e35-af3d-4bbdb5f1d652,c2,c5,3362,?,p2,
1769722069.3219473,CREATED,3ad55f15-2cc8-4303-aa94-31c3300be428,13a2f6e2-19df-410a-95ac-6a410362a06a,c2,c5,27,?,?,surb={'id': '38b6e63b-a36c-40e9-96bb-b24736e83a8e', 'route': ['p2', 'e2', 'i6', 'x10', 'p2', 'c2']}
1769722069.370438,SENT,dd7600a3-c108-4a45-b2ab-2f4e12805541,4027d2db-5b12-4ef9-8984-b18e2c62be3d,c2,c5,3387,?,p2,
1769722069.37053,CREATED,d8ea1175-113f-4478-9c63-58bb787c7175,13a2f6e2-19df-410a-95ac-6a410362a06a,c2,c5,27,?,?,surb={'id': '38b6e63b-a36c-40e9-96bb-b24736e83a8e', 'route': ['p2', 'e2', 'i6', 'x10', 'p2', 'c2']}
1769722069.4113803,SENT,3f45450f-86dc-477e-a07d-27242fe539ac,0f6e56a6-bd66-45c6-829d-b237ccd7a035,c2,DROP,2031,?,p2,
1769722069.4114554,CREATED,4e22d867-c0e2-41a7-9006-bc6806513a62,b37b81e1-e290-4776-8ee4-74ce3e382022,c2,DROP,27,?,?,
1769722069.42519,SENT,ed38934a-5054-4eae-8858-c29176442627,17f36a44-3a54-4666-bf2b-ffcc882b69d0,c2,DROP,2024,?,p2,
1769722069.4252677,CREATED,6bec52fb-5170-4f26-b1f3-9738f6cec4bd,6ad3c55a-ca49-486f-a61c-532bc2be35d8,c2,DROP,26,?,?,
1769722069.4395893,SENT,bf8edd53-88b6-48dc-ac77-9944f8fa3de1,400d68ce-7e03-43c0-bac9-cef22ae4dfc6,c2,DROP,2038,?,p2,
1769722069.4396696,CREATED,cb43a6ff-440f-404e-9e0d-983432e766d1,fba00799-cc32-4d47-92d6-2c823e46c524,c2,DROP,27,?,?,
1769722069.7051501,RECEIVED,ec416b3d-31cc-4b17-b563-7afa148b9abd,f7f6c730-c6f1-4750-8a20-aa40cc0b1db3,c3,c2,26,p2,?,surb={'id': 'ff07dc93-a9a1-4a37-be1a-02a7504aa954', 'route': ['p2', 'e2', 'i4', 'x12', 'p3', 'c3']}
1769722069.7576313,RECEIVED,112fd799-1891-4fba-ac2b-bbf9bb3e291a,702c9ada-534e-4ef0-acaf-bb55de977308,c4,c2,27,p2,?,surb={'id': 'ac1d1c95-945d-4ae9-a5f3-d95c207fc865', 'route': ['p2', 'e10', 'i9', 'x4', 'p1', 'c4']}
1769722069.77142,SENT,67d664d1-e682-4718-b37f-7f2ae7c3e61e,09d1e624-4150-4f7e-b40d-1d8632bc91f8,c2,DROP,2015,?,p2,
1769722069.771512,CREATED,599bb500-5166-461c-9dc8-bbb9207c8903,a3e2e34b-81f1-4c65-b9f9-0356d3386a7d,c2,DROP,27,?,?,
1769722069.8212447,SENT,b4e44f96-ac80-41f4-97cd-a1b35384df94,c89e7d97-cc15-4fd0-8a3c-02dae633785b,c2,DROP,2031,?,p2,
1769722069.8213289,CREATED,2778eb55-a2af-4d0c-8ed5-e44402bd58bf,926b36a6-b5eb-4dc8-8262-528e8e72d9ec,c2,DROP,26,?,?,
1769722069.827331,SENT,a3b08949-e655-401c-bf96-741efcec9f8f,43ceb9f0-4b81-4fa9-95fe-49e64a8d593e,c2,DROP,2017,?,p2,
1769722069.8274107,CREATED,6a4a44db-57e2-4d4c-8f0f-775379ebb44e,cdd25fbd-8fc1-493e-8516-c196d83392bd,c2,DROP,27,?,?,
1769722069.8680212,SENT,c9374041-5cae-4441-bbfe-0c8a9b5e18fe,a4b4e62a-8acc-471d-b9ca-c7e17f63b3cb,c2,DROP,2023,?,p2,
1769722069.8681047,CREATED,8e6bfc13-1a54-4fa9-bb95-70cd78053b1f,ab60850e-eb59-4667-9555-36db5efc9876,c2,DROP,27,?,?,
1769722069.8938336,SENT,e6dd2052-fd7c-49ab-a30e-a8a394ae3230,0f5f0533-4634-4b84-be42-e2f181b12d4d,c2,DROP,2017,?,p2,
1769722069.8938873,CREATED,4c592027-d100-4a84-87d9-4bab0cac3446,10bf901f-89aa-4758-8dac-f71d890716af,c2,DROP,27,?,?,
1769722069.9810915,RECEIVED,568d2086-86fb-4e4e-a6ee-aed876aa81b2,129d19cc-6395-497e-b2a3-4d9bc9981574,c4,c2,27,p2,?,surb={'id': '85c243dd-927e-4f6f-8dd4-1c09801246eb', 'route': ['p2', 'e7', 'i9', 'x8', 'p1', 'c4']}
1769722070.0972617,RECEIVED,19e0c175-d0ea-41ca-892e-24c75a6c413b,89d2397b-f2f6-4642-accc-c1674b07067c,c3,c2,27,p2,?,surb={'id': 'be4b1706-7387-4ecd-b581-eb4cf28ec6bc', 'route': ['p2', 'e6', 'i4', 'x10', 'p3', 'c3']}
1769722070.1241622,RECEIVED,3715721c-79a6-4715-88a7-140babc7d68a,b465115f-dffb-43ab-ad7a-2e7fa1ac9ffe,c3,c2,27,p2,?,surb={'id': 'ca3289a7-8f10-421a-94cc-b1aad9987eb4', 'route': ['p2', 'e7', 'i2', 'x10', 'p3', 'c3']}
1769722070.1830068,RECEIVED,9ed9f6a2-9cc2-4ec2-be8e-28589ebde974,f3d4872c-1396-4851-9278-a0a47cd37731,c4,c2,27,p2,?,surb={'id': 'e26d26a4-aafe-4222-9825-daf1dc29371c', 'route': ['p2', 'e9', 'i11', 'x9', 'p1', 'c4']}
1769722070.2544284,SENT,2702e88a-d808-48cf-b3e9-8a7576713f07,68a246c4-f6ed-4f4b-afaf-3c8706f9bf36,c2,DROP,2017,?,p2,
1769722070.2544897,CREATED,24c11866-2042-4da2-a351-a3b8fdab36e5,90985d45-49c9-45cd-b00f-6b70e322add4,c2,DROP,27,?,?,
1769722070.2714818,SENT,c65ab7b8-0689-4dae-8390-1f762fbe49e5,df4304c1-4c96-47ec-a0b7-fbdfde63d42a,c2,DROP,2020,?,p2,
1769722070.2715461,CREATED,7c2a4457-465d-4912-a4ba-9e4ed365c20b,fc9f72b9-152c-44d3-9e9d-5814b4849e17,c2,DROP,26,?,?,
1769722070.2799442,SENT,a6cd9f1a-8a4c-4c5f-bb53-d11a86e8ca6c,e3e54907-d5fd-4d27-81ff-5ca44ab5c34e,c2,c5,3376,?,p2,
1769722070.2800193,CREATED,4da4b92b-37ce-4bc9-837b-668a57f55cc1,c1469721-b036-48a8-8496-9db6d839ca34,c2,c5,27,?,?,surb={'id': '68835c5f-1e96-40e0-b22f-ff2ee10146cc', 'route': ['p2', 'e8', 'i4', 'x6', 'p2', 'c2']}
1769722070.295392,SENT,6710e466-cefb-4cd4-88fa-14a7be946cdb,207744ba-d18e-4d13-b8b4-8f96ee4125cb,c2,c5,3372,?,p2,
1769722070.2954578,CREATED,43860cc4-f325-43e0-88b6-e1f06e216d64,c1469721-b036-48a8-8496-9db6d839ca34,c2,c5,27,?,?,surb={'id': '68835c5f-1e96-40e0-b22f-ff2ee10146cc', 'route': ['p2', 'e8', 'i4', 'x6', 'p2', 'c2']}
1769722070.3677113,RECEIVED,1ba42cfb-8b7a-4c92-a554-1a001cdf6cb2,b16f1bf4-90ce-4b0c-9458-8a1c69e8a340,c3,c2,26,p2,?,surb={'id': '246120f8-511a-4dfc-b772-3a91ba9b9d6e', 'route': ['p2', 'e9', 'i1', 'x8', 'p3', 'c3']}
1769722070.3918211,SENT,fd1861d0-0603-41e7-9ee6-41464ac91990,9e923e37-9f63-4bbe-b631-a32edd978b7c,c2,c5,3399,?,p2,
1769722070.3918922,CREATED,0cd35572-dbea-43e4-a9f4-437175cbe905,6b7ffbb6-962f-43a2-8b2e-9ab5adac277e,c2,c5,27,?,?,surb={'id': '04e0a125-b3a2-4de3-bea9-62675b88815b', 'route': ['p2', 'e1', 'i3', 'x12', 'p2', 'c2']}
1769722070.4317615,RECEIVED,b28f50f1-2414-4f5b-a395-26de032d9a13,1db72293-bbe7-40bf-87e9-6891b0483dc7,c4,c2,27,p2,?,surb={'id': '641fec00-7f36-4e0e-bd2b-49485f579f07', 'route': ['p2', 'e10', 'i12', 'x11', 'p1', 'c4']}
1769722070.4649584,RECEIVED,fcc7f471-fa20-4959-b3a2-bd5789d5d78e,b465115f-dffb-43ab-ad7a-2e7fa1ac9ffe,c3,c2,27,p2,?,surb={'id': 'ca3289a7-8f10-421a-94cc-b1aad9987eb4', 'route': ['p2', 'e7', 'i2', 'x10', 'p3', 'c3']}
1769722070.5773747,SENT,cb1db3e3-5e67-41f4-ac7e-8676bbac4266,87b22a61-bbf6-4d35-b207-e2c0e898e558,c2,c5,3380,?,p2,
1769722070.5774558,CREATED,f3afed8e-b8b5-4a18-8934-39b73ddc2535,6b7ffbb6-962f-43a2-8b2e-9ab5adac277e,c2,c5,27,?,?,surb={'id': '04e0a125-b3a2-4de3-bea9-62675b88815b', 'route': ['p2', 'e1', 'i3', 'x12', 'p2', 'c2']}
1769722070.6370854,SENT,5e3a0f2f-e1c4-44a0-bfe5-10133e25f5c8,5f585cd8-ae08-4c90-8f22-35ba419e435b,c2,c5,3392,?,p2,
1769722070.6371555,CREATED,09819bba-95f5-4548-9aa5-513a645b3795,54843369-c92c-4d4b-8fe1-84833caf70c6,c2,c5,27,?,?,surb={'id': '5fbf0d6c-d4a0-4ad2-85e8-e56aaf0a5e42', 'route': ['p2', 'e7', 'i11', 'x12', 'p2', 'c2']}
1769722070.6576374,SENT,d0220e24-3ee1-408b-bc72-8e41d24e5d72,24865982-7e77-4ddb-9ac9-ed6d179246f0,c2,c5,3399,?,p2,
1769722070.658173,CREATED,be63bd98-de0f-49ac-acbf-8057a0a0e461,54843369-c92c-4d4b-8fe1-84833caf70c6,c2,c5,27,?,?,surb={'id': '5fbf0d6c-d4a0-4ad2-85e8-e56aaf0a5e42', 'route': ['p2', 'e7', 'i11', 'x12', 'p2', 'c2']}
1769722070.7419715,SENT,a7cd838e-243d-405a-8dab-1ce4a2123b8b,14863383-cd9d-4133-8b19-1469128a3c9d,c2,c5,3380,?,p2,
1769722070.7421193,CREATED,3367893e-c9d6-477f-a7bf-383abb85dffb,be103398-3c00-4c6d-96c2-31c8ce909467,c2,c5,27,?,?,surb={'id': '54a2b704-30dd-4131-b02a-4c1401739e22', 'route': ['p2', 'e7', 'i2', 'x8', 'p2', 'c2']}
1769722070.7680166,SENT,5c584f7d-8756-4da5-810d-255c5e6cbd8b,b1b0eba8-e2b6-412f-90f0-af1b342300e9,c2,c5,3388,?,p2,
1769722070.7681084,CREATED,2fb600c1-4222-4b34-a59c-1c3274b7b273,be103398-3c00-4c6d-96c2-31c8ce909467,c2,c5,27,?,?,surb={'id': '54a2b704-30dd-4131-b02a-4c1401739e22', 'route': ['p2', 'e7', 'i2', 'x8', 'p2', 'c2']}
1769722070.7931437,RECEIVED,6bea4049-dadb-4fad-ba46-59c65502ac00,b16f1bf4-90ce-4b0c-9458-8a1c69e8a340,c3,c2,26,p2,?,surb={'id': '246120f8-511a-4dfc-b772-3a91ba9b9d6e', 'route': ['p2', 'e9', 'i1', 'x8', 'p3', 'c3']}
1769722070.8647623,RECEIVED,565de9d5-4dc4-4452-a948-64f882d98bbd,f3d4872c-1396-4851-9278-a0a47cd37731,c4,c2,27,p2,?,surb={'id': 'e26d26a4-aafe-4222-9825-daf1dc29371c', 'route': ['p2', 'e9', 'i11', 'x9', 'p1', 'c4']}
1769722070.891481,RECEIVED,a280b6c3-efde-434a-9e33-4d7e49123d3d,7edee2f7-afdd-43e9-867d-82d71eb74f07,c4,c2,27,p2,?,surb={'id': '326bf449-505c-4479-b421-8df89d23ef06', 'route': ['p2', 'e8', 'i6', 'x6', 'p1', 'c4']}
1769722071.0155756,SENT,f82e04c7-7ef3-4210-b8e5-e7a2e10a1c91,0106c13e-bdfe-4501-b781-55b7ac4ea615,c2,c5,3354,?,p2,
1769722071.0157669,CREATED,a062a820-cb28-4a2f-8e5d-6bddbbd93a95,719aba1b-6e4a-44a2-80a0-6be67bd196bc,c2,c5,26,?,?,surb={'id': 'ae05bcff-c8a5-4d81-b065-a51d9f40e9af', 'route': ['p2', 'e7', 'i3', 'x1', 'p2', 'c2']}
1769722071.0400045,RECEIVED,cf1e9279-6cca-46e0-b5d4-570b5a2f9874,40f256f3-61fb-4c1d-81a7-5f2b71863e9f,c4,c2,27,p2,?,surb={'id': '341ca18e-d55f-46e8-89fc-42cb6e9d9bb4', 'route': ['p2', 'e2', 'i1', 'x11', 'p1', 'c4']}
